,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
"KOR Manufacture of food products, beverages and tobacco products",82.6,1.0,6.1,0.5,4.6,43.9,415.1,13.0,47.6,17.0,11.1,0.4,70.2,3.0,0.3,25.6,1158.8,34161.2,13.6,7.5,4.4,1.7,4.4,0.7,139.2,14.1,60.5,265.9,17.4,1040.2
"KOR Manufacture of textiles, wearing apparel and leather products",16.0,5.0,22.8,0.4,10.4,88.8,657.6,98.1,29.8,48.0,67.0,4.0,55.8,8.2,2.2,30.0,666.8,12678.8,38.4,17.1,26.6,16.7,0.8,0.8,274.8,11.9,17.8,962.5,63.8,673.2
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.2,0.0,0.0,0.0,0.1,0.3,1.4,0.6,0.2,0.4,0.3,0.0,0.2,0.2,0.0,0.2,1.9,84.5,0.3,0.1,0.0,0.1,0.0,0.0,0.2,0.2,0.1,3.4,0.3,0.4
KOR Manufacture of paper and paper products,2.8,0.1,0.1,0.0,0.3,1.3,51.6,1.8,0.5,1.1,0.8,0.1,0.7,0.6,0.0,0.7,23.6,-294.6,0.9,0.4,0.1,0.3,0.0,0.1,5.4,4.6,12.4,25.1,1.3,18.9
KOR Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,33.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,-0.0
KOR Manufacture of coke and refined petroleum products ,365.0,9.6,54.7,0.1,176.4,32.6,2080.7,22.2,8.8,6.9,190.7,0.2,556.4,132.2,0.0,25.2,859.6,5948.6,66.0,595.0,0.1,0.2,8.1,18.0,23.7,48.8,245.6,891.6,47.4,3683.2
KOR Manufacture of chemicals and chemical products ,22.1,1.3,3.4,1.7,8.1,7.1,316.9,17.4,5.4,10.9,14.3,1.7,28.6,14.6,0.3,5.9,165.9,703.8,15.7,17.5,1.4,5.8,0.9,1.3,19.5,7.4,26.5,147.0,22.6,176.0
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,17.4,0.7,0.2,0.7,32.8,2.0,75.7,39.0,7.4,5.6,1.5,0.3,11.1,1.7,1.1,23.5,11.7,2756.0,24.7,3.4,0.1,2.4,11.5,1.2,1.3,1.0,4.1,121.2,8.7,292.9
KOR Manufacture of rubber and plastic products,16.5,1.4,1.4,0.1,6.4,4.5,124.4,14.2,1.9,4.1,6.5,0.6,16.1,14.6,0.4,5.8,91.2,456.2,20.5,7.8,0.4,12.0,0.9,0.7,2.7,6.8,3.8,50.7,9.2,92.5
KOR Manufacture of other non-metallic mineral products,0.4,0.1,0.2,0.0,0.9,1.8,5.8,15.6,0.8,5.4,0.9,0.0,1.4,0.4,0.0,4.7,10.9,393.1,3.1,1.0,0.1,0.4,0.0,0.2,0.7,0.3,0.5,8.7,1.0,11.3
KOR Manufacture of basic metals,3.6,0.5,1.2,0.1,2.8,70.8,23.0,7.8,2.6,4.9,3.9,0.6,3.7,4.4,0.4,3.3,28.8,2964.2,5.0,2.7,0.5,1.5,0.2,0.4,8.1,3.5,2.2,45.1,7.6,-0.0
"KOR Manufacture of fabricated metal products, except machinery and equipment",28.0,1.4,10.0,0.8,28.9,15.3,328.2,43.3,16.0,23.3,17.4,10.4,119.9,150.9,3.7,16.3,1025.0,4155.1,92.9,9.1,2.7,25.0,1.2,3.3,30.9,40.2,64.5,342.1,73.4,1804.2
"KOR Manufacture of computer, electronic and optical products",950.2,238.7,54.0,63.5,1130.1,787.5,8049.2,2168.2,941.4,1927.5,925.6,278.4,544.9,526.5,55.8,604.0,3606.2,14583.7,3181.6,41.9,61.9,871.3,84.8,137.4,611.8,425.3,436.1,11127.4,2567.7,7101.5
KOR Manufacture of electrical equipment,125.5,12.4,7.4,7.9,60.5,154.6,1558.6,164.0,63.1,93.3,156.1,26.7,101.0,78.5,1.9,68.0,530.9,4087.0,186.2,28.0,16.6,74.9,7.1,20.4,38.0,73.3,122.5,1105.2,132.8,2096.8
KOR Manufacture of machinery and equipment n.e.c.,178.8,24.1,258.3,10.3,306.6,232.4,4551.4,456.6,96.1,76.2,190.8,22.5,209.6,598.7,5.6,195.9,414.5,17240.2,355.6,236.0,24.7,76.3,25.7,140.5,630.4,337.6,536.0,2108.6,380.7,4956.7
"KOR Manufacture of motor vehicles, trailers and semi-trailers",952.5,107.2,178.1,21.0,712.4,1525.2,1224.3,736.2,527.4,732.2,492.0,143.3,32.5,60.6,99.7,485.1,45.9,20183.9,511.7,167.2,49.3,179.8,53.6,27.2,3286.3,377.3,31.8,7002.5,767.2,10370.3
KOR Manufacture of other transport equipment,33.3,4.7,317.1,1.8,55.9,411.3,614.7,3359.5,28.1,122.1,1430.9,5.2,47.0,2701.5,259.8,426.3,246.4,11467.6,62.0,97.2,891.6,18.9,3.2,14.6,170.1,110.6,59.7,468.7,3593.9,25093.0
KOR Manufacture of furniture; other manufacturing,8.5,1.9,3.3,0.4,4.9,19.2,70.8,45.1,12.0,28.5,21.2,0.9,8.3,9.6,1.1,17.7,97.9,1716.4,17.2,10.9,2.3,6.4,0.7,1.3,11.3,16.9,2.4,227.6,19.8,165.1
KOR Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KOR Electricity, gas, steam and air conditioning supply",0.0,0.0,0.1,0.0,0.1,0.1,0.4,1.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,9047.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.1,11.3
"KOR Water collection, treatment and supply",0.1,0.0,0.0,0.0,0.0,0.2,1.6,0.8,0.1,0.1,0.1,0.0,1.0,1.7,0.0,0.1,5.3,3809.7,0.1,0.1,0.0,0.1,0.0,0.0,0.2,1.9,0.0,0.4,0.4,869.4
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.3,0.0,0.0,0.0,0.2,0.5,3.6,1.5,0.2,0.2,0.2,0.0,1.9,3.1,0.0,0.2,9.6,1674.1,0.3,0.2,0.1,0.2,0.0,0.0,0.5,3.2,0.2,1.3,0.9,1043.4
KOR Construction,0.1,0.0,0.0,0.0,0.1,0.1,0.4,0.2,0.0,0.1,0.1,0.0,0.1,0.5,0.0,0.2,0.2,152716.8,0.1,2.1,0.0,0.2,0.0,0.0,0.4,0.0,0.1,0.8,0.3,77.3
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,3.3,0.7,0.3,0.2,3.5,2.8,27.5,8.4,2.9,5.6,3.3,0.8,2.6,2.2,0.2,2.2,15.6,3121.3,9.3,0.8,0.2,2.6,0.3,0.4,4.2,1.5,2.1,38.3,7.9,50.4
"KOR Wholesale trade, except of motor vehicles and motorcycles",23.3,4.8,2.0,1.3,24.6,19.4,192.7,46.0,19.9,39.4,21.6,5.8,17.9,15.1,1.3,15.9,110.7,20328.6,64.4,5.6,1.7,17.9,1.9,2.9,19.0,10.4,12.4,250.4,52.5,385.2
"KOR Retail trade, except of motor vehicles and motorcycles",30.2,6.3,2.6,1.7,31.9,25.2,250.4,59.4,25.7,50.7,28.0,7.5,23.2,19.7,1.7,18.7,142.1,28344.9,83.5,7.1,2.2,23.2,2.5,3.8,24.4,13.5,15.9,324.9,68.1,504.4
KOR Land transport and transport via pipelines,0.2,0.0,0.1,0.0,0.3,0.3,2.4,1.2,0.3,0.5,0.1,0.0,0.8,0.2,0.0,0.3,1.7,19910.9,0.1,0.1,0.0,0.3,0.0,0.0,0.4,0.8,0.5,2.3,0.7,254.2
KOR Water transport,0.6,0.1,0.0,0.0,0.2,1.1,7.0,3.5,0.3,0.4,0.4,0.1,4.6,7.7,0.0,0.2,23.5,0.0,0.5,0.5,0.2,0.5,0.0,0.0,0.9,8.3,0.2,1.8,1.9,3880.5
KOR Air transport,0.1,0.9,1.2,1.0,22.9,21.8,91.8,22.4,17.5,35.9,3.5,0.9,112.6,90.1,0.4,22.5,224.7,176.7,59.1,3.5,4.4,2.4,0.8,0.1,3.9,8.4,66.2,214.8,16.2,1218.7
KOR Warehousing and support activities for transportation,0.4,0.1,0.8,0.0,2.4,0.2,0.6,10.8,1.3,3.8,0.2,0.1,3.8,1.5,0.0,2.2,4.5,2885.7,0.4,0.2,0.5,0.3,0.1,0.0,1.0,0.6,5.1,0.5,1.6,206.1
KOR Postal and courier activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2
KOR Accommodation and food service activities,1.5,0.3,0.3,0.0,1.7,7.7,16.1,4.1,0.5,0.1,2.2,0.0,3.3,0.8,0.2,1.6,123.9,27955.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,97.1,0.4,6.3,817.0
KOR Publishing activities,0.3,0.1,0.1,0.0,0.4,0.0,0.1,0.8,0.7,0.1,0.3,3.0,0.3,0.0,0.0,0.1,0.5,6085.0,0.0,1.2,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.4,0.5,112.3
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",1.9,0.3,0.2,0.1,11.5,1.4,9.6,3.2,1.9,4.0,1.9,0.9,12.2,1.1,0.1,2.1,13.4,12535.8,10.3,0.6,0.2,1.7,0.3,0.1,1.1,0.5,4.3,22.4,3.4,153.0
KOR Telecommunications,3.0,0.2,0.2,0.1,0.1,2.7,4.0,0.8,0.7,0.7,3.3,0.0,5.0,0.4,0.0,1.9,7.7,5577.1,0.1,1.5,0.2,0.2,0.1,0.1,2.1,0.2,21.8,0.4,1.7,155.4
"KOR Computer programming, consultancy and related activities; information service activities",0.1,0.0,0.0,0.0,1.7,0.3,5.9,0.3,0.7,0.1,0.2,0.0,0.1,1.9,0.0,0.1,0.4,9103.5,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.7,1.8,255.0
"KOR Financial service activities, except insurance and pension funding",0.2,0.0,0.0,0.0,2.7,0.2,0.2,0.1,0.9,0.3,2.4,0.0,0.2,0.0,1.1,0.6,0.2,21383.6,0.4,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.1,9.4,0.7,208.7
"KOR Insurance, reinsurance and pension funding, except compulsory social security",0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.1,0.6,0.0,0.1,0.0,0.0,0.1,0.3,11934.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,2.3,0.6,215.0
KOR Activities auxiliary to financial services and insurance activities,0.1,0.0,1.2,0.0,0.0,0.0,0.1,0.1,0.6,0.0,3.4,0.0,0.0,0.0,0.2,0.1,0.1,4175.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.2,294.9
KOR Real estate activities,2.7,0.1,0.0,0.0,14.6,0.5,4.3,12.0,0.4,0.2,6.4,0.0,15.1,2.5,0.0,25.9,6.7,69982.2,0.3,6.4,0.2,1.6,0.0,0.0,0.5,1.6,11.5,1.5,0.6,681.9
KOR Legal and accounting activities; activities of head offices; management consultancy activities,4.7,0.1,0.7,0.0,2.2,1.1,219.5,1.8,3.0,7.1,0.5,0.0,3.6,0.9,0.0,16.0,0.1,1445.3,0.0,4.4,2.7,2.3,0.1,0.2,0.0,0.0,1.5,44.0,3.0,226.3
KOR Architectural and engineering activities; technical testing and analysis,0.1,0.0,0.0,0.0,0.1,0.1,1.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,20.5,0.4,2315.8,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.8,0.1,4.0
KOR Scientific research and development,0.0,0.7,1.8,0.3,8.3,3.8,187.8,45.7,4.3,52.5,4.4,1.5,0.0,0.0,0.0,52.9,11.8,18493.9,0.2,15.5,0.0,0.7,0.2,1.2,8.2,0.0,1.4,263.8,76.2,145.4
KOR Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,34.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,0.5,73.9
"KOR Other professional, scientific and technical activities; veterinary activities",0.0,0.1,0.1,0.0,0.1,2.6,0.4,3.1,0.1,0.2,25.0,0.3,0.1,0.0,0.6,27.3,83.5,890.4,10.5,2.8,4.9,3.1,0.6,0.0,1.2,1.8,6.7,21.6,4.2,296.9
KOR Administrative and support service activities,5.4,0.3,0.1,0.0,31.6,0.9,0.4,1.9,3.4,8.5,6.6,0.1,0.3,0.1,0.0,14.5,1.2,2890.5,0.9,2.1,0.5,0.2,0.3,0.0,0.0,0.0,1.2,250.3,11.9,174.9
KOR Public administration and defence; compulsory social security,0.0,0.0,0.0,0.0,0.3,0.5,1.8,0.1,1.2,0.0,1.2,0.0,0.1,5.9,0.0,0.2,1.5,92678.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.2,0.5,0.1,23.4
KOR Education,0.2,0.0,0.0,0.0,0.3,0.8,1.8,0.4,0.1,0.1,0.4,0.0,0.3,0.3,0.0,0.4,10.8,75675.5,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,8.1,2.1,0.7,95.0
KOR Human health and social work activities,0.1,0.0,0.0,0.0,0.2,0.2,0.6,0.3,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.2,2.2,59437.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.7,0.1,27.4
KOR Other service activities,0.6,0.1,0.1,0.0,6.6,12.4,47.9,0.8,33.0,0.6,33.4,0.7,1.8,161.7,0.1,3.0,35.0,37718.7,0.1,1.3,0.0,1.9,0.0,0.0,0.1,2.1,3.4,2.4,1.2,73.6
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MEX Crop and animal production, hunting and related service activities",2.5,1.0,12.6,0.0,2.8,211.6,2.7,44.0,38.9,39.7,46.5,0.0,0.4,0.0,2.2,10.8,173.0,0.3,15377.6,19.7,0.8,0.9,4.3,0.1,0.6,3.5,0.1,4198.3,18.7,115.3
MEX Forestry and logging,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
MEX Fishing and aquaculture,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.1,16.1,0.8,1279.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2,0.0,27.4
MEX Mining and quarrying,8.2,1.3,4.0,0.1,29.8,78.8,6.1,136.4,6.3,4.8,10.2,0.2,0.7,1.8,1.0,3.3,37.7,2.6,12146.4,7.5,0.7,1.0,0.4,0.1,8.0,1.9,0.8,5339.1,7.1,0.3
"MEX Manufacture of food products, beverages and tobacco products",108.5,4.1,30.2,0.8,21.5,243.9,35.2,41.0,59.8,30.2,94.2,0.9,9.4,1.0,3.1,29.5,559.9,40.9,100570.3,52.8,4.9,2.9,2.7,0.2,29.0,3.5,10.9,4796.5,51.0,1006.4
"MEX Manufacture of textiles, wearing apparel and leather products",9.9,0.4,5.6,0.0,4.2,289.5,2.3,8.5,11.5,8.2,13.7,0.0,0.3,0.1,0.3,39.9,24.1,5.9,9166.3,5.2,0.6,1.7,0.3,0.0,4.9,1.2,0.4,6075.8,5.0,79.2
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,441.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.7,0.1,0.8
MEX Manufacture of paper and paper products,1.5,0.0,0.0,0.0,0.6,0.8,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,2893.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.7,0.4,68.8
MEX Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
MEX Manufacture of coke and refined petroleum products ,0.1,0.0,14.7,0.0,0.1,7.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,16041.9,26.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1340.3,12.5,128.1
MEX Manufacture of chemicals and chemical products ,3.2,0.1,0.5,1.4,19.8,2.7,9.6,6.4,2.4,2.3,6.1,0.0,0.3,8.4,0.1,2.1,2.2,0.5,16999.2,12.9,0.0,1.0,0.3,1.0,9.2,1.7,0.3,857.1,3.5,457.9
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,11.5,1.7,0.1,0.2,72.8,34.3,5.2,90.7,7.9,7.6,0.2,0.2,1.3,0.3,1.6,2.5,0.1,3.2,10067.0,1.5,1.9,1.1,0.6,0.2,0.0,0.0,0.6,203.1,8.7,634.4
MEX Manufacture of rubber and plastic products,4.8,0.2,6.1,0.0,7.6,17.1,6.0,8.1,1.9,6.0,3.2,0.2,0.8,0.3,0.3,1.3,12.2,0.2,2635.1,4.7,0.2,1.7,0.1,0.0,0.1,0.8,0.2,761.8,1.5,86.6
MEX Manufacture of other non-metallic mineral products,0.4,0.1,0.2,0.0,0.6,2.4,0.3,0.9,0.4,1.0,0.8,0.0,0.0,0.1,0.0,0.5,0.1,0.1,4213.0,1.2,0.0,0.4,0.1,0.0,0.0,0.0,0.1,70.2,1.4,6.9
MEX Manufacture of basic metals,0.0,0.0,0.0,0.0,0.0,97.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2541.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MEX Manufacture of fabricated metal products, except machinery and equipment",4.1,1.1,4.2,0.0,6.7,2.7,0.3,2.7,3.3,0.7,2.0,0.5,0.5,1.2,0.4,1.5,1.9,0.4,2739.9,2.2,0.0,1.2,0.6,0.0,0.1,0.1,0.7,689.5,0.7,421.1
"MEX Manufacture of computer, electronic and optical products",153.1,18.0,185.7,6.1,644.7,3562.1,188.7,599.3,59.1,73.3,183.9,33.0,24.1,44.9,30.5,20.5,611.4,135.3,1516.7,56.3,16.1,47.7,18.5,4.6,19.4,30.9,20.5,40166.1,157.3,4684.0
MEX Manufacture of electrical equipment,19.0,1.3,16.1,0.3,61.6,564.7,214.4,64.6,17.0,8.7,23.2,2.3,0.2,2.6,2.2,8.4,74.9,11.4,0.0,4.5,0.7,3.0,0.5,0.6,0.7,5.5,4.4,9049.4,17.1,927.9
MEX Manufacture of machinery and equipment n.e.c.,43.1,4.8,45.8,0.6,29.4,293.7,33.1,86.0,10.9,16.2,42.2,4.6,8.3,7.9,0.5,12.5,10.7,13.2,0.0,6.3,4.2,2.4,0.4,1.1,17.2,19.2,5.3,5552.5,30.7,602.0
"MEX Manufacture of motor vehicles, trailers and semi-trailers",79.7,42.2,12.5,0.2,1125.3,2036.5,93.5,3305.6,52.4,42.9,7.3,0.2,0.5,0.6,33.8,33.6,208.8,16.0,24311.7,116.0,11.7,32.7,0.1,1.0,277.9,51.8,6.0,23454.1,106.4,1850.4
MEX Manufacture of other transport equipment,0.1,0.1,0.0,0.0,0.0,171.8,0.8,1.6,1.4,0.3,3.1,0.0,0.1,1.5,0.0,0.1,4.4,0.0,520.8,0.0,0.5,0.0,0.0,0.0,0.4,0.0,1.4,1085.9,0.3,29.6
MEX Manufacture of furniture; other manufacturing,21.0,3.9,34.5,0.5,12.8,216.8,44.9,67.4,28.9,146.4,509.4,0.0,0.4,2.6,36.3,21.1,115.4,3.0,3731.7,73.7,1.8,3.7,0.5,0.1,3.2,8.7,0.2,6546.2,18.3,185.0
MEX Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MEX Electricity, gas, steam and air conditioning supply",0.0,0.1,1.4,0.0,0.5,1.5,0.0,5.6,1.4,0.9,0.4,0.1,0.0,0.0,0.0,0.7,0.0,0.0,12888.1,1.4,0.1,0.0,0.0,0.0,0.0,0.4,0.1,15.2,1.4,12.8
"MEX Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159059.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,1.8,0.3,0.8,0.0,6.5,17.3,1.1,17.7,1.4,1.1,1.7,0.0,0.2,0.1,0.2,0.7,8.3,0.6,8185.4,1.7,0.2,0.2,0.1,0.0,1.8,0.4,0.2,257.1,1.5,25.3
"MEX Wholesale trade, except of motor vehicles and motorcycles",13.7,2.2,6.3,0.2,49.9,132.1,8.4,134.9,10.6,8.1,12.7,0.3,1.2,1.1,1.8,5.2,63.3,4.4,62842.2,12.6,1.2,1.7,0.6,0.2,13.4,3.2,1.3,1959.9,11.8,192.5
"MEX Retail trade, except of motor vehicles and motorcycles",12.0,1.9,5.6,0.2,43.9,116.2,7.4,118.7,9.3,7.1,11.2,0.2,1.0,0.9,1.5,4.6,55.7,3.9,55351.5,11.1,1.0,1.5,0.5,0.2,11.8,2.8,1.2,1724.2,10.4,169.4
MEX Land transport and transport via pipelines,8.2,1.3,3.8,0.1,30.0,79.5,5.1,81.2,6.4,4.9,7.7,0.2,0.7,0.6,1.1,3.1,38.1,2.6,67962.7,7.6,0.7,1.0,0.4,0.1,8.1,1.9,0.8,1179.6,7.1,115.9
MEX Water transport,0.2,0.0,0.1,0.0,0.8,2.1,0.1,2.2,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.1,1.0,0.1,974.2,0.2,0.0,0.0,0.0,0.0,0.2,0.1,0.0,31.5,0.2,3.1
MEX Air transport,0.3,0.2,0.3,0.1,2.0,15.9,1.1,3.2,23.3,8.5,6.9,0.1,1.7,1.2,0.3,2.9,8.3,1.5,5535.4,3.2,0.3,0.1,0.2,0.0,0.3,0.9,0.9,153.4,2.0,26.8
MEX Warehousing and support activities for transportation,0.4,0.1,0.8,0.0,2.0,4.5,0.3,5.5,6.9,3.7,0.8,0.0,0.2,0.1,0.1,1.0,2.5,1.3,4282.6,0.6,0.2,0.1,0.1,0.0,0.4,0.3,0.3,61.5,1.2,19.5
MEX Postal and courier activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
MEX Accommodation and food service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31096.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX Publishing activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0,0.0,0.0,0.0,4.5,0.1,0.0,0.1,0.1,0.4,0.1,0.0,7.5,0.0,0.0,0.1,0.0,0.3,3913.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,0.1,9.6
MEX Telecommunications,0.1,0.2,0.5,0.0,1.8,0.4,11.8,0.5,0.9,0.3,0.7,0.1,9.1,5.8,0.0,2.3,0.2,0.1,24324.1,0.4,0.0,0.1,0.0,0.0,0.1,1.0,1.6,5.4,0.7,21.9
"MEX Computer programming, consultancy and related activities; information service activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
"MEX Financial service activities, except insurance and pension funding",0.0,0.0,0.0,0.0,1.7,0.2,0.2,0.2,0.3,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.1,0.0,26360.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.4,0.0,23.5
"MEX Insurance, reinsurance and pension funding, except compulsory social security",0.3,0.1,0.4,0.0,0.8,2.7,0.8,2.3,0.9,0.4,0.4,0.2,0.7,1.6,0.2,1.6,2.0,0.1,5780.4,0.5,0.1,0.2,0.1,0.0,0.2,3.5,0.6,50.4,3.0,293.9
MEX Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
MEX Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6503.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
