,0
"GBR Manufacture of motor vehicles, trailers and semi-trailers",2227.7
GBR Manufacture of other transport equipment,901.3
GBR Manufacture of furniture; other manufacturing,2507.7
GBR Repair and installation of machinery and equipment,340.3
"GBR Electricity, gas, steam and air conditioning supply",173120.1
"GBR Water collection, treatment and supply",1392.9
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2254.1
GBR Construction,11225.8
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,2251.1
"GBR Wholesale trade, except of motor vehicles and motorcycles",6173.3
"GBR Retail trade, except of motor vehicles and motorcycles",4277.0
GBR Land transport and transport via pipelines,24007.8
GBR Water transport,23543.5
GBR Air transport,36548.9
GBR Warehousing and support activities for transportation,1139.8
GBR Postal and courier activities,1352.6
GBR Accommodation and food service activities,3676.0
GBR Publishing activities,401.1
"GBR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",182.5
GBR Telecommunications,516.9
"GBR Computer programming, consultancy and related activities; information service activities",419.2
"GBR Financial service activities, except insurance and pension funding",25.3
"GBR Insurance, reinsurance and pension funding, except compulsory social security",2.1
GBR Activities auxiliary to financial services and insurance activities,6.3
GBR Real estate activities,806.9
GBR Legal and accounting activities; activities of head offices; management consultancy activities,1246.3
GBR Architectural and engineering activities; technical testing and analysis,568.6
GBR Scientific research and development,333.9
GBR Advertising and market research,152.2
"GBR Other professional, scientific and technical activities; veterinary activities",288.0
GBR Administrative and support service activities,2783.1
GBR Public administration and defence; compulsory social security,8990.6
GBR Education,4068.3
GBR Human health and social work activities,4818.1
GBR Other service activities,3074.7
GBR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,110.1
GBR Activities of extraterritorial organizations and bodies,0.0
"HUN Crop and animal production, hunting and related service activities",1703.0
HUN Forestry and logging,98.8
HUN Fishing and aquaculture,5.6
HUN Mining and quarrying,343.8
"HUN Manufacture of food products, beverages and tobacco products",1145.0
"HUN Manufacture of textiles, wearing apparel and leather products",86.3
"HUN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",60.4
HUN Manufacture of paper and paper products,94.5
HUN Printing and reproduction of recorded media,109.5
HUN Manufacture of coke and refined petroleum products ,1856.2
HUN Manufacture of chemicals and chemical products ,1930.0
HUN Manufacture of basic pharmaceutical products and pharmaceutical preparations,247.1
HUN Manufacture of rubber and plastic products,52.0
HUN Manufacture of other non-metallic mineral products,3280.1
HUN Manufacture of basic metals,1945.8
"HUN Manufacture of fabricated metal products, except machinery and equipment",294.0
"HUN Manufacture of computer, electronic and optical products",142.4
HUN Manufacture of electrical equipment,110.8
HUN Manufacture of machinery and equipment n.e.c.,85.5
"HUN Manufacture of motor vehicles, trailers and semi-trailers",130.7
HUN Manufacture of other transport equipment,4.4
HUN Manufacture of furniture; other manufacturing,32.8
HUN Repair and installation of machinery and equipment,27.7
"HUN Electricity, gas, steam and air conditioning supply",22623.2
"HUN Water collection, treatment and supply",49.6
"HUN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",175.6
HUN Construction,534.1
HUN Wholesale and retail trade and repair of motor vehicles and motorcycles,171.6
"HUN Wholesale trade, except of motor vehicles and motorcycles",496.0
"HUN Retail trade, except of motor vehicles and motorcycles",419.3
HUN Land transport and transport via pipelines,2392.8
HUN Water transport,28.7
HUN Air transport,411.3
HUN Warehousing and support activities for transportation,1338.2
HUN Postal and courier activities,73.3
HUN Accommodation and food service activities,152.4
HUN Publishing activities,39.8
"HUN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",43.6
HUN Telecommunications,259.6
"HUN Computer programming, consultancy and related activities; information service activities",111.2
"HUN Financial service activities, except insurance and pension funding",227.0
"HUN Insurance, reinsurance and pension funding, except compulsory social security",47.4
HUN Activities auxiliary to financial services and insurance activities,34.6
HUN Real estate activities,658.3
HUN Legal and accounting activities; activities of head offices; management consultancy activities,160.9
HUN Architectural and engineering activities; technical testing and analysis,95.9
HUN Scientific research and development,59.0
HUN Advertising and market research,29.1
"HUN Other professional, scientific and technical activities; veterinary activities",57.7
HUN Administrative and support service activities,273.9
HUN Public administration and defence; compulsory social security,792.5
HUN Education,425.0
HUN Human health and social work activities,325.8
HUN Other service activities,252.3
HUN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.7
HUN Activities of extraterritorial organizations and bodies,0.0
"IDN Crop and animal production, hunting and related service activities",14439.0
IDN Forestry and logging,4645.5
IDN Fishing and aquaculture,1520.0
IDN Mining and quarrying,28827.3
"IDN Manufacture of food products, beverages and tobacco products",4086.3
"IDN Manufacture of textiles, wearing apparel and leather products",9136.6
"IDN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2273.3
IDN Manufacture of paper and paper products,4217.6
IDN Printing and reproduction of recorded media,53.4
IDN Manufacture of coke and refined petroleum products ,10733.7
IDN Manufacture of chemicals and chemical products ,13731.2
IDN Manufacture of basic pharmaceutical products and pharmaceutical preparations,69.1
IDN Manufacture of rubber and plastic products,2013.6
IDN Manufacture of other non-metallic mineral products,32743.1
IDN Manufacture of basic metals,10959.6
"IDN Manufacture of fabricated metal products, except machinery and equipment",2527.3
"IDN Manufacture of computer, electronic and optical products",1433.8
IDN Manufacture of electrical equipment,640.7
IDN Manufacture of machinery and equipment n.e.c.,227.1
"IDN Manufacture of motor vehicles, trailers and semi-trailers",970.8
IDN Manufacture of other transport equipment,105.8
IDN Manufacture of furniture; other manufacturing,940.3
IDN Repair and installation of machinery and equipment,0.0
"IDN Electricity, gas, steam and air conditioning supply",75384.4
"IDN Water collection, treatment and supply",21.2
"IDN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0
IDN Construction,10305.0
IDN Wholesale and retail trade and repair of motor vehicles and motorcycles,1273.5
"IDN Wholesale trade, except of motor vehicles and motorcycles",6735.8
"IDN Retail trade, except of motor vehicles and motorcycles",3948.9
IDN Land transport and transport via pipelines,9705.9
IDN Water transport,20936.7
IDN Air transport,10705.0
IDN Warehousing and support activities for transportation,1306.5
IDN Postal and courier activities,5.8
IDN Accommodation and food service activities,949.8
IDN Publishing activities,8.6
"IDN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",37.7
IDN Telecommunications,258.9
"IDN Computer programming, consultancy and related activities; information service activities",26.3
"IDN Financial service activities, except insurance and pension funding",390.3
"IDN Insurance, reinsurance and pension funding, except compulsory social security",146.0
IDN Activities auxiliary to financial services and insurance activities,0.0
IDN Real estate activities,434.1
IDN Legal and accounting activities; activities of head offices; management consultancy activities,439.4
IDN Architectural and engineering activities; technical testing and analysis,0.0
IDN Scientific research and development,0.0
IDN Advertising and market research,0.0
"IDN Other professional, scientific and technical activities; veterinary activities",0.0
IDN Administrative and support service activities,501.7
IDN Public administration and defence; compulsory social security,3209.1
IDN Education,3262.5
IDN Human health and social work activities,546.9
IDN Other service activities,4917.3
IDN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IDN Activities of extraterritorial organizations and bodies,0.0
"IND Crop and animal production, hunting and related service activities",45774.4
IND Forestry and logging,4209.6
IND Fishing and aquaculture,1203.0
IND Mining and quarrying,47873.2
"IND Manufacture of food products, beverages and tobacco products",2752.5
"IND Manufacture of textiles, wearing apparel and leather products",9510.3
"IND Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1393.3
IND Manufacture of paper and paper products,8413.5
IND Printing and reproduction of recorded media,254.7
IND Manufacture of coke and refined petroleum products ,31483.3
IND Manufacture of chemicals and chemical products ,51683.1
IND Manufacture of basic pharmaceutical products and pharmaceutical preparations,93.8
IND Manufacture of rubber and plastic products,776.3
IND Manufacture of other non-metallic mineral products,100807.9
IND Manufacture of basic metals,46924.8
"IND Manufacture of fabricated metal products, except machinery and equipment",4560.4
"IND Manufacture of computer, electronic and optical products",229.3
IND Manufacture of electrical equipment,1117.5
IND Manufacture of machinery and equipment n.e.c.,927.3
"IND Manufacture of motor vehicles, trailers and semi-trailers",846.9
IND Manufacture of other transport equipment,321.6
IND Manufacture of furniture; other manufacturing,843.4
IND Repair and installation of machinery and equipment,0.0
"IND Electricity, gas, steam and air conditioning supply",458715.9
"IND Water collection, treatment and supply",2282.1
"IND Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0
IND Construction,17619.1
IND Wholesale and retail trade and repair of motor vehicles and motorcycles,419.2
"IND Wholesale trade, except of motor vehicles and motorcycles",2894.7
"IND Retail trade, except of motor vehicles and motorcycles",5413.2
IND Land transport and transport via pipelines,41093.6
IND Water transport,10499.9
IND Air transport,2513.7
IND Warehousing and support activities for transportation,2057.9
IND Postal and courier activities,0.0
IND Accommodation and food service activities,15237.6
IND Publishing activities,0.0
"IND Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
IND Telecommunications,932.5
"IND Computer programming, consultancy and related activities; information service activities",214.1
"IND Financial service activities, except insurance and pension funding",742.2
"IND Insurance, reinsurance and pension funding, except compulsory social security",429.1
IND Activities auxiliary to financial services and insurance activities,0.0
IND Real estate activities,1021.4
IND Legal and accounting activities; activities of head offices; management consultancy activities,167.7
IND Architectural and engineering activities; technical testing and analysis,1115.0
IND Scientific research and development,0.0
IND Advertising and market research,0.0
"IND Other professional, scientific and technical activities; veterinary activities",0.0
IND Administrative and support service activities,5.7
IND Public administration and defence; compulsory social security,1435.7
IND Education,1135.6
IND Human health and social work activities,605.7
IND Other service activities,2674.9
IND Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IND Activities of extraterritorial organizations and bodies,0.0
"IRL Crop and animal production, hunting and related service activities",1339.8
IRL Forestry and logging,0.5
IRL Fishing and aquaculture,198.6
IRL Mining and quarrying,357.0
"IRL Manufacture of food products, beverages and tobacco products",1746.3
"IRL Manufacture of textiles, wearing apparel and leather products",63.2
"IRL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",121.6
IRL Manufacture of paper and paper products,52.8
IRL Printing and reproduction of recorded media,44.7
IRL Manufacture of coke and refined petroleum products ,320.9
IRL Manufacture of chemicals and chemical products ,1482.4
IRL Manufacture of basic pharmaceutical products and pharmaceutical preparations,188.4
IRL Manufacture of rubber and plastic products,79.5
IRL Manufacture of other non-metallic mineral products,2863.9
IRL Manufacture of basic metals,1019.0
"IRL Manufacture of fabricated metal products, except machinery and equipment",315.6
"IRL Manufacture of computer, electronic and optical products",184.0
IRL Manufacture of electrical equipment,65.3
IRL Manufacture of machinery and equipment n.e.c.,57.5
"IRL Manufacture of motor vehicles, trailers and semi-trailers",18.7
IRL Manufacture of other transport equipment,19.4
IRL Manufacture of furniture; other manufacturing,120.2
IRL Repair and installation of machinery and equipment,4.0
"IRL Electricity, gas, steam and air conditioning supply",16799.8
"IRL Water collection, treatment and supply",33.6
"IRL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",50.1
IRL Construction,961.6
IRL Wholesale and retail trade and repair of motor vehicles and motorcycles,168.6
"IRL Wholesale trade, except of motor vehicles and motorcycles",582.9
"IRL Retail trade, except of motor vehicles and motorcycles",767.2
IRL Land transport and transport via pipelines,2614.7
IRL Water transport,69.0
IRL Air transport,73.1
IRL Warehousing and support activities for transportation,77.2
IRL Postal and courier activities,42.4
IRL Accommodation and food service activities,426.6
IRL Publishing activities,16.6
"IRL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",19.0
IRL Telecommunications,47.4
"IRL Computer programming, consultancy and related activities; information service activities",35.6
"IRL Financial service activities, except insurance and pension funding",131.5
"IRL Insurance, reinsurance and pension funding, except compulsory social security",74.1
IRL Activities auxiliary to financial services and insurance activities,3.3
IRL Real estate activities,21.1
IRL Legal and accounting activities; activities of head offices; management consultancy activities,59.4
IRL Architectural and engineering activities; technical testing and analysis,31.8
IRL Scientific research and development,4.4
IRL Advertising and market research,9.0
"IRL Other professional, scientific and technical activities; veterinary activities",12.7
IRL Administrative and support service activities,109.8
IRL Public administration and defence; compulsory social security,415.0
IRL Education,182.2
IRL Human health and social work activities,152.8
IRL Other service activities,70.6
IRL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IRL Activities of extraterritorial organizations and bodies,0.0
"ITA Crop and animal production, hunting and related service activities",8358.7
ITA Forestry and logging,40.6
ITA Fishing and aquaculture,815.4
ITA Mining and quarrying,1516.8
"ITA Manufacture of food products, beverages and tobacco products",7802.5
"ITA Manufacture of textiles, wearing apparel and leather products",5349.7
"ITA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1215.4
ITA Manufacture of paper and paper products,4671.6
ITA Printing and reproduction of recorded media,384.0
ITA Manufacture of coke and refined petroleum products ,25746.8
ITA Manufacture of chemicals and chemical products ,14262.2
ITA Manufacture of basic pharmaceutical products and pharmaceutical preparations,1375.9
ITA Manufacture of rubber and plastic products,3102.0
ITA Manufacture of other non-metallic mineral products,45564.8
ITA Manufacture of basic metals,24777.5
"ITA Manufacture of fabricated metal products, except machinery and equipment",530.2
"ITA Manufacture of computer, electronic and optical products",278.8
ITA Manufacture of electrical equipment,699.5
ITA Manufacture of machinery and equipment n.e.c.,2347.5
"ITA Manufacture of motor vehicles, trailers and semi-trailers",1794.4
ITA Manufacture of other transport equipment,457.0
ITA Manufacture of furniture; other manufacturing,2090.4
ITA Repair and installation of machinery and equipment,405.7
"ITA Electricity, gas, steam and air conditioning supply",131232.9
"ITA Water collection, treatment and supply",1251.7
"ITA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",4707.9
ITA Construction,3539.4
ITA Wholesale and retail trade and repair of motor vehicles and motorcycles,805.6
"ITA Wholesale trade, except of motor vehicles and motorcycles",8095.3
"ITA Retail trade, except of motor vehicles and motorcycles",1807.4
ITA Land transport and transport via pipelines,19878.4
ITA Water transport,13029.8
ITA Air transport,9660.8
ITA Warehousing and support activities for transportation,2554.7
ITA Postal and courier activities,45.9
ITA Accommodation and food service activities,1622.0
ITA Publishing activities,22.3
"ITA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",27.2
ITA Telecommunications,27.5
"ITA Computer programming, consultancy and related activities; information service activities",244.0
"ITA Financial service activities, except insurance and pension funding",270.4
"ITA Insurance, reinsurance and pension funding, except compulsory social security",5.0
ITA Activities auxiliary to financial services and insurance activities,59.7
ITA Real estate activities,210.7
ITA Legal and accounting activities; activities of head offices; management consultancy activities,420.3
ITA Architectural and engineering activities; technical testing and analysis,159.9
ITA Scientific research and development,161.5
ITA Advertising and market research,97.5
"ITA Other professional, scientific and technical activities; veterinary activities",37.5
ITA Administrative and support service activities,3171.9
ITA Public administration and defence; compulsory social security,1358.9
ITA Education,35.6
ITA Human health and social work activities,1144.6
ITA Other service activities,1161.6
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ITA Activities of extraterritorial organizations and bodies,0.0
"JPN Crop and animal production, hunting and related service activities",14973.2
JPN Forestry and logging,1542.9
JPN Fishing and aquaculture,6474.3
JPN Mining and quarrying,24826.7
"JPN Manufacture of food products, beverages and tobacco products",13128.6
"JPN Manufacture of textiles, wearing apparel and leather products",4230.1
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1347.4
JPN Manufacture of paper and paper products,14935.5
JPN Printing and reproduction of recorded media,2723.8
JPN Manufacture of coke and refined petroleum products ,37998.1
JPN Manufacture of chemicals and chemical products ,52450.6
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,298.5
JPN Manufacture of rubber and plastic products,3650.2
JPN Manufacture of other non-metallic mineral products,75059.8
JPN Manufacture of basic metals,191985.5
"JPN Manufacture of fabricated metal products, except machinery and equipment",5294.9
"JPN Manufacture of computer, electronic and optical products",5330.5
JPN Manufacture of electrical equipment,2557.4
JPN Manufacture of machinery and equipment n.e.c.,3093.7
"JPN Manufacture of motor vehicles, trailers and semi-trailers",3539.5
JPN Manufacture of other transport equipment,772.1
JPN Manufacture of furniture; other manufacturing,3480.8
JPN Repair and installation of machinery and equipment,0.0
"JPN Electricity, gas, steam and air conditioning supply",328738.5
"JPN Water collection, treatment and supply",512.7
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2408.5
JPN Construction,17406.4
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,1740.4
"JPN Wholesale trade, except of motor vehicles and motorcycles",23151.3
"JPN Retail trade, except of motor vehicles and motorcycles",21536.0
JPN Land transport and transport via pipelines,52087.8
JPN Water transport,82877.8
JPN Air transport,29785.1
JPN Warehousing and support activities for transportation,1668.6
JPN Postal and courier activities,997.1
JPN Accommodation and food service activities,11561.2
JPN Publishing activities,289.3
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",611.3
JPN Telecommunications,2672.8
"JPN Computer programming, consultancy and related activities; information service activities",3266.5
"JPN Financial service activities, except insurance and pension funding",2904.7
"JPN Insurance, reinsurance and pension funding, except compulsory social security",1813.2
JPN Activities auxiliary to financial services and insurance activities,0.0
JPN Real estate activities,3318.0
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0
JPN Scientific research and development,1708.3
JPN Advertising and market research,1193.9
"JPN Other professional, scientific and technical activities; veterinary activities",8584.9
JPN Administrative and support service activities,1302.0
JPN Public administration and defence; compulsory social security,19728.7
JPN Education,6598.8
JPN Human health and social work activities,14432.6
JPN Other service activities,13414.5
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
JPN Activities of extraterritorial organizations and bodies,0.0
"KOR Crop and animal production, hunting and related service activities",14317.5
KOR Forestry and logging,288.9
KOR Fishing and aquaculture,275.5
KOR Mining and quarrying,6838.4
"KOR Manufacture of food products, beverages and tobacco products",3697.4
"KOR Manufacture of textiles, wearing apparel and leather products",7611.6
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",310.8
KOR Manufacture of paper and paper products,3732.2
KOR Printing and reproduction of recorded media,801.3
KOR Manufacture of coke and refined petroleum products ,20313.2
KOR Manufacture of chemicals and chemical products ,27015.7
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,210.8
KOR Manufacture of rubber and plastic products,977.2
KOR Manufacture of other non-metallic mineral products,46485.6
KOR Manufacture of basic metals,85655.3
"KOR Manufacture of fabricated metal products, except machinery and equipment",1541.0
"KOR Manufacture of computer, electronic and optical products",1902.5
KOR Manufacture of electrical equipment,925.6
KOR Manufacture of machinery and equipment n.e.c.,1709.6
"KOR Manufacture of motor vehicles, trailers and semi-trailers",3468.5
KOR Manufacture of other transport equipment,1851.4
KOR Manufacture of furniture; other manufacturing,580.2
KOR Repair and installation of machinery and equipment,0.0
"KOR Electricity, gas, steam and air conditioning supply",150269.1
"KOR Water collection, treatment and supply",1167.1
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",3132.5
KOR Construction,5511.0
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,856.9
"KOR Wholesale trade, except of motor vehicles and motorcycles",6106.4
"KOR Retail trade, except of motor vehicles and motorcycles",8570.5
KOR Land transport and transport via pipelines,25929.1
KOR Water transport,24276.8
KOR Air transport,13901.2
KOR Warehousing and support activities for transportation,5658.2
KOR Postal and courier activities,124.3
KOR Accommodation and food service activities,4755.9
KOR Publishing activities,255.5
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",373.3
KOR Telecommunications,808.0
"KOR Computer programming, consultancy and related activities; information service activities",749.9
"KOR Financial service activities, except insurance and pension funding",1386.6
"KOR Insurance, reinsurance and pension funding, except compulsory social security",667.9
KOR Activities auxiliary to financial services and insurance activities,373.0
KOR Real estate activities,2159.4
KOR Legal and accounting activities; activities of head offices; management consultancy activities,354.8
KOR Architectural and engineering activities; technical testing and analysis,447.2
KOR Scientific research and development,835.3
KOR Advertising and market research,43.6
"KOR Other professional, scientific and technical activities; veterinary activities",749.2
KOR Administrative and support service activities,1288.3
KOR Public administration and defence; compulsory social security,5222.0
KOR Education,7716.4
KOR Human health and social work activities,2332.2
KOR Other service activities,5599.0
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
KOR Activities of extraterritorial organizations and bodies,0.0
"MEX Crop and animal production, hunting and related service activities",16305.4
MEX Forestry and logging,274.8
MEX Fishing and aquaculture,209.7
MEX Mining and quarrying,24437.8
"MEX Manufacture of food products, beverages and tobacco products",5368.8
"MEX Manufacture of textiles, wearing apparel and leather products",2462.4
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",737.9
MEX Manufacture of paper and paper products,2213.0
MEX Printing and reproduction of recorded media,480.8
MEX Manufacture of coke and refined petroleum products ,20575.2
MEX Manufacture of chemicals and chemical products ,16892.3
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,166.3
MEX Manufacture of rubber and plastic products,1324.4
MEX Manufacture of other non-metallic mineral products,26753.9
MEX Manufacture of basic metals,20785.2
"MEX Manufacture of fabricated metal products, except machinery and equipment",1085.8
"MEX Manufacture of computer, electronic and optical products",984.2
MEX Manufacture of electrical equipment,712.1
MEX Manufacture of machinery and equipment n.e.c.,373.9
"MEX Manufacture of motor vehicles, trailers and semi-trailers",892.8
MEX Manufacture of other transport equipment,54.5
MEX Manufacture of furniture; other manufacturing,1270.5
MEX Repair and installation of machinery and equipment,235.3
"MEX Electricity, gas, steam and air conditioning supply",123295.3
"MEX Water collection, treatment and supply",199.8
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",82.4
MEX Construction,10973.4
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,642.7
"MEX Wholesale trade, except of motor vehicles and motorcycles",4461.9
"MEX Retail trade, except of motor vehicles and motorcycles",3967.6
MEX Land transport and transport via pipelines,13401.5
MEX Water transport,4560.9
MEX Air transport,18533.7
MEX Warehousing and support activities for transportation,1378.7
MEX Postal and courier activities,239.0
MEX Accommodation and food service activities,2737.6
MEX Publishing activities,25.4
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",13.3
MEX Telecommunications,464.2
"MEX Computer programming, consultancy and related activities; information service activities",35.9
"MEX Financial service activities, except insurance and pension funding",271.7
"MEX Insurance, reinsurance and pension funding, except compulsory social security",18.3
MEX Activities auxiliary to financial services and insurance activities,36.9
MEX Real estate activities,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,275.7
MEX Architectural and engineering activities; technical testing and analysis,125.5
MEX Scientific research and development,226.4
MEX Advertising and market research,0.0
"MEX Other professional, scientific and technical activities; veterinary activities",21.4
MEX Administrative and support service activities,1961.7
MEX Public administration and defence; compulsory social security,3935.3
MEX Education,3632.7
MEX Human health and social work activities,1816.9
MEX Other service activities,1426.2
MEX Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
MEX Activities of extraterritorial organizations and bodies,0.0
"NLD Crop and animal production, hunting and related service activities",8651.2
NLD Forestry and logging,92.1
NLD Fishing and aquaculture,1112.1
NLD Mining and quarrying,2256.6
"NLD Manufacture of food products, beverages and tobacco products",4701.2
"NLD Manufacture of textiles, wearing apparel and leather products",338.9
"NLD Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",78.5
NLD Manufacture of paper and paper products,1303.9
NLD Printing and reproduction of recorded media,231.8
NLD Manufacture of coke and refined petroleum products ,12734.1
NLD Manufacture of chemicals and chemical products ,15314.8
NLD Manufacture of basic pharmaceutical products and pharmaceutical preparations,415.9
NLD Manufacture of rubber and plastic products,495.1
NLD Manufacture of other non-metallic mineral products,2651.1
NLD Manufacture of basic metals,6595.3
"NLD Manufacture of fabricated metal products, except machinery and equipment",544.9
"NLD Manufacture of computer, electronic and optical products",21.3
NLD Manufacture of electrical equipment,323.7
NLD Manufacture of machinery and equipment n.e.c.,298.9
"NLD Manufacture of motor vehicles, trailers and semi-trailers",123.0
NLD Manufacture of other transport equipment,90.5
NLD Manufacture of furniture; other manufacturing,333.2
NLD Repair and installation of machinery and equipment,194.5
"NLD Electricity, gas, steam and air conditioning supply",51804.6
"NLD Water collection, treatment and supply",31.6
"NLD Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1908.3
NLD Construction,3436.3
NLD Wholesale and retail trade and repair of motor vehicles and motorcycles,593.7
"NLD Wholesale trade, except of motor vehicles and motorcycles",2551.7
"NLD Retail trade, except of motor vehicles and motorcycles",1501.9
NLD Land transport and transport via pipelines,5781.5
NLD Water transport,8326.9
NLD Air transport,10599.5
NLD Warehousing and support activities for transportation,817.0
NLD Postal and courier activities,119.7
NLD Accommodation and food service activities,903.4
NLD Publishing activities,35.9
"NLD Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",22.3
NLD Telecommunications,214.0
"NLD Computer programming, consultancy and related activities; information service activities",79.0
"NLD Financial service activities, except insurance and pension funding",368.2
"NLD Insurance, reinsurance and pension funding, except compulsory social security",165.9
NLD Activities auxiliary to financial services and insurance activities,114.6
NLD Real estate activities,585.8
NLD Legal and accounting activities; activities of head offices; management consultancy activities,419.4
NLD Architectural and engineering activities; technical testing and analysis,142.2
NLD Scientific research and development,85.0
NLD Advertising and market research,120.4
"NLD Other professional, scientific and technical activities; veterinary activities",95.7
NLD Administrative and support service activities,1852.7
NLD Public administration and defence; compulsory social security,1672.8
NLD Education,683.2
NLD Human health and social work activities,1145.4
NLD Other service activities,1112.4
NLD Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NLD Activities of extraterritorial organizations and bodies,0.0
"NOR Crop and animal production, hunting and related service activities",121.0
NOR Forestry and logging,7.0
NOR Fishing and aquaculture,1460.3
NOR Mining and quarrying,8370.5
"NOR Manufacture of food products, beverages and tobacco products",94.7
"NOR Manufacture of textiles, wearing apparel and leather products",12.3
"NOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",79.7
NOR Manufacture of paper and paper products,17.5
NOR Printing and reproduction of recorded media,19.3
NOR Manufacture of coke and refined petroleum products ,2172.3
NOR Manufacture of chemicals and chemical products ,2628.3
NOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,3.5
NOR Manufacture of rubber and plastic products,10.5
NOR Manufacture of other non-metallic mineral products,1756.4
NOR Manufacture of basic metals,6147.0
"NOR Manufacture of fabricated metal products, except machinery and equipment",35.1
"NOR Manufacture of computer, electronic and optical products",22.8
NOR Manufacture of electrical equipment,15.8
NOR Manufacture of machinery and equipment n.e.c.,36.8
"NOR Manufacture of motor vehicles, trailers and semi-trailers",8.8
NOR Manufacture of other transport equipment,49.1
NOR Manufacture of furniture; other manufacturing,26.3
NOR Repair and installation of machinery and equipment,19.3
"NOR Electricity, gas, steam and air conditioning supply",545.8
"NOR Water collection, treatment and supply",1.8
"NOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",21.6
NOR Construction,643.2
NOR Wholesale and retail trade and repair of motor vehicles and motorcycles,80.6
"NOR Wholesale trade, except of motor vehicles and motorcycles",187.6
"NOR Retail trade, except of motor vehicles and motorcycles",308.6
NOR Land transport and transport via pipelines,1761.4
NOR Water transport,26696.7
NOR Air transport,959.4
NOR Warehousing and support activities for transportation,202.2
NOR Postal and courier activities,52.6
NOR Accommodation and food service activities,129.7
NOR Publishing activities,0.0
"NOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
NOR Telecommunications,43.8
"NOR Computer programming, consultancy and related activities; information service activities",57.9
"NOR Financial service activities, except insurance and pension funding",59.6
"NOR Insurance, reinsurance and pension funding, except compulsory social security",19.3
