,0
"GBR Manufacture of motor vehicles, trailers and semi-trailers",1541.1
GBR Manufacture of other transport equipment,716.9
GBR Manufacture of furniture; other manufacturing,1236.8
GBR Repair and installation of machinery and equipment,289.2
"GBR Electricity, gas, steam and air conditioning supply",149698.5
"GBR Water collection, treatment and supply",775.1
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1682.5
GBR Construction,10476.2
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,1915.1
"GBR Wholesale trade, except of motor vehicles and motorcycles",5734.2
"GBR Retail trade, except of motor vehicles and motorcycles",4012.0
GBR Land transport and transport via pipelines,20624.0
GBR Water transport,13036.2
GBR Air transport,40229.4
GBR Warehousing and support activities for transportation,1181.0
GBR Postal and courier activities,1666.2
GBR Accommodation and food service activities,2983.5
GBR Publishing activities,199.7
"GBR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",192.3
GBR Telecommunications,376.7
"GBR Computer programming, consultancy and related activities; information service activities",466.4
"GBR Financial service activities, except insurance and pension funding",7.7
"GBR Insurance, reinsurance and pension funding, except compulsory social security",0.9
GBR Activities auxiliary to financial services and insurance activities,3.1
GBR Real estate activities,669.2
GBR Legal and accounting activities; activities of head offices; management consultancy activities,740.7
GBR Architectural and engineering activities; technical testing and analysis,451.2
GBR Scientific research and development,242.4
GBR Advertising and market research,121.3
"GBR Other professional, scientific and technical activities; veterinary activities",300.4
GBR Administrative and support service activities,2605.4
GBR Public administration and defence; compulsory social security,5566.0
GBR Education,3149.9
GBR Human health and social work activities,4669.8
GBR Other service activities,2525.9
GBR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,88.2
GBR Activities of extraterritorial organizations and bodies,0.0
"HUN Crop and animal production, hunting and related service activities",1889.7
HUN Forestry and logging,93.8
HUN Fishing and aquaculture,5.5
HUN Mining and quarrying,446.0
"HUN Manufacture of food products, beverages and tobacco products",766.6
"HUN Manufacture of textiles, wearing apparel and leather products",57.6
"HUN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",39.7
HUN Manufacture of paper and paper products,120.1
HUN Printing and reproduction of recorded media,101.3
HUN Manufacture of coke and refined petroleum products ,1689.1
HUN Manufacture of chemicals and chemical products ,2293.3
HUN Manufacture of basic pharmaceutical products and pharmaceutical preparations,234.3
HUN Manufacture of rubber and plastic products,160.1
HUN Manufacture of other non-metallic mineral products,1603.4
HUN Manufacture of basic metals,985.3
"HUN Manufacture of fabricated metal products, except machinery and equipment",180.7
"HUN Manufacture of computer, electronic and optical products",173.3
HUN Manufacture of electrical equipment,90.6
HUN Manufacture of machinery and equipment n.e.c.,239.8
"HUN Manufacture of motor vehicles, trailers and semi-trailers",240.6
HUN Manufacture of other transport equipment,8.1
HUN Manufacture of furniture; other manufacturing,76.3
HUN Repair and installation of machinery and equipment,31.3
"HUN Electricity, gas, steam and air conditioning supply",12540.4
"HUN Water collection, treatment and supply",54.0
"HUN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",205.0
HUN Construction,804.7
HUN Wholesale and retail trade and repair of motor vehicles and motorcycles,392.4
"HUN Wholesale trade, except of motor vehicles and motorcycles",735.2
"HUN Retail trade, except of motor vehicles and motorcycles",472.6
HUN Land transport and transport via pipelines,2174.3
HUN Water transport,15.9
HUN Air transport,146.3
HUN Warehousing and support activities for transportation,1594.9
HUN Postal and courier activities,37.4
HUN Accommodation and food service activities,119.2
HUN Publishing activities,43.2
"HUN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",57.3
HUN Telecommunications,135.4
"HUN Computer programming, consultancy and related activities; information service activities",177.9
"HUN Financial service activities, except insurance and pension funding",185.8
"HUN Insurance, reinsurance and pension funding, except compulsory social security",31.5
HUN Activities auxiliary to financial services and insurance activities,38.1
HUN Real estate activities,494.9
HUN Legal and accounting activities; activities of head offices; management consultancy activities,163.5
HUN Architectural and engineering activities; technical testing and analysis,79.8
HUN Scientific research and development,56.6
HUN Advertising and market research,27.1
"HUN Other professional, scientific and technical activities; veterinary activities",45.2
HUN Administrative and support service activities,471.5
HUN Public administration and defence; compulsory social security,712.0
HUN Education,242.4
HUN Human health and social work activities,268.1
HUN Other service activities,180.2
HUN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.8
HUN Activities of extraterritorial organizations and bodies,0.0
"IDN Crop and animal production, hunting and related service activities",15552.5
IDN Forestry and logging,2429.8
IDN Fishing and aquaculture,2175.3
IDN Mining and quarrying,46308.1
"IDN Manufacture of food products, beverages and tobacco products",5265.1
"IDN Manufacture of textiles, wearing apparel and leather products",7135.3
"IDN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1576.4
IDN Manufacture of paper and paper products,5124.8
IDN Printing and reproduction of recorded media,109.5
IDN Manufacture of coke and refined petroleum products ,9249.9
IDN Manufacture of chemicals and chemical products ,20369.0
IDN Manufacture of basic pharmaceutical products and pharmaceutical preparations,41.2
IDN Manufacture of rubber and plastic products,2360.5
IDN Manufacture of other non-metallic mineral products,41786.1
IDN Manufacture of basic metals,6295.9
"IDN Manufacture of fabricated metal products, except machinery and equipment",3221.2
"IDN Manufacture of computer, electronic and optical products",1847.9
IDN Manufacture of electrical equipment,2110.9
IDN Manufacture of machinery and equipment n.e.c.,534.3
"IDN Manufacture of motor vehicles, trailers and semi-trailers",1447.8
IDN Manufacture of other transport equipment,118.9
IDN Manufacture of furniture; other manufacturing,1607.9
IDN Repair and installation of machinery and equipment,0.0
"IDN Electricity, gas, steam and air conditioning supply",121716.5
"IDN Water collection, treatment and supply",10.6
"IDN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",66.0
IDN Construction,10823.8
IDN Wholesale and retail trade and repair of motor vehicles and motorcycles,1842.4
"IDN Wholesale trade, except of motor vehicles and motorcycles",5571.3
"IDN Retail trade, except of motor vehicles and motorcycles",3263.4
IDN Land transport and transport via pipelines,11551.4
IDN Water transport,20795.9
IDN Air transport,41176.7
IDN Warehousing and support activities for transportation,2025.9
IDN Postal and courier activities,15.3
IDN Accommodation and food service activities,2772.4
IDN Publishing activities,14.1
"IDN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",16.2
IDN Telecommunications,254.9
"IDN Computer programming, consultancy and related activities; information service activities",76.6
"IDN Financial service activities, except insurance and pension funding",434.5
"IDN Insurance, reinsurance and pension funding, except compulsory social security",107.8
IDN Activities auxiliary to financial services and insurance activities,0.0
IDN Real estate activities,325.2
IDN Legal and accounting activities; activities of head offices; management consultancy activities,211.7
IDN Architectural and engineering activities; technical testing and analysis,0.0
IDN Scientific research and development,0.0
IDN Advertising and market research,0.0
"IDN Other professional, scientific and technical activities; veterinary activities",0.0
IDN Administrative and support service activities,414.6
IDN Public administration and defence; compulsory social security,1947.6
IDN Education,3827.7
IDN Human health and social work activities,1366.2
IDN Other service activities,11807.8
IDN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IDN Activities of extraterritorial organizations and bodies,0.0
"IND Crop and animal production, hunting and related service activities",71636.5
IND Forestry and logging,5098.0
IND Fishing and aquaculture,2581.2
IND Mining and quarrying,135259.4
"IND Manufacture of food products, beverages and tobacco products",14840.3
"IND Manufacture of textiles, wearing apparel and leather products",9960.5
"IND Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",16062.1
IND Manufacture of paper and paper products,9520.9
IND Printing and reproduction of recorded media,553.4
IND Manufacture of coke and refined petroleum products ,41693.3
IND Manufacture of chemicals and chemical products ,63163.5
IND Manufacture of basic pharmaceutical products and pharmaceutical preparations,102.8
IND Manufacture of rubber and plastic products,4227.8
IND Manufacture of other non-metallic mineral products,222746.4
IND Manufacture of basic metals,181632.4
"IND Manufacture of fabricated metal products, except machinery and equipment",55651.0
"IND Manufacture of computer, electronic and optical products",1019.5
IND Manufacture of electrical equipment,2401.9
IND Manufacture of machinery and equipment n.e.c.,7078.2
"IND Manufacture of motor vehicles, trailers and semi-trailers",5368.6
IND Manufacture of other transport equipment,2331.5
IND Manufacture of furniture; other manufacturing,3919.4
IND Repair and installation of machinery and equipment,0.0
"IND Electricity, gas, steam and air conditioning supply",834195.6
"IND Water collection, treatment and supply",3347.4
"IND Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2208.1
IND Construction,13916.0
IND Wholesale and retail trade and repair of motor vehicles and motorcycles,911.4
"IND Wholesale trade, except of motor vehicles and motorcycles",7081.2
"IND Retail trade, except of motor vehicles and motorcycles",11563.1
IND Land transport and transport via pipelines,69693.9
IND Water transport,11025.1
IND Air transport,1051.9
IND Warehousing and support activities for transportation,2969.5
IND Postal and courier activities,0.0
IND Accommodation and food service activities,33730.2
IND Publishing activities,0.0
"IND Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
IND Telecommunications,981.4
"IND Computer programming, consultancy and related activities; information service activities",1212.1
"IND Financial service activities, except insurance and pension funding",1327.9
"IND Insurance, reinsurance and pension funding, except compulsory social security",617.0
IND Activities auxiliary to financial services and insurance activities,0.0
IND Real estate activities,4114.7
IND Legal and accounting activities; activities of head offices; management consultancy activities,343.3
IND Architectural and engineering activities; technical testing and analysis,3696.8
IND Scientific research and development,0.0
IND Advertising and market research,0.0
"IND Other professional, scientific and technical activities; veterinary activities",0.0
IND Administrative and support service activities,32.2
IND Public administration and defence; compulsory social security,2175.5
IND Education,3389.3
IND Human health and social work activities,1409.6
IND Other service activities,4119.7
IND Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IND Activities of extraterritorial organizations and bodies,0.0
"IRL Crop and animal production, hunting and related service activities",1175.3
IRL Forestry and logging,0.4
IRL Fishing and aquaculture,130.4
IRL Mining and quarrying,255.9
"IRL Manufacture of food products, beverages and tobacco products",1014.3
"IRL Manufacture of textiles, wearing apparel and leather products",9.7
"IRL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",61.8
IRL Manufacture of paper and paper products,7.9
IRL Printing and reproduction of recorded media,7.9
IRL Manufacture of coke and refined petroleum products ,294.3
IRL Manufacture of chemicals and chemical products ,132.5
IRL Manufacture of basic pharmaceutical products and pharmaceutical preparations,243.3
IRL Manufacture of rubber and plastic products,68.9
IRL Manufacture of other non-metallic mineral products,2352.7
IRL Manufacture of basic metals,1318.5
"IRL Manufacture of fabricated metal products, except machinery and equipment",152.7
"IRL Manufacture of computer, electronic and optical products",94.7
IRL Manufacture of electrical equipment,16.0
IRL Manufacture of machinery and equipment n.e.c.,54.0
"IRL Manufacture of motor vehicles, trailers and semi-trailers",6.0
IRL Manufacture of other transport equipment,5.2
IRL Manufacture of furniture; other manufacturing,100.3
IRL Repair and installation of machinery and equipment,13.4
"IRL Electricity, gas, steam and air conditioning supply",10736.3
"IRL Water collection, treatment and supply",22.2
"IRL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",193.7
IRL Construction,476.6
IRL Wholesale and retail trade and repair of motor vehicles and motorcycles,88.6
"IRL Wholesale trade, except of motor vehicles and motorcycles",889.6
"IRL Retail trade, except of motor vehicles and motorcycles",545.1
IRL Land transport and transport via pipelines,2452.4
IRL Water transport,127.6
IRL Air transport,7117.4
IRL Warehousing and support activities for transportation,154.9
IRL Postal and courier activities,30.7
IRL Accommodation and food service activities,154.8
IRL Publishing activities,45.5
"IRL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",14.3
IRL Telecommunications,94.2
"IRL Computer programming, consultancy and related activities; information service activities",83.4
"IRL Financial service activities, except insurance and pension funding",76.4
"IRL Insurance, reinsurance and pension funding, except compulsory social security",40.9
IRL Activities auxiliary to financial services and insurance activities,3.4
IRL Real estate activities,10.2
IRL Legal and accounting activities; activities of head offices; management consultancy activities,32.3
IRL Architectural and engineering activities; technical testing and analysis,13.9
IRL Scientific research and development,8.5
IRL Advertising and market research,7.1
"IRL Other professional, scientific and technical activities; veterinary activities",4.2
IRL Administrative and support service activities,67.1
IRL Public administration and defence; compulsory social security,196.0
IRL Education,129.6
IRL Human health and social work activities,107.6
IRL Other service activities,70.7
IRL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IRL Activities of extraterritorial organizations and bodies,0.0
"ITA Crop and animal production, hunting and related service activities",7372.5
ITA Forestry and logging,41.5
ITA Fishing and aquaculture,484.5
ITA Mining and quarrying,2702.8
"ITA Manufacture of food products, beverages and tobacco products",5012.1
"ITA Manufacture of textiles, wearing apparel and leather products",2618.9
"ITA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",627.0
ITA Manufacture of paper and paper products,4880.4
ITA Printing and reproduction of recorded media,420.1
ITA Manufacture of coke and refined petroleum products ,11974.4
ITA Manufacture of chemicals and chemical products ,10305.2
ITA Manufacture of basic pharmaceutical products and pharmaceutical preparations,528.0
ITA Manufacture of rubber and plastic products,1079.2
ITA Manufacture of other non-metallic mineral products,28293.7
ITA Manufacture of basic metals,16588.4
"ITA Manufacture of fabricated metal products, except machinery and equipment",1036.4
"ITA Manufacture of computer, electronic and optical products",289.7
ITA Manufacture of electrical equipment,594.8
ITA Manufacture of machinery and equipment n.e.c.,1427.9
"ITA Manufacture of motor vehicles, trailers and semi-trailers",903.2
ITA Manufacture of other transport equipment,225.1
ITA Manufacture of furniture; other manufacturing,1004.8
ITA Repair and installation of machinery and equipment,338.0
"ITA Electricity, gas, steam and air conditioning supply",99330.5
"ITA Water collection, treatment and supply",1516.0
"ITA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",6151.8
ITA Construction,4638.3
ITA Wholesale and retail trade and repair of motor vehicles and motorcycles,618.6
"ITA Wholesale trade, except of motor vehicles and motorcycles",3282.2
"ITA Retail trade, except of motor vehicles and motorcycles",1541.0
ITA Land transport and transport via pipelines,20577.3
ITA Water transport,14323.5
ITA Air transport,6214.0
ITA Warehousing and support activities for transportation,3325.0
ITA Postal and courier activities,196.3
ITA Accommodation and food service activities,1938.8
ITA Publishing activities,19.3
"ITA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",21.3
ITA Telecommunications,17.1
"ITA Computer programming, consultancy and related activities; information service activities",151.3
"ITA Financial service activities, except insurance and pension funding",308.5
"ITA Insurance, reinsurance and pension funding, except compulsory social security",6.1
ITA Activities auxiliary to financial services and insurance activities,60.7
ITA Real estate activities,260.7
ITA Legal and accounting activities; activities of head offices; management consultancy activities,362.1
ITA Architectural and engineering activities; technical testing and analysis,98.7
ITA Scientific research and development,93.0
ITA Advertising and market research,36.8
"ITA Other professional, scientific and technical activities; veterinary activities",30.4
ITA Administrative and support service activities,1489.2
ITA Public administration and defence; compulsory social security,1807.6
ITA Education,31.8
ITA Human health and social work activities,1113.7
ITA Other service activities,868.5
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ITA Activities of extraterritorial organizations and bodies,0.0
"JPN Crop and animal production, hunting and related service activities",3809.2
JPN Forestry and logging,260.2
JPN Fishing and aquaculture,2320.3
JPN Mining and quarrying,25110.2
"JPN Manufacture of food products, beverages and tobacco products",13612.4
"JPN Manufacture of textiles, wearing apparel and leather products",5158.1
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",588.3
JPN Manufacture of paper and paper products,10941.9
JPN Printing and reproduction of recorded media,1671.2
JPN Manufacture of coke and refined petroleum products ,39632.7
JPN Manufacture of chemicals and chemical products ,52274.3
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,225.0
JPN Manufacture of rubber and plastic products,5346.3
JPN Manufacture of other non-metallic mineral products,66338.9
JPN Manufacture of basic metals,177325.1
"JPN Manufacture of fabricated metal products, except machinery and equipment",3421.8
"JPN Manufacture of computer, electronic and optical products",3963.1
JPN Manufacture of electrical equipment,1872.2
JPN Manufacture of machinery and equipment n.e.c.,2471.5
"JPN Manufacture of motor vehicles, trailers and semi-trailers",2272.8
JPN Manufacture of other transport equipment,817.3
JPN Manufacture of furniture; other manufacturing,3534.2
JPN Repair and installation of machinery and equipment,0.0
"JPN Electricity, gas, steam and air conditioning supply",493205.1
"JPN Water collection, treatment and supply",214.5
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",7010.3
JPN Construction,14527.5
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,1258.9
"JPN Wholesale trade, except of motor vehicles and motorcycles",13609.4
"JPN Retail trade, except of motor vehicles and motorcycles",14549.1
JPN Land transport and transport via pipelines,31487.7
JPN Water transport,78989.2
JPN Air transport,10210.3
JPN Warehousing and support activities for transportation,1281.6
JPN Postal and courier activities,762.3
JPN Accommodation and food service activities,8640.1
JPN Publishing activities,153.5
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",513.9
JPN Telecommunications,1489.2
"JPN Computer programming, consultancy and related activities; information service activities",2491.7
"JPN Financial service activities, except insurance and pension funding",2156.6
"JPN Insurance, reinsurance and pension funding, except compulsory social security",1359.0
JPN Activities auxiliary to financial services and insurance activities,0.0
JPN Real estate activities,2328.3
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0
JPN Scientific research and development,1485.6
JPN Advertising and market research,853.3
"JPN Other professional, scientific and technical activities; veterinary activities",7893.0
JPN Administrative and support service activities,887.9
JPN Public administration and defence; compulsory social security,17227.4
JPN Education,12621.5
JPN Human health and social work activities,13889.6
JPN Other service activities,10155.0
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
JPN Activities of extraterritorial organizations and bodies,0.0
"KOR Crop and animal production, hunting and related service activities",5950.1
KOR Forestry and logging,355.9
KOR Fishing and aquaculture,2572.3
KOR Mining and quarrying,12871.6
"KOR Manufacture of food products, beverages and tobacco products",2670.3
"KOR Manufacture of textiles, wearing apparel and leather products",2195.0
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",246.5
KOR Manufacture of paper and paper products,2292.5
KOR Printing and reproduction of recorded media,614.8
KOR Manufacture of coke and refined petroleum products ,23015.0
KOR Manufacture of chemicals and chemical products ,26680.4
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,143.6
KOR Manufacture of rubber and plastic products,985.5
KOR Manufacture of other non-metallic mineral products,39793.5
KOR Manufacture of basic metals,96539.5
"KOR Manufacture of fabricated metal products, except machinery and equipment",1317.6
"KOR Manufacture of computer, electronic and optical products",2165.0
KOR Manufacture of electrical equipment,827.8
KOR Manufacture of machinery and equipment n.e.c.,1210.7
"KOR Manufacture of motor vehicles, trailers and semi-trailers",2261.7
KOR Manufacture of other transport equipment,1544.4
KOR Manufacture of furniture; other manufacturing,844.3
KOR Repair and installation of machinery and equipment,0.0
"KOR Electricity, gas, steam and air conditioning supply",267660.8
"KOR Water collection, treatment and supply",1368.7
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",6361.0
KOR Construction,5240.6
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,633.0
"KOR Wholesale trade, except of motor vehicles and motorcycles",4203.1
"KOR Retail trade, except of motor vehicles and motorcycles",5430.4
KOR Land transport and transport via pipelines,28628.8
KOR Water transport,20807.4
KOR Air transport,16472.2
KOR Warehousing and support activities for transportation,3487.7
KOR Postal and courier activities,184.2
KOR Accommodation and food service activities,4716.5
KOR Publishing activities,178.8
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",378.5
KOR Telecommunications,287.6
"KOR Computer programming, consultancy and related activities; information service activities",445.5
"KOR Financial service activities, except insurance and pension funding",1245.4
"KOR Insurance, reinsurance and pension funding, except compulsory social security",538.5
KOR Activities auxiliary to financial services and insurance activities,427.6
KOR Real estate activities,2429.2
KOR Legal and accounting activities; activities of head offices; management consultancy activities,1100.7
KOR Architectural and engineering activities; technical testing and analysis,1078.8
KOR Scientific research and development,1274.8
KOR Advertising and market research,89.2
"KOR Other professional, scientific and technical activities; veterinary activities",1062.6
KOR Administrative and support service activities,2249.3
KOR Public administration and defence; compulsory social security,4770.4
KOR Education,5569.0
KOR Human health and social work activities,4270.4
KOR Other service activities,4916.3
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
KOR Activities of extraterritorial organizations and bodies,0.0
"MEX Crop and animal production, hunting and related service activities",20754.1
MEX Forestry and logging,214.1
MEX Fishing and aquaculture,293.8
MEX Mining and quarrying,29386.6
"MEX Manufacture of food products, beverages and tobacco products",4269.0
"MEX Manufacture of textiles, wearing apparel and leather products",2708.9
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1307.1
MEX Manufacture of paper and paper products,2216.3
MEX Printing and reproduction of recorded media,418.2
MEX Manufacture of coke and refined petroleum products ,29960.2
MEX Manufacture of chemicals and chemical products ,19609.8
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,114.1
MEX Manufacture of rubber and plastic products,2715.0
MEX Manufacture of other non-metallic mineral products,32480.7
MEX Manufacture of basic metals,25493.4
"MEX Manufacture of fabricated metal products, except machinery and equipment",2346.0
"MEX Manufacture of computer, electronic and optical products",999.7
MEX Manufacture of electrical equipment,1160.3
MEX Manufacture of machinery and equipment n.e.c.,1169.6
"MEX Manufacture of motor vehicles, trailers and semi-trailers",1285.4
MEX Manufacture of other transport equipment,110.0
MEX Manufacture of furniture; other manufacturing,2021.7
MEX Repair and installation of machinery and equipment,285.6
"MEX Electricity, gas, steam and air conditioning supply",140906.0
"MEX Water collection, treatment and supply",324.2
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",247.3
MEX Construction,14062.0
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,822.4
"MEX Wholesale trade, except of motor vehicles and motorcycles",6282.9
"MEX Retail trade, except of motor vehicles and motorcycles",5600.6
MEX Land transport and transport via pipelines,15822.2
MEX Water transport,3401.7
MEX Air transport,12007.3
MEX Warehousing and support activities for transportation,2291.2
MEX Postal and courier activities,289.8
MEX Accommodation and food service activities,3200.7
MEX Publishing activities,18.3
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",12.8
MEX Telecommunications,430.4
"MEX Computer programming, consultancy and related activities; information service activities",25.3
"MEX Financial service activities, except insurance and pension funding",790.8
"MEX Insurance, reinsurance and pension funding, except compulsory social security",67.3
MEX Activities auxiliary to financial services and insurance activities,77.0
MEX Real estate activities,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,273.6
MEX Architectural and engineering activities; technical testing and analysis,139.4
MEX Scientific research and development,253.7
MEX Advertising and market research,0.0
"MEX Other professional, scientific and technical activities; veterinary activities",19.7
MEX Administrative and support service activities,1937.2
MEX Public administration and defence; compulsory social security,5573.6
MEX Education,4212.6
MEX Human health and social work activities,2258.9
MEX Other service activities,1561.3
MEX Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
MEX Activities of extraterritorial organizations and bodies,0.0
"NLD Crop and animal production, hunting and related service activities",9503.5
NLD Forestry and logging,82.3
NLD Fishing and aquaculture,426.8
NLD Mining and quarrying,2434.1
"NLD Manufacture of food products, beverages and tobacco products",3766.6
"NLD Manufacture of textiles, wearing apparel and leather products",189.1
"NLD Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",58.0
NLD Manufacture of paper and paper products,782.6
NLD Printing and reproduction of recorded media,86.5
NLD Manufacture of coke and refined petroleum products ,10319.5
NLD Manufacture of chemicals and chemical products ,16674.6
NLD Manufacture of basic pharmaceutical products and pharmaceutical preparations,203.8
NLD Manufacture of rubber and plastic products,262.3
NLD Manufacture of other non-metallic mineral products,1591.5
NLD Manufacture of basic metals,6650.8
"NLD Manufacture of fabricated metal products, except machinery and equipment",451.4
"NLD Manufacture of computer, electronic and optical products",24.9
NLD Manufacture of electrical equipment,202.1
NLD Manufacture of machinery and equipment n.e.c.,262.8
"NLD Manufacture of motor vehicles, trailers and semi-trailers",105.0
NLD Manufacture of other transport equipment,74.9
NLD Manufacture of furniture; other manufacturing,371.2
NLD Repair and installation of machinery and equipment,201.5
"NLD Electricity, gas, steam and air conditioning supply",44796.0
"NLD Water collection, treatment and supply",18.8
"NLD Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",3376.5
NLD Construction,2928.4
NLD Wholesale and retail trade and repair of motor vehicles and motorcycles,466.5
"NLD Wholesale trade, except of motor vehicles and motorcycles",2311.6
"NLD Retail trade, except of motor vehicles and motorcycles",1338.4
NLD Land transport and transport via pipelines,5035.5
NLD Water transport,7214.2
NLD Air transport,11878.2
NLD Warehousing and support activities for transportation,912.2
NLD Postal and courier activities,120.3
NLD Accommodation and food service activities,1094.7
NLD Publishing activities,24.0
"NLD Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",25.2
NLD Telecommunications,114.1
"NLD Computer programming, consultancy and related activities; information service activities",102.5
"NLD Financial service activities, except insurance and pension funding",230.2
"NLD Insurance, reinsurance and pension funding, except compulsory social security",113.2
NLD Activities auxiliary to financial services and insurance activities,69.3
NLD Real estate activities,345.5
NLD Legal and accounting activities; activities of head offices; management consultancy activities,390.7
NLD Architectural and engineering activities; technical testing and analysis,122.9
NLD Scientific research and development,65.7
NLD Advertising and market research,80.9
"NLD Other professional, scientific and technical activities; veterinary activities",65.6
NLD Administrative and support service activities,2175.0
NLD Public administration and defence; compulsory social security,1141.8
NLD Education,751.2
NLD Human health and social work activities,1849.5
NLD Other service activities,1140.8
NLD Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NLD Activities of extraterritorial organizations and bodies,0.0
"NOR Crop and animal production, hunting and related service activities",490.5
NOR Forestry and logging,51.4
NOR Fishing and aquaculture,1376.4
NOR Mining and quarrying,13708.7
"NOR Manufacture of food products, beverages and tobacco products",450.6
"NOR Manufacture of textiles, wearing apparel and leather products",6.1
"NOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",36.7
NOR Manufacture of paper and paper products,145.8
NOR Printing and reproduction of recorded media,4.2
NOR Manufacture of coke and refined petroleum products ,1607.7
NOR Manufacture of chemicals and chemical products ,3146.8
NOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,3.8
NOR Manufacture of rubber and plastic products,47.0
NOR Manufacture of other non-metallic mineral products,1907.3
NOR Manufacture of basic metals,3788.2
"NOR Manufacture of fabricated metal products, except machinery and equipment",29.8
"NOR Manufacture of computer, electronic and optical products",1.0
NOR Manufacture of electrical equipment,10.5
NOR Manufacture of machinery and equipment n.e.c.,36.3
"NOR Manufacture of motor vehicles, trailers and semi-trailers",13.3
NOR Manufacture of other transport equipment,33.4
NOR Manufacture of furniture; other manufacturing,10.7
NOR Repair and installation of machinery and equipment,17.3
"NOR Electricity, gas, steam and air conditioning supply",1743.5
"NOR Water collection, treatment and supply",5.5
"NOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",71.2
NOR Construction,826.5
NOR Wholesale and retail trade and repair of motor vehicles and motorcycles,77.6
"NOR Wholesale trade, except of motor vehicles and motorcycles",144.8
"NOR Retail trade, except of motor vehicles and motorcycles",286.6
NOR Land transport and transport via pipelines,5497.6
NOR Water transport,7271.8
NOR Air transport,3863.7
NOR Warehousing and support activities for transportation,94.5
NOR Postal and courier activities,16.4
NOR Accommodation and food service activities,83.1
NOR Publishing activities,6.6
"NOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",1.7
NOR Telecommunications,17.3
"NOR Computer programming, consultancy and related activities; information service activities",17.7
"NOR Financial service activities, except insurance and pension funding",18.3
