,0
"NOR Insurance, reinsurance and pension funding, except compulsory social security",2.6
NOR Activities auxiliary to financial services and insurance activities,4.3
NOR Real estate activities,22.4
NOR Legal and accounting activities; activities of head offices; management consultancy activities,25.1
NOR Architectural and engineering activities; technical testing and analysis,35.2
NOR Scientific research and development,5.2
NOR Advertising and market research,4.6
"NOR Other professional, scientific and technical activities; veterinary activities",8.8
NOR Administrative and support service activities,80.3
NOR Public administration and defence; compulsory social security,261.1
NOR Education,32.2
NOR Human health and social work activities,99.3
NOR Other service activities,58.2
NOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NOR Activities of extraterritorial organizations and bodies,0.0
"POL Crop and animal production, hunting and related service activities",13659.6
POL Forestry and logging,361.0
POL Fishing and aquaculture,379.4
POL Mining and quarrying,1519.5
"POL Manufacture of food products, beverages and tobacco products",4757.7
"POL Manufacture of textiles, wearing apparel and leather products",199.8
"POL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",420.7
POL Manufacture of paper and paper products,2338.2
POL Printing and reproduction of recorded media,42.0
POL Manufacture of coke and refined petroleum products ,10588.2
POL Manufacture of chemicals and chemical products ,13288.0
POL Manufacture of basic pharmaceutical products and pharmaceutical preparations,98.7
POL Manufacture of rubber and plastic products,713.5
POL Manufacture of other non-metallic mineral products,15948.5
POL Manufacture of basic metals,10965.4
"POL Manufacture of fabricated metal products, except machinery and equipment",480.2
"POL Manufacture of computer, electronic and optical products",37.3
POL Manufacture of electrical equipment,222.7
POL Manufacture of machinery and equipment n.e.c.,189.9
"POL Manufacture of motor vehicles, trailers and semi-trailers",292.1
POL Manufacture of other transport equipment,150.4
POL Manufacture of furniture; other manufacturing,175.2
POL Repair and installation of machinery and equipment,19.3
"POL Electricity, gas, steam and air conditioning supply",149684.9
"POL Water collection, treatment and supply",369.1
"POL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",464.6
POL Construction,510.9
POL Wholesale and retail trade and repair of motor vehicles and motorcycles,826.4
"POL Wholesale trade, except of motor vehicles and motorcycles",3981.9
"POL Retail trade, except of motor vehicles and motorcycles",2519.5
POL Land transport and transport via pipelines,20053.9
POL Water transport,109.0
POL Air transport,503.0
POL Warehousing and support activities for transportation,1083.4
POL Postal and courier activities,203.9
POL Accommodation and food service activities,553.8
POL Publishing activities,60.5
"POL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",64.5
POL Telecommunications,147.8
"POL Computer programming, consultancy and related activities; information service activities",205.3
"POL Financial service activities, except insurance and pension funding",1078.4
"POL Insurance, reinsurance and pension funding, except compulsory social security",2320.3
POL Activities auxiliary to financial services and insurance activities,138.7
POL Real estate activities,687.8
POL Legal and accounting activities; activities of head offices; management consultancy activities,354.8
POL Architectural and engineering activities; technical testing and analysis,224.2
POL Scientific research and development,77.6
POL Advertising and market research,187.9
"POL Other professional, scientific and technical activities; veterinary activities",91.5
POL Administrative and support service activities,1199.5
POL Public administration and defence; compulsory social security,2091.5
POL Education,1397.3
POL Human health and social work activities,1224.8
POL Other service activities,806.3
POL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
POL Activities of extraterritorial organizations and bodies,0.0
"PRT Crop and animal production, hunting and related service activities",1570.5
PRT Forestry and logging,113.5
PRT Fishing and aquaculture,350.6
PRT Mining and quarrying,237.4
"PRT Manufacture of food products, beverages and tobacco products",1061.9
"PRT Manufacture of textiles, wearing apparel and leather products",728.0
"PRT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",154.6
PRT Manufacture of paper and paper products,1117.3
PRT Printing and reproduction of recorded media,27.8
PRT Manufacture of coke and refined petroleum products ,3102.7
PRT Manufacture of chemicals and chemical products ,1231.3
PRT Manufacture of basic pharmaceutical products and pharmaceutical preparations,15.0
PRT Manufacture of rubber and plastic products,88.8
PRT Manufacture of other non-metallic mineral products,6748.0
PRT Manufacture of basic metals,211.6
"PRT Manufacture of fabricated metal products, except machinery and equipment",203.9
"PRT Manufacture of computer, electronic and optical products",5.4
PRT Manufacture of electrical equipment,9.6
PRT Manufacture of machinery and equipment n.e.c.,218.6
"PRT Manufacture of motor vehicles, trailers and semi-trailers",23.2
PRT Manufacture of other transport equipment,2.3
PRT Manufacture of furniture; other manufacturing,50.8
PRT Repair and installation of machinery and equipment,26.6
"PRT Electricity, gas, steam and air conditioning supply",12039.4
"PRT Water collection, treatment and supply",25.4
"PRT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",700.8
PRT Construction,954.2
PRT Wholesale and retail trade and repair of motor vehicles and motorcycles,101.0
"PRT Wholesale trade, except of motor vehicles and motorcycles",1113.7
"PRT Retail trade, except of motor vehicles and motorcycles",469.5
PRT Land transport and transport via pipelines,4387.3
PRT Water transport,549.4
PRT Air transport,1082.0
PRT Warehousing and support activities for transportation,83.2
PRT Postal and courier activities,25.2
PRT Accommodation and food service activities,669.9
PRT Publishing activities,7.6
"PRT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",9.5
PRT Telecommunications,18.9
"PRT Computer programming, consultancy and related activities; information service activities",18.5
"PRT Financial service activities, except insurance and pension funding",58.9
"PRT Insurance, reinsurance and pension funding, except compulsory social security",13.7
PRT Activities auxiliary to financial services and insurance activities,16.9
PRT Real estate activities,13.5
PRT Legal and accounting activities; activities of head offices; management consultancy activities,48.2
PRT Architectural and engineering activities; technical testing and analysis,31.8
PRT Scientific research and development,5.4
PRT Advertising and market research,8.4
"PRT Other professional, scientific and technical activities; veterinary activities",13.7
PRT Administrative and support service activities,236.2
PRT Public administration and defence; compulsory social security,441.4
PRT Education,95.5
PRT Human health and social work activities,496.2
PRT Other service activities,166.7
PRT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
PRT Activities of extraterritorial organizations and bodies,0.0
"ROU Crop and animal production, hunting and related service activities",1177.3
ROU Forestry and logging,35.4
ROU Fishing and aquaculture,33.3
ROU Mining and quarrying,1041.6
"ROU Manufacture of food products, beverages and tobacco products",1128.4
"ROU Manufacture of textiles, wearing apparel and leather products",116.8
"ROU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",114.5
ROU Manufacture of paper and paper products,176.9
ROU Printing and reproduction of recorded media,136.5
ROU Manufacture of coke and refined petroleum products ,3055.2
ROU Manufacture of chemicals and chemical products ,4487.4
ROU Manufacture of basic pharmaceutical products and pharmaceutical preparations,244.6
ROU Manufacture of rubber and plastic products,258.8
ROU Manufacture of other non-metallic mineral products,7364.6
ROU Manufacture of basic metals,4419.1
"ROU Manufacture of fabricated metal products, except machinery and equipment",831.4
"ROU Manufacture of computer, electronic and optical products",230.8
ROU Manufacture of electrical equipment,183.5
ROU Manufacture of machinery and equipment n.e.c.,95.4
"ROU Manufacture of motor vehicles, trailers and semi-trailers",29.9
ROU Manufacture of other transport equipment,54.8
ROU Manufacture of furniture; other manufacturing,34.3
ROU Repair and installation of machinery and equipment,26.5
"ROU Electricity, gas, steam and air conditioning supply",27871.7
"ROU Water collection, treatment and supply",1.8
"ROU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",621.9
ROU Construction,1484.2
ROU Wholesale and retail trade and repair of motor vehicles and motorcycles,426.7
"ROU Wholesale trade, except of motor vehicles and motorcycles",698.2
"ROU Retail trade, except of motor vehicles and motorcycles",388.0
ROU Land transport and transport via pipelines,5613.3
ROU Water transport,89.3
ROU Air transport,60.2
ROU Warehousing and support activities for transportation,106.2
ROU Postal and courier activities,53.8
ROU Accommodation and food service activities,153.1
ROU Publishing activities,36.3
"ROU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",138.7
ROU Telecommunications,53.8
"ROU Computer programming, consultancy and related activities; information service activities",36.3
"ROU Financial service activities, except insurance and pension funding",129.6
"ROU Insurance, reinsurance and pension funding, except compulsory social security",36.4
ROU Activities auxiliary to financial services and insurance activities,32.1
ROU Real estate activities,426.9
ROU Legal and accounting activities; activities of head offices; management consultancy activities,146.2
ROU Architectural and engineering activities; technical testing and analysis,66.6
ROU Scientific research and development,31.5
ROU Advertising and market research,66.6
"ROU Other professional, scientific and technical activities; veterinary activities",169.4
ROU Administrative and support service activities,342.0
ROU Public administration and defence; compulsory social security,378.6
ROU Education,214.0
ROU Human health and social work activities,284.6
ROU Other service activities,364.6
ROU Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ROU Activities of extraterritorial organizations and bodies,0.0
"RUS Crop and animal production, hunting and related service activities",24711.9
RUS Forestry and logging,0.0
RUS Fishing and aquaculture,2351.1
RUS Mining and quarrying,92042.9
"RUS Manufacture of food products, beverages and tobacco products",7161.2
"RUS Manufacture of textiles, wearing apparel and leather products",739.4
"RUS Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2069.9
RUS Manufacture of paper and paper products,2214.0
RUS Printing and reproduction of recorded media,0.0
RUS Manufacture of coke and refined petroleum products ,45183.0
RUS Manufacture of chemicals and chemical products ,75129.7
RUS Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.0
RUS Manufacture of rubber and plastic products,656.7
RUS Manufacture of other non-metallic mineral products,73473.7
RUS Manufacture of basic metals,246651.3
"RUS Manufacture of fabricated metal products, except machinery and equipment",0.0
"RUS Manufacture of computer, electronic and optical products",1887.5
RUS Manufacture of electrical equipment,0.0
RUS Manufacture of machinery and equipment n.e.c.,4473.0
"RUS Manufacture of motor vehicles, trailers and semi-trailers",2947.1
RUS Manufacture of other transport equipment,0.0
RUS Manufacture of furniture; other manufacturing,318.5
RUS Repair and installation of machinery and equipment,0.0
"RUS Electricity, gas, steam and air conditioning supply",733031.6
"RUS Water collection, treatment and supply",0.0
"RUS Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",21512.4
RUS Construction,13826.7
RUS Wholesale and retail trade and repair of motor vehicles and motorcycles,972.6
"RUS Wholesale trade, except of motor vehicles and motorcycles",5100.9
"RUS Retail trade, except of motor vehicles and motorcycles",10788.0
RUS Land transport and transport via pipelines,81134.4
RUS Water transport,19299.2
RUS Air transport,18972.0
RUS Warehousing and support activities for transportation,4870.0
RUS Postal and courier activities,0.0
RUS Accommodation and food service activities,1810.1
RUS Publishing activities,0.0
"RUS Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
RUS Telecommunications,497.9
"RUS Computer programming, consultancy and related activities; information service activities",0.0
"RUS Financial service activities, except insurance and pension funding",1699.2
"RUS Insurance, reinsurance and pension funding, except compulsory social security",0.0
RUS Activities auxiliary to financial services and insurance activities,0.0
RUS Real estate activities,4976.1
RUS Legal and accounting activities; activities of head offices; management consultancy activities,0.0
RUS Architectural and engineering activities; technical testing and analysis,0.0
RUS Scientific research and development,0.0
RUS Advertising and market research,0.0
"RUS Other professional, scientific and technical activities; veterinary activities",0.0
RUS Administrative and support service activities,4424.7
RUS Public administration and defence; compulsory social security,5868.9
RUS Education,5467.0
RUS Human health and social work activities,4633.6
RUS Other service activities,4540.1
RUS Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
RUS Activities of extraterritorial organizations and bodies,0.0
"TUR Crop and animal production, hunting and related service activities",4250.8
TUR Forestry and logging,128.6
TUR Fishing and aquaculture,120.5
TUR Mining and quarrying,849.6
"TUR Manufacture of food products, beverages and tobacco products",5245.1
"TUR Manufacture of textiles, wearing apparel and leather products",3418.3
"TUR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",347.7
TUR Manufacture of paper and paper products,1105.7
TUR Printing and reproduction of recorded media,293.2
TUR Manufacture of coke and refined petroleum products ,3899.3
TUR Manufacture of chemicals and chemical products ,4610.7
TUR Manufacture of basic pharmaceutical products and pharmaceutical preparations,246.2
TUR Manufacture of rubber and plastic products,742.4
TUR Manufacture of other non-metallic mineral products,66660.3
TUR Manufacture of basic metals,14455.2
"TUR Manufacture of fabricated metal products, except machinery and equipment",1179.5
"TUR Manufacture of computer, electronic and optical products",242.2
TUR Manufacture of electrical equipment,546.1
TUR Manufacture of machinery and equipment n.e.c.,722.6
"TUR Manufacture of motor vehicles, trailers and semi-trailers",782.4
TUR Manufacture of other transport equipment,246.9
TUR Manufacture of furniture; other manufacturing,1703.3
TUR Repair and installation of machinery and equipment,30.3
"TUR Electricity, gas, steam and air conditioning supply",127247.4
"TUR Water collection, treatment and supply",64.7
"TUR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",328.8
TUR Construction,3954.2
TUR Wholesale and retail trade and repair of motor vehicles and motorcycles,811.6
"TUR Wholesale trade, except of motor vehicles and motorcycles",294.8
"TUR Retail trade, except of motor vehicles and motorcycles",86.5
TUR Land transport and transport via pipelines,17606.9
TUR Water transport,1364.9
TUR Air transport,4080.1
TUR Warehousing and support activities for transportation,107.7
TUR Postal and courier activities,0.0
TUR Accommodation and food service activities,61.1
TUR Publishing activities,29.2
"TUR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",45.0
TUR Telecommunications,0.0
"TUR Computer programming, consultancy and related activities; information service activities",29.2
"TUR Financial service activities, except insurance and pension funding",63.9
"TUR Insurance, reinsurance and pension funding, except compulsory social security",52.6
TUR Activities auxiliary to financial services and insurance activities,29.7
TUR Real estate activities,96.0
TUR Legal and accounting activities; activities of head offices; management consultancy activities,61.2
TUR Architectural and engineering activities; technical testing and analysis,31.5
TUR Scientific research and development,60.0
TUR Advertising and market research,31.5
"TUR Other professional, scientific and technical activities; veterinary activities",64.1
TUR Administrative and support service activities,1847.3
TUR Public administration and defence; compulsory social security,99.5
TUR Education,92.7
TUR Human health and social work activities,101.4
TUR Other service activities,218.2
TUR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
TUR Activities of extraterritorial organizations and bodies,0.0
"TWN Crop and animal production, hunting and related service activities",548.9
TWN Forestry and logging,5.7
TWN Fishing and aquaculture,1202.8
TWN Mining and quarrying,24168.5
"TWN Manufacture of food products, beverages and tobacco products",777.7
"TWN Manufacture of textiles, wearing apparel and leather products",1363.8
"TWN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",46.8
TWN Manufacture of paper and paper products,1763.9
TWN Printing and reproduction of recorded media,283.2
TWN Manufacture of coke and refined petroleum products ,7800.6
TWN Manufacture of chemicals and chemical products ,25492.5
TWN Manufacture of basic pharmaceutical products and pharmaceutical preparations,18.7
TWN Manufacture of rubber and plastic products,277.9
TWN Manufacture of other non-metallic mineral products,14140.8
TWN Manufacture of basic metals,34777.0
"TWN Manufacture of fabricated metal products, except machinery and equipment",381.8
"TWN Manufacture of computer, electronic and optical products",783.0
TWN Manufacture of electrical equipment,132.1
TWN Manufacture of machinery and equipment n.e.c.,337.0
"TWN Manufacture of motor vehicles, trailers and semi-trailers",574.4
TWN Manufacture of other transport equipment,779.6
TWN Manufacture of furniture; other manufacturing,37.2
TWN Repair and installation of machinery and equipment,234.3
"TWN Electricity, gas, steam and air conditioning supply",117457.5
"TWN Water collection, treatment and supply",71.1
"TWN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",5596.2
TWN Construction,839.7
TWN Wholesale and retail trade and repair of motor vehicles and motorcycles,84.1
"TWN Wholesale trade, except of motor vehicles and motorcycles",1964.5
"TWN Retail trade, except of motor vehicles and motorcycles",1329.0
TWN Land transport and transport via pipelines,8096.8
TWN Water transport,15772.9
TWN Air transport,19040.1
TWN Warehousing and support activities for transportation,1118.7
TWN Postal and courier activities,68.8
TWN Accommodation and food service activities,981.7
TWN Publishing activities,15.1
"TWN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",5.1
TWN Telecommunications,54.5
"TWN Computer programming, consultancy and related activities; information service activities",79.3
"TWN Financial service activities, except insurance and pension funding",182.3
"TWN Insurance, reinsurance and pension funding, except compulsory social security",138.4
TWN Activities auxiliary to financial services and insurance activities,43.5
TWN Real estate activities,191.6
TWN Legal and accounting activities; activities of head offices; management consultancy activities,28.1
TWN Architectural and engineering activities; technical testing and analysis,539.3
TWN Scientific research and development,646.0
TWN Advertising and market research,49.5
"TWN Other professional, scientific and technical activities; veterinary activities",69.0
TWN Administrative and support service activities,434.1
TWN Public administration and defence; compulsory social security,908.6
TWN Education,1191.7
TWN Human health and social work activities,515.9
TWN Other service activities,761.6
TWN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
TWN Activities of extraterritorial organizations and bodies,0.0
"USA Crop and animal production, hunting and related service activities",53152.7
USA Forestry and logging,2756.2
USA Fishing and aquaculture,1098.8
USA Mining and quarrying,130772.9
"USA Manufacture of food products, beverages and tobacco products",59146.0
"USA Manufacture of textiles, wearing apparel and leather products",4522.5
"USA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5906.7
USA Manufacture of paper and paper products,32447.4
USA Printing and reproduction of recorded media,2948.8
USA Manufacture of coke and refined petroleum products ,133685.9
USA Manufacture of chemicals and chemical products ,160431.7
USA Manufacture of basic pharmaceutical products and pharmaceutical preparations,1002.6
USA Manufacture of rubber and plastic products,30125.1
USA Manufacture of other non-metallic mineral products,114850.8
USA Manufacture of basic metals,113631.8
"USA Manufacture of fabricated metal products, except machinery and equipment",9750.5
"USA Manufacture of computer, electronic and optical products",4899.8
USA Manufacture of electrical equipment,4072.0
USA Manufacture of machinery and equipment n.e.c.,23151.1
"USA Manufacture of motor vehicles, trailers and semi-trailers",5497.9
USA Manufacture of other transport equipment,10212.6
USA Manufacture of furniture; other manufacturing,9170.8
USA Repair and installation of machinery and equipment,2857.7
"USA Electricity, gas, steam and air conditioning supply",2094482.9
"USA Water collection, treatment and supply",18548.3
"USA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",7867.1
USA Construction,62942.9
USA Wholesale and retail trade and repair of motor vehicles and motorcycles,12769.9
"USA Wholesale trade, except of motor vehicles and motorcycles",26891.0
"USA Retail trade, except of motor vehicles and motorcycles",61414.6
USA Land transport and transport via pipelines,246867.9
USA Water transport,64157.1
USA Air transport,194809.1
USA Warehousing and support activities for transportation,21216.8
USA Postal and courier activities,7108.6
USA Accommodation and food service activities,61084.7
USA Publishing activities,51.6
"USA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",174.4
USA Telecommunications,3672.6
"USA Computer programming, consultancy and related activities; information service activities",14378.7
"USA Financial service activities, except insurance and pension funding",11504.8
"USA Insurance, reinsurance and pension funding, except compulsory social security",10216.9
USA Activities auxiliary to financial services and insurance activities,4377.0
USA Real estate activities,12912.8
USA Legal and accounting activities; activities of head offices; management consultancy activities,20293.8
USA Architectural and engineering activities; technical testing and analysis,12800.6
USA Scientific research and development,6896.9
USA Advertising and market research,6944.5
"USA Other professional, scientific and technical activities; veterinary activities",2266.6
USA Administrative and support service activities,59694.9
USA Public administration and defence; compulsory social security,242418.0
USA Education,21930.6
USA Human health and social work activities,84405.4
USA Other service activities,32279.5
USA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
USA Activities of extraterritorial organizations and bodies,0.0
"REU Crop and animal production, hunting and related service activities",8792.7
REU Forestry and logging,1734.8
REU Fishing and aquaculture,712.8
REU Mining and quarrying,9033.9
"REU Manufacture of food products, beverages and tobacco products",5908.5
"REU Manufacture of textiles, wearing apparel and leather products",467.5
"REU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",852.4
REU Manufacture of paper and paper products,5289.4
REU Printing and reproduction of recorded media,170.6
REU Manufacture of coke and refined petroleum products ,18643.6
REU Manufacture of chemicals and chemical products ,13242.1
REU Manufacture of basic pharmaceutical products and pharmaceutical preparations,464.5
REU Manufacture of rubber and plastic products,2028.6
REU Manufacture of other non-metallic mineral products,26488.6
REU Manufacture of basic metals,26292.9
"REU Manufacture of fabricated metal products, except machinery and equipment",2982.4
"REU Manufacture of computer, electronic and optical products",332.5
REU Manufacture of electrical equipment,377.9
REU Manufacture of machinery and equipment n.e.c.,791.8
"REU Manufacture of motor vehicles, trailers and semi-trailers",745.0
REU Manufacture of other transport equipment,147.1
REU Manufacture of furniture; other manufacturing,377.8
REU Repair and installation of machinery and equipment,358.4
"REU Electricity, gas, steam and air conditioning supply",160925.5
"REU Water collection, treatment and supply",242.7
"REU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",4904.3
REU Construction,10622.4
REU Wholesale and retail trade and repair of motor vehicles and motorcycles,1546.1
"REU Wholesale trade, except of motor vehicles and motorcycles",3054.8
"REU Retail trade, except of motor vehicles and motorcycles",1443.3
REU Land transport and transport via pipelines,38813.8
REU Water transport,47247.2
REU Air transport,14798.9
REU Warehousing and support activities for transportation,1767.9
REU Postal and courier activities,704.0
REU Accommodation and food service activities,1558.3
REU Publishing activities,87.1
"REU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",88.3
REU Telecommunications,190.3
"REU Computer programming, consultancy and related activities; information service activities",294.9
"REU Financial service activities, except insurance and pension funding",668.2
"REU Insurance, reinsurance and pension funding, except compulsory social security",154.7
REU Activities auxiliary to financial services and insurance activities,79.2
REU Real estate activities,1298.4
REU Legal and accounting activities; activities of head offices; management consultancy activities,1208.3
REU Architectural and engineering activities; technical testing and analysis,367.4
REU Scientific research and development,118.2
REU Advertising and market research,105.6
"REU Other professional, scientific and technical activities; veterinary activities",232.6
REU Administrative and support service activities,2201.9
REU Public administration and defence; compulsory social security,5138.0
REU Education,1491.8
REU Human health and social work activities,2506.7
REU Other service activities,1668.0
REU Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,54.2
REU Activities of extraterritorial organizations and bodies,0.0
"RoW Crop and animal production, hunting and related service activities",126012.9
RoW Forestry and logging,11213.1
RoW Fishing and aquaculture,10360.2
RoW Mining and quarrying,228457.6
"RoW Manufacture of food products, beverages and tobacco products",44143.2
"RoW Manufacture of textiles, wearing apparel and leather products",18046.3
"RoW Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4429.2
RoW Manufacture of paper and paper products,8927.5
RoW Printing and reproduction of recorded media,2445.9
RoW Manufacture of coke and refined petroleum products ,168033.3
RoW Manufacture of chemicals and chemical products ,115100.0
RoW Manufacture of basic pharmaceutical products and pharmaceutical preparations,2981.0
RoW Manufacture of rubber and plastic products,449098.5
RoW Manufacture of other non-metallic mineral products,123141.6
RoW Manufacture of basic metals,134830.9
"RoW Manufacture of fabricated metal products, except machinery and equipment",9188.2
"RoW Manufacture of computer, electronic and optical products",4953.5
RoW Manufacture of electrical equipment,3699.8
RoW Manufacture of machinery and equipment n.e.c.,7496.1
"RoW Manufacture of motor vehicles, trailers and semi-trailers",4961.5
RoW Manufacture of other transport equipment,2468.7
RoW Manufacture of furniture; other manufacturing,156140.3
RoW Repair and installation of machinery and equipment,1348.6
"RoW Electricity, gas, steam and air conditioning supply",3903998.2
"RoW Water collection, treatment and supply",5283.5
"RoW Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",87786.9
RoW Construction,89775.6
RoW Wholesale and retail trade and repair of motor vehicles and motorcycles,10410.2
"RoW Wholesale trade, except of motor vehicles and motorcycles",59815.0
"RoW Retail trade, except of motor vehicles and motorcycles",53364.6
RoW Land transport and transport via pipelines,268829.8
RoW Water transport,198613.1
RoW Air transport,187602.9
RoW Warehousing and support activities for transportation,31580.5
RoW Postal and courier activities,4000.3
RoW Accommodation and food service activities,39364.4
RoW Publishing activities,637.7
"RoW Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",738.0
RoW Telecommunications,5266.8
"RoW Computer programming, consultancy and related activities; information service activities",8025.5
"RoW Financial service activities, except insurance and pension funding",11000.5
"RoW Insurance, reinsurance and pension funding, except compulsory social security",4834.9
RoW Activities auxiliary to financial services and insurance activities,2409.5
RoW Real estate activities,13143.3
RoW Legal and accounting activities; activities of head offices; management consultancy activities,25295.1
RoW Architectural and engineering activities; technical testing and analysis,6609.4
RoW Scientific research and development,7189.7
RoW Advertising and market research,0.0
"RoW Other professional, scientific and technical activities; veterinary activities",6802.5
RoW Administrative and support service activities,29275.4
RoW Public administration and defence; compulsory social security,145320.2
RoW Education,35586.9
RoW Human health and social work activities,55558.5
RoW Other service activities,41453.8
RoW Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
RoW Activities of extraterritorial organizations and bodies,0.0
