,0
"GBR Manufacture of motor vehicles, trailers and semi-trailers",1545.7
GBR Manufacture of other transport equipment,824.3
GBR Manufacture of furniture; other manufacturing,1307.4
GBR Repair and installation of machinery and equipment,261.3
"GBR Electricity, gas, steam and air conditioning supply",147549.9
"GBR Water collection, treatment and supply",765.1
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1750.7
GBR Construction,10569.6
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,1889.2
"GBR Wholesale trade, except of motor vehicles and motorcycles",5770.2
"GBR Retail trade, except of motor vehicles and motorcycles",3772.4
GBR Land transport and transport via pipelines,20661.5
GBR Water transport,19334.6
GBR Air transport,41946.4
GBR Warehousing and support activities for transportation,1152.2
GBR Postal and courier activities,1650.9
GBR Accommodation and food service activities,2600.9
GBR Publishing activities,201.7
"GBR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",164.0
GBR Telecommunications,391.8
"GBR Computer programming, consultancy and related activities; information service activities",448.8
"GBR Financial service activities, except insurance and pension funding",8.7
"GBR Insurance, reinsurance and pension funding, except compulsory social security",0.9
GBR Activities auxiliary to financial services and insurance activities,3.3
GBR Real estate activities,598.5
GBR Legal and accounting activities; activities of head offices; management consultancy activities,743.5
GBR Architectural and engineering activities; technical testing and analysis,439.1
GBR Scientific research and development,220.4
GBR Advertising and market research,119.3
"GBR Other professional, scientific and technical activities; veterinary activities",271.6
GBR Administrative and support service activities,2557.6
GBR Public administration and defence; compulsory social security,5893.9
GBR Education,3003.7
GBR Human health and social work activities,3776.6
GBR Other service activities,2287.4
GBR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,92.2
GBR Activities of extraterritorial organizations and bodies,0.0
"HUN Crop and animal production, hunting and related service activities",1711.9
HUN Forestry and logging,85.7
HUN Fishing and aquaculture,4.7
HUN Mining and quarrying,528.4
"HUN Manufacture of food products, beverages and tobacco products",721.7
"HUN Manufacture of textiles, wearing apparel and leather products",44.5
"HUN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",78.3
HUN Manufacture of paper and paper products,99.6
HUN Printing and reproduction of recorded media,92.0
HUN Manufacture of coke and refined petroleum products ,1859.3
HUN Manufacture of chemicals and chemical products ,2516.8
HUN Manufacture of basic pharmaceutical products and pharmaceutical preparations,138.5
HUN Manufacture of rubber and plastic products,100.1
HUN Manufacture of other non-metallic mineral products,1748.5
HUN Manufacture of basic metals,1558.0
"HUN Manufacture of fabricated metal products, except machinery and equipment",215.6
"HUN Manufacture of computer, electronic and optical products",146.2
HUN Manufacture of electrical equipment,72.6
HUN Manufacture of machinery and equipment n.e.c.,178.7
"HUN Manufacture of motor vehicles, trailers and semi-trailers",190.1
HUN Manufacture of other transport equipment,7.2
HUN Manufacture of furniture; other manufacturing,47.9
HUN Repair and installation of machinery and equipment,35.4
"HUN Electricity, gas, steam and air conditioning supply",15773.4
"HUN Water collection, treatment and supply",62.8
"HUN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",228.1
HUN Construction,689.8
HUN Wholesale and retail trade and repair of motor vehicles and motorcycles,394.6
"HUN Wholesale trade, except of motor vehicles and motorcycles",793.9
"HUN Retail trade, except of motor vehicles and motorcycles",503.0
HUN Land transport and transport via pipelines,2321.3
HUN Water transport,20.2
HUN Air transport,352.5
HUN Warehousing and support activities for transportation,1644.9
HUN Postal and courier activities,44.4
HUN Accommodation and food service activities,144.3
HUN Publishing activities,48.0
"HUN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",72.8
HUN Telecommunications,172.2
"HUN Computer programming, consultancy and related activities; information service activities",182.5
"HUN Financial service activities, except insurance and pension funding",255.6
"HUN Insurance, reinsurance and pension funding, except compulsory social security",42.5
HUN Activities auxiliary to financial services and insurance activities,49.3
HUN Real estate activities,585.3
HUN Legal and accounting activities; activities of head offices; management consultancy activities,190.6
HUN Architectural and engineering activities; technical testing and analysis,94.3
HUN Scientific research and development,58.5
HUN Advertising and market research,33.9
"HUN Other professional, scientific and technical activities; veterinary activities",52.4
HUN Administrative and support service activities,491.6
HUN Public administration and defence; compulsory social security,796.3
HUN Education,310.7
HUN Human health and social work activities,276.8
HUN Other service activities,207.3
HUN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.9
HUN Activities of extraterritorial organizations and bodies,0.0
"IDN Crop and animal production, hunting and related service activities",15067.5
IDN Forestry and logging,2681.2
IDN Fishing and aquaculture,1865.8
IDN Mining and quarrying,49600.0
"IDN Manufacture of food products, beverages and tobacco products",5307.5
"IDN Manufacture of textiles, wearing apparel and leather products",7162.6
"IDN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1535.2
IDN Manufacture of paper and paper products,7475.9
IDN Printing and reproduction of recorded media,117.4
IDN Manufacture of coke and refined petroleum products ,9395.6
IDN Manufacture of chemicals and chemical products ,21044.4
IDN Manufacture of basic pharmaceutical products and pharmaceutical preparations,43.0
IDN Manufacture of rubber and plastic products,2519.5
IDN Manufacture of other non-metallic mineral products,38549.8
IDN Manufacture of basic metals,4913.4
"IDN Manufacture of fabricated metal products, except machinery and equipment",2928.0
"IDN Manufacture of computer, electronic and optical products",1576.1
IDN Manufacture of electrical equipment,1843.6
IDN Manufacture of machinery and equipment n.e.c.,554.2
"IDN Manufacture of motor vehicles, trailers and semi-trailers",1298.4
IDN Manufacture of other transport equipment,93.1
IDN Manufacture of furniture; other manufacturing,1633.4
IDN Repair and installation of machinery and equipment,0.0
"IDN Electricity, gas, steam and air conditioning supply",120218.3
"IDN Water collection, treatment and supply",10.1
"IDN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",49.5
IDN Construction,13628.2
IDN Wholesale and retail trade and repair of motor vehicles and motorcycles,1693.3
"IDN Wholesale trade, except of motor vehicles and motorcycles",5702.9
"IDN Retail trade, except of motor vehicles and motorcycles",3338.8
IDN Land transport and transport via pipelines,10106.7
IDN Water transport,19934.9
IDN Air transport,29529.7
IDN Warehousing and support activities for transportation,1517.6
IDN Postal and courier activities,15.9
IDN Accommodation and food service activities,2364.4
IDN Publishing activities,13.1
"IDN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",17.8
IDN Telecommunications,210.3
"IDN Computer programming, consultancy and related activities; information service activities",71.1
"IDN Financial service activities, except insurance and pension funding",345.3
"IDN Insurance, reinsurance and pension funding, except compulsory social security",91.7
IDN Activities auxiliary to financial services and insurance activities,0.0
IDN Real estate activities,305.8
IDN Legal and accounting activities; activities of head offices; management consultancy activities,193.5
IDN Architectural and engineering activities; technical testing and analysis,0.0
IDN Scientific research and development,0.0
IDN Advertising and market research,0.0
"IDN Other professional, scientific and technical activities; veterinary activities",0.0
IDN Administrative and support service activities,413.1
IDN Public administration and defence; compulsory social security,1832.6
IDN Education,3235.7
IDN Human health and social work activities,1188.5
IDN Other service activities,10398.2
IDN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IDN Activities of extraterritorial organizations and bodies,0.0
"IND Crop and animal production, hunting and related service activities",66857.9
IND Forestry and logging,5426.2
IND Fishing and aquaculture,2073.5
IND Mining and quarrying,107824.3
"IND Manufacture of food products, beverages and tobacco products",14669.3
"IND Manufacture of textiles, wearing apparel and leather products",12443.5
"IND Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",8806.0
IND Manufacture of paper and paper products,9113.5
IND Printing and reproduction of recorded media,552.5
IND Manufacture of coke and refined petroleum products ,40516.9
IND Manufacture of chemicals and chemical products ,63628.0
IND Manufacture of basic pharmaceutical products and pharmaceutical preparations,103.8
IND Manufacture of rubber and plastic products,4038.1
IND Manufacture of other non-metallic mineral products,179817.2
IND Manufacture of basic metals,174334.8
"IND Manufacture of fabricated metal products, except machinery and equipment",66187.2
"IND Manufacture of computer, electronic and optical products",928.7
IND Manufacture of electrical equipment,2289.7
IND Manufacture of machinery and equipment n.e.c.,7777.9
"IND Manufacture of motor vehicles, trailers and semi-trailers",5328.4
IND Manufacture of other transport equipment,2562.4
IND Manufacture of furniture; other manufacturing,2516.1
IND Repair and installation of machinery and equipment,0.0
"IND Electricity, gas, steam and air conditioning supply",761454.0
"IND Water collection, treatment and supply",3741.2
"IND Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1630.5
IND Construction,16651.0
IND Wholesale and retail trade and repair of motor vehicles and motorcycles,877.7
"IND Wholesale trade, except of motor vehicles and motorcycles",6819.5
"IND Retail trade, except of motor vehicles and motorcycles",11135.8
IND Land transport and transport via pipelines,66705.8
IND Water transport,11495.4
IND Air transport,2196.9
IND Warehousing and support activities for transportation,2965.7
IND Postal and courier activities,0.0
IND Accommodation and food service activities,24955.1
IND Publishing activities,0.0
"IND Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
IND Telecommunications,1337.3
"IND Computer programming, consultancy and related activities; information service activities",1029.1
"IND Financial service activities, except insurance and pension funding",1489.3
"IND Insurance, reinsurance and pension funding, except compulsory social security",744.4
IND Activities auxiliary to financial services and insurance activities,0.0
IND Real estate activities,3494.6
IND Legal and accounting activities; activities of head offices; management consultancy activities,422.0
IND Architectural and engineering activities; technical testing and analysis,3109.5
IND Scientific research and development,0.0
IND Advertising and market research,0.0
"IND Other professional, scientific and technical activities; veterinary activities",0.0
IND Administrative and support service activities,27.3
IND Public administration and defence; compulsory social security,2326.4
IND Education,3065.3
IND Human health and social work activities,1318.5
IND Other service activities,3226.7
IND Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IND Activities of extraterritorial organizations and bodies,0.0
"IRL Crop and animal production, hunting and related service activities",1131.1
IRL Forestry and logging,0.2
IRL Fishing and aquaculture,107.7
IRL Mining and quarrying,246.3
"IRL Manufacture of food products, beverages and tobacco products",960.8
"IRL Manufacture of textiles, wearing apparel and leather products",6.1
"IRL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",26.5
IRL Manufacture of paper and paper products,7.4
IRL Printing and reproduction of recorded media,10.4
IRL Manufacture of coke and refined petroleum products ,285.2
IRL Manufacture of chemicals and chemical products ,92.1
IRL Manufacture of basic pharmaceutical products and pharmaceutical preparations,256.2
IRL Manufacture of rubber and plastic products,55.9
IRL Manufacture of other non-metallic mineral products,2091.6
IRL Manufacture of basic metals,1332.8
"IRL Manufacture of fabricated metal products, except machinery and equipment",183.0
"IRL Manufacture of computer, electronic and optical products",82.7
IRL Manufacture of electrical equipment,14.4
IRL Manufacture of machinery and equipment n.e.c.,50.7
"IRL Manufacture of motor vehicles, trailers and semi-trailers",4.7
IRL Manufacture of other transport equipment,4.7
IRL Manufacture of furniture; other manufacturing,83.8
IRL Repair and installation of machinery and equipment,9.4
"IRL Electricity, gas, steam and air conditioning supply",11403.9
"IRL Water collection, treatment and supply",57.7
"IRL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",147.7
IRL Construction,577.6
IRL Wholesale and retail trade and repair of motor vehicles and motorcycles,92.9
"IRL Wholesale trade, except of motor vehicles and motorcycles",562.8
"IRL Retail trade, except of motor vehicles and motorcycles",639.6
IRL Land transport and transport via pipelines,2567.4
IRL Water transport,130.0
IRL Air transport,7821.2
IRL Warehousing and support activities for transportation,125.3
IRL Postal and courier activities,39.0
IRL Accommodation and food service activities,180.1
IRL Publishing activities,15.9
"IRL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",18.4
IRL Telecommunications,117.5
"IRL Computer programming, consultancy and related activities; information service activities",57.5
"IRL Financial service activities, except insurance and pension funding",59.5
"IRL Insurance, reinsurance and pension funding, except compulsory social security",52.8
IRL Activities auxiliary to financial services and insurance activities,3.4
IRL Real estate activities,11.1
IRL Legal and accounting activities; activities of head offices; management consultancy activities,30.9
IRL Architectural and engineering activities; technical testing and analysis,11.1
IRL Scientific research and development,6.5
IRL Advertising and market research,5.7
"IRL Other professional, scientific and technical activities; veterinary activities",2.4
IRL Administrative and support service activities,69.0
IRL Public administration and defence; compulsory social security,429.9
IRL Education,297.1
IRL Human health and social work activities,96.7
IRL Other service activities,118.2
IRL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IRL Activities of extraterritorial organizations and bodies,0.0
"ITA Crop and animal production, hunting and related service activities",7165.4
ITA Forestry and logging,29.8
ITA Fishing and aquaculture,713.4
ITA Mining and quarrying,2667.9
"ITA Manufacture of food products, beverages and tobacco products",5755.5
"ITA Manufacture of textiles, wearing apparel and leather products",2256.3
"ITA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",582.1
ITA Manufacture of paper and paper products,5073.2
ITA Printing and reproduction of recorded media,415.0
ITA Manufacture of coke and refined petroleum products ,23383.9
ITA Manufacture of chemicals and chemical products ,10054.8
ITA Manufacture of basic pharmaceutical products and pharmaceutical preparations,499.4
ITA Manufacture of rubber and plastic products,1048.0
ITA Manufacture of other non-metallic mineral products,37722.6
ITA Manufacture of basic metals,21676.3
"ITA Manufacture of fabricated metal products, except machinery and equipment",989.9
"ITA Manufacture of computer, electronic and optical products",273.5
ITA Manufacture of electrical equipment,571.9
ITA Manufacture of machinery and equipment n.e.c.,1490.4
"ITA Manufacture of motor vehicles, trailers and semi-trailers",746.8
ITA Manufacture of other transport equipment,226.4
ITA Manufacture of furniture; other manufacturing,930.2
ITA Repair and installation of machinery and equipment,301.5
"ITA Electricity, gas, steam and air conditioning supply",111479.9
"ITA Water collection, treatment and supply",1404.5
"ITA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",5516.2
ITA Construction,6680.6
ITA Wholesale and retail trade and repair of motor vehicles and motorcycles,676.6
"ITA Wholesale trade, except of motor vehicles and motorcycles",3662.2
"ITA Retail trade, except of motor vehicles and motorcycles",1745.5
ITA Land transport and transport via pipelines,22255.7
ITA Water transport,17447.2
ITA Air transport,7233.4
ITA Warehousing and support activities for transportation,3429.5
ITA Postal and courier activities,208.9
ITA Accommodation and food service activities,2059.1
ITA Publishing activities,20.7
"ITA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",23.1
ITA Telecommunications,18.6
"ITA Computer programming, consultancy and related activities; information service activities",163.8
"ITA Financial service activities, except insurance and pension funding",333.4
"ITA Insurance, reinsurance and pension funding, except compulsory social security",6.4
ITA Activities auxiliary to financial services and insurance activities,66.0
ITA Real estate activities,270.2
ITA Legal and accounting activities; activities of head offices; management consultancy activities,437.4
ITA Architectural and engineering activities; technical testing and analysis,106.7
ITA Scientific research and development,101.1
ITA Advertising and market research,41.1
"ITA Other professional, scientific and technical activities; veterinary activities",32.3
ITA Administrative and support service activities,1653.5
ITA Public administration and defence; compulsory social security,1848.7
ITA Education,32.9
ITA Human health and social work activities,1182.9
ITA Other service activities,935.1
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ITA Activities of extraterritorial organizations and bodies,0.0
"JPN Crop and animal production, hunting and related service activities",3947.7
JPN Forestry and logging,286.9
JPN Fishing and aquaculture,2388.4
JPN Mining and quarrying,23075.2
"JPN Manufacture of food products, beverages and tobacco products",16131.8
"JPN Manufacture of textiles, wearing apparel and leather products",5063.9
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",548.4
JPN Manufacture of paper and paper products,11704.2
JPN Printing and reproduction of recorded media,2019.7
JPN Manufacture of coke and refined petroleum products ,38816.5
JPN Manufacture of chemicals and chemical products ,49021.5
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,211.9
JPN Manufacture of rubber and plastic products,6171.2
JPN Manufacture of other non-metallic mineral products,60054.6
JPN Manufacture of basic metals,170693.2
"JPN Manufacture of fabricated metal products, except machinery and equipment",4147.8
"JPN Manufacture of computer, electronic and optical products",4834.9
JPN Manufacture of electrical equipment,2404.2
JPN Manufacture of machinery and equipment n.e.c.,2959.9
"JPN Manufacture of motor vehicles, trailers and semi-trailers",2651.7
JPN Manufacture of other transport equipment,926.7
JPN Manufacture of furniture; other manufacturing,4153.5
JPN Repair and installation of machinery and equipment,0.0
"JPN Electricity, gas, steam and air conditioning supply",447743.8
"JPN Water collection, treatment and supply",255.4
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",7566.5
JPN Construction,13578.8
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,1287.2
"JPN Wholesale trade, except of motor vehicles and motorcycles",13648.0
"JPN Retail trade, except of motor vehicles and motorcycles",15236.7
JPN Land transport and transport via pipelines,34079.4
JPN Water transport,78868.0
JPN Air transport,11777.6
JPN Warehousing and support activities for transportation,1422.6
JPN Postal and courier activities,767.1
JPN Accommodation and food service activities,9371.1
JPN Publishing activities,156.6
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",528.1
JPN Telecommunications,1603.4
"JPN Computer programming, consultancy and related activities; information service activities",2572.6
"JPN Financial service activities, except insurance and pension funding",2060.8
"JPN Insurance, reinsurance and pension funding, except compulsory social security",1412.2
JPN Activities auxiliary to financial services and insurance activities,0.0
JPN Real estate activities,2269.4
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0
JPN Scientific research and development,1481.5
JPN Advertising and market research,854.5
"JPN Other professional, scientific and technical activities; veterinary activities",7397.0
JPN Administrative and support service activities,845.8
JPN Public administration and defence; compulsory social security,17648.2
JPN Education,4986.6
JPN Human health and social work activities,13784.5
JPN Other service activities,10463.3
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
JPN Activities of extraterritorial organizations and bodies,0.0
"KOR Crop and animal production, hunting and related service activities",6049.1
KOR Forestry and logging,327.9
KOR Fishing and aquaculture,2492.6
KOR Mining and quarrying,13247.8
"KOR Manufacture of food products, beverages and tobacco products",2894.1
"KOR Manufacture of textiles, wearing apparel and leather products",3236.4
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",246.6
KOR Manufacture of paper and paper products,2582.5
KOR Printing and reproduction of recorded media,686.2
KOR Manufacture of coke and refined petroleum products ,20522.4
KOR Manufacture of chemicals and chemical products ,28744.7
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,172.0
KOR Manufacture of rubber and plastic products,759.8
KOR Manufacture of other non-metallic mineral products,41566.4
KOR Manufacture of basic metals,104543.4
"KOR Manufacture of fabricated metal products, except machinery and equipment",1200.2
"KOR Manufacture of computer, electronic and optical products",2012.4
KOR Manufacture of electrical equipment,728.3
KOR Manufacture of machinery and equipment n.e.c.,1120.8
"KOR Manufacture of motor vehicles, trailers and semi-trailers",2381.8
KOR Manufacture of other transport equipment,1613.4
KOR Manufacture of furniture; other manufacturing,759.2
KOR Repair and installation of machinery and equipment,0.0
"KOR Electricity, gas, steam and air conditioning supply",264061.4
"KOR Water collection, treatment and supply",1305.5
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",5151.8
KOR Construction,5574.5
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,657.1
"KOR Wholesale trade, except of motor vehicles and motorcycles",4694.9
"KOR Retail trade, except of motor vehicles and motorcycles",5987.4
KOR Land transport and transport via pipelines,27829.0
KOR Water transport,20999.4
KOR Air transport,15751.4
KOR Warehousing and support activities for transportation,3614.6
KOR Postal and courier activities,235.1
KOR Accommodation and food service activities,4689.6
KOR Publishing activities,181.9
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",383.1
KOR Telecommunications,273.9
"KOR Computer programming, consultancy and related activities; information service activities",472.5
"KOR Financial service activities, except insurance and pension funding",1190.9
"KOR Insurance, reinsurance and pension funding, except compulsory social security",617.7
KOR Activities auxiliary to financial services and insurance activities,351.7
KOR Real estate activities,2177.8
KOR Legal and accounting activities; activities of head offices; management consultancy activities,1055.4
KOR Architectural and engineering activities; technical testing and analysis,1096.5
KOR Scientific research and development,1110.7
KOR Advertising and market research,80.1
"KOR Other professional, scientific and technical activities; veterinary activities",969.1
KOR Administrative and support service activities,2043.4
KOR Public administration and defence; compulsory social security,4496.8
KOR Education,5805.7
KOR Human health and social work activities,3562.5
KOR Other service activities,4823.6
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
KOR Activities of extraterritorial organizations and bodies,0.0
"MEX Crop and animal production, hunting and related service activities",20397.5
MEX Forestry and logging,240.9
MEX Fishing and aquaculture,298.9
MEX Mining and quarrying,27980.5
"MEX Manufacture of food products, beverages and tobacco products",3971.1
"MEX Manufacture of textiles, wearing apparel and leather products",2650.3
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1086.6
MEX Manufacture of paper and paper products,1914.1
MEX Printing and reproduction of recorded media,425.4
MEX Manufacture of coke and refined petroleum products ,28745.2
MEX Manufacture of chemicals and chemical products ,17675.2
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,128.8
MEX Manufacture of rubber and plastic products,2380.4
MEX Manufacture of other non-metallic mineral products,33566.2
MEX Manufacture of basic metals,25255.8
"MEX Manufacture of fabricated metal products, except machinery and equipment",2247.0
"MEX Manufacture of computer, electronic and optical products",1053.0
MEX Manufacture of electrical equipment,1095.6
MEX Manufacture of machinery and equipment n.e.c.,1075.9
"MEX Manufacture of motor vehicles, trailers and semi-trailers",1067.0
MEX Manufacture of other transport equipment,76.9
MEX Manufacture of furniture; other manufacturing,1912.8
MEX Repair and installation of machinery and equipment,274.2
"MEX Electricity, gas, steam and air conditioning supply",144373.0
"MEX Water collection, treatment and supply",314.0
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",176.9
MEX Construction,15182.8
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,810.7
"MEX Wholesale trade, except of motor vehicles and motorcycles",6212.1
"MEX Retail trade, except of motor vehicles and motorcycles",5539.9
MEX Land transport and transport via pipelines,15709.4
MEX Water transport,3797.3
MEX Air transport,11649.4
MEX Warehousing and support activities for transportation,2013.3
MEX Postal and courier activities,291.4
MEX Accommodation and food service activities,3208.2
MEX Publishing activities,18.0
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",11.9
MEX Telecommunications,404.0
"MEX Computer programming, consultancy and related activities; information service activities",26.2
"MEX Financial service activities, except insurance and pension funding",711.4
"MEX Insurance, reinsurance and pension funding, except compulsory social security",59.9
MEX Activities auxiliary to financial services and insurance activities,68.5
MEX Real estate activities,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,271.2
MEX Architectural and engineering activities; technical testing and analysis,144.0
MEX Scientific research and development,245.7
MEX Advertising and market research,0.0
"MEX Other professional, scientific and technical activities; veterinary activities",20.7
MEX Administrative and support service activities,1864.2
MEX Public administration and defence; compulsory social security,5540.8
MEX Education,4314.2
MEX Human health and social work activities,2241.7
MEX Other service activities,1581.6
MEX Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
MEX Activities of extraterritorial organizations and bodies,0.0
"NLD Crop and animal production, hunting and related service activities",9798.9
NLD Forestry and logging,88.1
NLD Fishing and aquaculture,518.7
NLD Mining and quarrying,2295.8
"NLD Manufacture of food products, beverages and tobacco products",4069.1
"NLD Manufacture of textiles, wearing apparel and leather products",198.8
"NLD Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",82.3
NLD Manufacture of paper and paper products,885.0
NLD Printing and reproduction of recorded media,100.7
NLD Manufacture of coke and refined petroleum products ,10835.8
NLD Manufacture of chemicals and chemical products ,17459.7
NLD Manufacture of basic pharmaceutical products and pharmaceutical preparations,222.2
NLD Manufacture of rubber and plastic products,247.5
NLD Manufacture of other non-metallic mineral products,1943.7
NLD Manufacture of basic metals,7041.3
"NLD Manufacture of fabricated metal products, except machinery and equipment",427.4
"NLD Manufacture of computer, electronic and optical products",74.5
NLD Manufacture of electrical equipment,178.6
NLD Manufacture of machinery and equipment n.e.c.,232.4
"NLD Manufacture of motor vehicles, trailers and semi-trailers",95.6
NLD Manufacture of other transport equipment,68.3
NLD Manufacture of furniture; other manufacturing,402.4
NLD Repair and installation of machinery and equipment,204.9
"NLD Electricity, gas, steam and air conditioning supply",47661.9
"NLD Water collection, treatment and supply",18.7
"NLD Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",3160.7
NLD Construction,3206.9
NLD Wholesale and retail trade and repair of motor vehicles and motorcycles,498.9
"NLD Wholesale trade, except of motor vehicles and motorcycles",2283.0
"NLD Retail trade, except of motor vehicles and motorcycles",1271.9
NLD Land transport and transport via pipelines,5492.4
NLD Water transport,6825.6
NLD Air transport,11922.2
NLD Warehousing and support activities for transportation,942.5
NLD Postal and courier activities,126.3
NLD Accommodation and food service activities,880.3
NLD Publishing activities,31.0
"NLD Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",22.5
NLD Telecommunications,128.1
"NLD Computer programming, consultancy and related activities; information service activities",103.6
"NLD Financial service activities, except insurance and pension funding",228.7
"NLD Insurance, reinsurance and pension funding, except compulsory social security",111.6
NLD Activities auxiliary to financial services and insurance activities,66.2
NLD Real estate activities,370.5
NLD Legal and accounting activities; activities of head offices; management consultancy activities,340.4
NLD Architectural and engineering activities; technical testing and analysis,112.4
NLD Scientific research and development,56.9
NLD Advertising and market research,90.0
"NLD Other professional, scientific and technical activities; veterinary activities",75.8
NLD Administrative and support service activities,2169.8
NLD Public administration and defence; compulsory social security,1259.8
NLD Education,669.4
NLD Human health and social work activities,1505.4
NLD Other service activities,1034.8
NLD Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NLD Activities of extraterritorial organizations and bodies,0.0
"NOR Crop and animal production, hunting and related service activities",514.8
NOR Forestry and logging,49.2
NOR Fishing and aquaculture,1499.8
NOR Mining and quarrying,13520.1
"NOR Manufacture of food products, beverages and tobacco products",491.8
"NOR Manufacture of textiles, wearing apparel and leather products",6.0
"NOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",60.3
NOR Manufacture of paper and paper products,275.8
NOR Printing and reproduction of recorded media,7.5
NOR Manufacture of coke and refined petroleum products ,1784.4
NOR Manufacture of chemicals and chemical products ,3060.7
NOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,2.2
NOR Manufacture of rubber and plastic products,49.7
NOR Manufacture of other non-metallic mineral products,1905.2
NOR Manufacture of basic metals,3695.8
"NOR Manufacture of fabricated metal products, except machinery and equipment",29.1
"NOR Manufacture of computer, electronic and optical products",0.5
NOR Manufacture of electrical equipment,11.1
NOR Manufacture of machinery and equipment n.e.c.,32.0
"NOR Manufacture of motor vehicles, trailers and semi-trailers",13.5
NOR Manufacture of other transport equipment,28.2
NOR Manufacture of furniture; other manufacturing,11.8
NOR Repair and installation of machinery and equipment,25.6
"NOR Electricity, gas, steam and air conditioning supply",2269.7
"NOR Water collection, treatment and supply",5.4
"NOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",69.7
NOR Construction,756.6
NOR Wholesale and retail trade and repair of motor vehicles and motorcycles,70.8
"NOR Wholesale trade, except of motor vehicles and motorcycles",162.9
"NOR Retail trade, except of motor vehicles and motorcycles",282.1
NOR Land transport and transport via pipelines,5028.8
NOR Water transport,11028.8
NOR Air transport,2974.5
NOR Warehousing and support activities for transportation,102.9
NOR Postal and courier activities,28.6
NOR Accommodation and food service activities,79.9
NOR Publishing activities,6.6
"NOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.7
NOR Telecommunications,31.2
"NOR Computer programming, consultancy and related activities; information service activities",17.7
"NOR Financial service activities, except insurance and pension funding",28.7
