,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
ITA Legal and accounting activities; activities of head offices; management consultancy activities,2.4,1.3,15.4,0.4,1.6,0.4,19.7,9.3,24.1,46.9,6.8,0.1,0.1,0.2,1.2,7667.6,0.1,0.5,0.1,35.7,3.7,16.0,1.0,0.9,0.0,0.0,0.2,30.2,39.6,61.1
ITA Architectural and engineering activities; technical testing and analysis,0.1,0.2,0.4,0.0,0.1,0.1,0.1,2.4,0.7,3.0,3.2,0.1,0.0,0.0,1.2,282.2,0.3,0.2,0.3,1.3,0.1,0.3,0.2,0.1,0.2,0.1,0.0,2.3,5.6,1.0
ITA Scientific research and development,2.0,4.4,20.6,1.8,2.8,0.9,0.5,74.9,17.9,119.7,12.9,2.3,0.0,0.1,1.7,2776.8,2.8,5.2,16.3,51.4,1.8,3.5,2.3,2.0,4.0,0.0,0.2,70.3,264.6,35.5
ITA Advertising and market research,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.3,0.7,0.7,1.6,0.0,0.0,0.0,0.0,352.9,0.0,1.5,0.0,3.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,42.5,9.0,28.7
"ITA Other professional, scientific and technical activities; veterinary activities",0.1,1.1,2.1,0.1,0.1,0.4,0.0,6.6,1.5,6.0,88.4,0.8,0.2,0.0,41.9,3232.4,3.2,2.7,0.6,11.7,2.7,4.7,2.3,0.1,0.7,1.2,1.1,15.1,13.9,8.5
ITA Administrative and support service activities,3.0,13.6,7.1,0.2,5.4,1.6,0.8,14.2,64.3,108.1,79.2,0.9,0.1,0.1,11.6,6019.6,1.0,0.6,1.0,66.5,2.1,5.7,5.7,0.5,0.4,0.7,0.4,476.1,133.0,97.7
ITA Public administration and defence; compulsory social security,0.0,0.1,0.2,0.0,0.0,0.0,0.0,1.3,0.4,1.6,0.4,0.0,0.0,0.0,0.0,100363.2,0.1,0.1,0.2,0.7,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.9,3.2,2.8
ITA Education,0.4,0.3,0.2,0.0,0.2,0.3,0.4,2.9,0.8,1.7,2.2,0.1,0.0,0.3,0.0,56741.8,0.4,0.2,0.3,0.8,0.5,0.3,0.2,0.1,0.1,0.3,0.1,4.1,2.8,25.7
ITA Human health and social work activities,0.5,0.9,1.0,0.1,0.2,1.2,0.3,7.2,2.3,8.9,6.1,0.3,0.0,0.2,0.4,87608.8,1.6,1.0,1.1,2.5,0.5,0.7,0.6,0.2,0.6,0.5,0.0,17.8,10.7,22.0
ITA Other service activities,1.3,6.5,7.0,0.5,2.5,2.3,5.5,29.2,106.6,27.9,232.4,1.2,0.5,2.9,1.2,40551.4,10.3,6.6,2.0,7.9,1.0,4.8,2.8,1.5,6.6,3.9,3.1,39.0,122.9,35.8
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11368.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JPN Crop and animal production, hunting and related service activities",1.0,0.0,0.1,0.0,0.1,2.6,4.6,0.7,0.2,0.6,0.8,0.0,0.7,0.2,0.0,0.2,25227.8,3.4,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,28.1,6.6,0.2,11.7
JPN Forestry and logging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0
JPN Fishing and aquaculture,0.7,0.0,2.5,0.0,0.1,0.1,2.8,0.6,2.7,2.4,7.9,0.0,0.6,4.6,0.0,1.0,1055.0,36.9,0.0,0.1,0.0,0.0,0.0,0.0,18.5,0.0,6.6,0.2,0.4,31.9
JPN Mining and quarrying,1.2,0.2,0.6,0.0,0.4,1.1,7.5,7.3,0.4,1.5,2.3,0.1,1.1,0.4,0.1,0.8,-576.5,4.1,0.5,0.3,0.1,0.1,0.1,0.0,0.1,0.1,4.0,23.4,1.2,2.0
"JPN Manufacture of food products, beverages and tobacco products",58.9,1.0,2.8,0.0,5.5,28.1,144.0,7.9,5.7,5.6,9.9,0.0,16.9,1.5,0.6,3.0,182648.3,158.9,2.1,10.3,0.8,0.1,0.1,0.0,10.3,0.3,263.7,233.1,5.7,467.7
"JPN Manufacture of textiles, wearing apparel and leather products",3.0,0.7,1.3,0.0,0.5,7.7,58.2,8.9,2.4,26.9,19.4,1.0,2.6,0.8,0.3,13.1,16240.3,57.5,2.4,2.3,0.9,1.4,0.3,0.0,2.0,1.1,65.7,178.7,5.8,195.6
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.7,0.1,0.3,0.0,0.1,1.0,1.6,3.1,0.4,1.4,1.5,0.0,0.2,0.4,0.1,0.6,-784.5,2.5,0.3,0.5,0.1,0.0,0.0,0.0,0.2,0.1,0.6,14.6,0.8,1.3
JPN Manufacture of paper and paper products,0.5,0.1,0.3,0.0,0.1,1.1,9.5,2.6,0.2,1.1,0.9,0.0,1.0,0.3,0.1,0.3,3123.9,9.1,0.9,2.7,0.0,0.0,0.9,0.0,0.1,0.1,21.8,20.6,2.0,10.9
JPN Printing and reproduction of recorded media,0.2,0.0,0.1,0.0,0.1,0.2,1.4,0.7,0.1,0.2,0.4,0.0,0.2,0.1,0.0,0.1,580.6,0.9,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.5,0.2,0.0
JPN Manufacture of coke and refined petroleum products ,10.3,0.0,0.2,0.0,0.2,0.3,91.7,0.9,0.2,1.4,1.2,0.1,21.4,0.6,0.0,0.4,31095.4,101.4,0.2,2.0,0.1,0.0,0.0,0.0,0.3,0.2,46.8,40.6,0.7,34.5
JPN Manufacture of chemicals and chemical products ,19.0,1.9,7.6,0.2,11.2,5.4,170.1,70.5,13.6,39.5,32.1,1.0,36.6,52.1,1.3,24.0,16697.9,18.2,9.9,36.3,3.4,1.4,1.8,0.2,2.8,5.2,136.6,404.6,35.5,223.2
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,12.5,2.2,1.6,0.2,8.5,4.9,38.1,57.6,29.2,78.1,4.6,1.2,2.3,1.4,40.9,42.1,981.9,48.4,15.5,4.9,0.2,3.7,3.3,0.8,0.1,0.1,8.4,1101.1,17.0,140.5
JPN Manufacture of rubber and plastic products,20.5,2.8,6.3,0.0,11.0,15.5,125.5,46.9,6.4,19.4,37.4,2.9,31.8,22.0,1.0,9.7,5110.1,73.6,99.6,21.2,1.1,3.2,3.0,0.5,1.1,3.7,69.2,198.7,14.0,276.1
JPN Manufacture of other non-metallic mineral products,3.8,0.6,1.1,0.0,2.5,6.4,13.9,12.5,1.0,3.5,6.7,0.8,1.8,1.9,0.1,11.1,1921.2,27.7,4.3,9.3,0.3,0.1,0.1,0.0,1.0,0.4,12.8,122.8,3.9,85.2
JPN Manufacture of basic metals,7.9,0.9,3.2,0.0,3.4,6.3,52.1,19.9,3.0,7.0,12.2,0.5,9.4,3.7,0.7,4.4,3103.1,31.5,5.2,2.4,0.7,0.5,0.6,0.1,1.1,1.8,31.8,127.7,6.3,6.5
"JPN Manufacture of fabricated metal products, except machinery and equipment",80.3,7.7,32.6,0.1,62.8,46.7,909.0,95.6,42.2,54.8,137.6,7.2,216.2,73.9,12.9,37.5,31200.3,520.3,106.6,20.7,7.2,7.0,7.5,0.2,8.8,34.7,504.2,1341.9,62.1,2039.8
"JPN Manufacture of computer, electronic and optical products",704.2,87.2,288.3,2.8,211.5,674.9,3026.0,2870.4,233.7,818.5,1223.7,19.0,269.8,127.0,25.3,429.4,58679.8,2205.9,253.6,119.7,60.2,32.7,50.3,8.7,71.9,69.6,1735.9,13190.3,622.8,6377.3
JPN Manufacture of electrical equipment,218.4,60.6,124.9,0.6,148.3,151.0,1829.0,1182.5,77.2,210.6,430.2,74.0,144.5,96.2,32.9,105.6,48572.5,1196.2,232.9,98.6,10.2,14.7,7.2,1.0,8.3,36.4,2056.7,3763.3,214.6,4070.8
JPN Manufacture of machinery and equipment n.e.c.,350.0,41.0,238.2,1.2,169.4,289.1,3565.2,543.6,156.4,267.3,554.5,55.1,593.4,225.4,30.7,297.8,54543.1,1693.1,186.4,288.3,35.6,36.7,25.9,6.9,118.3,158.9,2615.9,5017.9,284.8,4228.9
"JPN Manufacture of motor vehicles, trailers and semi-trailers",4133.4,323.2,252.9,1.4,69.0,2708.3,1675.6,1743.2,552.9,963.6,1978.7,53.0,294.6,38.8,210.3,1017.2,71290.3,145.8,444.5,287.9,244.5,49.6,120.1,0.5,557.0,74.6,372.5,37984.9,1342.9,12023.2
JPN Manufacture of other transport equipment,91.7,5.5,62.8,0.7,45.5,198.8,102.3,267.3,38.1,230.0,504.9,3.9,47.4,153.5,10.6,249.3,9215.0,74.6,8.7,51.9,85.7,4.5,24.2,0.1,7.9,21.1,113.1,963.2,496.0,6677.6
JPN Manufacture of furniture; other manufacturing,60.8,12.8,43.4,0.9,11.0,104.3,141.7,397.4,41.4,174.4,165.5,2.4,25.8,54.5,7.0,69.4,16192.7,306.1,30.9,56.4,9.9,5.2,4.4,0.9,13.9,12.5,67.9,1550.8,97.7,629.3
JPN Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JPN Electricity, gas, steam and air conditioning supply",0.0,0.0,0.9,0.0,0.0,0.1,0.2,4.7,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,44267.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,2.2
"JPN Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187.1
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,1596.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1
JPN Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491162.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,23207.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.5,0.1,1.9
"JPN Wholesale trade, except of motor vehicles and motorcycles",3.3,0.2,2.3,0.0,0.4,3.2,7.5,18.5,6.5,9.6,4.2,0.1,0.9,0.6,8.1,9.0,200318.3,13.0,0.4,33.6,0.1,0.4,0.0,0.0,1.2,0.1,33.0,25.0,8.6,13592.8
"JPN Retail trade, except of motor vehicles and motorcycles",1.8,0.1,0.4,0.0,0.2,1.4,4.3,3.4,0.7,1.7,1.4,0.0,0.5,0.4,0.4,0.9,225355.7,6.2,0.2,2.1,0.1,0.1,0.0,0.0,0.4,0.1,7.8,15.8,1.1,647.3
JPN Land transport and transport via pipelines,17.5,3.0,21.3,0.1,4.0,26.2,47.5,64.4,9.5,28.0,67.9,0.3,15.2,12.8,1.3,33.1,78522.4,11.1,0.5,24.0,7.6,1.9,2.0,0.0,4.2,4.1,26.1,113.2,72.5,1532.3
JPN Water transport,0.1,0.2,0.5,0.0,0.1,7.3,80.7,10.4,1.6,0.9,102.0,0.0,19.2,72.3,0.4,1.4,1492.8,76.7,0.0,29.8,2.5,0.4,0.1,0.0,1.0,3.9,3.5,0.0,9.6,7192.5
JPN Air transport,0.0,2.0,7.9,0.0,6.1,44.5,119.7,25.9,28.9,32.0,177.3,0.3,59.8,44.2,8.7,58.0,11292.4,35.4,22.4,56.8,11.4,0.7,0.6,0.0,1.3,1.2,74.9,745.3,40.3,497.5
JPN Warehousing and support activities for transportation,8.1,1.3,30.0,0.0,3.5,1.9,1.9,61.5,10.9,17.8,17.2,0.1,12.4,9.6,0.0,23.5,15354.3,49.1,2.7,8.8,7.7,0.5,0.2,0.0,2.1,0.6,126.2,0.5,20.6,387.9
JPN Postal and courier activities,0.0,0.1,0.1,0.0,0.0,0.0,0.7,0.2,0.0,0.1,1.5,0.0,0.0,0.0,0.0,0.0,2038.7,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,46.6
JPN Accommodation and food service activities,15.7,5.5,3.9,0.0,24.7,38.9,1.6,18.5,4.4,0.1,112.5,0.4,6.3,0.1,6.7,27.9,168257.0,42.3,0.6,0.0,0.0,0.1,2.7,0.0,0.9,0.1,412.0,0.3,35.5,634.9
JPN Publishing activities,1.1,0.0,1.0,0.0,0.0,0.5,0.0,2.7,0.4,2.0,2.8,0.1,0.1,0.0,0.0,0.4,8705.3,0.7,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,3.6,9.0,1.0,26.9
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.1,0.5,0.1,0.0,0.0,0.1,0.0,0.8,2.7,1.2,1.7,0.0,0.7,0.0,0.0,0.3,7046.8,5.8,0.9,0.4,0.2,5.0,0.0,0.0,0.0,0.0,14.1,10.7,0.7,9.5
JPN Telecommunications,1.8,0.4,1.3,0.0,0.2,0.5,3.5,1.7,0.6,0.8,12.6,0.0,0.8,0.3,0.0,1.1,55185.0,10.6,0.8,2.5,0.1,0.7,0.0,0.3,0.5,0.6,43.4,0.6,1.1,47.2
"JPN Computer programming, consultancy and related activities; information service activities",0.1,0.0,0.0,0.0,0.0,0.1,0.0,4.0,0.2,0.1,1.0,0.0,0.0,0.0,0.2,0.1,60226.3,0.6,0.0,3.1,0.0,0.1,0.0,0.0,0.0,0.0,0.6,6.2,3.3,38.0
"JPN Financial service activities, except insurance and pension funding",6.8,0.1,0.3,0.0,2.3,1.8,2.0,11.8,0.6,4.0,190.2,0.4,5.2,0.0,8.7,0.5,18956.7,6.6,2.7,12.9,1.5,0.1,0.4,0.0,0.0,5.3,0.3,6.8,11.5,1363.2
"JPN Insurance, reinsurance and pension funding, except compulsory social security",0.4,0.0,0.3,0.0,0.1,0.4,9.3,16.8,0.7,1.0,19.3,0.0,0.2,0.5,0.7,1.5,73909.8,0.8,32.0,0.8,0.2,0.0,0.3,0.0,0.0,3.6,0.6,71.9,3.4,76.4
JPN Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN Real estate activities,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1,494460.7,0.2,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,1.1
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN Scientific research and development,0.0,0.0,0.1,0.0,0.0,0.2,0.0,1.8,0.2,0.7,0.2,0.0,0.0,0.0,0.0,0.2,12446.3,4.9,1.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,11.4,5.4,8.0
JPN Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.1,0.0,238.5,11.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,53.5,1.2,1.9
"JPN Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.3,0.0,0.0,5.0,0.0,3.8,0.3,0.1,65.6,0.2,0.0,0.0,22.1,3.3,27446.1,35.1,0.0,18.0,1.4,1.3,0.2,0.0,0.1,0.5,17.9,27.8,3.6,62.5
JPN Administrative and support service activities,1.3,0.0,0.1,0.0,0.0,0.4,0.0,0.5,1.0,0.9,1.2,0.0,0.2,0.0,0.2,0.1,4603.2,0.4,0.1,4.1,0.1,0.0,0.0,0.0,0.0,0.0,1.1,142.3,1.0,10.6
JPN Public administration and defence; compulsory social security,0.0,0.1,0.0,0.0,0.0,0.3,17.9,7.8,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.0,384675.0,6.8,0.0,0.4,54.4,0.0,0.0,0.0,0.3,3.9,0.3,13.2,1.5,344.0
JPN Education,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.6,0.0,0.6,0.0,0.0,0.0,0.1,0.1,181775.7,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,1.1,-0.1
JPN Human health and social work activities,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.1,328751.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.1,0.3,3.6
JPN Other service activities,0.1,1.6,0.4,0.0,0.1,1.0,5.1,2.2,139.7,0.9,22.3,0.0,0.1,3.0,0.1,0.9,169581.9,2.8,0.0,0.6,0.2,6.5,0.0,0.0,0.0,3.5,5.9,2.9,251.4,-403.5
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.8,2.6,12.6
JPN Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KOR Crop and animal production, hunting and related service activities",0.1,0.0,0.0,0.0,0.0,2.6,10.4,0.1,0.0,0.7,0.1,0.0,1.1,0.1,0.0,0.5,110.2,9146.9,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.2,22.7,14.7,0.4,5.3
KOR Forestry and logging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,-0.0
KOR Fishing and aquaculture,0.1,0.0,0.0,0.0,0.1,0.0,2.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,68.6,749.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0,0.2,0.0,4.2
KOR Mining and quarrying,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-620.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KOR Manufacture of food products, beverages and tobacco products",24.5,0.2,2.4,0.1,3.1,35.2,87.1,5.9,32.2,4.7,6.5,0.1,26.0,1.7,0.0,11.8,1040.0,25331.8,6.4,3.9,6.6,0.4,0.9,0.0,63.8,1.9,36.4,147.2,7.3,381.7
"KOR Manufacture of textiles, wearing apparel and leather products",17.8,11.8,13.4,0.1,5.9,337.2,303.6,226.3,64.0,160.7,248.8,1.7,12.1,12.2,4.4,36.5,1049.1,8086.3,69.3,51.0,28.0,38.9,2.4,0.0,218.2,1.9,42.4,3231.7,96.0,493.2
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,1.7,44.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.1,0.4
KOR Manufacture of paper and paper products,0.4,0.0,0.0,0.0,0.2,0.2,6.8,0.3,0.1,0.1,0.2,0.0,0.3,0.2,0.0,0.1,31.2,-652.2,0.4,0.1,0.0,0.0,0.0,0.0,0.3,0.0,21.4,4.5,0.2,11.3
KOR Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
KOR Manufacture of coke and refined petroleum products ,15.3,0.0,0.0,0.0,13.0,0.9,338.4,0.4,0.0,0.1,9.9,0.0,133.5,0.0,0.0,0.0,557.1,3196.0,0.0,21.2,0.0,0.0,0.0,0.1,4.3,0.0,89.5,232.6,0.0,261.1
KOR Manufacture of chemicals and chemical products ,5.2,0.1,0.9,0.4,0.9,1.4,98.4,2.5,1.1,3.0,2.7,0.5,14.4,4.1,0.0,0.9,59.4,-2368.3,6.6,2.5,0.3,0.1,0.0,0.1,4.3,0.8,7.6,70.9,9.7,53.0
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,3.4,2.0,0.2,0.5,9.8,0.9,26.8,12.7,6.7,1.0,0.2,0.1,2.2,1.1,1.2,13.2,32.3,3069.7,17.8,1.5,0.0,2.9,4.4,0.2,0.0,0.0,1.7,43.2,2.1,94.4
KOR Manufacture of rubber and plastic products,6.0,0.7,0.7,0.0,1.5,6.5,48.8,3.9,1.2,2.3,6.3,0.6,12.2,5.6,0.1,2.6,138.3,236.2,20.6,5.1,0.2,1.5,0.2,0.4,0.4,1.3,4.7,30.3,4.0,75.2
KOR Manufacture of other non-metallic mineral products,1.4,0.1,0.2,0.0,0.2,2.7,2.9,8.1,1.0,1.8,0.6,0.1,0.4,1.1,0.0,5.3,4.6,196.4,2.3,0.3,0.0,0.0,0.0,0.0,0.3,0.1,0.3,15.4,0.7,9.4
KOR Manufacture of basic metals,0.8,0.1,0.0,0.0,0.1,0.9,1.0,0.5,0.4,0.3,0.6,0.1,0.2,0.1,0.1,0.5,1.3,-53.1,0.3,0.2,0.1,0.0,0.1,0.0,0.1,0.1,0.3,8.3,0.6,-0.0
"KOR Manufacture of fabricated metal products, except machinery and equipment",15.4,1.6,2.2,0.2,14.9,23.4,210.5,22.3,11.4,10.5,21.1,2.4,63.5,41.6,1.5,13.3,530.8,487.3,78.9,5.9,2.7,8.6,2.2,0.1,6.3,41.0,43.3,324.1,19.0,320.1
"KOR Manufacture of computer, electronic and optical products",684.4,212.3,60.7,3.3,562.5,433.5,4044.8,990.9,260.2,459.4,773.4,59.0,257.9,256.4,19.6,396.8,1808.9,16287.5,413.9,53.3,16.3,127.7,27.8,36.4,61.7,106.6,535.7,8483.9,479.0,6258.6
KOR Manufacture of electrical equipment,113.2,4.6,6.5,1.5,75.0,119.7,412.3,165.9,45.7,58.2,163.8,14.8,52.2,49.8,38.9,44.7,563.5,4644.1,199.2,36.4,5.0,14.9,6.6,1.9,3.6,22.6,186.9,818.5,117.9,684.6
KOR Manufacture of machinery and equipment n.e.c.,116.1,10.0,55.5,2.5,44.4,42.2,1500.5,89.4,108.8,35.9,77.1,23.9,159.9,182.5,1.8,160.3,140.2,12907.7,145.5,110.6,6.3,13.5,22.8,7.8,56.0,70.8,280.2,957.8,96.7,1406.4
"KOR Manufacture of motor vehicles, trailers and semi-trailers",356.2,61.5,32.3,3.2,41.4,718.9,197.9,359.2,398.9,275.5,485.3,43.0,55.6,2.8,50.7,482.4,45.4,10567.2,132.3,117.1,44.4,25.2,46.4,19.1,53.5,41.9,50.5,7323.5,376.9,2281.7
KOR Manufacture of other transport equipment,7.2,0.6,2.8,0.1,3.3,5.0,60.1,357.5,5.3,72.9,324.4,0.9,14.8,159.8,0.9,233.1,28.0,10311.9,9.2,7.3,49.6,1.6,33.1,0.4,4.6,23.9,14.3,63.7,1799.1,6904.0
KOR Manufacture of furniture; other manufacturing,28.6,4.9,12.0,0.6,5.5,89.4,159.0,107.1,19.1,56.2,97.8,2.1,24.1,32.6,2.4,38.2,410.9,854.8,27.6,28.1,5.6,5.4,1.6,0.6,11.1,13.0,6.9,1199.0,45.6,161.5
KOR Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KOR Electricity, gas, steam and air conditioning supply",0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.7
"KOR Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
KOR Construction,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,84545.5,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.6
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,1.7,0.5,0.2,0.0,1.4,1.5,10.4,4.8,0.8,1.3,2.3,0.1,2.0,0.8,0.1,1.1,7.6,2286.7,1.3,0.3,0.1,0.4,0.1,0.1,0.6,0.4,2.0,31.6,1.5,19.2
"KOR Wholesale trade, except of motor vehicles and motorcycles",11.9,3.5,1.2,0.1,9.6,10.6,73.8,19.2,5.1,9.2,15.6,1.1,6.2,5.3,0.7,7.5,54.9,15402.1,9.5,1.9,0.5,2.5,0.6,0.6,2.6,2.6,10.6,174.5,9.4,235.2
"KOR Retail trade, except of motor vehicles and motorcycles",15.4,4.5,1.6,0.1,12.3,13.7,95.3,24.7,6.6,11.8,20.2,1.4,8.0,6.9,0.7,9.5,69.3,21660.2,12.3,2.3,0.7,3.3,0.7,0.8,3.3,3.3,13.5,225.4,12.1,306.8
