,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
ITA Advertising and market research,0.1,0.2,0.2,1.0,0.1,0.1,0.7,0.7,0.4,0.7,1.6,0.0,0.0,0.0,0.0,246.0,0.1,0.1,0.1,0.2,0.0,0.2,0.0,0.1,0.3,0.1,0.0,61.8,1.3,15.4
"ITA Other professional, scientific and technical activities; veterinary activities",0.6,1.9,4.2,0.3,0.7,2.6,3.6,32.2,1.8,5.6,93.5,3.6,0.1,0.4,10.3,3635.7,16.0,3.5,27.1,5.5,1.5,11.0,1.1,0.5,5.0,4.5,0.6,13.5,30.2,5.1
ITA Administrative and support service activities,10.6,36.2,87.3,2.0,41.0,15.1,32.6,87.1,76.6,151.2,119.3,15.3,0.7,1.5,13.7,14045.6,5.6,3.4,12.7,129.4,1.8,24.6,4.2,8.3,6.8,5.5,1.1,329.8,417.6,430.0
ITA Public administration and defence; compulsory social security,0.1,0.3,0.6,0.1,0.7,0.1,0.2,2.3,0.7,2.3,2.0,0.2,0.0,0.0,0.1,168670.2,0.0,0.0,0.1,1.0,0.0,0.5,0.1,0.3,0.0,0.1,0.0,2.4,4.0,10.4
ITA Education,0.3,0.5,0.7,0.1,0.5,0.2,1.5,2.5,1.6,1.7,1.0,0.1,0.1,0.6,0.1,90396.5,0.6,0.1,0.2,0.4,0.1,0.6,0.3,0.3,0.3,0.6,0.1,4.6,5.9,22.0
ITA Human health and social work activities,10.2,17.3,15.1,2.8,8.9,17.8,67.6,143.7,40.9,110.5,38.7,2.1,0.6,8.3,2.6,171650.4,12.4,5.2,18.0,14.2,2.7,11.1,5.4,4.6,15.9,25.7,0.6,102.8,145.3,210.9
ITA Other service activities,3.7,27.8,16.5,1.3,11.7,6.7,31.6,91.3,29.8,81.4,173.4,1.1,0.3,6.0,8.7,73069.9,50.8,4.6,2.6,15.2,1.2,10.2,2.7,3.5,32.1,5.8,1.2,36.5,163.8,110.8
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24918.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JPN Crop and animal production, hunting and related service activities",1.5,0.0,0.2,0.0,0.1,3.6,14.7,6.8,0.1,1.8,1.3,0.0,1.4,0.1,0.3,0.2,30756.2,3.9,0.2,0.4,0.1,0.0,0.0,0.0,0.5,0.0,69.7,19.7,0.9,54.8
JPN Forestry and logging,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-144.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0
JPN Fishing and aquaculture,0.1,0.0,0.1,0.0,0.0,0.1,1.9,2.3,0.1,0.1,0.0,0.0,0.2,0.7,0.0,1.7,1704.1,9.3,0.1,0.0,0.9,0.0,0.0,0.0,0.2,0.0,1.0,0.5,0.7,171.3
JPN Mining and quarrying,4.9,0.7,1.5,0.0,4.9,4.2,162.7,31.3,1.2,3.5,4.7,0.2,4.0,4.8,1.0,0.9,-1277.4,19.4,5.2,8.8,0.3,2.3,0.1,0.0,2.0,2.0,24.4,63.3,4.5,1.5
"JPN Manufacture of food products, beverages and tobacco products",97.3,2.0,5.2,0.2,8.6,81.2,304.1,32.1,5.9,32.4,48.6,0.8,39.2,2.0,1.4,4.4,209162.9,187.7,7.1,21.7,2.6,1.2,1.6,0.1,21.8,0.6,371.2,454.4,19.7,1533.0
"JPN Manufacture of textiles, wearing apparel and leather products",4.2,0.5,0.9,0.1,1.5,8.1,192.8,10.5,0.5,5.2,14.4,0.2,3.4,1.3,0.2,12.4,3670.7,71.1,2.1,1.2,1.4,0.4,0.1,0.1,25.7,1.2,50.6,84.0,4.2,212.5
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.3,0.2,0.4,0.0,0.2,0.8,5.5,3.5,0.2,1.0,1.2,0.0,0.4,0.5,0.1,0.3,-298.7,0.8,0.6,0.7,0.1,0.1,0.1,0.0,1.1,0.2,0.7,9.3,1.3,3.4
JPN Manufacture of paper and paper products,2.2,0.1,0.3,0.0,0.5,0.9,227.3,2.4,0.1,0.5,1.2,0.0,22.0,13.5,0.1,0.3,3262.4,41.9,0.7,0.5,0.1,0.1,0.0,0.0,52.0,1.2,26.9,16.4,2.5,125.1
JPN Printing and reproduction of recorded media,0.2,0.0,0.1,0.0,0.1,0.1,3.9,0.7,0.0,0.1,0.2,0.0,0.3,0.2,0.0,0.0,598.7,0.8,0.3,0.2,0.0,0.0,0.0,0.0,0.3,0.1,0.7,2.1,0.2,0.0
JPN Manufacture of coke and refined petroleum products ,915.0,0.1,13.5,0.0,20.5,14.3,365.6,15.6,0.2,8.7,17.8,0.1,47.2,2.7,0.5,1.5,53058.4,647.5,1.1,40.1,0.2,0.3,0.0,0.1,14.2,0.4,26.2,245.4,2.0,1382.8
JPN Manufacture of chemicals and chemical products ,62.7,2.2,7.9,0.2,13.0,5.1,406.1,145.4,5.6,62.4,69.7,0.7,43.7,45.6,24.2,6.6,19760.3,421.5,15.8,23.0,3.0,7.5,0.7,0.5,53.7,12.6,175.5,499.6,31.8,580.3
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,28.8,3.2,2.5,0.0,29.5,39.9,529.3,152.7,20.1,133.2,26.0,0.2,34.1,2.1,101.5,36.9,4396.7,19.1,31.9,51.2,0.5,2.4,2.8,0.2,0.6,0.3,58.5,521.8,27.1,436.5
JPN Manufacture of rubber and plastic products,29.0,4.0,8.8,0.1,40.2,19.3,537.6,71.2,2.9,23.9,53.1,2.2,130.2,34.3,1.8,9.2,3596.6,41.7,114.5,17.1,1.4,6.1,1.0,2.6,12.5,18.7,100.0,379.9,17.3,524.7
JPN Manufacture of other non-metallic mineral products,1.2,0.3,0.4,0.0,1.6,1.7,39.7,17.9,0.4,1.7,4.1,0.1,7.1,1.7,0.2,2.9,1633.0,9.2,6.9,2.6,0.1,0.2,0.0,0.0,1.0,0.3,11.2,38.0,3.3,65.9
JPN Manufacture of basic metals,12.4,1.2,4.6,0.1,9.7,8.5,179.5,29.4,3.5,6.3,18.5,0.9,10.7,13.6,2.3,2.8,3451.4,38.4,17.2,10.3,1.2,3.2,0.8,0.2,14.2,6.1,27.0,148.8,8.6,0.2
"JPN Manufacture of fabricated metal products, except machinery and equipment",85.7,7.2,48.3,0.6,114.0,53.1,1110.1,155.4,45.1,49.6,167.2,12.5,57.7,171.2,5.5,22.4,31468.3,285.6,214.5,42.1,10.5,34.2,13.5,1.0,87.8,52.4,169.2,1625.2,62.4,3261.8
"JPN Manufacture of computer, electronic and optical products",400.5,54.3,124.1,2.9,410.2,371.7,13237.9,2517.6,92.2,267.5,362.3,13.3,311.7,368.0,80.4,80.1,38408.8,1210.7,419.1,782.9,33.1,199.9,10.3,3.3,234.5,176.8,1711.5,4963.6,373.5,8355.6
JPN Manufacture of electrical equipment,200.0,33.7,59.3,0.5,152.7,153.0,5350.9,1012.9,75.7,112.8,212.6,10.2,233.0,223.0,18.3,22.3,50860.6,1441.1,253.3,101.0,6.8,32.9,4.3,1.2,77.8,53.6,1536.7,3300.5,151.0,4810.1
JPN Manufacture of machinery and equipment n.e.c.,590.7,65.3,232.6,8.8,404.8,418.1,9292.2,958.6,131.2,279.5,583.6,45.3,987.5,655.9,56.6,191.6,77059.3,3008.3,825.5,668.8,57.5,87.3,18.3,25.0,887.7,510.0,1412.8,5388.5,374.6,7345.2
"JPN Manufacture of motor vehicles, trailers and semi-trailers",6542.8,314.7,623.1,10.2,330.6,3472.7,5850.8,1542.7,590.2,1068.4,1256.1,30.7,1100.9,52.3,105.8,329.6,62747.8,453.0,1300.4,645.4,532.6,327.6,40.2,21.6,9658.9,115.9,1165.6,38850.3,1302.4,25179.6
JPN Manufacture of other transport equipment,211.2,16.6,86.5,0.5,109.8,556.4,158.8,291.6,60.5,261.5,1028.5,8.2,24.4,855.5,3.6,189.7,14604.4,398.5,38.2,284.2,44.9,7.8,3.9,0.2,105.0,23.8,53.5,1353.4,206.4,7280.1
JPN Manufacture of furniture; other manufacturing,82.6,15.5,46.9,0.6,27.7,72.2,611.1,395.3,22.1,84.4,126.0,1.8,32.5,66.9,9.1,27.8,9392.0,68.8,58.9,49.8,5.7,13.1,4.8,0.5,43.9,24.8,43.9,668.9,133.3,1159.2
JPN Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JPN Electricity, gas, steam and air conditioning supply",0.0,0.1,4.2,0.0,0.2,0.1,0.5,1.7,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.6,62321.3,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.1,1.4,18.9
"JPN Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9794.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.1
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1534.5,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.8
JPN Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578184.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.5,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,31164.4,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.9,4.9,0.5,3.9
"JPN Wholesale trade, except of motor vehicles and motorcycles",5.3,1.3,13.5,0.0,5.2,7.6,18.9,38.6,12.3,36.9,7.1,2.2,1.9,0.7,66.6,31.8,199085.1,14.9,2.7,22.4,0.2,1.2,0.2,0.0,7.1,0.3,182.1,25.0,34.5,35374.9
"JPN Retail trade, except of motor vehicles and motorcycles",3.4,0.2,1.2,0.0,0.7,3.0,13.6,6.1,0.9,3.4,2.6,0.1,1.3,0.5,3.4,2.0,280625.1,6.1,0.8,2.0,0.1,0.2,0.1,0.0,1.2,0.2,18.9,17.8,3.4,1947.2
JPN Land transport and transport via pipelines,22.3,5.7,49.0,0.1,8.4,50.1,397.3,130.2,6.8,63.7,64.7,1.3,38.8,51.9,1.8,26.6,96261.7,30.0,1.5,34.2,2.9,3.8,0.6,0.0,17.2,4.9,83.9,117.5,51.4,3154.4
JPN Water transport,1.4,0.5,2.0,0.0,0.1,12.2,281.1,87.5,0.1,5.7,5.9,0.1,18.1,82.1,1.0,2.1,3240.9,0.7,0.0,4.1,0.8,0.1,0.1,0.1,1.8,12.3,3.0,0.0,11.5,8229.4
JPN Air transport,0.0,0.7,5.7,0.1,2.1,11.6,117.8,12.6,0.2,9.9,2.6,0.3,69.2,29.7,3.7,16.0,17571.9,8.9,10.8,2.4,2.0,0.3,0.3,0.0,0.5,0.3,182.1,148.7,7.1,84.5
JPN Warehousing and support activities for transportation,3.6,2.4,63.4,0.0,4.7,2.5,8.0,168.0,1.6,23.0,1.4,0.5,37.6,10.4,0.0,22.9,19848.2,25.6,0.8,0.9,3.4,0.5,0.7,0.0,2.6,0.7,90.8,0.5,34.6,658.9
JPN Postal and courier activities,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.3,0.0,1.1,0.5,0.0,0.0,0.0,0.0,0.1,2080.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,61.1
JPN Accommodation and food service activities,9.7,0.7,1.2,0.0,5.8,16.2,197.5,7.9,0.7,0.2,6.9,0.1,13.6,0.1,6.3,4.4,224032.6,2.4,0.0,0.9,0.0,0.0,0.5,0.0,0.1,1.1,226.0,0.7,9.4,1103.9
JPN Publishing activities,0.2,0.0,0.8,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.8,0.1,0.2,0.0,0.2,0.0,7839.8,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.6,1.0,1.4,39.1
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.1,0.1,0.2,0.0,0.0,0.0,0.3,0.4,0.1,1.0,0.4,0.0,1.3,0.0,0.0,0.2,9714.7,2.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.5,4.6,0.4,21.9
JPN Telecommunications,1.8,0.2,0.3,0.1,0.2,1.2,31.1,3.7,0.4,4.6,7.2,0.2,1.6,0.3,0.0,4.5,80361.1,4.8,0.0,0.4,0.7,0.2,0.1,0.1,0.4,0.9,59.8,0.6,1.6,109.6
"JPN Computer programming, consultancy and related activities; information service activities",0.2,0.0,0.0,0.0,0.2,0.3,0.8,3.4,0.1,0.6,1.8,0.1,0.0,0.0,0.2,0.2,73468.5,1.1,0.4,2.1,0.1,0.1,0.0,0.2,0.0,0.2,1.1,9.1,21.4,215.6
"JPN Financial service activities, except insurance and pension funding",0.9,0.0,0.2,0.0,0.9,3.6,1.8,3.4,0.1,3.3,12.2,0.0,1.4,0.0,2.6,0.0,28798.2,1.2,0.1,2.6,0.5,0.2,0.1,0.1,0.0,3.8,0.0,0.8,1.5,901.6
"JPN Insurance, reinsurance and pension funding, except compulsory social security",0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.6,0.0,0.1,0.0,0.2,0.4,89439.5,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.1,9.8,0.9,403.7
JPN Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN Real estate activities,0.2,0.0,0.0,0.0,4.3,0.1,0.0,0.1,0.0,0.0,7.2,0.0,0.2,0.0,0.0,0.4,681840.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,28.4
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN Scientific research and development,0.0,0.1,1.0,0.0,1.2,0.2,4.4,6.6,0.2,2.8,4.2,0.0,0.0,0.0,0.4,0.8,16187.7,13.7,0.0,0.8,0.2,0.0,0.0,0.0,0.1,0.0,0.0,15.6,3.9,8.4
JPN Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.3,0.0,0.0,0.0,0.1,0.1,243.5,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,121.3,0.0,7.0
"JPN Other professional, scientific and technical activities; veterinary activities",0.0,0.1,0.9,0.0,0.0,12.4,0.5,24.4,0.1,0.2,163.4,1.9,0.1,0.0,14.2,18.0,32336.5,141.1,61.3,4.1,8.4,3.0,0.3,0.0,0.6,9.9,82.8,60.2,5.0,24.0
JPN Administrative and support service activities,1.0,0.4,1.7,0.0,4.1,5.8,0.5,3.1,5.1,9.4,5.0,1.1,0.2,0.0,2.5,1.0,4299.9,3.5,1.2,17.3,0.6,0.1,0.1,0.0,0.0,0.2,8.9,340.4,2.0,34.4
JPN Public administration and defence; compulsory social security,0.0,0.1,0.1,0.0,0.0,0.1,3.1,2.1,0.0,0.0,0.1,0.3,1.0,0.0,0.0,0.0,572317.4,2.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,1.7,0.8,11.9,1.2,187.7
JPN Education,0.7,0.1,0.1,0.0,0.1,0.9,1.9,0.4,0.0,0.1,1.4,0.0,0.1,0.5,0.1,0.2,198492.8,1.1,0.4,0.1,0.1,0.1,0.0,0.0,0.2,0.3,1.7,10.7,0.8,42.7
JPN Human health and social work activities,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,530102.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,0.1,17.3
JPN Other service activities,0.8,6.0,4.9,0.1,10.2,5.9,166.1,8.2,8.3,8.1,48.3,0.0,0.1,4.8,0.6,10.7,207315.3,12.3,0.2,1.1,0.1,0.9,0.3,0.0,0.0,58.3,67.0,21.8,67.4,91.0
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,256.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.4,0.3,451.1
JPN Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KOR Crop and animal production, hunting and related service activities",2.9,0.2,0.0,0.0,0.1,4.7,27.4,1.9,0.6,0.5,2.0,0.0,2.2,0.0,0.0,0.0,156.7,10745.5,0.0,2.0,0.0,0.0,0.0,0.0,0.9,0.1,25.5,28.5,0.3,46.4
KOR Forestry and logging,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1011.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1
KOR Fishing and aquaculture,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,1261.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,25.4
KOR Mining and quarrying,0.1,0.0,0.0,0.0,0.2,0.1,3.0,0.3,0.1,0.1,0.1,0.0,0.1,0.2,0.0,0.1,0.6,-757.1,0.2,0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.1,1.1,0.2,0.0
"KOR Manufacture of food products, beverages and tobacco products",122.1,2.9,5.4,1.9,11.8,89.0,878.9,23.6,34.8,26.5,59.9,0.4,107.9,6.5,0.9,19.9,1728.0,39935.9,15.1,14.7,6.0,4.1,4.2,1.4,140.8,6.7,99.7,454.4,23.7,1705.2
"KOR Manufacture of textiles, wearing apparel and leather products",27.6,17.2,8.1,0.4,43.1,114.9,1626.2,97.1,8.2,21.4,68.4,3.6,51.2,34.1,1.4,38.9,966.1,11413.8,44.6,48.1,16.9,15.0,1.6,1.1,661.7,38.6,87.4,1038.6,61.7,1612.7
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.2,0.0,0.0,0.0,0.4,0.4,3.9,0.6,0.1,0.3,0.4,0.0,0.3,0.5,0.0,0.2,2.5,103.1,0.5,0.1,0.0,0.2,0.0,0.0,0.4,0.3,0.1,3.5,0.4,0.6
KOR Manufacture of paper and paper products,9.8,0.1,0.1,0.0,1.2,1.2,133.8,2.1,0.4,0.9,1.0,0.1,2.1,2.9,0.0,0.5,33.7,-888.9,1.4,0.8,0.1,0.6,0.0,0.1,2.8,1.2,3.6,23.0,1.4,39.6
KOR Printing and reproduction of recorded media,0.1,0.0,0.0,0.0,0.1,0.0,1.8,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.3,3.4,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.6,0.1,-0.0
KOR Manufacture of coke and refined petroleum products ,932.7,0.1,71.3,0.0,103.7,5.9,1961.4,24.5,0.6,158.3,157.4,0.3,648.9,109.6,0.9,5.4,1965.4,4717.4,13.9,222.2,0.1,0.7,0.0,0.1,26.6,6.6,828.0,1224.9,3.0,3846.6
KOR Manufacture of chemicals and chemical products ,82.7,1.9,4.6,0.8,23.2,13.2,424.8,26.6,7.0,20.3,33.4,2.2,60.6,32.9,18.0,9.1,363.3,1281.0,26.0,14.6,1.7,11.5,0.7,0.9,77.0,29.2,63.0,367.8,34.1,615.8
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,7.9,1.5,1.0,0.5,76.2,10.3,210.0,48.3,8.9,9.4,3.8,3.7,35.7,6.1,1.1,8.3,21.1,3488.4,18.6,13.9,0.3,15.7,8.5,1.3,3.3,2.9,9.1,58.5,14.6,443.6
KOR Manufacture of rubber and plastic products,16.4,1.1,0.6,0.1,19.4,11.4,196.5,16.2,0.7,7.8,13.3,0.8,33.4,23.7,0.2,4.5,155.4,226.2,37.0,12.5,0.6,8.8,0.2,0.6,6.3,8.7,8.9,111.4,12.7,162.6
KOR Manufacture of other non-metallic mineral products,0.6,0.1,0.1,0.0,2.7,3.8,23.3,19.7,0.6,0.5,1.1,0.0,0.6,0.8,0.0,7.0,4.6,194.0,4.5,2.5,0.1,0.9,0.0,0.0,0.8,1.1,2.2,18.5,2.9,22.9
KOR Manufacture of basic metals,7.2,0.7,1.0,0.1,5.4,7.5,47.2,8.9,2.5,4.4,14.5,0.5,3.8,8.4,0.8,2.5,38.1,1595.6,6.0,1.9,0.6,1.9,0.2,0.2,12.0,5.1,2.5,60.7,8.9,-0.0
"KOR Manufacture of fabricated metal products, except machinery and equipment",74.1,3.6,7.7,0.3,73.8,19.2,469.3,47.9,30.6,24.0,23.9,13.2,49.1,178.9,0.9,16.7,989.0,4626.7,100.1,12.8,4.0,29.5,0.8,2.2,52.8,65.4,33.8,664.0,30.4,1437.5
"KOR Manufacture of computer, electronic and optical products",615.6,165.7,29.9,16.8,1937.1,508.1,31794.6,1293.8,420.1,970.4,327.9,76.1,658.6,590.7,35.8,303.3,4563.2,25354.3,1536.1,263.8,18.0,1605.4,39.2,74.5,328.8,1504.2,318.3,5172.0,1284.4,10126.9
KOR Manufacture of electrical equipment,193.6,19.6,11.6,5.4,353.5,240.4,3142.8,277.0,63.3,121.6,144.3,29.2,132.8,213.2,4.5,39.3,1327.1,2736.5,209.6,40.8,8.5,128.3,15.9,12.4,66.3,134.3,270.8,1998.9,199.4,4252.3
KOR Manufacture of machinery and equipment n.e.c.,491.3,21.8,141.8,10.1,403.7,294.3,8620.9,384.3,59.3,102.6,309.2,18.9,510.9,577.4,9.9,120.3,592.0,22707.8,509.1,232.0,31.3,116.7,18.2,43.8,882.6,690.7,344.8,2994.4,498.4,7432.5
"KOR Manufacture of motor vehicles, trailers and semi-trailers",1887.9,143.6,231.4,6.4,506.8,2877.0,2036.2,1684.1,518.8,711.4,1288.0,73.9,224.3,28.7,71.7,348.1,114.1,22794.6,578.7,205.0,75.9,201.5,31.4,6.2,4656.0,363.8,43.0,13782.5,889.5,16103.2
KOR Manufacture of other transport equipment,81.3,6.2,71.7,1.8,95.8,68.2,2219.6,789.6,20.6,367.3,1173.1,6.4,114.1,523.3,84.3,188.3,348.4,16966.5,182.5,33.2,1440.4,31.3,4.3,25.2,171.6,160.5,226.6,712.3,3862.3,36712.9
KOR Manufacture of furniture; other manufacturing,13.0,3.7,1.5,0.5,21.2,23.9,139.1,46.4,10.2,24.1,26.2,0.8,10.3,37.5,0.9,13.6,101.1,2117.6,18.7,7.2,2.2,4.5,1.0,1.2,26.5,19.4,4.4,213.1,23.8,249.4
KOR Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KOR Electricity, gas, steam and air conditioning supply",0.1,0.0,0.1,0.0,0.4,0.2,2.2,0.3,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.9,15695.5,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.2,1.4,0.4,17.6
"KOR Water collection, treatment and supply",0.1,0.0,0.0,0.0,0.2,0.2,5.1,1.0,0.0,0.2,0.1,0.0,0.4,1.0,0.0,0.1,4.0,6271.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,1.7,0.0,0.4,0.5,380.7
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.3,0.0,0.0,0.0,0.4,0.3,9.5,1.4,0.1,0.3,0.2,0.0,0.6,1.5,0.0,0.1,6.1,1371.0,0.4,0.2,0.0,0.2,0.0,0.0,0.4,2.4,0.2,1.9,0.9,257.2
KOR Construction,0.1,0.1,0.1,0.0,0.3,0.1,2.5,0.3,0.1,0.1,0.2,0.0,0.1,0.1,0.0,0.2,0.6,167113.3,0.2,1.5,0.0,1.9,0.0,0.0,0.4,0.1,0.1,1.2,0.2,53.8
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,4.5,1.0,0.3,0.1,11.3,3.1,180.8,9.8,2.6,5.6,2.8,0.5,4.4,4.0,0.2,1.9,31.0,3854.9,9.2,1.7,0.2,9.1,0.2,0.4,5.4,8.5,4.2,44.1,8.1,150.7
"KOR Wholesale trade, except of motor vehicles and motorcycles",31.1,6.7,1.7,0.7,79.5,22.0,1269.0,53.9,17.3,39.8,15.6,3.4,31.1,28.2,1.5,13.1,218.3,25389.7,62.6,12.2,1.1,63.0,1.7,3.0,18.0,59.6,19.7,235.3,52.0,1214.6
"KOR Retail trade, except of motor vehicles and motorcycles",40.0,8.6,2.2,0.9,102.2,28.3,1631.3,68.9,22.1,50.8,20.0,4.3,40.0,36.2,1.9,16.5,279.4,32868.2,80.4,15.7,1.4,81.0,2.2,3.8,22.8,76.6,24.8,302.4,66.3,1567.1
KOR Land transport and transport via pipelines,0.3,0.1,0.1,0.0,0.8,0.3,7.8,1.7,0.3,1.7,0.2,0.1,0.9,0.1,0.0,0.5,2.0,20089.2,0.2,0.5,0.0,0.4,0.0,0.0,0.9,0.8,0.9,3.5,1.2,194.6
KOR Water transport,0.7,0.2,0.0,0.1,1.5,1.6,54.9,11.0,0.4,2.2,0.8,0.1,4.1,11.1,0.1,0.6,44.4,0.2,1.2,1.2,0.4,1.3,0.1,0.1,1.4,19.3,0.4,4.5,5.2,4221.3
KOR Air transport,0.3,1.2,1.3,1.0,25.1,13.2,157.1,17.4,1.3,31.6,2.8,0.8,157.1,43.2,1.2,46.7,169.3,322.4,76.1,6.0,11.7,3.3,1.1,0.1,3.6,6.3,179.7,296.5,31.6,627.8
