,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.1,0.5,0.1,0.0,0.0,0.1,0.0,1.6,1.3,2.2,0.9,0.1,1.0,0.0,0.1,0.8,7855.6,3.3,0.2,4.0,0.1,4.0,0.1,0.0,0.0,0.0,9.1,17.7,0.5,12.7
JPN Telecommunications,2.0,0.5,1.5,0.0,0.2,0.3,4.2,1.8,0.2,1.4,12.3,0.0,1.1,0.1,0.0,1.9,61590.8,13.5,0.2,0.7,0.6,0.7,0.1,0.3,0.7,0.9,37.5,0.6,1.7,44.9
"JPN Computer programming, consultancy and related activities; information service activities",0.2,0.0,0.0,0.0,0.0,0.4,0.2,21.4,0.3,0.3,3.5,0.0,0.0,0.0,0.6,0.1,64853.4,1.5,0.0,12.5,0.1,0.2,0.0,0.0,0.0,0.2,2.6,19.7,26.3,239.7
"JPN Financial service activities, except insurance and pension funding",4.5,0.1,0.2,0.0,2.9,2.8,2.2,7.7,0.3,4.4,122.0,0.2,2.2,0.0,24.2,0.3,24275.7,2.9,1.4,6.3,0.4,0.0,0.2,0.0,0.0,5.2,0.4,5.8,3.5,908.4
"JPN Insurance, reinsurance and pension funding, except compulsory social security",0.5,0.0,0.2,0.0,0.1,1.2,15.6,2.6,1.1,1.7,10.2,0.0,0.8,0.2,2.0,2.5,80159.1,0.7,17.2,1.0,0.3,0.0,0.5,0.0,0.0,5.7,3.7,63.7,9.9,105.8
JPN Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN Real estate activities,1.2,0.0,0.0,0.0,0.1,0.0,0.0,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,539655.4,0.4,0.0,6.3,0.0,0.1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.5
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN Scientific research and development,0.0,0.0,0.3,0.0,0.0,0.4,0.0,4.5,0.3,1.6,0.4,0.1,0.0,0.0,0.0,0.2,13822.4,10.8,0.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,16.8,7.8,10.1
JPN Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.9,0.0,0.0,0.0,0.4,0.0,253.0,20.8,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,77.0,1.8,12.0
"JPN Other professional, scientific and technical activities; veterinary activities",0.1,0.1,0.7,0.0,0.0,11.3,0.0,10.5,0.4,0.2,123.0,1.6,0.1,0.1,78.1,5.2,27809.0,71.2,0.0,46.7,1.9,2.6,0.3,0.0,0.1,0.8,23.4,43.9,7.2,186.9
JPN Administrative and support service activities,4.5,0.0,0.3,0.0,0.1,1.6,0.0,1.8,2.2,3.0,2.8,0.1,0.3,0.0,0.9,0.3,4397.3,0.9,0.0,13.1,0.1,0.1,0.1,0.0,0.0,0.0,1.9,302.7,1.5,22.6
JPN Public administration and defence; compulsory social security,0.1,0.1,0.1,0.0,0.0,0.4,5.5,6.7,0.1,0.1,0.2,0.2,0.2,0.0,0.1,0.1,418636.2,6.5,0.0,0.3,112.6,0.0,0.0,0.0,0.3,3.8,0.4,14.6,1.6,58.0
JPN Education,0.8,0.0,0.1,0.0,0.0,0.3,0.1,0.3,0.8,0.1,1.1,0.0,0.1,0.2,0.5,0.1,192644.2,0.7,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.1,1.0,1.1,0.6,1.2
JPN Human health and social work activities,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.2,0.0,1.0,0.0,0.1,0.0,0.0,0.1,363189.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.3,0.3,16.6
JPN Other service activities,0.2,3.8,0.4,0.0,0.1,1.8,20.4,12.3,187.3,4.1,28.6,0.0,0.1,7.3,0.5,4.4,183744.7,4.7,0.0,19.8,0.2,16.0,0.1,0.0,0.1,22.5,14.2,7.3,112.6,-239.9
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,233.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.1,1.7,16.1
JPN Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KOR Crop and animal production, hunting and related service activities",0.2,0.0,0.0,0.0,0.0,2.2,18.0,0.1,0.2,0.2,0.1,0.0,1.2,0.0,0.0,0.6,116.0,9527.6,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,16.8,10.1,0.6,4.8
KOR Forestry and logging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,618.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
KOR Fishing and aquaculture,0.1,0.0,0.0,0.0,0.2,0.0,2.5,0.0,0.0,1.3,0.0,0.0,0.1,0.0,0.0,0.0,38.4,933.2,0.0,0.0,0.1,0.0,0.0,0.0,9.4,0.0,6.4,0.2,0.0,3.3
KOR Mining and quarrying,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-619.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KOR Manufacture of food products, beverages and tobacco products",29.7,0.4,3.2,0.3,2.2,37.5,136.2,7.8,43.8,4.3,7.5,0.8,31.9,1.9,0.2,13.6,968.4,26151.2,5.7,3.7,3.4,0.3,1.3,0.1,77.3,2.3,36.0,170.4,10.5,460.8
"KOR Manufacture of textiles, wearing apparel and leather products",27.6,12.0,15.0,0.1,3.5,278.7,344.7,236.2,86.7,204.0,212.8,1.7,9.4,9.5,5.9,43.3,856.3,8207.5,60.1,44.9,27.0,29.2,1.4,0.0,161.9,4.4,40.6,2957.7,102.2,603.5
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.2,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.1,1.0,43.9,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2.5,0.1,0.2
KOR Manufacture of paper and paper products,0.6,0.0,0.0,0.0,0.1,0.4,8.9,0.2,0.1,0.2,0.3,0.0,0.2,0.4,0.0,0.1,31.5,-670.5,0.2,4.5,0.0,0.0,0.0,0.0,0.3,0.1,17.7,3.5,0.3,10.7
KOR Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.0
KOR Manufacture of coke and refined petroleum products ,17.6,0.0,0.0,0.0,0.0,0.5,473.9,0.0,0.0,0.1,0.3,0.0,5.7,0.0,0.0,0.0,566.7,3344.7,0.0,14.7,0.0,0.0,0.0,0.2,7.9,0.0,55.8,216.7,0.0,346.0
KOR Manufacture of chemicals and chemical products ,5.8,0.1,0.7,0.5,1.2,1.6,85.6,3.5,1.9,3.8,4.3,0.6,6.9,5.3,0.1,1.3,74.6,-2364.8,5.4,3.3,0.3,0.2,0.1,0.0,7.0,1.2,8.8,74.4,10.8,66.8
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,2.5,2.7,0.2,0.8,7.8,1.0,29.7,13.0,4.8,0.9,0.4,0.2,2.0,1.1,0.8,13.2,41.8,3326.7,17.8,1.6,0.0,3.2,2.1,0.1,0.0,0.0,2.3,48.2,3.6,116.6
KOR Manufacture of rubber and plastic products,6.5,0.9,0.7,0.1,2.0,5.6,64.1,5.7,1.6,2.8,6.4,0.8,11.7,8.4,0.1,3.4,135.1,270.3,39.4,6.0,0.4,2.0,0.2,0.7,0.6,2.7,4.9,41.7,3.6,85.0
KOR Manufacture of other non-metallic mineral products,1.3,0.0,0.3,0.0,0.3,3.0,3.4,11.5,0.8,3.1,0.8,0.2,0.3,1.4,0.0,5.0,1.5,170.4,1.8,0.3,0.0,0.1,0.0,0.1,0.1,0.1,0.9,11.7,0.6,7.8
KOR Manufacture of basic metals,0.9,0.1,0.1,0.0,0.1,1.2,1.5,1.0,0.7,0.5,0.7,0.1,0.2,0.1,0.1,0.8,1.1,93.1,0.4,0.3,0.1,0.1,0.0,0.0,0.2,0.2,0.2,9.8,0.9,0.0
"KOR Manufacture of fabricated metal products, except machinery and equipment",25.8,1.0,2.3,0.1,20.1,13.5,264.1,22.4,10.7,10.4,19.3,1.7,92.7,58.9,1.1,14.8,525.5,1730.9,77.7,3.4,1.8,8.8,0.5,0.1,6.6,13.0,27.9,224.9,22.0,395.5
"KOR Manufacture of computer, electronic and optical products",1075.2,162.5,154.7,6.8,398.6,464.4,5627.2,1274.1,275.2,735.4,899.4,173.0,172.5,1041.8,41.6,598.3,2328.2,15907.3,799.4,44.3,33.2,124.3,45.2,45.3,93.8,153.7,554.2,9277.8,677.6,6770.0
KOR Manufacture of electrical equipment,142.9,3.4,29.0,2.2,76.8,107.1,569.5,266.3,78.4,65.9,224.3,23.2,30.4,44.5,66.7,56.9,545.6,4252.6,139.4,35.9,3.1,18.0,9.9,1.4,4.1,34.3,210.4,783.6,150.2,742.6
KOR Manufacture of machinery and equipment n.e.c.,109.3,11.2,64.0,2.7,52.8,66.4,2618.9,98.1,103.3,37.8,79.3,21.4,111.8,215.8,1.2,202.5,205.0,13468.6,163.6,141.2,6.0,14.8,36.7,11.6,65.2,103.4,259.9,1074.5,129.0,1407.0
"KOR Manufacture of motor vehicles, trailers and semi-trailers",416.7,97.2,63.8,11.6,16.8,1017.1,439.3,774.1,596.9,399.3,523.7,75.7,72.5,11.0,74.5,667.7,35.9,10010.8,186.5,239.9,57.3,29.4,40.2,9.2,205.2,130.6,66.6,8673.0,556.2,2693.6
KOR Manufacture of other transport equipment,183.0,2.4,5.2,0.1,4.5,6.6,115.3,674.3,9.6,88.3,282.9,1.0,110.7,595.2,34.6,218.7,32.1,11410.2,8.0,7.9,262.4,2.2,1.7,0.4,7.4,3.6,17.2,90.5,2857.1,4799.2
KOR Manufacture of furniture; other manufacturing,75.5,8.1,14.5,1.9,6.8,94.8,207.5,136.6,26.1,70.8,109.3,3.3,16.7,31.6,3.1,50.0,461.7,762.5,34.1,32.8,7.1,7.5,2.3,1.8,14.0,27.2,7.0,1244.7,61.7,495.0
KOR Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KOR Electricity, gas, steam and air conditioning supply",0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.7
"KOR Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
KOR Construction,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.1,0.0,104079.9,0.0,0.8,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.1,5.7
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,2.9,0.4,0.4,0.0,1.0,1.6,14.9,6.0,0.9,2.1,2.7,0.4,2.5,2.6,0.1,1.6,9.1,2581.5,2.3,0.3,0.1,0.4,0.1,0.1,0.9,0.5,2.2,34.1,2.0,24.4
"KOR Wholesale trade, except of motor vehicles and motorcycles",19.5,2.9,2.9,0.2,7.3,11.0,105.0,25.4,5.9,14.5,18.4,3.0,4.9,18.5,1.1,11.3,65.3,15936.9,16.1,1.8,0.8,2.6,0.8,0.8,3.0,3.2,11.0,191.0,13.4,282.4
"KOR Retail trade, except of motor vehicles and motorcycles",25.3,3.7,3.8,0.2,9.4,14.3,135.8,32.6,7.6,18.7,23.7,3.8,6.3,23.9,1.3,14.4,82.5,22774.1,20.8,2.2,1.1,3.3,1.1,1.0,3.8,4.1,14.1,247.0,17.2,368.8
KOR Land transport and transport via pipelines,0.1,0.0,0.2,0.0,0.0,0.1,0.9,0.7,0.2,0.2,0.1,0.0,0.4,0.0,0.0,0.1,0.7,11114.3,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.4,0.2,1.3,0.3,45.4
KOR Water transport,0.7,0.1,0.1,0.0,0.3,0.9,12.4,2.9,0.5,0.7,2.4,0.1,6.1,18.9,0.0,0.5,26.6,9.2,0.6,1.3,0.2,0.3,0.1,0.0,0.6,5.7,0.6,7.3,1.2,1779.2
KOR Air transport,0.2,0.4,1.7,0.0,3.6,5.3,38.4,7.9,9.8,13.1,9.4,0.1,24.5,31.8,0.2,9.6,125.4,645.9,19.5,4.3,1.4,0.5,0.5,0.0,1.1,2.5,15.2,280.4,5.6,255.8
KOR Warehousing and support activities for transportation,0.3,0.1,1.7,0.0,0.5,0.1,0.1,5.0,1.1,2.0,0.2,0.0,1.4,1.6,0.0,1.0,3.7,1883.5,0.6,0.2,0.2,0.1,0.0,0.0,0.4,0.3,6.8,0.2,0.9,42.6
KOR Postal and courier activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8
KOR Accommodation and food service activities,1.6,0.6,5.7,0.0,0.7,2.1,1.1,5.1,0.2,0.1,7.1,0.0,1.7,0.1,0.2,0.9,253.5,20881.9,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,62.6,1.1,5.9,145.7
KOR Publishing activities,0.7,0.2,0.3,0.0,0.1,0.0,0.0,1.8,0.4,0.1,0.8,0.2,0.0,0.0,0.0,0.1,0.1,3720.0,0.0,0.7,0.0,0.5,0.1,0.0,0.0,0.0,0.1,1.5,0.2,25.2
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",1.8,0.3,0.4,0.0,2.5,1.0,8.5,3.4,0.7,2.6,2.5,0.5,4.9,1.5,0.1,4.5,6.5,5245.2,7.2,0.6,0.1,0.4,0.2,0.1,0.3,0.3,2.8,21.0,1.6,52.0
KOR Telecommunications,1.5,0.1,0.5,0.0,0.0,0.8,1.1,0.3,0.4,0.2,4.1,0.0,0.8,0.5,0.0,0.1,6.5,5584.1,0.3,0.4,0.1,0.1,0.1,0.1,0.6,0.2,10.2,0.6,1.1,42.2
"KOR Computer programming, consultancy and related activities; information service activities",0.0,0.0,0.0,0.0,0.3,0.1,2.5,0.1,0.3,0.0,0.3,0.0,0.0,2.4,0.0,0.0,0.4,6077.6,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,63.2
"KOR Financial service activities, except insurance and pension funding",0.1,0.0,0.0,0.0,0.5,0.1,0.1,0.1,0.4,0.1,2.0,0.0,0.3,0.0,0.0,0.0,0.2,17630.9,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.2,50.1
"KOR Insurance, reinsurance and pension funding, except compulsory social security",0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.1,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.6,2.5,4747.7,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,9.4,1.0,27.9
KOR Activities auxiliary to financial services and insurance activities,0.2,0.0,0.7,0.0,0.0,0.0,0.1,0.2,0.4,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.1,3131.6,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,105.6
KOR Real estate activities,7.2,0.0,0.0,0.0,2.3,0.1,0.1,7.5,0.1,0.0,2.0,0.0,0.0,0.0,0.0,2.2,0.2,47989.3,0.0,9.2,0.1,1.3,0.0,0.0,0.1,0.0,9.3,0.1,0.0,11.6
KOR Legal and accounting activities; activities of head offices; management consultancy activities,12.6,0.0,0.4,0.0,0.6,0.5,68.4,1.7,1.5,2.3,0.2,0.0,1.7,1.7,0.0,1.6,0.2,1934.5,0.0,4.6,1.5,2.1,0.1,0.4,0.0,0.0,0.9,40.2,2.3,83.6
KOR Architectural and engineering activities; technical testing and analysis,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.9,0.2,3677.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2
KOR Scientific research and development,0.1,0.1,0.6,0.1,1.2,1.1,0.5,20.7,1.1,9.0,0.8,0.3,0.0,0.1,0.1,2.8,12.6,622.2,44.4,9.2,0.0,0.4,0.1,0.9,1.1,0.0,1.3,167.5,26.9,60.8
KOR Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,183.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,0.6,26.4
"KOR Other professional, scientific and technical activities; veterinary activities",0.1,0.1,0.1,0.0,0.0,1.3,0.7,2.0,0.0,0.1,8.6,0.3,0.0,0.1,7.2,2.4,124.2,483.0,0.1,2.3,1.7,1.5,0.4,0.0,0.3,1.3,3.1,18.5,1.0,120.0
KOR Administrative and support service activities,13.6,0.1,0.0,0.0,2.9,0.5,0.4,0.7,1.6,1.4,2.4,0.0,0.1,0.1,0.1,1.1,1.0,2196.9,0.5,1.6,0.2,0.1,0.1,0.0,0.0,0.0,0.4,185.6,8.5,22.2
KOR Public administration and defence; compulsory social security,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,55373.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,4.2
KOR Education,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,44793.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.6
KOR Human health and social work activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,33166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.6
KOR Other service activities,0.1,0.1,0.2,0.0,0.7,3.5,5.3,1.9,9.1,0.6,10.5,1.1,1.5,37.6,0.0,12.8,6.2,28619.6,2.6,2.0,0.0,0.3,0.0,0.0,0.0,0.6,1.3,1.3,0.6,13.6
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MEX Crop and animal production, hunting and related service activities",0.3,0.4,4.4,0.0,1.0,64.8,0.1,20.6,19.8,35.0,22.5,0.1,0.1,0.6,0.7,4.7,79.1,0.0,8073.8,2.4,0.4,0.5,3.6,0.1,0.1,0.0,0.3,2283.7,7.6,60.4
MEX Forestry and logging,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7,0.0,0.0
MEX Fishing and aquaculture,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,1145.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,14.3,0.0,0.1
MEX Mining and quarrying,1.4,0.4,0.6,0.0,5.4,27.6,1.4,15.5,2.0,2.1,6.0,0.1,0.1,0.3,0.1,1.0,11.1,0.9,6378.9,0.5,0.1,0.2,0.5,0.0,0.7,0.0,1.1,483.4,1.4,0.3
"MEX Manufacture of food products, beverages and tobacco products",22.6,3.2,7.6,0.1,11.2,107.9,18.9,22.8,39.0,14.1,40.5,0.7,1.3,0.2,0.7,14.2,272.9,23.6,67331.9,10.6,0.8,2.6,1.3,0.1,23.2,0.3,2.2,2478.7,20.8,324.4
"MEX Manufacture of textiles, wearing apparel and leather products",4.2,0.1,4.6,0.0,1.0,184.3,1.0,7.5,9.3,6.7,11.4,0.0,0.0,0.1,0.0,10.2,12.1,2.8,6397.3,1.3,0.2,0.1,0.1,0.0,0.2,0.1,0.4,9414.6,1.0,78.3
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,370.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.4
MEX Manufacture of paper and paper products,0.0,0.1,1.8,0.0,0.1,3.9,0.0,0.4,0.3,1.5,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1687.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,253.1,0.8,29.4
MEX Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
MEX Manufacture of coke and refined petroleum products ,0.1,0.0,0.0,0.0,0.0,3.2,0.0,0.1,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6386.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.7,1.5,50.5
MEX Manufacture of chemicals and chemical products ,0.7,0.0,0.1,0.0,3.0,1.3,10.3,1.7,1.2,1.0,2.6,0.1,0.0,0.5,0.0,0.6,5.1,0.0,8948.5,0.7,0.0,0.2,0.0,0.7,2.6,0.6,0.7,300.0,0.8,108.9
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,18.8,1.1,0.0,0.0,166.7,22.4,0.6,35.8,2.9,7.0,0.9,0.3,0.6,1.0,2.1,2.6,4.2,5.9,6606.4,1.7,0.4,0.0,1.8,0.0,0.0,0.0,0.4,331.4,7.2,278.3
MEX Manufacture of rubber and plastic products,3.1,0.4,4.2,0.0,11.1,30.0,1.6,7.0,2.2,9.4,3.9,0.1,0.0,3.7,0.2,2.1,6.3,0.5,1283.2,1.6,0.1,0.3,0.0,0.1,0.1,0.4,0.3,750.0,1.2,84.5
MEX Manufacture of other non-metallic mineral products,0.5,0.0,0.7,0.0,0.1,3.3,0.7,1.6,0.3,0.4,1.8,0.0,0.0,0.1,0.0,0.8,0.1,0.0,3266.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.8,0.4,6.3
MEX Manufacture of basic metals,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MEX Manufacture of fabricated metal products, except machinery and equipment",1.9,0.2,0.1,0.0,5.0,2.6,6.5,2.5,2.5,0.6,1.9,0.2,0.1,0.7,0.1,0.9,4.2,0.0,1911.6,0.6,0.1,6.2,0.2,0.0,3.3,0.0,0.5,408.9,0.6,230.4
"MEX Manufacture of computer, electronic and optical products",68.8,9.0,44.1,0.7,97.1,1065.8,167.5,242.7,17.1,48.0,158.5,5.9,0.8,15.3,13.7,30.7,300.0,34.8,1728.2,11.7,8.7,16.8,4.9,2.7,2.5,6.8,3.5,27038.4,44.4,1387.6
MEX Manufacture of electrical equipment,10.9,0.8,4.6,0.0,39.5,292.1,57.5,36.5,5.3,6.2,12.1,1.8,0.1,0.2,1.2,5.8,23.9,6.4,547.5,4.0,0.5,1.4,1.0,0.2,0.1,1.0,1.0,5419.1,5.9,146.6
MEX Manufacture of machinery and equipment n.e.c.,3.7,9.6,4.8,0.0,6.2,28.3,19.6,14.3,3.2,1.9,7.1,0.5,0.3,0.7,0.0,6.9,6.7,0.7,1965.9,0.5,0.8,0.5,0.2,0.3,1.1,1.2,0.5,1661.4,8.5,54.3
"MEX Manufacture of motor vehicles, trailers and semi-trailers",14.7,11.1,7.0,0.0,37.8,1440.3,19.5,855.1,3.2,30.6,1.3,0.9,0.0,0.1,0.8,19.1,111.1,5.1,15882.4,1.4,0.6,0.8,0.0,0.0,1.7,0.4,8.4,20286.5,8.8,498.2
MEX Manufacture of other transport equipment,0.0,0.0,0.0,0.0,0.2,142.4,0.8,0.2,0.1,0.1,2.5,0.0,0.0,0.0,0.0,0.0,2.5,1.3,607.8,0.1,0.1,0.0,1.1,0.0,0.0,0.0,0.0,353.6,0.1,19.2
MEX Manufacture of furniture; other manufacturing,11.8,4.2,3.0,0.2,2.5,197.6,3.9,13.5,16.2,38.1,25.9,0.8,0.0,1.3,3.0,2.5,44.3,3.8,3621.6,71.9,0.9,3.0,0.9,0.1,1.0,2.0,0.1,3951.6,3.4,27.3
MEX Repair and installation of machinery and equipment,0.0,0.3,0.2,0.0,7.6,0.0,0.0,0.8,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,57.5,1.1,1.1,0.0,0.4,0.1,0.0,0.0,33.2,1.6,7.8,5.3
