,0
NOR Activities auxiliary to financial services and insurance activities,8.7
NOR Real estate activities,24.5
NOR Legal and accounting activities; activities of head offices; management consultancy activities,44.8
NOR Architectural and engineering activities; technical testing and analysis,46.2
NOR Scientific research and development,11.5
NOR Advertising and market research,11.5
"NOR Other professional, scientific and technical activities; veterinary activities",11.5
NOR Administrative and support service activities,124.1
NOR Public administration and defence; compulsory social security,245.4
NOR Education,262.7
NOR Human health and social work activities,633.7
NOR Other service activities,98.2
NOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NOR Activities of extraterritorial organizations and bodies,0.0
"POL Crop and animal production, hunting and related service activities",12975.5
POL Forestry and logging,428.0
POL Fishing and aquaculture,6.4
POL Mining and quarrying,9423.7
"POL Manufacture of food products, beverages and tobacco products",6118.8
"POL Manufacture of textiles, wearing apparel and leather products",1043.2
"POL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1203.9
POL Manufacture of paper and paper products,1628.7
POL Printing and reproduction of recorded media,90.7
POL Manufacture of coke and refined petroleum products ,5978.1
POL Manufacture of chemicals and chemical products ,11099.8
POL Manufacture of basic pharmaceutical products and pharmaceutical preparations,13.2
POL Manufacture of rubber and plastic products,388.8
POL Manufacture of other non-metallic mineral products,14348.3
POL Manufacture of basic metals,15738.6
"POL Manufacture of fabricated metal products, except machinery and equipment",500.7
"POL Manufacture of computer, electronic and optical products",306.1
POL Manufacture of electrical equipment,321.1
POL Manufacture of machinery and equipment n.e.c.,375.5
"POL Manufacture of motor vehicles, trailers and semi-trailers",358.5
POL Manufacture of other transport equipment,255.0
POL Manufacture of furniture; other manufacturing,224.8
POL Repair and installation of machinery and equipment,107.5
"POL Electricity, gas, steam and air conditioning supply",161333.9
"POL Water collection, treatment and supply",151.9
"POL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1268.2
POL Construction,1248.6
POL Wholesale and retail trade and repair of motor vehicles and motorcycles,463.9
"POL Wholesale trade, except of motor vehicles and motorcycles",2023.3
"POL Retail trade, except of motor vehicles and motorcycles",1629.2
POL Land transport and transport via pipelines,13682.5
POL Water transport,1514.7
POL Air transport,1318.2
POL Warehousing and support activities for transportation,1620.0
POL Postal and courier activities,125.0
POL Accommodation and food service activities,259.0
POL Publishing activities,7.9
"POL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",5.6
POL Telecommunications,175.0
"POL Computer programming, consultancy and related activities; information service activities",77.0
"POL Financial service activities, except insurance and pension funding",422.0
"POL Insurance, reinsurance and pension funding, except compulsory social security",375.4
POL Activities auxiliary to financial services and insurance activities,44.5
POL Real estate activities,1102.8
POL Legal and accounting activities; activities of head offices; management consultancy activities,140.8
POL Architectural and engineering activities; technical testing and analysis,496.7
POL Scientific research and development,107.7
POL Advertising and market research,53.3
"POL Other professional, scientific and technical activities; veterinary activities",114.9
POL Administrative and support service activities,274.9
POL Public administration and defence; compulsory social security,1588.5
POL Education,946.6
POL Human health and social work activities,758.3
POL Other service activities,554.8
POL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
POL Activities of extraterritorial organizations and bodies,0.0
"PRT Crop and animal production, hunting and related service activities",1533.3
PRT Forestry and logging,242.4
PRT Fishing and aquaculture,431.3
PRT Mining and quarrying,317.5
"PRT Manufacture of food products, beverages and tobacco products",1411.0
"PRT Manufacture of textiles, wearing apparel and leather products",1409.9
"PRT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",360.8
PRT Manufacture of paper and paper products,788.5
PRT Printing and reproduction of recorded media,37.3
PRT Manufacture of coke and refined petroleum products ,3016.2
PRT Manufacture of chemicals and chemical products ,1973.6
PRT Manufacture of basic pharmaceutical products and pharmaceutical preparations,10.4
PRT Manufacture of rubber and plastic products,62.2
PRT Manufacture of other non-metallic mineral products,9064.4
PRT Manufacture of basic metals,198.9
"PRT Manufacture of fabricated metal products, except machinery and equipment",176.7
"PRT Manufacture of computer, electronic and optical products",3.2
PRT Manufacture of electrical equipment,7.8
PRT Manufacture of machinery and equipment n.e.c.,273.5
"PRT Manufacture of motor vehicles, trailers and semi-trailers",17.8
PRT Manufacture of other transport equipment,1.7
PRT Manufacture of furniture; other manufacturing,50.0
PRT Repair and installation of machinery and equipment,26.6
"PRT Electricity, gas, steam and air conditioning supply",22578.9
"PRT Water collection, treatment and supply",45.7
"PRT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",487.1
PRT Construction,2459.3
PRT Wholesale and retail trade and repair of motor vehicles and motorcycles,123.1
"PRT Wholesale trade, except of motor vehicles and motorcycles",2179.7
"PRT Retail trade, except of motor vehicles and motorcycles",698.0
PRT Land transport and transport via pipelines,4156.6
PRT Water transport,425.7
PRT Air transport,2360.2
PRT Warehousing and support activities for transportation,90.8
PRT Postal and courier activities,29.5
PRT Accommodation and food service activities,476.8
PRT Publishing activities,22.7
"PRT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",10.4
PRT Telecommunications,26.7
"PRT Computer programming, consultancy and related activities; information service activities",22.7
"PRT Financial service activities, except insurance and pension funding",64.5
"PRT Insurance, reinsurance and pension funding, except compulsory social security",21.9
PRT Activities auxiliary to financial services and insurance activities,3.8
PRT Real estate activities,35.1
PRT Legal and accounting activities; activities of head offices; management consultancy activities,49.8
PRT Architectural and engineering activities; technical testing and analysis,30.2
PRT Scientific research and development,5.4
PRT Advertising and market research,9.9
"PRT Other professional, scientific and technical activities; veterinary activities",9.5
PRT Administrative and support service activities,262.2
PRT Public administration and defence; compulsory social security,916.5
PRT Education,175.7
PRT Human health and social work activities,932.1
PRT Other service activities,221.9
PRT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
PRT Activities of extraterritorial organizations and bodies,0.0
"ROU Crop and animal production, hunting and related service activities",1273.8
ROU Forestry and logging,18.2
ROU Fishing and aquaculture,0.5
ROU Mining and quarrying,3973.7
"ROU Manufacture of food products, beverages and tobacco products",1277.3
"ROU Manufacture of textiles, wearing apparel and leather products",864.0
"ROU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",125.1
ROU Manufacture of paper and paper products,316.0
ROU Printing and reproduction of recorded media,63.4
ROU Manufacture of coke and refined petroleum products ,4498.9
ROU Manufacture of chemicals and chemical products ,9118.1
ROU Manufacture of basic pharmaceutical products and pharmaceutical preparations,2.9
ROU Manufacture of rubber and plastic products,94.6
ROU Manufacture of other non-metallic mineral products,7213.0
ROU Manufacture of basic metals,14118.5
"ROU Manufacture of fabricated metal products, except machinery and equipment",418.4
"ROU Manufacture of computer, electronic and optical products",153.0
ROU Manufacture of electrical equipment,260.6
ROU Manufacture of machinery and equipment n.e.c.,498.0
"ROU Manufacture of motor vehicles, trailers and semi-trailers",109.1
ROU Manufacture of other transport equipment,110.7
ROU Manufacture of furniture; other manufacturing,115.5
ROU Repair and installation of machinery and equipment,123.7
"ROU Electricity, gas, steam and air conditioning supply",38790.5
"ROU Water collection, treatment and supply",35.5
"ROU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",69.4
ROU Construction,994.9
ROU Wholesale and retail trade and repair of motor vehicles and motorcycles,47.4
"ROU Wholesale trade, except of motor vehicles and motorcycles",394.5
"ROU Retail trade, except of motor vehicles and motorcycles",356.9
ROU Land transport and transport via pipelines,3014.0
ROU Water transport,785.9
ROU Air transport,484.6
ROU Warehousing and support activities for transportation,301.5
ROU Postal and courier activities,8.5
ROU Accommodation and food service activities,56.9
ROU Publishing activities,4.9
"ROU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",7.4
ROU Telecommunications,82.4
"ROU Computer programming, consultancy and related activities; information service activities",19.9
"ROU Financial service activities, except insurance and pension funding",26.6
"ROU Insurance, reinsurance and pension funding, except compulsory social security",6.7
ROU Activities auxiliary to financial services and insurance activities,12.6
ROU Real estate activities,101.2
ROU Legal and accounting activities; activities of head offices; management consultancy activities,42.7
ROU Architectural and engineering activities; technical testing and analysis,30.8
ROU Scientific research and development,11.8
ROU Advertising and market research,39.9
"ROU Other professional, scientific and technical activities; veterinary activities",8.6
ROU Administrative and support service activities,18.2
ROU Public administration and defence; compulsory social security,132.0
ROU Education,72.1
ROU Human health and social work activities,84.3
ROU Other service activities,140.9
ROU Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ROU Activities of extraterritorial organizations and bodies,0.0
"RUS Crop and animal production, hunting and related service activities",26646.5
RUS Forestry and logging,0.0
RUS Fishing and aquaculture,0.0
RUS Mining and quarrying,116432.2
"RUS Manufacture of food products, beverages and tobacco products",7832.2
"RUS Manufacture of textiles, wearing apparel and leather products",847.5
"RUS Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1969.2
RUS Manufacture of paper and paper products,1557.3
RUS Printing and reproduction of recorded media,0.0
RUS Manufacture of coke and refined petroleum products ,36269.8
RUS Manufacture of chemicals and chemical products ,62333.9
RUS Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.0
RUS Manufacture of rubber and plastic products,240.1
RUS Manufacture of other non-metallic mineral products,46241.5
RUS Manufacture of basic metals,193553.0
"RUS Manufacture of fabricated metal products, except machinery and equipment",0.0
"RUS Manufacture of computer, electronic and optical products",2523.4
RUS Manufacture of electrical equipment,0.0
RUS Manufacture of machinery and equipment n.e.c.,6460.8
"RUS Manufacture of motor vehicles, trailers and semi-trailers",886.2
RUS Manufacture of other transport equipment,0.0
RUS Manufacture of furniture; other manufacturing,377.9
RUS Repair and installation of machinery and equipment,0.0
"RUS Electricity, gas, steam and air conditioning supply",724511.9
"RUS Water collection, treatment and supply",0.0
"RUS Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",16747.2
RUS Construction,6214.8
RUS Wholesale and retail trade and repair of motor vehicles and motorcycles,486.5
"RUS Wholesale trade, except of motor vehicles and motorcycles",3881.8
"RUS Retail trade, except of motor vehicles and motorcycles",6247.2
RUS Land transport and transport via pipelines,82796.3
RUS Water transport,20454.3
RUS Air transport,7723.3
RUS Warehousing and support activities for transportation,4054.5
RUS Postal and courier activities,0.0
RUS Accommodation and food service activities,1867.5
RUS Publishing activities,0.0
"RUS Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
RUS Telecommunications,608.2
"RUS Computer programming, consultancy and related activities; information service activities",0.0
"RUS Financial service activities, except insurance and pension funding",1754.8
"RUS Insurance, reinsurance and pension funding, except compulsory social security",0.0
RUS Activities auxiliary to financial services and insurance activities,0.0
RUS Real estate activities,4996.4
RUS Legal and accounting activities; activities of head offices; management consultancy activities,0.0
RUS Architectural and engineering activities; technical testing and analysis,0.0
RUS Scientific research and development,0.0
RUS Advertising and market research,0.0
"RUS Other professional, scientific and technical activities; veterinary activities",0.0
RUS Administrative and support service activities,2516.4
RUS Public administration and defence; compulsory social security,5068.4
RUS Education,4452.1
RUS Human health and social work activities,3316.7
RUS Other service activities,4732.6
RUS Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
RUS Activities of extraterritorial organizations and bodies,0.0
"TUR Crop and animal production, hunting and related service activities",8881.6
TUR Forestry and logging,110.3
TUR Fishing and aquaculture,89.8
TUR Mining and quarrying,1201.9
"TUR Manufacture of food products, beverages and tobacco products",7865.8
"TUR Manufacture of textiles, wearing apparel and leather products",7135.0
"TUR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",695.5
TUR Manufacture of paper and paper products,411.6
TUR Printing and reproduction of recorded media,558.1
TUR Manufacture of coke and refined petroleum products ,3828.1
TUR Manufacture of chemicals and chemical products ,5497.9
TUR Manufacture of basic pharmaceutical products and pharmaceutical preparations,386.7
TUR Manufacture of rubber and plastic products,1471.6
TUR Manufacture of other non-metallic mineral products,29243.6
TUR Manufacture of basic metals,9380.5
"TUR Manufacture of fabricated metal products, except machinery and equipment",2336.9
"TUR Manufacture of computer, electronic and optical products",305.7
TUR Manufacture of electrical equipment,1061.7
TUR Manufacture of machinery and equipment n.e.c.,1380.3
"TUR Manufacture of motor vehicles, trailers and semi-trailers",1355.2
TUR Manufacture of other transport equipment,402.9
TUR Manufacture of furniture; other manufacturing,826.7
TUR Repair and installation of machinery and equipment,14.5
"TUR Electricity, gas, steam and air conditioning supply",71153.2
"TUR Water collection, treatment and supply",30.9
"TUR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",449.8
TUR Construction,7201.3
TUR Wholesale and retail trade and repair of motor vehicles and motorcycles,404.1
"TUR Wholesale trade, except of motor vehicles and motorcycles",140.8
"TUR Retail trade, except of motor vehicles and motorcycles",41.3
TUR Land transport and transport via pipelines,8690.1
TUR Water transport,828.2
TUR Air transport,2494.3
TUR Warehousing and support activities for transportation,57.5
TUR Postal and courier activities,0.0
TUR Accommodation and food service activities,29.2
TUR Publishing activities,14.0
"TUR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",21.5
TUR Telecommunications,0.0
"TUR Computer programming, consultancy and related activities; information service activities",14.0
"TUR Financial service activities, except insurance and pension funding",30.5
"TUR Insurance, reinsurance and pension funding, except compulsory social security",25.1
TUR Activities auxiliary to financial services and insurance activities,14.2
TUR Real estate activities,45.9
TUR Legal and accounting activities; activities of head offices; management consultancy activities,29.2
TUR Architectural and engineering activities; technical testing and analysis,15.1
TUR Scientific research and development,28.7
TUR Advertising and market research,15.1
"TUR Other professional, scientific and technical activities; veterinary activities",30.7
TUR Administrative and support service activities,882.5
TUR Public administration and defence; compulsory social security,47.5
TUR Education,44.3
TUR Human health and social work activities,48.6
TUR Other service activities,104.3
TUR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
TUR Activities of extraterritorial organizations and bodies,0.0
"TWN Crop and animal production, hunting and related service activities",489.3
TWN Forestry and logging,10.2
TWN Fishing and aquaculture,2677.5
TWN Mining and quarrying,20520.3
"TWN Manufacture of food products, beverages and tobacco products",1217.4
"TWN Manufacture of textiles, wearing apparel and leather products",4114.7
"TWN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",39.4
TWN Manufacture of paper and paper products,1557.7
TWN Printing and reproduction of recorded media,199.8
TWN Manufacture of coke and refined petroleum products ,8117.9
TWN Manufacture of chemicals and chemical products ,19234.2
TWN Manufacture of basic pharmaceutical products and pharmaceutical preparations,13.5
TWN Manufacture of rubber and plastic products,538.2
TWN Manufacture of other non-metallic mineral products,18929.1
TWN Manufacture of basic metals,25847.2
"TWN Manufacture of fabricated metal products, except machinery and equipment",1109.2
"TWN Manufacture of computer, electronic and optical products",816.2
TWN Manufacture of electrical equipment,408.1
TWN Manufacture of machinery and equipment n.e.c.,464.0
"TWN Manufacture of motor vehicles, trailers and semi-trailers",397.3
TWN Manufacture of other transport equipment,414.6
TWN Manufacture of furniture; other manufacturing,53.9
TWN Repair and installation of machinery and equipment,235.5
"TWN Electricity, gas, steam and air conditioning supply",101840.5
"TWN Water collection, treatment and supply",14.1
"TWN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2646.3
TWN Construction,1144.7
TWN Wholesale and retail trade and repair of motor vehicles and motorcycles,69.3
"TWN Wholesale trade, except of motor vehicles and motorcycles",1428.8
"TWN Retail trade, except of motor vehicles and motorcycles",1061.4
TWN Land transport and transport via pipelines,9934.5
TWN Water transport,16528.1
TWN Air transport,23786.1
TWN Warehousing and support activities for transportation,1843.3
TWN Postal and courier activities,34.8
TWN Accommodation and food service activities,925.3
TWN Publishing activities,12.1
"TWN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",6.5
TWN Telecommunications,50.5
"TWN Computer programming, consultancy and related activities; information service activities",40.4
"TWN Financial service activities, except insurance and pension funding",134.2
"TWN Insurance, reinsurance and pension funding, except compulsory social security",84.1
TWN Activities auxiliary to financial services and insurance activities,35.1
TWN Real estate activities,149.8
TWN Legal and accounting activities; activities of head offices; management consultancy activities,25.3
TWN Architectural and engineering activities; technical testing and analysis,141.6
TWN Scientific research and development,63.0
TWN Advertising and market research,44.6
"TWN Other professional, scientific and technical activities; veterinary activities",63.3
TWN Administrative and support service activities,272.8
TWN Public administration and defence; compulsory social security,990.8
TWN Education,882.5
TWN Human health and social work activities,415.6
TWN Other service activities,1144.5
TWN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
TWN Activities of extraterritorial organizations and bodies,0.0
"USA Crop and animal production, hunting and related service activities",57891.7
USA Forestry and logging,4917.6
USA Fishing and aquaculture,669.3
USA Mining and quarrying,115257.8
"USA Manufacture of food products, beverages and tobacco products",61513.9
"USA Manufacture of textiles, wearing apparel and leather products",14687.5
"USA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",12230.5
USA Manufacture of paper and paper products,51882.5
USA Printing and reproduction of recorded media,11815.5
USA Manufacture of coke and refined petroleum products ,191732.1
USA Manufacture of chemicals and chemical products ,157248.9
USA Manufacture of basic pharmaceutical products and pharmaceutical preparations,2170.0
USA Manufacture of rubber and plastic products,28288.2
USA Manufacture of other non-metallic mineral products,124291.5
USA Manufacture of basic metals,138284.9
"USA Manufacture of fabricated metal products, except machinery and equipment",13324.1
"USA Manufacture of computer, electronic and optical products",13162.3
USA Manufacture of electrical equipment,7277.9
USA Manufacture of machinery and equipment n.e.c.,21765.5
"USA Manufacture of motor vehicles, trailers and semi-trailers",13936.5
USA Manufacture of other transport equipment,13997.9
USA Manufacture of furniture; other manufacturing,15111.2
USA Repair and installation of machinery and equipment,2827.1
"USA Electricity, gas, steam and air conditioning supply",2356123.9
"USA Water collection, treatment and supply",18921.6
"USA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",7033.4
USA Construction,75180.6
USA Wholesale and retail trade and repair of motor vehicles and motorcycles,18314.8
"USA Wholesale trade, except of motor vehicles and motorcycles",38000.7
"USA Retail trade, except of motor vehicles and motorcycles",89664.3
USA Land transport and transport via pipelines,163261.5
USA Water transport,48725.3
USA Air transport,183856.8
USA Warehousing and support activities for transportation,7167.3
USA Postal and courier activities,8545.2
USA Accommodation and food service activities,72209.3
USA Publishing activities,214.7
"USA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",316.0
USA Telecommunications,2657.8
"USA Computer programming, consultancy and related activities; information service activities",17482.8
"USA Financial service activities, except insurance and pension funding",18411.5
"USA Insurance, reinsurance and pension funding, except compulsory social security",15217.4
USA Activities auxiliary to financial services and insurance activities,6025.5
USA Real estate activities,15417.9
USA Legal and accounting activities; activities of head offices; management consultancy activities,23248.1
USA Architectural and engineering activities; technical testing and analysis,14198.1
USA Scientific research and development,7069.3
USA Advertising and market research,6563.0
"USA Other professional, scientific and technical activities; veterinary activities",2394.2
USA Administrative and support service activities,80032.7
USA Public administration and defence; compulsory social security,313516.1
USA Education,18455.3
USA Human health and social work activities,92750.9
USA Other service activities,42739.1
USA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
USA Activities of extraterritorial organizations and bodies,0.0
"REU Crop and animal production, hunting and related service activities",11762.4
REU Forestry and logging,1826.7
REU Fishing and aquaculture,1223.7
REU Mining and quarrying,10495.4
"REU Manufacture of food products, beverages and tobacco products",8598.3
"REU Manufacture of textiles, wearing apparel and leather products",2080.0
"REU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1347.9
REU Manufacture of paper and paper products,6954.9
REU Printing and reproduction of recorded media,743.7
REU Manufacture of coke and refined petroleum products ,16609.4
REU Manufacture of chemicals and chemical products ,15351.0
REU Manufacture of basic pharmaceutical products and pharmaceutical preparations,479.0
REU Manufacture of rubber and plastic products,2135.4
REU Manufacture of other non-metallic mineral products,39332.2
REU Manufacture of basic metals,46616.8
"REU Manufacture of fabricated metal products, except machinery and equipment",3931.8
"REU Manufacture of computer, electronic and optical products",670.9
REU Manufacture of electrical equipment,588.6
REU Manufacture of machinery and equipment n.e.c.,1530.3
"REU Manufacture of motor vehicles, trailers and semi-trailers",1232.3
REU Manufacture of other transport equipment,466.1
REU Manufacture of furniture; other manufacturing,1062.6
REU Repair and installation of machinery and equipment,451.1
"REU Electricity, gas, steam and air conditioning supply",216232.6
"REU Water collection, treatment and supply",427.3
"REU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",4831.0
REU Construction,9864.7
REU Wholesale and retail trade and repair of motor vehicles and motorcycles,1412.1
"REU Wholesale trade, except of motor vehicles and motorcycles",4509.8
"REU Retail trade, except of motor vehicles and motorcycles",3890.8
REU Land transport and transport via pipelines,28538.1
REU Water transport,70402.5
REU Air transport,34377.2
REU Warehousing and support activities for transportation,5289.9
REU Postal and courier activities,816.6
REU Accommodation and food service activities,2335.0
REU Publishing activities,141.3
"REU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",97.3
REU Telecommunications,776.6
"REU Computer programming, consultancy and related activities; information service activities",561.9
"REU Financial service activities, except insurance and pension funding",906.1
"REU Insurance, reinsurance and pension funding, except compulsory social security",412.8
REU Activities auxiliary to financial services and insurance activities,125.4
REU Real estate activities,2888.2
REU Legal and accounting activities; activities of head offices; management consultancy activities,1740.6
REU Architectural and engineering activities; technical testing and analysis,693.8
REU Scientific research and development,290.7
REU Advertising and market research,224.6
"REU Other professional, scientific and technical activities; veterinary activities",322.4
REU Administrative and support service activities,1650.3
REU Public administration and defence; compulsory social security,5439.2
REU Education,2879.1
REU Human health and social work activities,4137.3
REU Other service activities,2669.0
REU Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
REU Activities of extraterritorial organizations and bodies,0.0
"RoW Crop and animal production, hunting and related service activities",107271.1
RoW Forestry and logging,9181.4
RoW Fishing and aquaculture,7849.9
RoW Mining and quarrying,151634.4
"RoW Manufacture of food products, beverages and tobacco products",28486.7
"RoW Manufacture of textiles, wearing apparel and leather products",10839.7
"RoW Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3092.7
RoW Manufacture of paper and paper products,8146.0
RoW Printing and reproduction of recorded media,3262.5
RoW Manufacture of coke and refined petroleum products ,202548.7
RoW Manufacture of chemicals and chemical products ,55046.3
RoW Manufacture of basic pharmaceutical products and pharmaceutical preparations,2604.4
RoW Manufacture of rubber and plastic products,336496.9
RoW Manufacture of other non-metallic mineral products,62288.0
RoW Manufacture of basic metals,133112.4
"RoW Manufacture of fabricated metal products, except machinery and equipment",8517.7
"RoW Manufacture of computer, electronic and optical products",4868.7
RoW Manufacture of electrical equipment,2684.6
RoW Manufacture of machinery and equipment n.e.c.,5919.7
"RoW Manufacture of motor vehicles, trailers and semi-trailers",4414.2
RoW Manufacture of other transport equipment,1888.5
RoW Manufacture of furniture; other manufacturing,143818.4
RoW Repair and installation of machinery and equipment,1265.9
"RoW Electricity, gas, steam and air conditioning supply",1657907.4
"RoW Water collection, treatment and supply",4767.9
"RoW Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",130565.3
RoW Construction,73934.8
RoW Wholesale and retail trade and repair of motor vehicles and motorcycles,10859.0
"RoW Wholesale trade, except of motor vehicles and motorcycles",51999.4
"RoW Retail trade, except of motor vehicles and motorcycles",52461.9
RoW Land transport and transport via pipelines,217861.3
RoW Water transport,66607.0
RoW Air transport,152691.2
RoW Warehousing and support activities for transportation,22900.0
RoW Postal and courier activities,3830.1
RoW Accommodation and food service activities,36303.3
RoW Publishing activities,571.9
"RoW Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",733.7
RoW Telecommunications,6172.1
"RoW Computer programming, consultancy and related activities; information service activities",7705.6
"RoW Financial service activities, except insurance and pension funding",10268.1
"RoW Insurance, reinsurance and pension funding, except compulsory social security",5951.0
RoW Activities auxiliary to financial services and insurance activities,2467.3
RoW Real estate activities,13138.6
RoW Legal and accounting activities; activities of head offices; management consultancy activities,17823.5
RoW Architectural and engineering activities; technical testing and analysis,6046.5
RoW Scientific research and development,6201.6
RoW Advertising and market research,0.0
"RoW Other professional, scientific and technical activities; veterinary activities",4129.8
RoW Administrative and support service activities,29365.4
RoW Public administration and defence; compulsory social security,135623.1
RoW Education,26305.4
RoW Human health and social work activities,44057.5
RoW Other service activities,32148.9
RoW Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.2
RoW Activities of extraterritorial organizations and bodies,0.0
