,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
JPN Manufacture of coke and refined petroleum products ,337.4,0.1,25.3,0.0,6.2,8.2,411.2,11.1,2.0,28.4,25.3,0.1,8.5,8.8,0.3,9.9,45046.4,206.0,10.9,54.7,0.2,0.3,6.0,0.0,7.2,2.7,74.6,105.3,1.5,972.5
JPN Manufacture of chemicals and chemical products ,28.5,3.2,16.7,0.3,11.0,4.3,714.4,109.2,8.4,39.1,33.3,0.4,28.5,42.1,16.4,11.2,18528.3,336.4,9.8,27.6,1.2,4.1,0.8,0.4,19.5,6.5,156.5,364.9,21.6,422.6
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,32.6,11.0,2.7,1.7,30.5,22.8,306.0,276.1,64.3,250.1,20.9,0.7,18.3,2.1,57.8,107.7,4441.5,194.5,33.7,28.6,0.5,11.6,7.5,0.9,0.4,0.4,37.8,1020.5,48.8,388.0
JPN Manufacture of rubber and plastic products,27.3,3.9,8.2,0.3,32.9,16.9,429.1,63.4,3.8,20.8,32.6,1.7,67.5,28.0,1.6,10.0,3704.2,35.0,61.7,25.0,1.5,5.7,1.0,3.1,6.0,10.5,75.1,237.8,15.3,451.1
JPN Manufacture of other non-metallic mineral products,1.2,0.2,0.5,0.0,1.0,2.5,27.5,14.9,0.5,2.1,4.3,0.2,2.1,1.7,0.2,2.3,1248.1,8.0,2.9,4.7,0.1,0.2,0.1,0.0,1.1,0.2,6.8,44.4,2.1,73.8
JPN Manufacture of basic metals,9.8,0.9,4.1,0.2,6.0,6.1,112.9,22.7,4.0,5.0,6.3,2.3,6.8,9.0,0.8,3.5,146.5,31.0,6.8,4.5,0.9,1.8,0.6,0.2,5.2,2.0,26.2,112.3,9.1,0.2
"JPN Manufacture of fabricated metal products, except machinery and equipment",90.8,7.6,50.1,1.8,71.6,41.6,884.6,130.0,69.1,44.3,90.8,60.1,60.0,136.1,11.4,33.4,35402.0,272.9,103.0,34.7,9.1,20.5,11.9,1.2,35.6,13.4,212.4,1453.4,95.4,2336.9
"JPN Manufacture of computer, electronic and optical products",525.7,44.4,157.5,7.3,361.5,393.6,8715.5,2548.8,161.8,344.1,175.1,26.3,194.7,349.2,42.1,174.6,57117.1,1708.2,290.5,298.2,40.1,122.5,17.5,6.9,168.5,176.3,703.1,8075.7,665.0,6181.5
JPN Manufacture of electrical equipment,290.9,37.4,82.3,5.0,133.1,192.0,4514.1,947.5,80.4,110.5,101.9,50.2,179.8,177.2,10.4,46.4,62571.9,1381.4,109.2,103.1,10.5,21.7,5.1,2.1,51.0,89.7,1327.0,2680.1,174.4,4546.0
JPN Manufacture of machinery and equipment n.e.c.,379.8,43.1,184.8,15.2,306.4,214.5,6103.7,538.8,106.4,188.7,212.9,31.5,584.3,414.0,19.9,170.5,72361.4,2095.9,256.7,260.0,33.1,63.7,18.3,20.6,291.6,99.2,2579.2,2571.3,236.0,5069.4
"JPN Manufacture of motor vehicles, trailers and semi-trailers",5643.7,316.5,839.8,8.1,172.3,3305.0,4418.1,1460.0,690.7,1196.9,1384.6,75.1,826.7,78.5,34.2,808.4,78809.1,433.8,864.0,527.1,337.0,294.6,114.9,7.6,4492.6,204.5,699.1,22544.2,1598.3,17558.5
JPN Manufacture of other transport equipment,103.8,6.0,31.2,0.9,23.3,250.6,208.9,278.5,47.5,166.2,1170.1,9.9,21.5,326.0,31.7,163.8,13247.2,526.6,20.5,245.2,117.4,5.6,4.1,0.2,23.3,5.5,91.7,674.8,265.8,17308.5
JPN Manufacture of furniture; other manufacturing,76.3,13.8,73.2,1.8,25.0,73.0,558.7,507.9,47.0,89.9,120.3,2.2,31.8,74.7,7.2,70.2,10591.5,100.9,60.3,50.8,8.7,13.0,4.4,0.6,20.3,23.6,49.3,819.0,157.7,1117.9
JPN Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JPN Electricity, gas, steam and air conditioning supply",0.0,0.2,4.8,0.0,0.4,0.3,0.5,6.4,0.0,0.3,0.4,0.2,0.0,0.0,0.0,0.8,60930.4,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,1.8,2.3,2.0,12.5
"JPN Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10244.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-315.3
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1560.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,3.4
JPN Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552731.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,0.1,0.0,0.1,0.0,0.0,0.2,0.0,2.0,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.1,28214.6,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.5,0.7,7.6
"JPN Wholesale trade, except of motor vehicles and motorcycles",3.6,0.9,30.2,0.0,2.1,10.2,18.7,110.5,16.1,21.5,7.9,0.8,1.2,0.9,19.5,45.0,192531.0,12.2,1.5,38.9,0.2,1.2,0.1,0.0,2.6,0.5,99.1,22.1,21.9,35410.6
"JPN Retail trade, except of motor vehicles and motorcycles",2.2,0.2,2.4,0.0,0.5,2.3,14.2,11.0,1.4,2.5,2.0,0.1,0.9,0.7,1.1,3.2,286434.3,6.9,0.7,2.9,0.1,0.2,0.1,0.0,1.0,0.4,14.6,17.0,2.9,2022.7
JPN Land transport and transport via pipelines,17.9,8.2,37.8,0.1,2.9,40.0,193.4,96.9,12.1,57.6,109.0,2.4,42.9,22.5,3.0,30.2,98841.8,41.7,1.0,60.6,8.4,3.3,0.5,0.0,6.3,8.1,50.3,84.8,82.3,2912.4
JPN Water transport,6.5,1.0,1.5,0.0,0.2,18.6,111.8,38.0,1.0,11.9,70.5,0.5,30.2,107.8,0.8,3.9,2471.7,0.9,0.0,58.0,1.6,0.5,0.2,0.0,1.7,14.7,2.7,0.0,21.0,9782.7
JPN Air transport,0.0,2.7,2.6,0.1,8.0,33.8,107.6,18.9,5.3,32.2,71.9,2.5,103.9,62.8,3.6,36.9,17521.6,17.5,12.8,25.7,3.5,0.4,0.6,0.0,0.7,1.2,87.7,290.9,24.8,171.2
JPN Warehousing and support activities for transportation,5.9,4.8,63.5,0.0,9.6,3.2,3.5,130.4,6.7,44.2,16.9,5.1,38.5,14.6,0.0,37.3,18109.1,38.2,0.8,6.7,6.0,0.5,0.6,0.0,2.1,1.5,72.5,0.5,49.2,680.8
JPN Postal and courier activities,0.0,0.0,0.2,0.0,0.0,0.1,2.0,0.4,0.1,0.3,3.5,0.0,0.0,0.0,0.0,0.1,2117.0,0.1,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.8,74.4
JPN Accommodation and food service activities,22.0,2.0,4.4,0.0,4.9,73.0,254.4,9.6,2.3,0.2,38.2,0.5,20.8,0.5,20.0,11.6,232014.4,10.0,0.0,2.9,0.0,0.0,2.0,0.1,0.1,1.7,487.5,0.8,27.9,1289.1
JPN Publishing activities,1.1,0.0,2.6,0.0,0.1,0.0,0.2,2.6,0.2,1.1,2.2,0.2,0.5,0.0,0.1,0.2,8471.4,0.5,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,2.5,4.2,1.8,48.4
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.1,0.4,0.5,0.1,1.3,0.2,0.1,0.9,0.4,2.4,1.5,0.3,4.4,0.0,0.0,3.8,9714.2,3.7,0.2,0.6,0.0,0.1,0.1,0.0,0.0,0.1,3.3,13.4,3.6,72.5
JPN Telecommunications,1.2,0.4,2.9,0.0,0.1,1.0,33.0,4.3,0.9,2.6,30.4,0.2,3.0,1.2,0.0,9.4,74503.7,7.6,0.0,1.2,1.6,0.3,0.1,0.0,2.6,3.0,48.8,0.7,10.5,113.1
"JPN Computer programming, consultancy and related activities; information service activities",0.5,0.0,0.1,0.1,0.1,1.0,0.2,9.1,0.3,0.9,2.7,0.7,0.0,0.0,0.2,0.4,78658.7,0.9,0.1,4.9,0.3,0.4,0.0,0.1,0.0,0.4,1.0,18.1,31.0,428.9
"JPN Financial service activities, except insurance and pension funding",2.6,0.1,0.2,0.0,1.8,9.7,1.1,8.8,0.7,3.4,76.2,0.0,1.3,0.0,5.4,0.2,31486.6,2.3,1.6,57.0,0.8,0.1,0.3,0.0,0.1,15.1,0.1,3.9,2.5,1462.4
"JPN Insurance, reinsurance and pension funding, except compulsory social security",0.2,0.1,0.2,0.0,0.1,0.3,0.7,2.0,0.1,0.3,4.8,0.0,0.5,0.1,1.4,1.0,92680.5,0.1,0.6,2.0,0.0,0.0,0.1,0.0,0.0,2.2,0.4,44.3,1.9,162.1
JPN Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN Real estate activities,2.7,0.0,0.0,0.0,3.4,0.3,0.0,6.6,0.1,0.0,14.3,0.0,0.6,0.0,0.0,3.1,697332.6,1.5,0.0,3.0,0.0,0.3,0.0,0.0,0.0,0.0,14.2,0.0,0.0,11.0
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN Scientific research and development,0.0,0.1,1.2,0.0,0.2,0.6,9.6,10.1,0.4,0.9,8.4,0.0,0.0,0.0,0.2,0.7,15927.9,8.7,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,20.0,5.9,5.6
JPN Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,1.1,0.0,0.0,0.0,0.1,0.1,247.6,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,113.2,0.5,54.0
"JPN Other professional, scientific and technical activities; veterinary activities",0.0,0.2,2.2,0.0,0.1,24.4,0.1,45.1,0.1,0.3,194.4,1.5,0.2,0.1,25.1,21.0,34873.7,29.4,7.1,12.8,2.8,4.2,0.2,0.0,0.1,0.9,39.0,57.6,7.4,283.9
JPN Administrative and support service activities,4.8,0.4,2.7,0.0,1.1,13.3,0.1,11.2,6.7,6.1,8.1,0.3,0.1,0.0,1.0,1.7,4256.1,1.9,0.5,27.4,0.3,0.2,0.1,0.0,0.0,0.2,5.9,533.5,3.7,49.7
JPN Public administration and defence; compulsory social security,0.0,0.2,0.1,0.0,0.0,0.5,2.7,3.2,0.0,0.1,0.2,0.8,2.7,0.0,0.0,0.1,572676.8,1.9,0.0,1.4,2.7,0.0,0.0,0.0,0.3,5.5,0.4,14.0,2.3,212.2
JPN Education,8.2,0.1,0.1,0.0,0.1,7.4,1.7,0.5,0.1,0.1,5.1,0.1,0.5,4.2,0.2,0.5,207694.3,0.6,0.0,0.8,0.0,1.2,0.0,0.0,0.2,0.4,1.4,33.1,1.9,48.2
JPN Human health and social work activities,0.1,0.0,0.0,0.0,0.0,0.3,0.9,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.1,0.1,506831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.7,0.3,0.2,18.9
JPN Other service activities,0.4,8.2,3.2,0.1,8.7,15.7,43.6,5.8,25.5,6.7,296.2,5.7,0.2,23.6,0.7,42.8,218459.3,10.7,0.0,9.1,0.1,1.1,0.2,0.0,0.0,88.4,24.6,18.1,74.0,53.4
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,248.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.6,0.6,368.0
JPN Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KOR Crop and animal production, hunting and related service activities",1.3,0.0,0.1,0.0,0.0,2.6,25.2,0.6,0.2,0.3,0.2,0.0,1.5,0.4,0.0,0.1,101.8,8129.8,0.0,0.7,0.0,0.0,0.0,0.0,0.6,0.2,43.2,23.1,0.2,32.8
KOR Forestry and logging,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,415.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.7,0.0,0.0
KOR Fishing and aquaculture,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,1407.8,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.9,0.3,0.1,16.0
KOR Mining and quarrying,0.1,0.0,0.0,0.0,0.1,0.1,1.0,0.3,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.5,-1111.7,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,1.2,0.1,0.0
"KOR Manufacture of food products, beverages and tobacco products",102.7,1.1,2.9,1.5,5.9,46.3,437.6,16.3,47.9,21.8,14.5,0.6,53.1,6.4,0.3,22.5,1292.0,27894.0,6.6,7.3,3.9,1.6,2.0,1.2,152.1,7.6,55.8,275.3,12.3,1136.8
"KOR Manufacture of textiles, wearing apparel and leather products",19.6,6.6,9.0,0.4,13.4,68.1,619.5,93.6,43.3,24.0,31.9,2.2,27.6,12.3,1.1,27.2,628.5,9450.7,27.7,19.2,21.3,12.1,0.7,0.9,297.9,10.1,23.9,746.7,57.5,629.6
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.2,0.0,0.0,0.0,0.1,0.3,1.7,0.8,0.2,0.3,0.3,0.0,0.2,0.3,0.0,0.2,2.3,60.7,0.4,0.1,0.0,0.1,0.0,0.0,0.2,0.3,0.1,3.7,0.3,1.0
KOR Manufacture of paper and paper products,2.8,0.1,0.1,0.0,0.5,0.9,53.1,2.5,0.6,1.0,0.8,0.1,1.1,1.1,0.0,0.7,25.9,-1524.5,1.2,0.3,0.1,0.5,0.0,0.1,5.8,4.6,12.8,14.8,1.1,23.4
KOR Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-52.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
KOR Manufacture of coke and refined petroleum products ,346.1,2.1,32.8,0.5,132.8,45.5,1106.2,18.8,47.7,6.3,39.9,0.1,291.2,89.2,0.1,17.1,539.2,1228.4,36.8,361.4,0.0,0.1,15.0,22.2,21.9,4.7,219.0,765.3,28.2,2016.4
KOR Manufacture of chemicals and chemical products ,26.7,1.6,4.0,0.4,9.0,7.3,349.4,16.0,6.3,8.7,9.5,1.0,23.9,22.3,1.9,4.9,187.1,-2250.9,13.3,14.2,0.9,6.3,1.1,1.0,27.6,7.6,24.8,164.0,14.7,216.8
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,2.8,0.8,0.3,0.3,38.8,1.9,110.9,33.5,3.0,6.9,2.1,1.0,17.9,3.3,0.3,6.7,12.9,276.7,20.1,5.7,0.2,5.2,3.9,0.9,1.5,1.2,4.5,113.6,4.0,361.7
KOR Manufacture of rubber and plastic products,14.7,1.2,0.8,0.1,5.7,7.6,109.5,12.0,1.4,4.2,7.1,0.3,18.2,13.9,0.3,5.0,108.8,-37.4,16.5,7.1,0.5,8.2,0.7,0.4,2.4,4.4,5.7,51.3,7.9,106.2
KOR Manufacture of other non-metallic mineral products,0.4,0.2,0.2,0.0,0.4,1.0,7.4,12.5,0.6,1.3,0.6,0.0,0.8,0.8,0.0,4.0,7.0,-256.2,2.5,1.1,0.1,0.3,0.0,0.2,0.5,0.4,0.7,18.1,1.0,14.4
KOR Manufacture of basic metals,4.2,0.4,0.7,0.1,3.3,4.7,19.6,7.1,2.1,2.8,2.6,0.3,1.8,4.8,0.2,2.6,24.7,-1587.1,3.9,1.5,0.3,1.6,0.2,0.3,5.6,2.8,2.4,39.0,3.9,-0.0
"KOR Manufacture of fabricated metal products, except machinery and equipment",38.0,2.1,7.2,1.2,45.6,16.7,310.9,45.3,30.1,17.8,17.2,5.3,23.5,112.5,1.1,13.3,760.2,2668.2,76.1,12.7,2.9,46.9,2.0,2.5,21.7,31.8,61.6,485.3,40.5,1291.5
"KOR Manufacture of computer, electronic and optical products",914.5,186.4,30.5,58.0,1043.0,525.0,19752.3,1919.7,677.6,1240.3,397.9,361.9,544.3,668.9,30.8,308.4,3258.1,8881.0,2425.1,95.4,82.6,1790.3,79.9,44.3,486.0,435.0,461.6,11180.1,1036.0,7080.1
KOR Manufacture of electrical equipment,138.0,9.8,6.2,6.9,85.1,168.3,1949.1,139.6,51.2,116.7,138.8,29.7,42.3,76.5,6.0,62.4,479.2,2024.2,100.9,22.0,16.4,84.4,7.8,11.7,40.1,105.1,115.7,1226.2,98.3,2189.5
KOR Manufacture of machinery and equipment n.e.c.,157.3,11.8,83.9,4.6,236.4,219.5,3693.9,247.5,42.3,51.7,102.3,12.0,194.4,464.5,10.1,79.3,345.7,13525.7,225.4,97.2,18.5,88.4,29.3,85.5,300.3,188.0,538.9,1753.6,231.9,4197.9
"KOR Manufacture of motor vehicles, trailers and semi-trailers",1584.5,91.8,127.2,11.3,1127.5,1820.2,1175.1,511.6,311.1,407.3,381.0,83.8,64.6,48.0,20.2,403.2,56.2,19518.4,301.6,85.2,15.8,116.5,44.4,4.9,2777.4,337.0,59.0,5996.6,407.8,10031.3
KOR Manufacture of other transport equipment,29.5,2.8,231.8,1.1,32.6,43.0,524.4,1659.1,32.2,313.0,485.2,3.9,80.6,1144.1,734.5,211.7,126.0,5969.4,37.8,95.3,790.3,20.3,67.6,7.7,99.3,182.1,55.5,340.9,2862.6,32250.0
KOR Manufacture of furniture; other manufacturing,9.3,2.3,2.2,0.3,5.8,17.3,55.2,51.4,10.9,18.3,16.2,0.7,7.3,20.8,0.4,16.0,93.5,1003.0,18.4,6.5,1.8,5.1,0.8,1.2,12.4,16.4,3.0,200.9,15.5,154.0
KOR Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KOR Electricity, gas, steam and air conditioning supply",0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.2,8440.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.1,9.4
"KOR Water collection, treatment and supply",0.1,0.0,0.0,0.0,0.1,0.1,2.5,0.4,0.1,0.2,0.1,0.0,0.4,1.2,0.0,0.0,3.5,3179.8,0.2,0.1,0.0,0.2,0.0,0.0,0.1,0.7,0.1,1.0,0.2,392.1
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.2,0.0,0.0,0.0,0.2,0.2,4.8,0.7,0.1,0.3,0.1,0.1,0.7,1.9,0.0,0.1,5.7,1003.7,0.4,0.1,0.0,0.3,0.0,0.0,0.2,1.2,0.2,2.2,0.4,359.4
KOR Construction,0.1,0.0,0.0,0.0,0.1,0.1,0.9,0.2,0.1,0.1,0.1,0.0,0.0,0.3,0.0,0.1,0.3,135085.3,0.1,0.0,0.0,0.2,0.0,0.0,0.9,0.0,0.1,0.9,0.4,79.3
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,2.3,0.4,0.1,0.1,2.4,1.3,43.9,6.3,1.6,2.7,1.2,0.8,1.4,1.8,0.1,0.9,9.9,2650.7,5.4,0.5,0.2,3.9,0.2,0.1,2.5,1.1,1.7,29.0,2.7,54.3
"KOR Wholesale trade, except of motor vehicles and motorcycles",15.8,2.9,0.8,0.9,17.2,9.3,309.6,31.0,11.3,19.5,7.3,5.5,10.1,12.9,0.5,6.2,70.7,18267.4,37.6,3.2,1.5,27.2,1.3,0.8,9.6,7.5,9.2,185.5,16.8,442.8
"KOR Retail trade, except of motor vehicles and motorcycles",20.4,3.7,1.0,1.2,22.2,11.9,398.9,39.8,14.4,24.8,9.4,7.0,13.0,16.7,0.6,7.4,90.1,24080.7,48.4,4.1,1.9,35.1,1.7,1.0,12.2,9.6,11.7,238.9,21.5,574.0
KOR Land transport and transport via pipelines,0.1,0.0,0.0,0.0,0.2,0.2,2.3,0.6,0.2,0.5,0.1,0.0,0.6,0.2,0.0,0.2,1.2,14568.5,0.1,0.1,0.0,0.2,0.0,0.0,0.2,0.5,0.3,1.7,0.5,147.1
KOR Water transport,0.8,0.1,0.0,0.1,0.7,1.1,20.1,3.0,0.6,1.6,0.5,0.3,3.6,9.3,0.0,0.4,28.3,-1.0,1.6,0.6,0.2,1.4,0.1,0.0,0.7,6.0,0.4,8.1,2.0,3180.3
KOR Air transport,0.3,0.5,0.2,0.7,13.2,11.9,65.9,9.1,6.5,20.1,1.8,1.3,103.9,48.3,0.6,15.6,151.0,427.6,42.5,2.0,3.8,2.0,0.7,0.0,1.3,4.5,37.6,115.1,9.5,687.7
KOR Warehousing and support activities for transportation,0.1,0.1,0.4,0.0,1.4,0.1,0.9,4.6,0.6,2.1,0.2,0.2,3.0,0.8,0.0,1.4,2.7,2091.4,0.3,0.1,0.5,0.2,0.1,0.0,0.3,0.4,2.5,0.6,1.3,134.0
KOR Postal and courier activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1
KOR Accommodation and food service activities,0.8,0.1,0.2,0.0,1.1,4.2,11.2,2.3,0.4,0.1,0.6,0.1,2.2,0.6,0.3,0.4,35.7,25528.1,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.1,49.2,1.2,3.8,588.8
KOR Publishing activities,0.2,0.1,0.1,0.0,0.3,0.0,0.4,0.6,0.5,0.3,0.2,2.0,0.2,0.1,0.0,0.1,0.4,5309.3,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.5,1.7,87.6
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.7,0.1,0.1,0.0,5.9,0.4,8.2,1.2,0.8,0.9,0.6,0.6,5.4,0.6,0.0,1.7,4.9,12453.6,4.3,0.2,0.1,1.0,0.1,0.0,0.3,0.2,1.5,13.3,1.1,122.1
KOR Telecommunications,1.5,0.1,0.4,0.0,0.1,1.4,3.4,0.7,0.6,0.6,1.7,0.0,3.7,0.3,0.0,0.8,5.4,4352.2,0.2,1.5,0.2,0.1,0.1,0.0,0.7,0.2,11.0,0.5,1.1,128.1
"KOR Computer programming, consultancy and related activities; information service activities",0.0,0.0,0.0,0.0,1.3,0.2,4.4,0.5,0.6,0.1,0.1,0.0,0.0,1.5,0.0,0.0,0.3,8083.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.5,0.6,183.2
"KOR Financial service activities, except insurance and pension funding",0.1,0.0,0.0,0.0,2.2,0.2,0.6,0.2,0.5,0.5,0.7,0.0,0.1,0.0,0.7,0.5,0.2,17173.1,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,8.3,0.6,139.4
"KOR Insurance, reinsurance and pension funding, except compulsory social security",0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.2,0.1,0.1,0.4,0.0,0.2,0.0,0.0,0.1,0.3,10902.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.2,2.9,0.6,159.6
KOR Activities auxiliary to financial services and insurance activities,0.1,0.0,0.2,0.0,0.1,0.0,0.7,0.1,0.3,0.0,1.0,0.0,0.0,0.0,0.3,1.9,0.2,3614.6,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.1,293.0
KOR Real estate activities,0.8,0.1,0.0,0.0,13.6,0.3,5.8,3.3,0.4,0.3,6.3,0.1,5.1,1.9,0.0,9.4,5.8,61511.4,0.4,1.0,0.1,1.1,0.0,0.0,0.2,0.8,9.0,2.8,0.5,347.2
KOR Legal and accounting activities; activities of head offices; management consultancy activities,1.8,0.1,0.3,0.0,1.9,0.7,184.0,1.3,2.1,4.7,0.3,0.1,4.7,0.8,0.0,5.1,0.2,945.3,0.1,1.0,3.5,1.7,0.1,0.2,0.0,0.0,1.4,31.3,2.1,95.6
KOR Architectural and engineering activities; technical testing and analysis,0.1,0.0,0.0,0.0,0.1,0.1,2.3,0.2,0.1,0.1,0.1,0.0,0.1,0.1,0.0,5.4,0.5,1231.5,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.1,1.5,0.1,7.5
KOR Scientific research and development,0.1,2.4,1.1,0.3,6.7,1.9,96.8,32.5,2.9,20.8,27.4,0.6,0.1,0.1,0.8,15.5,6.5,19538.4,0.3,3.4,0.0,0.6,0.1,0.5,2.8,0.0,0.4,219.4,54.0,107.3
KOR Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,0.1,86.1
"KOR Other professional, scientific and technical activities; veterinary activities",0.1,0.1,0.1,0.0,0.2,1.8,2.5,3.6,0.1,0.2,15.0,0.6,0.1,0.1,2.9,11.0,60.6,949.1,6.7,0.7,4.0,2.2,0.3,0.0,0.7,1.3,4.4,16.0,2.0,162.0
KOR Administrative and support service activities,1.9,0.2,0.1,0.0,20.3,1.4,1.8,1.6,2.0,5.4,3.0,0.2,0.2,0.1,0.1,6.2,1.0,2113.4,0.7,1.8,0.6,0.3,0.2,0.0,0.1,0.1,0.9,158.3,10.5,125.4
KOR Public administration and defence; compulsory social security,0.0,0.0,0.0,0.0,0.4,0.3,2.0,0.0,0.6,0.0,0.8,0.0,0.1,4.0,0.0,0.6,1.2,84162.6,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.3,0.0,16.0
