,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
IND Telecommunications,8.6,2.1,9.3,0.6,1.2,0.1,15.1,5.7,0.6,8.2,0.2,0.4,4.6,5088.3,0.0,15.4,8.8,2.1,14.6,8.2,0.1,1.6,0.0,0.3,21.3,0.6,1.3,0.0,10.7,279.6
"IND Computer programming, consultancy and related activities; information service activities",28.2,0.0,0.0,1.0,0.4,0.1,4.8,267.2,0.0,10.4,0.0,1.7,0.0,4553.9,0.0,7.1,40.1,0.0,0.0,237.0,4.2,18.4,0.0,1.3,0.0,0.0,0.0,698.8,139.1,5610.7
"IND Financial service activities, except insurance and pension funding",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10588.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
"IND Insurance, reinsurance and pension funding, except compulsory social security",0.0,0.0,0.0,0.0,0.0,0.1,1.9,0.0,0.1,0.0,0.0,0.0,0.1,2931.0,0.0,0.2,0.3,0.0,9.9,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.1,1.3,0.4,222.3
IND Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44085.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND Legal and accounting activities; activities of head offices; management consultancy activities,1.2,0.0,0.5,0.0,0.4,0.0,49.4,0.6,0.1,0.7,1.9,0.0,0.1,984.0,0.0,0.9,0.0,1.3,0.0,4.2,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.3,14.3,39.0
IND Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.3,0.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND Scientific research and development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"IND Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND Public administration and defence; compulsory social security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60131.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33400.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND Human health and social work activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20378.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND Other service activities,13.3,1.0,64.3,2.1,187.8,54.0,1247.1,197.8,343.6,136.2,2727.9,0.0,0.0,6819.5,1.0,272.7,1427.1,13.3,0.0,17.5,8.3,68.7,0.3,6.8,0.0,149.3,89.8,2.6,213.9,684.8
IND Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"IRL Crop and animal production, hunting and related service activities",0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.7,6.6,0.5,284.3,0.0,0.0,0.5,423.3,8.9,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.7,1.0,2.5
IRL Forestry and logging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,126.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
IRL Fishing and aquaculture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
IRL Mining and quarrying,0.1,0.0,0.2,0.0,0.0,0.2,0.3,2.8,0.2,0.2,3.1,0.0,0.0,0.0,570.7,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.2,0.0
"IRL Manufacture of food products, beverages and tobacco products",272.7,31.4,183.7,18.8,9.3,225.6,52.0,867.4,665.2,989.3,6281.6,14.7,18.8,0.5,2338.3,499.2,176.9,31.9,128.8,417.9,26.2,60.9,105.1,49.0,150.3,24.6,26.2,582.5,792.2,2260.2
"IRL Manufacture of textiles, wearing apparel and leather products",1.4,0.8,8.8,0.0,0.0,1.9,0.2,18.3,19.7,3.5,294.2,0.2,0.0,0.2,17.9,3.9,6.7,0.2,0.1,10.9,2.6,1.4,1.1,0.2,3.0,0.5,0.1,38.7,8.1,22.3
"IRL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.2,0.1,0.3,0.0,0.1,0.3,0.3,1.2,0.5,1.0,6.3,0.0,0.0,0.1,98.0,0.6,2.1,0.1,0.2,4.7,0.1,0.0,0.1,0.0,0.1,0.3,0.1,10.0,0.6,0.0
IRL Manufacture of paper and paper products,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.4,1.7,0.4,21.5,0.1,0.0,0.0,156.7,0.3,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.7
IRL Printing and reproduction of recorded media,1.0,0.8,1.5,0.0,0.4,0.2,2.9,10.3,3.2,8.4,18.3,0.1,0.0,0.5,570.1,3.4,3.7,1.7,0.0,0.5,1.1,0.8,0.3,0.1,0.2,0.3,0.3,8.7,6.6,-0.0
IRL Manufacture of coke and refined petroleum products ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.4,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1
IRL Manufacture of chemicals and chemical products ,0.9,0.2,8.1,0.0,0.2,0.7,0.5,12.0,2.6,9.1,19.6,0.1,0.0,0.0,3.6,3.0,4.6,0.1,0.8,2.3,0.3,0.5,0.6,0.1,0.5,0.1,0.1,14.3,3.8,2.3
IRL Manufacture of basic pharmaceutical products and pharmaceutical preparations,238.4,61.8,778.9,4.5,58.9,317.2,76.5,2680.4,541.7,1576.9,234.0,16.3,1.3,0.9,2194.8,755.2,33.2,68.2,86.2,33.1,16.2,57.5,245.6,21.3,3.1,0.6,36.2,4343.4,453.9,1611.1
IRL Manufacture of rubber and plastic products,2.9,1.9,3.8,0.1,1.7,1.9,3.2,37.4,9.4,18.5,67.6,0.3,0.1,1.0,191.0,5.7,15.9,1.0,2.5,28.4,2.2,1.2,1.6,0.3,0.4,2.5,0.2,64.2,15.3,12.3
IRL Manufacture of other non-metallic mineral products,0.3,0.1,0.2,0.0,0.0,1.0,0.4,1.6,0.8,0.9,17.5,0.1,0.0,0.0,174.8,0.9,1.4,0.2,0.0,0.9,0.1,0.1,0.1,0.0,0.1,0.0,0.2,49.6,0.7,3.6
IRL Manufacture of basic metals,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.8,0.2,0.3,3.1,0.0,0.0,0.0,172.3,0.2,0.5,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.5,0.0
"IRL Manufacture of fabricated metal products, except machinery and equipment",1.0,0.6,1.7,0.1,0.5,0.9,1.5,15.9,2.7,7.3,73.5,0.1,0.0,0.6,257.9,3.0,13.7,0.9,0.5,3.0,1.1,0.5,2.1,0.3,0.3,0.2,0.1,19.1,5.1,8.1
"IRL Manufacture of computer, electronic and optical products",183.8,153.6,234.5,6.2,60.6,34.3,375.3,1766.6,448.7,1400.5,2362.4,15.1,6.1,80.0,1260.1,493.1,658.5,203.8,9.9,183.5,186.6,131.7,51.7,18.7,24.7,48.0,23.0,1738.9,1100.9,2224.8
IRL Manufacture of electrical equipment,2.4,1.3,3.3,0.1,0.6,1.2,4.1,26.4,4.1,12.2,52.2,0.2,0.0,1.7,180.8,8.4,9.6,1.8,0.6,11.7,1.6,1.1,1.0,0.1,0.3,0.8,0.3,42.7,11.1,23.6
IRL Manufacture of machinery and equipment n.e.c.,17.7,13.8,27.3,0.5,4.0,17.7,24.2,158.0,53.1,83.3,288.3,5.2,0.5,7.2,634.1,38.7,21.0,7.6,6.9,27.5,15.0,13.3,5.4,18.1,4.5,3.2,1.6,180.1,127.0,175.4
"IRL Manufacture of motor vehicles, trailers and semi-trailers",0.5,0.2,1.3,0.0,0.1,0.2,0.6,23.3,13.3,1.9,157.3,0.2,0.0,0.2,217.4,1.9,0.9,1.5,0.1,3.6,0.3,0.3,0.4,0.2,0.3,0.3,0.1,8.5,3.9,18.6
IRL Manufacture of other transport equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.5,0.2,2.8,4.1,0.0,0.0,47.2,315.4,0.1,0.1,0.0,0.0,1.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.1,7.8
IRL Manufacture of furniture; other manufacturing,63.0,32.4,82.2,0.5,12.6,73.4,42.1,255.6,77.1,226.1,425.6,2.0,0.4,16.5,484.3,90.9,559.1,16.2,40.7,1200.3,9.9,10.1,15.1,1.6,3.9,21.1,1.5,2727.5,96.6,184.6
IRL Repair and installation of machinery and equipment,0.5,0.4,0.7,0.0,0.1,0.4,0.8,4.8,1.3,2.7,7.9,0.1,0.0,3.2,118.2,1.2,0.9,0.3,0.1,0.7,0.8,0.3,0.2,0.4,0.1,0.1,0.1,4.7,3.4,14.1
"IRL Electricity, gas, steam and air conditioning supply",0.0,0.0,0.3,0.0,0.0,0.0,4.2,0.8,0.6,0.4,0.1,0.0,0.0,0.1,1445.0,1.0,0.2,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.2,0.3,29.0
"IRL Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"IRL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.1,0.1,0.0,0.0,0.0,0.0,922.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.9
IRL Construction,0.1,0.1,0.1,0.0,0.1,0.3,0.0,0.4,1.2,1.2,0.9,0.0,0.0,0.0,35883.0,0.3,0.0,0.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.3,11.0,1.2,0.3
IRL Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.4,0.0,0.0,0.0,1103.6,0.1,0.0,0.1,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.1,5.0,0.5,0.1
"IRL Wholesale trade, except of motor vehicles and motorcycles",0.6,1.1,5.6,0.0,0.8,2.4,0.1,38.9,30.5,29.8,16.0,1.6,0.0,0.0,2724.9,72.5,14.3,6.2,0.2,19.5,0.5,1.1,0.8,0.1,7.9,0.0,16.6,26.0,21.5,1015.1
"IRL Retail trade, except of motor vehicles and motorcycles",0.1,0.1,0.2,0.0,0.1,0.2,6.0,0.4,0.5,0.2,4.6,0.0,0.0,0.8,5218.7,0.4,0.1,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.8,5.5
IRL Land transport and transport via pipelines,0.0,0.1,1.5,0.0,0.0,0.1,0.1,2.3,0.9,1.9,5.2,0.1,0.0,0.0,2418.1,1.6,0.1,0.1,0.0,0.3,0.0,0.3,0.1,0.0,0.2,0.1,0.2,0.2,1.3,104.0
IRL Water transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.1,0.0,0.0,0.1,40.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,102.0
IRL Air transport,0.0,0.3,6.6,0.2,0.6,3.2,0.6,12.0,16.8,46.8,247.6,1.3,0.1,4.1,271.6,43.5,1.1,0.6,1.0,4.7,0.3,0.8,2.6,0.0,0.5,0.4,1.0,22.2,14.5,302.3
IRL Warehousing and support activities for transportation,0.0,0.1,12.7,0.0,0.2,0.1,0.0,14.0,3.4,13.9,9.9,0.2,0.0,0.2,118.5,8.4,0.0,0.3,0.0,0.3,0.1,0.2,0.5,0.0,0.2,0.1,0.2,0.0,3.9,65.7
IRL Postal and courier activities,0.0,1.2,0.7,0.0,0.3,0.0,14.9,2.2,1.7,2.8,43.2,0.0,0.0,0.0,112.5,0.8,0.1,0.1,0.0,3.2,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,1.0,158.9
IRL Accommodation and food service activities,9.6,10.3,19.5,0.2,12.0,28.4,3.9,46.4,6.4,0.0,738.0,2.7,0.3,0.0,5127.0,21.9,17.9,1.1,0.1,0.0,0.0,0.0,0.8,0.7,0.0,0.0,6.7,0.0,131.0,309.7
IRL Publishing activities,31.7,216.8,8.7,3.9,2.7,0.2,3.2,553.3,32.4,64.5,275.6,38.4,0.2,0.1,1830.9,59.5,10.7,3.9,0.0,191.9,37.5,88.1,3.3,28.5,0.1,0.1,3.1,156.1,622.0,1464.8
"IRL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.1,0.0,0.2,0.0,0.0,0.1,403.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2
IRL Telecommunications,0.5,1.2,2.9,0.1,1.6,0.1,27.3,7.8,5.2,5.0,77.0,0.2,0.6,41.4,2817.7,16.4,0.5,0.9,2.8,3.7,0.6,3.7,0.3,0.2,0.9,0.8,2.6,0.1,14.5,43.7
"IRL Computer programming, consultancy and related activities; information service activities",6.1,0.7,1.6,0.2,0.3,1.7,3.5,447.3,106.5,87.2,208.9,2.9,0.2,0.4,1498.1,82.8,12.3,2.2,0.2,207.8,104.4,15.3,15.9,18.6,1.0,0.5,6.0,30.0,581.6,2132.8
"IRL Financial service activities, except insurance and pension funding",4.3,0.7,3.9,0.0,13.1,75.1,5.7,49.8,262.4,28.8,662.9,0.4,0.4,0.3,1229.2,120.5,49.9,12.0,0.1,132.5,2.7,14.0,3.5,0.0,0.6,3.3,5.4,47.1,59.6,1394.5
"IRL Insurance, reinsurance and pension funding, except compulsory social security",11.1,3.9,43.3,0.1,0.0,81.4,8.6,266.1,35.4,90.2,382.9,2.4,0.0,11.8,623.2,527.9,13.1,0.7,52.0,53.4,3.2,8.2,0.6,0.1,1.4,2.4,2.5,736.8,343.6,357.4
IRL Activities auxiliary to financial services and insurance activities,1.1,0.1,6.4,0.0,0.0,0.0,0.0,4.1,9.6,0.3,34.7,0.0,0.0,0.0,768.1,75.5,0.2,0.6,0.0,1.1,0.0,0.2,0.3,0.0,0.1,0.0,0.2,0.0,1.4,139.0
IRL Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16404.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
IRL Legal and accounting activities; activities of head offices; management consultancy activities,1.6,0.3,2.0,0.2,1.0,2.4,130.1,7.8,14.8,8.6,11.9,0.2,0.0,3.2,317.4,7.9,0.6,2.6,0.2,9.5,1.8,1.6,1.0,0.2,0.0,0.1,2.5,39.5,13.8,47.9
IRL Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.1,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9
IRL Scientific research and development,0.0,0.1,1.0,0.4,0.5,1.2,0.0,13.5,2.5,7.6,2.5,0.6,0.0,0.0,46.2,4.3,0.3,36.4,0.2,4.7,0.0,0.1,0.1,0.0,0.6,0.0,0.6,6.3,27.8,6.1
IRL Advertising and market research,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.1,0.4,14.6
"IRL Other professional, scientific and technical activities; veterinary activities",0.0,0.1,0.1,0.0,0.0,2.1,0.0,2.1,0.0,0.0,41.2,0.8,0.0,0.0,911.7,7.0,4.8,19.1,0.0,2.3,0.7,1.3,0.9,0.0,0.2,1.2,3.5,1.5,5.0,54.4
IRL Administrative and support service activities,5.2,3.6,4.2,0.3,4.9,22.5,5.3,25.2,78.8,66.1,87.0,2.7,0.1,0.1,363.4,25.1,5.4,9.4,1.6,42.9,1.9,2.0,10.5,0.1,0.0,0.5,14.7,615.4,69.0,52.9
IRL Public administration and defence; compulsory social security,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.9,0.0,0.0,0.0,0.0,0.0,0.0,8665.7,0.0,0.2,0.1,0.0,0.2,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,4.2
IRL Education,0.0,0.0,0.2,0.1,0.1,0.3,0.0,3.2,0.6,1.8,0.6,0.1,0.0,0.0,10221.0,1.0,0.1,8.7,0.1,1.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.5,6.6,1.4
IRL Human health and social work activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14571.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRL Other service activities,0.0,0.2,0.1,0.0,0.3,1.2,5.9,0.6,4.1,0.3,4.3,0.0,0.0,80.3,3478.3,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.2,0.1
IRL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
IRL Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ITA Crop and animal production, hunting and related service activities",4.9,202.8,95.8,4.0,6.9,19.3,0.9,1317.3,128.7,387.7,262.7,35.9,0.4,1.7,10.9,25099.4,17.8,0.4,0.3,64.8,66.3,101.0,21.7,8.3,30.3,1.4,4.6,46.9,809.0,91.9
ITA Forestry and logging,0.0,1.4,1.3,0.0,0.0,0.2,0.0,4.9,0.1,1.1,0.6,0.2,0.0,0.0,0.1,416.3,0.0,0.0,0.0,1.5,0.0,0.1,0.1,0.0,0.2,0.0,0.0,3.5,4.0,0.1
ITA Fishing and aquaculture,0.0,9.4,1.9,0.2,0.0,0.1,0.0,27.9,82.5,20.2,0.2,0.7,0.0,0.4,0.0,2013.6,3.3,0.0,0.0,1.1,0.0,0.0,1.9,4.1,39.9,0.0,0.2,0.0,11.5,7.2
ITA Mining and quarrying,0.3,0.6,1.0,0.1,0.1,0.6,0.3,22.9,1.4,5.5,3.1,0.6,0.0,0.6,0.1,314.4,1.0,0.4,0.2,8.6,0.1,0.3,0.2,0.2,0.5,0.1,0.0,4.5,9.6,0.4
"ITA Manufacture of food products, beverages and tobacco products",302.4,451.7,430.2,32.0,73.3,548.0,26.6,2987.0,675.3,2091.9,2005.8,93.9,7.1,6.9,57.4,80804.7,607.4,46.9,47.4,358.6,91.8,135.7,108.1,97.5,242.5,37.0,30.5,1871.9,2367.9,1098.0
"ITA Manufacture of textiles, wearing apparel and leather products",190.1,444.2,342.7,51.8,37.8,360.6,85.9,2793.9,1428.5,1945.5,2181.4,93.9,2.5,24.4,62.7,35624.2,1775.0,333.0,119.8,428.9,155.6,391.6,279.6,178.9,2452.7,211.5,120.1,3472.5,3185.9,2588.1
"ITA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",9.1,14.8,11.3,2.0,3.0,15.1,19.0,94.9,47.9,111.1,71.3,4.2,0.3,4.2,6.0,4462.3,25.1,9.9,9.6,18.4,4.5,9.8,8.9,6.0,13.0,13.3,0.8,137.7,91.4,7.6
ITA Manufacture of paper and paper products,2.0,21.4,11.4,2.3,0.5,1.5,1.4,203.4,57.0,168.0,31.7,8.0,0.3,0.3,1.2,4686.8,3.6,1.2,0.4,27.6,1.7,8.4,8.7,5.6,6.5,17.1,0.3,17.6,130.9,24.6
ITA Printing and reproduction of recorded media,0.6,2.8,1.8,0.3,0.2,0.7,0.9,24.8,8.1,21.4,6.7,1.0,0.1,0.3,0.3,745.8,1.6,0.5,0.5,3.9,0.4,1.5,1.4,1.0,2.0,2.4,0.1,7.2,19.1,-0.0
ITA Manufacture of coke and refined petroleum products ,4.1,86.4,22.4,2.6,32.6,22.3,0.2,18.8,585.8,293.9,77.8,2.3,0.0,0.0,0.0,21845.8,2.5,1.9,16.6,23.9,0.2,2.1,1.7,4.8,0.8,119.7,2.1,369.9,894.7,649.8
ITA Manufacture of chemicals and chemical products ,30.9,48.2,99.4,11.1,12.7,7.0,37.1,387.8,246.6,519.7,262.6,20.1,3.9,13.9,3.0,11059.5,42.1,3.2,24.8,178.6,11.7,56.5,72.0,34.8,119.2,69.3,9.5,330.6,767.7,270.4
ITA Manufacture of basic pharmaceutical products and pharmaceutical preparations,319.5,86.9,87.8,14.5,61.6,113.1,70.8,1589.3,515.2,968.3,284.1,38.3,4.6,3.0,28.0,2277.9,23.5,72.9,93.3,53.4,22.3,92.3,155.6,60.5,3.4,2.3,5.2,1068.0,834.5,881.2
ITA Manufacture of rubber and plastic products,30.5,53.9,36.5,17.3,21.3,25.0,39.9,411.7,191.5,422.8,158.9,21.5,3.8,28.2,10.4,8160.8,47.2,21.0,35.1,95.7,12.9,71.4,46.1,100.2,32.0,50.2,8.4,169.1,264.1,314.5
ITA Manufacture of other non-metallic mineral products,4.6,12.6,8.7,1.0,2.0,11.5,7.0,70.2,33.4,67.5,38.3,4.4,0.5,3.1,1.7,2663.0,32.4,2.6,7.5,17.1,2.1,8.1,4.8,2.9,9.8,4.4,1.1,157.8,61.8,54.3
ITA Manufacture of basic metals,3.2,6.9,5.4,1.0,2.5,2.5,7.8,29.7,35.5,38.0,25.7,1.7,0.6,3.2,1.8,1867.5,2.9,2.5,5.3,10.9,1.5,5.1,3.5,3.1,4.6,10.3,1.0,35.1,66.2,0.0
"ITA Manufacture of fabricated metal products, except machinery and equipment",63.7,104.5,99.1,18.8,36.1,36.2,169.9,588.2,481.0,663.4,552.8,36.2,15.0,72.5,43.6,14505.6,49.8,56.6,124.9,110.0,33.1,108.5,73.0,63.9,95.2,170.6,21.5,568.8,499.8,1045.3
"ITA Manufacture of computer, electronic and optical products",53.4,370.7,57.3,20.9,99.5,46.3,227.2,677.6,419.7,505.7,280.4,22.7,11.2,130.7,30.5,8226.1,104.3,75.2,59.8,34.4,28.4,90.5,59.3,62.2,61.8,212.5,22.5,508.1,715.3,1262.2
ITA Manufacture of electrical equipment,231.0,187.1,124.0,61.3,59.8,66.6,183.9,1405.6,707.1,939.3,1004.1,83.2,13.0,77.2,58.6,10052.0,152.0,52.7,91.6,241.6,54.0,321.5,163.5,106.5,78.4,172.2,41.6,429.1,1008.6,1765.5
ITA Manufacture of machinery and equipment n.e.c.,436.5,492.6,563.7,158.0,490.5,339.4,2372.4,2740.0,2395.1,2316.0,1773.3,263.2,205.2,837.5,94.0,30778.2,260.1,387.0,721.0,368.5,260.7,735.6,449.5,686.0,1071.0,1407.9,283.1,3176.7,3326.7,6617.3
"ITA Manufacture of motor vehicles, trailers and semi-trailers",168.8,315.6,200.3,52.0,36.4,46.6,152.4,2392.7,1195.3,2267.5,949.7,78.3,12.5,44.1,54.0,20824.8,216.2,26.5,46.4,194.3,40.6,282.3,130.9,113.6,80.5,249.6,14.9,786.6,1375.5,1381.0
ITA Manufacture of other transport equipment,31.9,47.4,96.2,2.9,5.4,69.0,28.2,768.5,324.4,607.6,990.5,11.1,2.6,57.1,5.9,7787.6,33.3,14.6,7.6,93.5,41.6,63.7,238.2,18.0,90.0,23.3,11.2,444.2,1052.0,1894.8
ITA Manufacture of furniture; other manufacturing,193.8,233.9,180.3,35.0,57.9,331.7,436.2,1610.0,873.3,2111.5,1480.8,79.3,5.5,74.8,113.1,19122.7,490.4,191.7,205.4,370.5,87.0,180.3,166.9,92.9,199.4,272.2,8.0,2946.8,1689.5,1556.9
ITA Repair and installation of machinery and equipment,3.0,5.7,4.3,1.1,3.7,2.5,15.8,23.2,18.1,24.3,15.7,1.8,1.3,5.9,0.9,12238.0,2.1,2.8,4.7,3.7,2.4,5.3,4.1,4.6,7.2,9.7,2.8,25.7,29.2,80.7
"ITA Electricity, gas, steam and air conditioning supply",0.0,1.9,12.0,0.0,0.0,0.4,0.1,40.8,1.0,1.7,1.4,0.6,0.0,0.0,0.1,24564.7,0.1,0.1,0.0,1.2,0.1,0.2,0.3,0.2,0.0,0.8,0.0,1.9,7.6,2.5
