,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
"AUS Insurance, reinsurance and pension funding, except compulsory social security",0.1,5242.1,2.5,0.7,0.1,0.5,1.4,68.4,1.1,2.6,24.6,9.6,0.1,0.7,1.4,84.2,0.9,0.2,1.8,0.6,0.1,9.8,0.6,1.3,0.2,0.5,0.0,13.6,60.4,54.0
AUS Activities auxiliary to financial services and insurance activities,0.0,344.0,0.2,0.0,0.0,0.0,0.9,1.0,0.2,0.1,0.2,0.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.4,0.1,0.4,0.0,0.2,0.0,0.0,0.0,0.1,1.9,7.0
AUS Real estate activities,0.2,28860.9,0.1,0.1,0.2,0.1,0.4,26.8,0.3,0.2,2.4,0.2,0.6,0.3,0.1,7.4,0.0,0.5,0.0,10.9,0.1,3.1,0.1,0.2,0.1,0.0,0.1,0.8,2.2,6.0
AUS Legal and accounting activities; activities of head offices; management consultancy activities,1.7,1069.5,6.2,3.6,0.5,0.7,84.3,29.0,8.7,8.2,1.8,2.2,0.4,0.8,0.2,23.7,0.1,0.9,0.2,30.1,4.4,21.5,0.7,15.5,0.3,0.2,0.1,8.9,51.9,61.5
AUS Architectural and engineering activities; technical testing and analysis,2.0,3702.3,2.3,2.2,1.9,1.3,14.0,50.1,7.4,8.4,5.7,5.8,0.9,29.2,0.5,13.0,1.5,3.1,1.5,3.3,1.7,4.7,0.8,8.6,11.3,3.4,1.6,11.3,38.9,61.2
AUS Scientific research and development,0.1,90.4,2.0,4.9,0.2,0.4,10.8,78.6,1.3,7.8,1.2,7.1,0.0,0.0,0.2,9.8,0.1,19.9,0.1,14.5,0.1,1.2,0.2,7.6,1.3,0.0,0.0,4.8,98.4,6.2
AUS Advertising and market research,0.0,80.1,0.1,1.6,0.0,0.0,0.4,1.4,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.3,0.0,0.7,0.0,1.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,6.4,3.8,24.7
"AUS Other professional, scientific and technical activities; veterinary activities",0.0,366.5,0.1,0.1,0.0,0.1,0.2,3.5,0.1,0.2,3.1,1.9,0.0,0.2,3.2,2.9,0.2,0.8,0.0,1.1,0.4,1.7,0.2,0.2,0.2,1.0,0.0,0.6,4.0,6.2
AUS Administrative and support service activities,0.8,4632.0,1.3,0.6,0.9,0.9,2.5,24.2,5.5,8.1,5.9,5.2,0.1,0.2,1.2,10.2,0.2,1.0,0.8,13.8,0.9,2.7,1.1,3.6,0.6,0.4,0.1,41.3,39.7,39.9
AUS Public administration and defence; compulsory social security,0.0,25304.4,0.3,0.2,0.0,0.1,1.1,9.1,0.2,0.4,0.4,1.4,0.8,0.1,0.1,1.0,1.2,0.2,0.0,0.6,63.9,0.3,0.0,0.3,0.3,23.5,0.0,0.7,5.8,-65.3
AUS Education,0.1,20387.0,1.0,2.0,0.1,0.3,4.3,34.1,0.5,3.2,1.0,3.1,0.0,1.4,0.3,4.2,0.1,8.3,0.0,6.0,0.0,0.6,0.1,3.2,0.5,0.0,0.0,1.9,42.6,8.7
AUS Human health and social work activities,0.7,30419.8,0.4,0.2,0.2,0.7,0.7,8.5,0.7,1.6,4.7,1.1,0.1,0.2,0.3,2.0,0.2,0.2,0.2,0.3,0.2,1.4,0.1,1.2,0.7,0.2,0.1,2.5,6.7,52.9
AUS Other service activities,0.2,12083.2,1.0,0.2,0.4,2.5,2.2,88.5,16.7,1.4,17.5,0.6,0.1,9.8,1.1,9.4,0.9,2.0,0.0,1.7,0.1,2.4,0.1,1.8,0.2,1.9,2.5,0.9,28.7,13.8
AUS Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,226.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AUS Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BEL Crop and animal production, hunting and related service activities",0.4,19.5,1740.4,0.6,0.2,3.5,0.4,484.8,110.0,597.3,184.9,6.4,0.1,0.2,15.4,68.6,3.8,0.5,0.2,282.1,42.0,30.8,14.1,3.4,108.7,0.9,0.1,6.9,291.9,68.1
BEL Forestry and logging,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.1,0.1,1.4,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.0
BEL Fishing and aquaculture,0.0,0.1,8.7,0.0,0.0,0.0,0.0,2.7,1.1,7.3,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.2,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,1.5,53.4
BEL Mining and quarrying,0.3,0.0,8.5,0.0,0.0,1.1,11.5,23.8,0.1,0.7,0.3,0.5,0.0,7.8,0.0,0.1,0.0,0.0,0.0,13.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,4.3,0.3,242.7
"BEL Manufacture of food products, beverages and tobacco products",85.7,166.6,6715.3,26.1,42.2,180.6,40.6,3288.6,573.4,4370.9,2361.8,77.7,21.2,3.7,172.6,821.8,186.8,96.8,36.8,2845.2,71.5,165.8,150.9,101.8,199.5,12.9,22.8,251.4,1856.3,1060.5
"BEL Manufacture of textiles, wearing apparel and leather products",11.5,38.1,189.5,4.0,3.6,13.3,8.0,588.1,426.3,1076.7,972.8,28.4,1.7,3.4,42.2,603.2,33.7,4.6,3.4,406.5,18.3,116.6,88.5,8.5,105.8,31.5,1.4,74.1,428.2,252.2
"BEL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.6,0.8,294.2,0.0,0.1,0.5,0.7,12.6,3.3,26.9,4.9,0.2,0.0,1.3,0.8,5.1,0.8,0.1,0.2,16.1,0.4,0.5,0.9,0.1,0.3,0.4,0.0,9.4,7.2,1.1
BEL Manufacture of paper and paper products,17.3,2.2,607.3,0.2,0.1,0.5,1.0,79.2,28.9,137.3,69.6,1.4,0.1,0.3,1.2,21.5,0.5,0.2,0.5,84.5,0.8,3.2,2.2,0.5,3.2,1.8,0.4,2.0,58.0,20.0
BEL Printing and reproduction of recorded media,1.6,0.3,415.0,0.0,0.0,0.1,0.2,8.4,2.7,13.4,6.3,0.1,0.0,0.1,0.2,2.3,0.1,0.0,0.1,8.4,0.1,0.3,0.2,0.1,0.3,0.2,0.1,0.5,6.0,0.0
BEL Manufacture of coke and refined petroleum products ,5.4,21.8,6396.8,4.2,11.2,101.3,9.9,879.8,87.9,503.5,265.5,5.3,0.9,4.5,2.7,65.9,5.7,3.1,6.2,1361.2,41.1,25.6,21.3,13.6,17.8,17.6,2.8,557.2,946.8,993.2
BEL Manufacture of chemicals and chemical products ,19.9,22.9,872.9,6.7,7.9,7.1,42.2,350.5,101.4,585.4,246.2,8.7,3.3,13.8,7.8,118.5,22.3,12.4,10.9,765.9,10.1,36.3,19.1,9.7,47.0,35.0,3.8,135.1,457.3,138.1
BEL Manufacture of basic pharmaceutical products and pharmaceutical preparations,107.0,23.0,373.4,23.0,40.2,114.2,57.2,1535.3,205.6,837.0,155.9,40.2,3.0,2.2,98.0,594.8,35.0,33.2,38.6,104.5,26.0,70.1,88.8,72.4,2.9,2.3,16.4,670.9,732.6,928.7
BEL Manufacture of rubber and plastic products,14.0,16.7,233.4,1.9,3.1,5.1,13.6,239.9,59.9,265.2,182.1,8.5,1.0,7.1,12.1,84.4,10.9,1.7,6.5,261.5,10.7,22.5,12.5,6.4,26.9,15.8,1.7,48.4,155.6,72.3
BEL Manufacture of other non-metallic mineral products,1.9,2.0,817.2,0.2,0.3,2.7,9.5,36.6,7.9,74.5,14.7,0.7,0.1,8.1,1.5,11.0,2.3,0.3,0.3,47.1,0.8,1.4,2.2,1.0,1.7,1.1,0.1,12.4,17.1,21.9
BEL Manufacture of basic metals,5.0,8.2,1025.2,1.8,3.1,31.7,28.7,105.7,32.7,93.3,59.1,3.6,1.5,10.1,10.1,46.8,2.7,2.7,3.5,106.1,6.5,11.7,7.0,5.1,15.1,11.1,0.7,26.1,82.0,0.0
"BEL Manufacture of fabricated metal products, except machinery and equipment",22.9,28.6,1797.1,5.6,9.4,13.9,62.5,355.4,141.6,480.2,282.6,12.3,9.4,26.8,22.7,182.3,18.2,10.0,16.6,414.8,26.8,61.1,34.1,17.5,51.3,35.1,2.9,150.0,299.2,294.9
"BEL Manufacture of computer, electronic and optical products",12.1,35.5,299.1,8.0,8.6,7.4,25.1,419.2,133.8,386.8,208.2,6.9,0.9,14.6,17.6,232.9,20.0,9.8,3.2,79.5,15.8,32.2,25.0,28.5,26.9,25.4,2.3,143.5,277.8,624.0
BEL Manufacture of electrical equipment,11.8,17.5,240.9,3.8,5.5,3.3,23.4,243.6,77.3,222.0,167.5,6.4,1.1,6.2,15.4,95.4,15.5,8.2,3.4,106.8,11.7,20.7,15.1,13.0,14.6,15.8,1.9,53.2,165.8,339.0
BEL Manufacture of machinery and equipment n.e.c.,48.0,97.1,1088.3,23.3,43.4,36.7,338.3,854.8,360.4,661.0,525.5,40.0,12.6,78.3,31.2,570.5,11.5,30.8,35.7,428.0,83.1,111.6,69.4,69.7,203.8,150.0,9.2,204.2,746.2,1142.0
"BEL Manufacture of motor vehicles, trailers and semi-trailers",201.6,218.6,147.3,20.2,7.8,70.5,42.1,3450.4,992.5,1530.7,3611.9,145.7,0.6,11.5,148.9,1013.9,88.2,13.4,38.0,1935.5,116.9,274.6,171.5,58.3,746.5,153.5,6.1,616.1,2068.2,1391.7
BEL Manufacture of other transport equipment,2.2,23.1,66.6,1.1,0.8,4.4,5.1,232.3,48.3,155.6,160.2,2.1,0.1,0.5,2.9,58.8,0.8,1.3,2.9,79.6,2.4,8.6,13.6,1.5,5.9,2.0,0.4,6.6,70.7,85.4
BEL Manufacture of furniture; other manufacturing,12.9,19.5,218.1,2.0,2.2,17.1,23.0,235.7,87.5,489.3,190.6,6.7,0.3,48.1,16.6,167.2,27.7,2.5,7.6,236.7,8.6,17.7,14.2,5.6,11.3,15.0,0.8,356.3,192.6,342.9
BEL Repair and installation of machinery and equipment,0.3,1.4,841.2,0.0,0.1,0.5,0.7,7.5,2.3,20.6,5.1,0.2,0.0,1.5,0.5,5.0,0.8,0.1,0.2,9.7,3.3,0.4,0.9,0.1,0.1,0.4,0.9,11.7,8.3,5.2
"BEL Electricity, gas, steam and air conditioning supply",0.1,7.5,6183.7,0.0,6.9,2.7,2.1,539.2,8.3,24.9,12.1,5.0,0.0,0.3,1.5,23.1,0.1,0.1,0.0,181.2,7.2,1.8,2.1,0.4,0.1,9.0,1.8,11.2,97.3,97.4
"BEL Water collection, treatment and supply",0.0,0.0,1436.8,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3
"BEL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1.7,1.9,711.3,0.3,0.5,3.6,2.2,36.0,7.8,48.3,21.2,0.7,0.4,1.0,1.5,8.2,1.6,0.7,0.8,60.2,1.2,3.0,1.6,0.8,2.4,2.3,0.3,11.6,35.3,13.5
BEL Construction,3.9,7.2,43120.9,1.3,2.1,2.6,36.7,67.4,26.3,78.5,46.0,2.3,1.0,6.0,4.1,38.3,3.3,2.0,2.3,76.9,6.2,10.9,5.4,4.0,9.4,8.1,0.9,28.6,62.7,184.7
BEL Wholesale and retail trade and repair of motor vehicles and motorcycles,2.4,4.5,7439.9,0.6,0.8,1.2,2.2,63.4,21.0,48.0,43.4,1.8,0.2,1.9,9.3,33.0,4.1,1.0,0.6,31.5,2.9,4.9,3.1,2.1,8.0,3.0,0.3,17.0,39.1,147.2
"BEL Wholesale trade, except of motor vehicles and motorcycles",12.0,25.0,22602.2,4.1,7.0,17.3,26.1,386.4,109.1,484.9,239.6,10.1,2.7,13.2,61.0,190.1,31.4,10.8,5.7,326.6,15.2,27.3,19.3,13.7,29.3,15.5,3.2,86.7,262.6,709.7
"BEL Retail trade, except of motor vehicles and motorcycles",2.2,3.8,12821.2,0.6,1.2,3.2,2.8,69.2,23.5,78.0,25.5,1.8,0.4,3.1,28.5,53.5,10.0,1.6,0.9,54.5,2.8,4.6,2.8,1.9,2.6,2.0,0.8,25.0,44.9,453.9
BEL Land transport and transport via pipelines,1.6,14.2,2096.0,0.9,1.3,7.5,21.4,111.9,53.2,84.5,37.8,2.0,3.9,1.6,1.7,23.9,2.4,1.9,0.2,52.6,3.2,13.3,2.1,0.4,9.7,40.6,1.6,6.6,155.3,643.8
BEL Water transport,0.1,2.2,23.2,0.3,0.1,2.3,3.5,31.4,6.3,13.4,40.1,0.4,1.9,26.6,0.6,5.0,4.7,0.2,0.2,38.3,3.4,1.6,1.2,0.5,1.3,30.6,0.1,0.1,16.5,1106.8
BEL Air transport,0.0,2.3,217.4,1.0,2.5,5.6,7.4,13.6,28.4,46.6,38.1,1.9,2.6,30.1,3.7,20.0,5.6,0.8,0.3,27.3,7.6,0.8,1.5,0.2,0.7,3.5,1.2,15.3,36.3,57.2
BEL Warehousing and support activities for transportation,4.0,32.0,2790.8,1.1,22.6,4.2,3.5,628.3,201.2,500.2,75.7,8.4,9.9,49.6,0.6,151.0,11.8,30.3,0.6,79.2,81.3,10.1,11.8,0.8,18.3,28.7,10.1,2.6,250.2,593.3
BEL Postal and courier activities,0.0,1.2,240.4,0.0,0.3,0.3,1.4,11.6,9.8,17.6,43.2,0.4,0.1,0.4,0.4,2.5,0.3,0.3,0.0,8.3,0.9,0.3,0.4,0.1,0.1,0.2,0.3,0.3,7.3,149.8
BEL Accommodation and food service activities,1.8,6.6,10594.8,2.8,3.4,34.4,3.6,86.3,12.7,13.9,168.8,7.4,0.4,0.0,39.6,22.5,14.4,0.5,0.1,9.1,0.3,0.6,9.8,4.2,0.7,0.0,1.5,1.0,99.2,273.3
BEL Publishing activities,0.6,1.3,1255.1,0.3,0.2,0.0,0.0,61.0,2.2,14.7,3.0,1.8,0.1,0.0,0.0,16.1,0.2,0.5,0.1,11.4,3.5,1.8,1.8,1.6,0.0,0.0,0.5,11.6,32.7,24.1
"BEL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.5,1.3,1101.6,0.7,1.3,0.9,0.0,12.0,3.7,42.5,2.3,0.2,2.6,0.0,0.0,8.8,0.5,2.4,2.1,9.4,0.8,2.1,6.3,1.7,0.0,0.0,5.4,3.1,24.3,44.8
BEL Telecommunications,8.2,5.6,5215.9,0.4,1.6,3.6,10.7,49.5,60.4,71.7,196.5,5.1,8.9,7.5,1.7,45.0,5.7,1.7,9.4,76.2,2.4,5.7,3.6,6.3,20.4,4.8,11.3,2.9,118.3,120.0
"BEL Computer programming, consultancy and related activities; information service activities",2.0,4.3,3872.6,1.1,0.5,0.5,0.5,198.0,12.6,48.6,17.7,5.9,0.2,0.4,0.4,53.9,1.0,1.5,0.0,50.5,12.3,6.9,5.5,5.9,0.4,0.3,1.2,37.0,134.4,302.4
"BEL Financial service activities, except insurance and pension funding",2.4,4.1,7352.1,0.3,1.6,12.6,11.2,38.7,140.5,32.6,193.7,3.2,2.3,0.1,23.2,40.9,3.4,10.5,0.0,208.5,18.5,12.2,17.0,1.0,0.3,9.5,0.9,16.4,76.7,745.1
"BEL Insurance, reinsurance and pension funding, except compulsory social security",0.2,1.0,6079.7,0.1,0.0,0.5,0.8,18.7,5.3,12.7,9.7,0.6,0.1,0.7,11.0,15.1,4.4,0.1,3.0,12.9,1.0,4.7,0.8,0.5,0.0,1.3,0.1,49.2,114.8,69.5
BEL Activities auxiliary to financial services and insurance activities,0.1,0.4,669.6,0.0,0.0,0.0,0.0,2.3,6.1,0.1,13.0,0.1,0.0,0.0,0.2,9.3,0.0,0.8,0.0,1.0,0.0,0.3,2.7,0.0,0.0,0.0,0.0,0.1,3.6,120.5
BEL Real estate activities,0.1,0.1,34702.5,0.0,0.0,0.0,0.6,2.9,0.8,1.5,2.2,0.0,0.0,0.0,0.0,2.8,0.0,0.1,0.0,11.6,0.4,1.3,0.1,0.0,0.0,0.0,0.0,0.9,1.4,1.9
BEL Legal and accounting activities; activities of head offices; management consultancy activities,13.4,5.5,5562.1,3.2,1.5,4.2,148.2,61.8,167.9,165.5,30.8,2.1,0.7,1.9,3.0,144.0,1.1,1.6,0.4,514.0,82.9,118.5,5.6,6.8,2.2,1.6,0.9,211.8,257.1,199.9
BEL Architectural and engineering activities; technical testing and analysis,1.3,2.6,2800.8,0.6,0.9,0.8,7.0,30.2,11.2,24.6,16.6,1.0,0.3,13.0,1.3,20.6,0.9,0.9,0.7,15.0,2.5,3.8,2.1,2.0,4.0,3.1,0.2,8.5,24.4,60.7
BEL Scientific research and development,0.0,0.7,337.3,0.6,0.1,0.4,2.9,18.8,3.7,23.7,3.0,0.9,0.0,0.0,0.9,9.0,1.4,4.9,0.0,39.3,0.0,0.9,0.2,0.5,0.2,0.0,0.0,19.5,100.1,3.2
BEL Advertising and market research,0.9,0.5,385.7,0.3,0.1,0.3,9.5,6.9,11.2,12.5,3.1,0.2,0.1,0.1,0.2,10.0,0.1,0.2,0.0,35.6,5.4,7.7,0.5,0.5,0.1,0.1,0.1,32.4,23.0,21.2
"BEL Other professional, scientific and technical activities; veterinary activities",0.2,0.2,315.8,0.1,0.1,0.3,0.3,5.3,1.1,5.1,3.2,0.2,0.0,0.1,1.6,2.0,0.5,0.1,0.1,4.1,0.3,0.5,0.3,0.2,0.2,0.1,0.0,2.7,3.7,2.1
BEL Administrative and support service activities,2.2,3.7,8256.9,0.6,1.1,2.7,3.2,61.8,20.6,72.0,45.8,1.7,0.4,1.2,7.3,22.5,3.7,1.7,0.9,67.1,3.3,4.7,3.5,2.0,3.9,2.1,0.5,61.9,53.4,26.7
BEL Public administration and defence; compulsory social security,0.2,0.7,38828.3,0.1,0.2,2.4,1.6,18.2,11.9,6.6,4.4,0.5,0.1,2.4,0.9,5.7,0.5,0.3,0.0,5.1,2.8,0.8,0.5,0.4,0.1,0.5,0.6,3.8,13.3,23.4
BEL Education,0.3,1.4,27734.0,1.2,0.2,4.6,5.3,38.2,7.0,43.3,8.9,1.9,0.0,2.4,2.3,17.5,2.7,8.7,0.0,71.1,0.2,3.2,0.5,1.0,0.3,0.0,0.1,35.8,183.7,22.6
BEL Human health and social work activities,0.7,0.3,41830.3,0.2,0.2,1.0,0.3,12.5,1.4,6.0,1.9,0.3,0.0,0.0,0.6,4.4,0.2,0.2,0.2,1.1,0.3,0.7,0.6,0.5,0.0,0.0,0.1,4.7,5.9,11.7
BEL Other service activities,0.7,2.7,11128.9,0.4,0.9,17.9,12.3,25.1,79.7,16.4,34.0,0.7,0.4,16.0,4.3,14.3,2.4,0.9,0.2,18.2,0.9,3.7,2.0,1.0,2.0,2.5,3.3,3.6,45.8,36.8
BEL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEL Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BGR Crop and animal production, hunting and related service activities",0.5,3.4,1.2,1816.9,0.2,0.5,0.3,21.7,1.6,5.6,15.8,1.1,4.9,0.1,0.0,8.1,0.4,0.3,0.7,1.3,0.0,3.0,0.2,19.2,5.0,3.3,0.0,2.1,23.7,8.7
BGR Forestry and logging,0.0,0.0,0.0,112.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0
BGR Fishing and aquaculture,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2
BGR Mining and quarrying,0.0,0.1,0.1,62.1,0.0,0.0,0.2,8.8,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.6,0.2,0.1,0.0,0.1,2.5,-0.0
"BGR Manufacture of food products, beverages and tobacco products",5.9,6.4,7.6,3415.8,0.3,4.8,1.4,25.5,1.5,38.7,17.2,9.1,0.1,0.1,0.1,21.2,3.8,3.5,0.4,5.4,0.2,24.7,0.5,102.3,48.1,9.9,0.2,13.9,86.2,64.9
"BGR Manufacture of textiles, wearing apparel and leather products",1.4,21.5,8.0,491.9,0.3,17.6,0.6,252.7,51.4,96.2,51.6,4.8,0.0,0.0,1.8,264.7,7.1,0.6,1.1,6.7,3.8,9.6,0.1,10.1,10.8,12.2,0.0,35.6,197.2,22.0
"BGR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.2,0.2,152.6,0.0,0.0,0.0,0.7,0.1,0.5,0.5,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.3,0.5,0.1
BGR Manufacture of paper and paper products,0.0,0.1,0.0,125.4,0.0,0.0,0.0,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,1.1,0.2,0.1,0.0,0.0,2.3,1.6
BGR Printing and reproduction of recorded media,0.0,0.0,0.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.0
BGR Manufacture of coke and refined petroleum products ,0.0,0.2,0.6,1134.5,0.0,0.0,0.2,3.7,0.6,0.6,2.4,0.6,0.0,0.0,0.0,15.3,0.0,0.0,0.0,1.1,0.5,0.2,0.1,19.1,1.4,75.8,0.0,24.9,170.8,125.2
BGR Manufacture of chemicals and chemical products ,0.1,0.3,0.2,228.2,0.5,0.1,0.4,6.5,0.7,1.8,2.2,0.6,0.0,0.1,0.1,3.0,0.1,0.2,0.4,1.3,0.0,2.0,0.1,16.6,8.6,0.9,0.0,0.7,19.4,19.5
BGR Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.1,0.2,0.0,280.1,0.9,0.1,0.4,7.3,1.2,1.5,0.2,0.8,0.0,0.0,0.2,5.2,0.0,0.2,0.6,0.1,0.0,3.0,0.0,17.7,0.2,0.0,0.0,0.5,21.1,49.2
BGR Manufacture of rubber and plastic products,0.1,0.6,0.7,152.1,0.0,0.1,0.1,6.8,0.4,2.2,4.5,0.5,0.0,0.0,0.0,6.0,0.1,0.0,0.0,0.6,0.2,0.9,0.0,4.2,0.4,1.2,0.0,0.3,2.8,5.0
BGR Manufacture of other non-metallic mineral products,0.2,0.6,0.5,667.0,0.0,1.1,0.1,12.3,1.4,0.7,2.1,0.2,0.0,0.0,0.6,2.4,0.0,0.0,0.0,1.1,0.0,1.7,0.1,2.7,1.7,3.9,0.0,2.2,8.9,2.2
BGR Manufacture of basic metals,0.0,0.8,0.2,423.7,0.0,0.4,0.1,1.7,0.1,0.6,0.3,0.1,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.3,0.0,0.2,0.0,1.8,1.7,0.5,0.0,0.5,2.6,-0.0
"BGR Manufacture of fabricated metal products, except machinery and equipment",0.2,2.4,2.5,442.4,0.1,2.3,0.4,11.9,0.7,5.9,2.1,0.4,0.3,0.1,0.1,7.7,0.6,0.1,0.1,1.0,0.4,2.1,0.1,5.1,2.4,2.6,0.0,6.7,19.9,42.8
"BGR Manufacture of computer, electronic and optical products",0.2,6.6,53.9,119.6,0.2,0.5,1.3,28.0,1.0,2.8,4.4,0.1,0.0,0.6,0.0,9.2,0.4,0.3,0.1,0.6,0.2,3.4,0.1,16.4,0.8,0.9,0.1,11.1,13.0,39.2
BGR Manufacture of electrical equipment,0.9,5.0,3.0,178.7,0.1,0.3,1.5,49.0,4.1,14.5,9.1,1.8,0.1,0.2,0.5,20.8,2.3,0.7,0.7,7.2,0.7,5.2,0.4,9.9,3.4,3.3,0.0,2.2,22.8,42.6
BGR Manufacture of machinery and equipment n.e.c.,1.0,36.4,4.1,528.2,0.6,1.8,5.4,51.7,4.1,13.8,4.4,2.1,0.9,2.2,0.1,34.5,0.2,1.9,0.9,4.7,1.4,5.6,0.2,47.2,46.0,16.4,0.7,14.3,52.7,86.1
"BGR Manufacture of motor vehicles, trailers and semi-trailers",0.0,1.1,6.5,175.0,0.0,0.1,0.2,4.8,0.2,0.9,0.6,0.2,0.0,0.1,0.0,1.7,0.1,0.1,0.0,0.8,0.0,0.5,0.1,6.4,0.6,0.7,0.0,1.4,2.6,3.9
BGR Manufacture of other transport equipment,0.0,2.6,1.2,82.4,0.0,0.0,0.1,85.2,0.2,5.1,3.8,0.0,0.0,0.0,0.1,1.7,0.0,0.0,0.0,1.2,0.1,0.5,0.2,0.6,0.2,3.6,0.0,0.9,14.8,3.0
BGR Manufacture of furniture; other manufacturing,0.3,7.1,2.0,480.2,0.1,1.5,1.5,23.4,5.5,21.9,19.8,0.8,0.0,0.2,1.2,33.5,1.5,0.4,0.2,4.8,1.4,6.3,0.3,6.8,1.5,1.9,0.0,23.3,26.1,19.8
BGR Repair and installation of machinery and equipment,0.0,4.2,0.3,141.0,0.6,0.1,0.1,6.7,0.1,2.9,0.3,0.2,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.6,0.6,0.2,0.3,1.4,1.0,0.6,0.1,0.5,4.5,2.3
"BGR Electricity, gas, steam and air conditioning supply",0.0,1.7,7.4,1001.9,0.0,0.0,0.1,33.5,0.2,0.5,0.8,0.5,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.9,0.1,0.3,0.0,1.0,0.3,1.1,0.0,0.5,3.2,4.9
"BGR Water collection, treatment and supply",0.0,0.1,0.1,242.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,1.5
"BGR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,205.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,5.7
BGR Construction,0.1,2.1,1.7,7183.6,0.0,1.1,1.6,12.3,0.5,1.5,8.6,0.5,0.0,0.1,0.1,2.4,0.1,0.1,0.0,3.8,0.2,2.1,0.2,3.5,2.2,1.2,0.0,1.0,9.3,20.0
