,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
RUS Manufacture of other non-metallic mineral products,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.2,0.0,0.0,1081.0,0.1,0.0,0.6,1.7,4.4
RUS Manufacture of basic metals,0.0,0.0,0.2,0.3,0.0,0.1,0.6,2.7,0.1,0.8,1.0,0.2,0.0,15.1,0.0,0.4,0.1,0.6,0.0,12.2,0.1,0.5,0.0,0.0,2992.0,0.6,0.0,5.3,35.2,-0.0
"RUS Manufacture of fabricated metal products, except machinery and equipment",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RUS Manufacture of computer, electronic and optical products",0.7,0.9,0.6,3.2,1.7,4.3,107.0,19.9,2.3,3.7,3.6,0.5,0.1,74.2,0.2,5.1,3.3,6.4,0.1,0.4,0.4,2.6,0.0,0.8,5040.6,0.5,0.5,12.0,27.3,474.5
RUS Manufacture of electrical equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Manufacture of machinery and equipment n.e.c.,1.5,11.1,5.5,22.6,3.3,3.9,217.0,83.8,2.4,4.5,6.5,9.0,1.0,297.8,0.1,48.0,1.3,31.8,0.6,6.1,1.6,16.7,1.3,19.9,5276.9,24.7,1.8,29.4,123.1,2051.8
"RUS Manufacture of motor vehicles, trailers and semi-trailers",0.0,3.8,1.7,3.8,0.0,0.3,23.6,41.8,2.3,12.9,3.6,7.1,0.1,60.0,0.5,1.4,0.9,4.2,2.6,3.1,0.6,3.2,0.0,1.5,13829.4,48.5,0.0,2.8,79.3,1099.6
RUS Manufacture of other transport equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Manufacture of furniture; other manufacturing,0.0,0.4,14.7,0.0,0.0,0.7,0.9,6.3,0.1,1.3,1.1,0.0,0.0,1.2,0.0,1.6,1.1,0.2,0.1,0.6,0.2,1.0,0.0,0.0,3240.3,0.0,0.0,10.8,5.2,25.0
RUS Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RUS Electricity, gas, steam and air conditioning supply",0.0,3.4,1.4,0.1,0.0,0.3,0.2,30.8,0.1,1.6,0.5,0.2,0.0,0.0,0.1,1.8,0.0,0.0,0.0,0.7,0.1,0.2,0.0,0.0,5980.8,0.8,0.0,0.4,10.8,0.3
"RUS Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RUS Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Construction,0.0,0.2,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,1.4,0.0,0.0,57417.6,0.0,0.0,0.0,2.1,0.7
RUS Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,3.1,0.0,0.0,0.0,0.0,0.0,107.2,2.0,0.0,13.2,0.0,0.9,0.0,0.0,0.4,0.1,2.1,0.0,1.1,0.0,0.1,0.0,0.1,5021.5,0.0,0.4,34.7,13.1,101.7
"RUS Wholesale trade, except of motor vehicles and motorcycles",0.0,3.4,3.4,0.0,0.0,0.2,0.7,528.2,1.6,2.6,22.2,221.2,0.0,0.0,4.5,13.2,1.6,0.3,0.0,157.2,0.0,0.7,0.1,0.0,33336.3,0.1,0.1,1.0,483.7,6.2
"RUS Retail trade, except of motor vehicles and motorcycles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20858.3,0.0,0.0,0.0,0.0,962.7
RUS Land transport and transport via pipelines,0.4,82.2,8.5,1.1,0.0,7.3,14.2,668.0,9.4,49.5,41.7,258.9,0.1,0.0,1.5,31.9,5.8,1.8,0.0,183.4,0.1,20.7,0.3,0.1,7547.7,49.1,0.3,7.0,697.4,88.3
RUS Water transport,0.0,0.2,0.0,0.0,0.0,0.1,0.3,0.6,0.0,0.1,1.1,0.0,0.0,1.5,0.0,0.1,0.5,0.0,0.0,0.2,0.0,0.1,0.0,0.0,945.5,2.2,0.0,0.0,1.8,118.2
RUS Air transport,0.0,9.7,0.3,0.3,0.0,3.6,5.6,5.1,4.0,23.0,14.4,0.3,0.0,8.4,2.2,14.6,7.4,1.5,0.3,2.0,0.6,0.9,0.2,0.0,2631.6,2.6,0.2,11.7,58.2,54.3
RUS Warehousing and support activities for transportation,0.2,30.7,6.4,0.2,0.0,0.6,0.0,58.9,8.0,66.6,5.8,1.7,0.0,6.6,0.0,27.1,3.7,9.5,0.1,1.4,1.7,2.6,0.3,0.0,3528.5,5.8,0.6,0.0,42.6,175.9
RUS Postal and courier activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Accommodation and food service activities,0.1,0.7,0.6,0.0,0.0,0.6,0.1,1.8,0.2,0.0,2.6,0.0,0.0,0.0,0.4,1.0,0.7,0.1,0.0,0.0,0.0,0.0,0.1,0.0,6031.8,0.0,0.0,0.0,4.6,20.5
RUS Publishing activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RUS Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Telecommunications,0.0,1.3,1.0,0.1,0.0,0.2,0.7,2.9,8.4,1.9,33.4,0.3,0.0,0.6,0.0,4.2,0.3,0.4,0.0,1.5,0.7,1.9,0.1,0.0,5752.4,0.4,0.2,0.2,13.5,63.4
"RUS Computer programming, consultancy and related activities; information service activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RUS Financial service activities, except insurance and pension funding",0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,17518.1,0.0,0.0,0.5,1.1,5.5
"RUS Insurance, reinsurance and pension funding, except compulsory social security",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Real estate activities,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,15992.7,0.0,0.0,0.0,0.0,0.5
RUS Legal and accounting activities; activities of head offices; management consultancy activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Scientific research and development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RUS Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Administrative and support service activities,0.0,2.3,0.4,1.0,0.0,0.8,0.0,13.0,0.6,3.6,2.4,1.1,0.0,0.0,0.4,1.2,0.4,9.4,0.1,6.9,0.0,0.4,0.0,0.1,19793.3,0.1,0.0,11.5,39.8,27.6
RUS Public administration and defence; compulsory social security,0.0,0.3,0.0,0.0,0.0,0.1,0.2,14.6,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,22.9,0.0,0.0,1.0,3.0,0.0,0.0,0.0,41639.0,3.7,0.0,0.0,13.5,-30.3
RUS Education,4.3,0.3,0.0,0.0,0.0,1.2,0.1,0.0,0.0,0.0,2.2,0.2,0.0,8.0,0.0,0.1,0.1,0.0,0.0,1.8,0.0,4.4,0.0,0.0,19262.9,0.0,0.0,0.0,1.7,7.5
RUS Human health and social work activities,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,26665.7,0.0,0.0,0.0,0.1,0.8
RUS Other service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10123.1,0.0,0.0,0.0,0.0,1.5
RUS Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TUR Crop and animal production, hunting and related service activities",20.7,38.2,68.2,16.7,19.4,7.7,3.7,388.9,53.0,140.6,120.5,13.3,0.1,19.1,1.0,304.6,14.3,1.3,0.8,61.9,10.2,41.7,4.4,86.6,154.1,21727.7,0.8,35.3,233.0,593.1
TUR Forestry and logging,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,434.7,0.0,4.5,0.1,1.1
TUR Fishing and aquaculture,0.0,0.1,0.6,0.0,0.0,0.0,0.0,1.3,1.7,1.9,0.0,0.0,0.0,0.0,0.0,68.7,9.2,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0,15.4,27.7
TUR Mining and quarrying,0.2,0.1,0.3,0.2,0.0,0.0,0.1,15.2,0.5,0.8,1.1,0.2,0.0,0.1,0.1,1.4,0.0,0.0,0.1,0.3,0.1,0.2,0.1,0.6,0.9,1407.6,0.0,1.1,21.6,0.1
"TUR Manufacture of food products, beverages and tobacco products",71.1,38.4,77.9,28.2,17.2,45.4,18.8,543.4,63.6,172.8,253.4,4.2,0.9,2.3,12.8,160.9,119.5,19.5,4.2,139.8,20.1,25.4,3.2,65.7,90.5,33691.6,2.9,147.1,257.7,1072.5
"TUR Manufacture of textiles, wearing apparel and leather products",20.3,136.2,253.5,26.2,2.0,151.9,4.6,4220.7,528.9,885.8,2571.3,26.2,0.6,1.7,56.1,649.0,37.4,3.8,18.5,529.2,92.1,165.1,9.8,14.3,745.4,18795.1,1.3,2135.2,931.4,1928.2
"TUR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.3,0.4,0.6,0.5,0.0,0.5,0.1,8.0,1.5,2.7,2.9,0.7,0.0,0.1,0.4,2.6,0.2,0.1,0.2,1.3,0.2,0.5,0.1,0.9,1.3,498.8,0.0,14.3,4.4,1.3
TUR Manufacture of paper and paper products,0.1,0.2,0.4,7.3,0.0,0.1,0.1,4.9,1.0,2.7,7.2,0.6,0.0,0.3,0.2,2.2,0.1,0.0,0.1,2.4,0.1,0.6,0.1,18.0,4.0,110.5,0.0,4.8,10.8,93.5
TUR Printing and reproduction of recorded media,0.1,0.2,0.4,0.3,0.0,0.1,0.1,4.3,0.9,1.5,2.6,0.2,0.0,0.1,1.1,1.8,1.0,0.3,0.1,0.6,0.1,0.4,0.1,0.8,1.1,702.7,0.0,2.3,1.9,0.0
TUR Manufacture of coke and refined petroleum products ,1.0,1.2,2.0,1.9,0.1,4.0,0.3,20.3,15.3,19.9,16.4,1.5,0.2,0.2,0.8,83.9,0.5,0.1,0.5,7.1,0.9,1.8,3.3,6.3,5.8,914.6,0.2,59.0,77.7,139.7
TUR Manufacture of chemicals and chemical products ,1.4,1.7,4.9,25.7,0.3,1.0,1.9,43.2,7.9,13.0,21.7,3.4,0.1,1.4,1.0,12.1,0.7,0.2,0.8,14.3,1.0,16.8,0.9,50.4,100.5,5348.4,0.2,34.7,44.5,267.6
TUR Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Manufacture of rubber and plastic products,2.3,2.8,3.6,8.7,0.8,0.6,0.7,68.9,7.5,19.0,19.5,2.7,0.1,0.6,1.0,10.3,0.4,0.3,0.9,7.1,0.7,8.1,1.6,19.9,6.2,677.8,0.1,10.6,23.4,157.0
TUR Manufacture of other non-metallic mineral products,3.2,2.2,4.6,2.3,0.7,5.3,0.3,35.0,17.6,21.9,25.1,2.5,0.1,1.1,0.8,22.1,1.8,0.3,0.7,5.7,2.0,4.4,1.9,2.9,9.9,12.4,0.2,23.9,27.9,59.1
TUR Manufacture of basic metals,0.5,0.7,1.1,1.1,0.2,0.5,0.5,10.8,2.7,3.8,4.9,0.7,0.0,0.3,0.5,6.0,0.2,0.2,0.3,2.5,0.2,1.1,0.3,2.9,3.5,-396.6,0.0,10.1,6.8,0.0
"TUR Manufacture of fabricated metal products, except machinery and equipment",1.6,7.5,10.0,8.5,0.5,0.9,4.5,100.4,35.1,31.5,93.8,7.3,1.2,1.1,7.2,60.6,1.3,2.1,2.4,11.1,1.0,8.1,1.3,14.6,10.8,1193.1,0.1,43.6,59.6,248.4
"TUR Manufacture of computer, electronic and optical products",21.6,42.3,27.7,22.8,0.4,0.8,0.4,577.4,298.5,296.8,782.3,30.7,0.0,1.0,25.5,299.2,0.6,1.1,0.2,11.9,15.3,29.4,33.9,102.9,11.6,1402.5,0.2,6.7,269.8,490.2
TUR Manufacture of electrical equipment,6.2,12.0,20.0,23.7,0.5,8.7,0.8,142.3,62.2,78.6,153.6,9.8,0.7,8.4,5.7,52.6,3.3,1.1,0.8,14.6,2.2,21.3,6.3,20.9,5.2,1822.4,1.3,28.0,85.2,430.2
TUR Manufacture of machinery and equipment n.e.c.,19.7,20.4,31.3,38.4,8.8,6.4,25.4,262.1,51.9,42.5,69.5,14.9,1.1,16.5,4.6,153.1,1.2,10.2,7.3,18.1,4.1,24.9,6.3,125.6,100.4,6093.3,1.6,189.9,116.1,966.3
"TUR Manufacture of motor vehicles, trailers and semi-trailers",59.2,122.2,201.0,25.0,0.4,0.4,15.3,921.0,528.6,1326.0,356.9,87.8,0.0,0.9,151.8,994.9,0.6,0.4,113.6,98.0,101.9,225.0,85.7,107.0,489.0,40.6,0.1,15.7,692.7,1241.7
TUR Manufacture of other transport equipment,2.4,0.2,0.5,38.9,0.0,0.5,0.0,45.1,126.1,55.2,81.9,0.1,0.0,2.8,0.6,72.0,0.0,0.6,4.9,44.2,9.5,0.4,3.1,0.5,1.5,-217.1,0.0,10.1,94.3,398.5
TUR Manufacture of furniture; other manufacturing,17.3,16.7,23.4,20.4,1.0,25.7,3.5,359.0,61.8,124.5,107.8,31.4,0.1,4.5,17.4,112.4,12.8,5.3,10.8,66.4,6.1,22.0,4.6,32.2,38.6,4202.7,0.2,835.6,205.5,425.5
TUR Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TUR Electricity, gas, steam and air conditioning supply",0.4,0.9,1.9,1.8,0.0,0.7,0.1,13.3,4.5,5.7,11.0,0.7,0.1,0.6,0.4,4.3,0.3,0.1,0.1,1.1,0.2,1.6,0.5,1.5,0.3,2857.1,0.1,2.0,6.3,35.8
"TUR Water collection, treatment and supply",0.3,0.3,0.4,0.5,0.1,0.1,0.4,3.5,0.6,0.5,0.8,0.2,0.0,0.2,0.1,2.0,0.1,0.2,0.1,0.2,0.1,0.3,0.1,1.7,1.4,859.3,0.0,2.6,1.5,12.2
"TUR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.8,0.0,0.0,0.0,0.0
TUR Construction,0.2,2.6,0.8,24.9,0.0,0.3,4.2,3.8,0.9,1.8,2.1,0.3,0.0,0.0,0.2,2.6,0.1,0.0,0.1,1.6,0.2,0.9,0.2,1.4,155.1,35269.7,0.0,2.8,2.8,50.1
TUR Wholesale and retail trade and repair of motor vehicles and motorcycles,6.5,11.6,18.9,7.9,1.3,6.2,2.5,196.3,49.5,86.0,118.8,6.4,0.1,1.7,8.0,81.4,4.7,1.3,4.7,25.3,7.0,15.9,4.7,18.9,46.6,4516.9,0.2,88.1,81.6,164.0
"TUR Wholesale trade, except of motor vehicles and motorcycles",14.2,26.1,42.5,16.7,2.6,14.2,4.7,444.7,112.7,197.7,272.4,14.3,0.3,3.3,18.3,183.0,10.7,2.6,10.7,57.9,16.2,35.8,10.7,38.9,104.2,10270.9,0.5,196.8,184.6,344.6
"TUR Retail trade, except of motor vehicles and motorcycles",17.7,32.6,53.0,20.9,3.3,17.6,5.9,554.2,140.8,246.5,340.0,17.9,0.4,4.2,22.6,228.3,13.1,3.2,13.3,71.9,20.1,44.7,13.4,48.8,129.8,15547.9,0.6,244.8,230.2,430.9
TUR Land transport and transport via pipelines,15.0,44.3,78.1,22.9,3.1,15.9,10.2,599.5,149.8,248.4,317.9,16.0,1.6,3.7,19.0,381.1,12.9,5.3,11.5,70.4,17.6,46.3,11.5,48.4,127.5,25896.2,1.6,206.5,239.6,685.7
TUR Water transport,1.4,3.3,4.3,2.9,0.3,1.7,2.2,62.4,12.8,20.2,58.6,1.5,0.8,2.4,1.8,24.1,3.2,0.3,1.0,11.7,1.9,4.3,1.1,11.5,12.5,506.7,0.1,19.0,24.4,593.3
TUR Air transport,0.1,5.1,4.5,5.3,0.6,1.6,6.3,26.8,32.4,37.4,71.4,0.7,1.1,1.9,0.5,247.6,5.5,2.0,5.2,10.5,1.7,1.2,0.6,9.3,2.9,1889.9,1.0,6.4,23.4,48.7
TUR Warehousing and support activities for transportation,0.3,8.9,45.1,1.5,0.9,0.3,0.2,155.0,33.0,58.3,19.2,2.0,0.7,0.9,0.2,253.5,1.7,7.0,1.3,4.3,2.4,2.1,0.6,2.3,9.7,2267.2,1.8,2.1,42.6,97.4
TUR Postal and courier activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Accommodation and food service activities,0.1,0.2,0.4,0.2,0.0,0.1,0.0,3.7,1.0,1.9,2.2,0.1,0.0,0.0,0.2,1.7,0.1,0.0,0.1,0.5,0.1,0.3,0.1,0.4,1.0,16362.4,0.0,1.9,1.7,3.2
TUR Publishing activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TUR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Telecommunications,0.0,1.9,0.8,0.1,0.5,0.1,3.0,8.5,0.4,1.2,0.5,0.2,2.1,9.6,0.2,5.0,1.5,0.1,10.3,2.0,0.3,0.3,0.0,0.6,5.8,6172.5,1.0,0.6,3.2,19.2
"TUR Computer programming, consultancy and related activities; information service activities",0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.4,0.1,0.1,0.1,0.0,0.0,0.9,0.0,0.1,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,495.6,0.0,2.1,0.1,7.3
"TUR Financial service activities, except insurance and pension funding",0.2,0.7,0.7,0.1,14.1,1.7,1.7,4.3,5.0,2.6,13.8,0.3,8.7,0.0,0.5,2.2,7.4,0.9,0.1,9.8,0.3,1.2,0.4,0.7,0.6,4316.2,0.2,0.4,99.9,460.3
"TUR Insurance, reinsurance and pension funding, except compulsory social security",0.1,0.2,0.1,0.1,0.0,0.5,2.8,0.4,3.7,0.5,11.3,0.1,0.3,0.7,0.3,12.7,1.1,0.4,13.5,3.1,0.1,0.1,0.2,0.2,0.0,194.6,0.8,23.9,3.4,51.9
TUR Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.1
TUR Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32186.5,0.0,0.0,0.0,0.0
TUR Legal and accounting activities; activities of head offices; management consultancy activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Scientific research and development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
TUR Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TUR Other professional, scientific and technical activities; veterinary activities",0.0,0.2,0.2,0.1,0.0,0.1,0.0,2.8,0.3,0.5,3.7,0.2,0.0,0.0,12.5,3.2,12.1,3.3,0.0,0.9,0.2,0.6,0.2,0.1,0.5,1870.7,0.3,0.5,1.9,25.2
TUR Administrative and support service activities,2.4,4.9,7.8,0.9,0.0,0.0,0.6,38.0,21.2,51.9,17.8,3.5,0.0,0.0,5.9,39.2,0.0,0.0,4.3,3.5,3.9,8.7,3.4,4.6,18.6,2865.7,0.0,0.4,27.4,38.4
TUR Public administration and defence; compulsory social security,0.0,0.6,0.1,0.0,0.2,0.2,3.0,44.9,0.7,0.1,0.5,0.8,0.3,18.6,0.0,0.5,1.8,0.4,0.0,6.9,177.6,0.1,0.0,0.0,0.0,28428.9,0.2,0.2,5.5,-351.4
TUR Education,0.1,0.2,0.2,0.1,0.0,0.0,0.0,1.9,0.9,1.7,1.4,0.2,0.0,0.0,0.2,1.4,0.0,0.0,0.1,0.2,0.1,0.3,0.1,0.3,0.7,12124.1,0.0,1.0,1.2,1.7
TUR Human health and social work activities,0.1,0.1,0.1,0.1,0.0,0.0,0.0,1.4,0.7,1.1,1.4,0.1,0.0,0.1,0.8,1.1,0.6,0.2,0.1,0.1,0.1,0.2,0.1,0.2,0.3,9397.9,0.0,0.3,0.8,4.1
TUR Other service activities,0.1,1.6,1.4,0.1,1.9,1.0,9.6,4.9,7.0,1.9,6.7,0.1,0.0,164.1,0.2,5.4,1.6,0.2,0.0,0.2,0.1,0.8,0.1,0.6,0.3,6291.0,1.2,0.8,4.4,5.4
TUR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.6,0.0,0.0,0.0,-0.0
TUR Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
