,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
KOR Manufacture of paper and paper products,12.3,0.1,0.1,0.0,0.7,0.9,90.8,1.8,0.4,0.8,1.0,0.0,1.4,2.1,0.0,0.6,25.5,194.3,1.8,0.5,0.1,0.4,0.0,0.1,4.5,5.7,13.8,15.9,1.2,35.8
KOR Printing and reproduction of recorded media,0.1,0.0,0.0,0.0,0.1,0.0,1.5,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.4,70.7,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,1.1,0.1,0.0
KOR Manufacture of coke and refined petroleum products ,528.0,0.1,63.6,0.0,339.8,21.8,2851.4,63.7,8.7,234.0,154.1,0.1,1382.6,127.4,0.2,17.4,1964.8,8049.6,25.8,121.5,0.6,0.4,0.3,22.2,33.7,96.0,1254.8,992.4,40.2,3143.9
KOR Manufacture of chemicals and chemical products ,38.3,2.0,7.0,0.5,20.0,12.2,598.5,21.9,5.8,19.0,15.1,2.2,58.6,33.7,4.8,9.0,319.9,3891.0,29.0,8.4,1.6,12.8,0.5,1.0,55.7,19.3,62.8,273.6,24.9,374.7
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,6.0,1.4,0.4,0.3,48.2,3.8,146.2,28.4,5.5,9.4,3.5,2.2,22.4,6.2,1.2,8.1,26.5,3972.4,12.2,6.8,0.3,8.8,0.6,1.1,2.8,2.8,9.1,65.3,9.0,437.0
KOR Manufacture of rubber and plastic products,14.5,1.2,1.1,0.1,9.5,11.9,159.4,11.7,1.4,3.8,7.8,0.7,27.7,22.3,0.1,7.9,155.5,452.3,44.5,5.1,0.6,11.5,0.2,0.3,5.3,9.2,7.4,78.2,11.5,137.5
KOR Manufacture of other non-metallic mineral products,0.6,0.1,0.1,0.0,1.9,4.2,27.7,20.8,0.5,5.7,1.0,0.0,1.1,1.1,0.0,7.9,6.1,455.2,3.6,1.2,0.1,0.9,0.0,0.2,1.2,0.7,3.5,18.7,1.9,16.0
KOR Manufacture of basic metals,9.0,0.8,1.1,0.1,8.6,8.1,43.7,11.1,2.9,5.2,5.8,1.1,5.1,11.6,1.5,4.1,45.8,5715.9,9.3,2.5,0.6,2.1,0.3,0.4,13.8,7.1,5.9,66.3,8.2,0.0
"KOR Manufacture of fabricated metal products, except machinery and equipment",39.2,2.4,6.6,0.3,62.2,17.1,427.9,59.2,7.7,15.1,17.8,25.5,35.6,192.8,0.8,14.3,874.1,5298.9,105.2,8.1,2.1,28.8,1.2,1.5,49.6,35.4,95.6,368.2,34.7,1608.0
"KOR Manufacture of computer, electronic and optical products",1086.0,206.8,24.5,33.2,2190.4,710.2,34646.5,1503.7,392.9,1193.8,218.2,89.1,778.1,999.2,137.6,286.0,6877.1,22146.7,2205.7,98.9,46.6,2245.5,56.4,40.5,461.5,819.5,628.0,17068.7,1358.8,12117.4
KOR Manufacture of electrical equipment,185.6,16.2,9.1,8.7,234.2,170.1,3287.6,189.9,52.6,112.7,84.1,30.2,82.6,194.7,4.0,67.5,932.1,4539.8,159.3,19.8,6.8,136.1,7.9,10.6,73.9,157.8,171.3,1611.5,134.9,3078.1
KOR Manufacture of machinery and equipment n.e.c.,249.3,28.5,149.3,5.4,404.7,421.1,7481.4,385.6,56.4,91.4,190.2,19.9,363.1,600.9,3.0,130.8,459.1,23170.8,374.3,119.1,14.9,81.0,16.1,48.8,882.7,476.9,545.5,2537.5,386.0,5417.0
"KOR Manufacture of motor vehicles, trailers and semi-trailers",2750.3,154.8,165.0,13.9,2066.8,2173.3,2738.5,933.4,587.4,704.9,624.8,117.7,74.0,119.2,35.7,544.5,72.2,26586.1,771.3,226.5,74.7,164.1,67.1,6.6,4674.3,768.1,36.6,10201.0,913.6,15053.2
KOR Manufacture of other transport equipment,135.8,5.8,15.8,1.6,86.1,82.5,1144.8,1147.8,20.8,1136.9,676.1,6.7,58.4,1005.1,22.2,352.3,290.8,16021.7,68.8,39.1,396.1,27.0,123.8,6.5,155.8,416.0,239.8,525.7,2982.6,40333.5
KOR Manufacture of furniture; other manufacturing,14.6,3.2,1.6,0.5,14.4,22.4,55.1,54.1,11.7,22.9,28.8,0.9,12.0,38.7,0.7,19.0,116.1,2392.4,31.4,6.2,2.8,5.1,1.2,2.2,18.0,30.0,4.9,247.5,24.3,223.7
KOR Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KOR Electricity, gas, steam and air conditioning supply",0.1,0.0,0.0,0.0,0.2,0.1,1.2,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.3,12175.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.7,0.3,15.5
"KOR Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.1,0.1,1.9,0.5,0.0,0.2,0.0,0.0,0.2,0.7,0.0,0.0,2.6,6093.5,0.1,0.0,0.0,0.1,0.0,0.0,0.1,1.0,0.0,0.4,0.2,275.4
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.2,0.0,0.0,0.0,0.3,0.2,5.5,0.8,0.0,0.3,0.1,0.0,0.4,1.2,0.0,0.1,4.3,1344.8,0.3,0.1,0.0,0.2,0.0,0.0,0.3,1.4,0.3,1.8,0.4,164.9
KOR Construction,0.0,0.0,0.0,0.0,0.2,0.1,1.0,0.2,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.5,156963.9,0.1,0.7,0.0,0.2,0.0,0.0,0.8,0.0,0.1,1.0,0.2,50.6
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,2.9,0.5,0.2,0.1,5.1,1.8,75.9,7.3,1.1,2.8,1.1,0.3,3.0,3.0,0.3,0.9,20.1,3846.2,5.2,0.4,0.2,4.8,0.1,0.1,4.7,2.0,4.1,43.4,3.6,95.2
"KOR Wholesale trade, except of motor vehicles and motorcycles",20.5,3.2,1.0,0.6,36.3,12.5,538.3,26.2,6.7,20.1,6.3,2.0,21.0,21.5,2.0,6.5,143.5,27438.0,35.3,2.7,1.2,32.8,0.9,0.8,12.2,14.3,19.5,271.7,22.2,795.9
"KOR Retail trade, except of motor vehicles and motorcycles",26.3,4.0,1.2,0.7,46.5,16.1,690.5,33.2,8.5,25.4,8.0,2.5,27.0,27.5,2.6,7.9,182.5,34955.0,45.3,3.4,1.5,42.1,1.1,1.1,15.4,18.4,24.5,348.6,27.9,1026.1
KOR Land transport and transport via pipelines,0.1,0.0,0.0,0.0,0.5,0.2,3.7,1.0,0.2,1.1,0.1,0.0,0.7,0.1,0.0,0.3,1.5,19115.4,0.1,0.1,0.0,0.2,0.0,0.0,0.4,0.6,0.6,2.7,0.7,179.4
KOR Water transport,0.6,0.1,0.0,0.0,0.7,1.5,27.8,7.3,0.2,2.6,0.5,0.1,3.4,10.0,0.1,0.4,38.3,0.3,0.7,0.3,0.3,0.7,0.0,0.0,1.0,14.5,0.4,5.5,2.7,4074.5
KOR Air transport,0.2,0.8,0.8,0.8,25.5,18.1,134.5,15.8,1.2,34.3,2.4,0.9,181.2,69.8,0.5,36.1,200.1,258.8,71.6,1.8,9.3,2.8,1.0,0.0,3.0,5.9,190.1,199.8,25.8,808.6
KOR Warehousing and support activities for transportation,0.3,0.1,0.5,0.0,3.5,0.2,1.1,10.1,0.4,3.2,0.4,0.1,4.5,1.1,0.0,2.7,3.5,2731.1,0.3,0.0,1.3,0.2,0.1,0.0,0.6,0.5,4.6,0.6,2.8,186.8
KOR Postal and courier activities,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2
KOR Accommodation and food service activities,1.9,0.2,0.1,0.0,2.6,3.5,15.9,3.6,0.4,0.1,0.9,0.0,4.3,1.1,0.2,0.8,84.5,33168.2,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,102.3,0.9,4.7,800.9
KOR Publishing activities,0.7,0.1,0.2,0.0,0.5,0.0,0.7,0.9,0.4,0.5,0.5,0.7,0.2,0.2,0.0,0.2,1.5,7338.6,0.3,0.4,0.1,0.5,0.1,0.1,0.0,0.0,0.2,0.7,1.8,59.9
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.4,0.1,0.1,0.0,14.2,0.3,1.8,0.8,0.8,1.5,1.0,0.6,13.3,0.5,0.0,2.3,12.4,18228.5,7.3,0.2,0.3,0.4,0.1,0.0,0.1,0.1,2.3,17.1,1.3,160.4
KOR Telecommunications,2.3,0.2,1.3,0.0,0.1,3.0,4.5,1.1,0.7,0.8,2.4,0.0,5.6,0.3,0.0,0.5,5.9,4606.0,0.1,1.7,0.2,0.3,0.1,0.1,1.3,0.2,21.1,0.5,1.1,138.9
"KOR Computer programming, consultancy and related activities; information service activities",0.1,0.0,0.0,0.0,4.9,0.4,20.7,0.5,1.1,0.2,0.2,0.1,0.1,3.1,0.0,0.1,0.6,9303.2,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.7,0.8,674.1
"KOR Financial service activities, except insurance and pension funding",0.2,0.0,0.1,0.0,4.8,0.3,0.7,0.2,0.5,0.9,1.0,0.1,0.2,0.0,0.9,0.8,0.3,21770.9,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.2,14.5,1.0,199.4
"KOR Insurance, reinsurance and pension funding, except compulsory social security",0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.1,0.2,14898.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.9,0.6,217.5
KOR Activities auxiliary to financial services and insurance activities,0.1,0.0,1.5,0.0,0.1,0.0,0.6,0.0,0.3,0.0,1.8,0.0,0.0,0.0,0.4,11.9,0.2,4815.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,0.3,445.2
KOR Real estate activities,0.7,0.1,0.0,0.0,29.6,0.2,5.9,1.6,0.4,0.2,18.2,0.1,2.9,1.8,0.0,6.3,4.9,77971.8,0.4,0.0,0.2,0.6,0.0,0.0,0.3,0.5,15.8,2.2,0.3,154.5
KOR Legal and accounting activities; activities of head offices; management consultancy activities,3.6,0.0,0.1,1.2,4.6,1.6,267.0,2.8,3.5,8.5,0.4,0.1,14.0,1.1,0.0,5.1,0.3,761.4,0.1,0.9,11.7,1.3,0.1,0.2,0.0,0.0,3.8,65.1,3.9,156.4
KOR Architectural and engineering activities; technical testing and analysis,0.2,0.0,0.0,0.0,0.3,0.1,3.7,0.2,0.1,0.1,0.1,0.0,0.1,0.2,0.0,6.7,1.0,803.0,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.2,1.9,0.2,8.8
KOR Scientific research and development,0.1,2.8,9.4,11.1,21.8,2.5,97.7,191.6,5.1,95.0,49.9,2.4,0.1,0.1,0.4,42.2,9.7,28197.9,0.3,6.5,11.3,0.5,0.2,0.5,8.9,0.1,0.1,464.5,168.4,321.0
KOR Advertising and market research,0.0,0.0,0.0,0.9,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,148.5,0.0,68.0
"KOR Other professional, scientific and technical activities; veterinary activities",0.1,0.1,0.2,0.3,0.2,3.5,2.3,14.0,0.1,0.2,39.9,2.8,0.1,0.1,0.4,21.8,230.5,1250.2,43.7,0.6,10.0,2.6,0.8,0.0,2.2,3.7,6.4,46.9,5.2,21.5
KOR Administrative and support service activities,3.3,0.3,0.4,0.1,35.1,1.8,2.3,2.8,2.9,7.8,4.0,0.9,0.3,0.2,0.1,5.9,2.1,3008.0,0.8,3.3,1.8,0.3,0.2,0.2,0.1,0.1,2.0,235.8,15.3,193.6
KOR Public administration and defence; compulsory social security,0.0,0.0,0.0,0.0,0.8,0.3,3.1,0.0,0.3,0.0,2.0,0.0,0.1,6.7,0.0,0.9,4.5,107089.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.4,0.1,22.7
KOR Education,0.3,0.0,0.0,0.0,0.7,0.4,3.0,0.5,0.1,0.1,0.5,0.0,0.5,0.4,0.0,0.3,9.6,80934.0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,9.6,2.9,0.6,101.8
KOR Human health and social work activities,0.1,0.0,0.0,0.0,0.5,0.1,1.1,0.2,0.0,0.0,0.2,0.0,0.3,0.2,0.0,0.1,2.5,75628.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.6,0.2,39.9
KOR Other service activities,0.5,0.1,0.2,0.0,13.6,6.2,60.7,0.4,5.7,0.5,36.8,0.2,0.8,128.3,0.0,17.3,84.9,41342.4,0.1,0.0,0.0,0.5,0.1,0.0,0.1,1.7,3.3,2.2,1.5,133.0
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MEX Crop and animal production, hunting and related service activities",4.8,1.1,4.1,0.0,9.0,486.8,1.9,64.9,39.1,22.5,41.1,0.0,1.6,1.5,8.1,12.9,244.0,0.1,13822.5,9.2,1.1,4.1,0.2,0.0,2.2,5.8,0.1,5869.6,22.9,201.1
MEX Forestry and logging,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.1
MEX Fishing and aquaculture,0.0,0.0,0.0,0.0,0.0,1.5,20.9,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.8,0.5,1069.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,63.7,0.0,144.3
MEX Mining and quarrying,16.8,1.5,3.8,0.0,44.9,129.0,43.6,73.9,12.7,5.5,10.8,0.2,1.4,1.2,1.4,46.4,57.1,6.6,8142.9,29.5,1.0,1.9,0.7,1.1,16.8,3.8,0.9,7515.7,14.9,0.7
"MEX Manufacture of food products, beverages and tobacco products",197.4,6.6,26.2,0.2,80.8,417.7,78.5,44.2,155.6,32.7,128.1,0.8,15.9,2.7,9.2,84.7,757.2,86.3,107858.4,113.1,3.6,3.6,11.4,1.1,134.8,14.3,7.2,7177.1,60.3,1511.6
"MEX Manufacture of textiles, wearing apparel and leather products",9.4,1.1,4.8,0.1,19.0,333.9,7.5,11.1,3.7,11.1,10.7,0.4,0.4,0.2,0.2,36.8,32.7,7.2,8419.0,4.6,0.7,0.4,0.1,0.2,7.3,1.2,0.1,6586.8,3.6,120.0
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.0,435.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.5
MEX Manufacture of paper and paper products,2.0,0.0,0.0,0.0,5.5,2.5,0.2,0.3,5.8,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.5,2853.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.8,1.0,105.9
MEX Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX Manufacture of coke and refined petroleum products ,0.0,0.0,0.0,0.0,6.5,78.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,9.8,13876.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.4,0.0,127.4
MEX Manufacture of chemicals and chemical products ,5.8,0.0,3.2,0.1,64.2,3.6,2.5,16.2,6.3,3.9,3.5,0.2,0.0,4.5,2.7,1.4,6.1,1.1,12002.5,1.8,0.0,1.5,0.1,0.5,3.8,3.4,0.4,1205.1,3.3,798.0
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,22.5,4.7,0.1,0.0,96.2,137.5,2.3,59.5,25.5,26.2,7.1,0.2,2.0,0.4,1.5,13.6,0.1,1.9,8253.4,7.8,3.2,9.6,0.3,18.1,0.0,0.0,1.0,259.5,151.1,734.7
MEX Manufacture of rubber and plastic products,6.9,0.4,5.2,0.1,10.8,28.1,16.7,9.5,0.4,7.5,7.4,0.1,0.9,1.0,0.5,4.3,7.7,0.5,2272.4,2.4,0.5,3.8,0.2,0.2,0.2,1.6,0.3,943.8,1.0,137.1
MEX Manufacture of other non-metallic mineral products,0.4,0.0,0.1,0.0,8.8,2.4,0.7,0.5,0.4,0.6,0.8,0.0,0.0,0.1,0.1,0.1,0.3,0.0,3803.9,1.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,79.8,1.1,10.7
MEX Manufacture of basic metals,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,332.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
"MEX Manufacture of fabricated metal products, except machinery and equipment",8.5,1.1,3.4,0.2,23.3,15.4,2.0,5.6,1.2,0.6,5.4,0.1,0.1,0.8,0.0,1.6,8.0,0.3,2317.8,3.6,0.2,1.3,1.5,0.0,0.0,0.3,0.1,1045.8,1.2,479.1
"MEX Manufacture of computer, electronic and optical products",302.5,17.4,97.6,0.6,397.0,4348.0,395.7,484.8,82.7,169.8,211.0,220.0,23.5,93.7,55.0,44.1,476.7,100.5,-1719.0,317.3,18.5,24.6,18.3,124.0,46.9,67.5,13.5,38528.6,159.0,4013.4
MEX Manufacture of electrical equipment,44.3,9.0,2.9,0.0,127.9,673.3,170.7,91.4,16.6,6.8,18.1,0.8,0.5,7.0,3.9,6.6,75.9,34.4,0.0,2.8,1.2,3.9,1.2,0.3,1.8,10.1,4.9,8918.5,30.3,798.0
MEX Manufacture of machinery and equipment n.e.c.,93.3,5.4,60.7,0.1,104.4,428.6,72.7,177.9,12.2,34.2,40.2,3.3,14.2,26.0,0.7,17.9,32.9,20.2,0.0,31.1,7.8,5.7,0.6,3.4,25.7,36.2,3.1,8694.1,54.5,1089.8
"MEX Manufacture of motor vehicles, trailers and semi-trailers",96.0,26.2,13.4,0.0,1141.9,1831.9,497.1,1832.4,5.7,6.8,1.1,0.5,0.3,0.4,4.1,215.7,94.9,36.1,34551.8,4.9,10.6,31.9,0.2,0.0,350.8,67.2,10.7,21777.3,52.8,2186.0
MEX Manufacture of other transport equipment,0.4,0.0,0.0,0.0,0.2,482.5,2.2,2.9,1.8,0.8,6.7,0.0,0.0,2.2,5.0,0.2,16.3,1.8,-194.3,0.4,5.1,0.3,0.1,0.0,0.1,0.1,0.0,1242.7,0.5,55.7
MEX Manufacture of furniture; other manufacturing,77.2,22.5,47.3,0.0,27.5,499.6,254.1,332.4,104.8,238.4,44.9,0.1,1.1,21.3,56.3,11.6,278.8,78.3,3851.6,27.8,8.9,15.1,0.8,0.3,9.8,44.9,0.2,7147.0,45.7,329.0
MEX Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MEX Electricity, gas, steam and air conditioning supply",0.0,0.1,1.5,0.0,0.7,0.7,0.0,0.3,0.6,0.3,0.2,0.2,0.0,0.0,0.0,0.3,0.0,0.0,10549.7,0.6,0.2,0.0,0.1,0.0,0.0,0.3,0.1,3.7,2.0,10.7
"MEX Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
MEX Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154416.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,2.9,0.3,0.6,0.0,7.8,22.3,3.4,10.3,2.2,0.9,1.9,0.0,0.2,0.2,0.2,2.0,9.9,1.1,9919.8,1.4,0.2,0.3,0.1,0.2,2.9,0.6,0.2,285.8,2.6,31.8
"MEX Wholesale trade, except of motor vehicles and motorcycles",20.8,1.8,4.4,0.0,55.7,159.9,24.7,74.3,15.4,6.8,13.3,0.2,1.7,1.4,1.7,14.7,70.7,8.2,70163.8,9.8,1.2,2.4,0.8,1.3,20.8,4.7,1.1,2050.3,18.4,228.2
"MEX Retail trade, except of motor vehicles and motorcycles",18.3,1.6,3.9,0.0,49.0,140.7,21.7,65.3,13.6,6.0,11.7,0.2,1.5,1.3,1.5,12.9,62.2,7.2,61804.1,8.6,1.1,2.1,0.7,1.2,18.3,4.1,1.0,1803.7,16.2,200.8
MEX Land transport and transport via pipelines,12.5,1.1,2.7,0.0,33.6,96.4,14.9,44.8,9.3,4.1,8.0,0.1,1.0,0.9,1.0,8.8,42.6,4.9,75780.5,5.9,0.8,1.4,0.5,0.8,12.5,2.8,0.7,1235.9,11.1,137.6
MEX Water transport,0.3,0.0,0.1,0.0,0.8,2.3,0.3,1.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.2,1.0,0.1,937.4,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.0,28.9,0.3,3.2
MEX Air transport,0.2,0.1,0.3,0.0,1.3,10.5,1.0,0.9,1.1,5.0,3.5,0.1,2.4,0.8,0.2,1.0,3.0,0.5,5911.0,1.2,0.3,0.0,0.1,0.0,0.2,0.3,1.6,68.5,1.8,13.2
MEX Warehousing and support activities for transportation,0.6,0.2,1.0,0.0,2.2,5.1,0.7,3.3,2.8,3.4,0.9,0.0,0.5,0.1,0.0,0.9,2.3,0.6,4364.1,0.4,0.3,0.1,0.1,0.0,0.6,0.3,0.3,58.1,3.3,21.3
MEX Postal and courier activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX Accommodation and food service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29343.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX Publishing activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0,0.0,0.0,0.0,2.6,0.1,0.0,0.0,0.0,0.3,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.1,4416.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,0.0,6.9
MEX Telecommunications,0.1,0.1,0.4,0.0,1.0,0.3,7.8,0.2,0.3,0.4,0.3,0.0,6.8,2.8,0.0,0.4,0.1,0.0,23720.5,0.2,0.0,0.0,0.0,0.0,0.1,0.3,0.8,3.5,0.2,14.3
"MEX Computer programming, consultancy and related activities; information service activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
"MEX Financial service activities, except insurance and pension funding",0.0,0.0,0.0,0.0,0.8,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,27702.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.1,0.0,10.8
"MEX Insurance, reinsurance and pension funding, except compulsory social security",0.3,0.1,0.2,0.0,0.7,2.5,0.7,1.0,0.3,0.1,0.3,0.0,0.7,0.7,0.4,0.4,1.5,0.1,7951.1,0.2,0.0,0.1,0.1,0.0,0.3,1.0,0.4,37.5,1.7,239.7
MEX Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
MEX Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
MEX Scientific research and development,0.0,0.0,0.2,0.0,0.2,0.0,1.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,1577.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4
MEX Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MEX Other professional, scientific and technical activities; veterinary activities",0.1,0.0,0.3,0.0,0.2,1.1,0.1,1.0,0.1,0.0,1.2,0.0,0.0,0.0,0.6,2.1,10.6,6.3,-24.0,0.5,0.1,0.1,0.1,0.0,0.1,1.0,0.3,11.4,1.2,9.7
