,0
"NOR Insurance, reinsurance and pension funding, except compulsory social security",18.1
NOR Activities auxiliary to financial services and insurance activities,16.2
NOR Real estate activities,81.6
NOR Legal and accounting activities; activities of head offices; management consultancy activities,88.1
NOR Architectural and engineering activities; technical testing and analysis,87.5
NOR Scientific research and development,17.9
NOR Advertising and market research,15.9
"NOR Other professional, scientific and technical activities; veterinary activities",25.1
NOR Administrative and support service activities,217.7
NOR Public administration and defence; compulsory social security,413.4
NOR Education,390.3
NOR Human health and social work activities,1002.1
NOR Other service activities,185.3
NOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NOR Activities of extraterritorial organizations and bodies,0.0
"POL Crop and animal production, hunting and related service activities",10821.2
POL Forestry and logging,517.7
POL Fishing and aquaculture,4.1
POL Mining and quarrying,7604.5
"POL Manufacture of food products, beverages and tobacco products",5229.9
"POL Manufacture of textiles, wearing apparel and leather products",602.1
"POL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1061.2
POL Manufacture of paper and paper products,1331.4
POL Printing and reproduction of recorded media,91.2
POL Manufacture of coke and refined petroleum products ,7670.8
POL Manufacture of chemicals and chemical products ,10976.0
POL Manufacture of basic pharmaceutical products and pharmaceutical preparations,17.0
POL Manufacture of rubber and plastic products,408.8
POL Manufacture of other non-metallic mineral products,19659.0
POL Manufacture of basic metals,18423.5
"POL Manufacture of fabricated metal products, except machinery and equipment",476.3
"POL Manufacture of computer, electronic and optical products",276.8
POL Manufacture of electrical equipment,271.9
POL Manufacture of machinery and equipment n.e.c.,315.2
"POL Manufacture of motor vehicles, trailers and semi-trailers",476.9
POL Manufacture of other transport equipment,201.7
POL Manufacture of furniture; other manufacturing,267.9
POL Repair and installation of machinery and equipment,82.1
"POL Electricity, gas, steam and air conditioning supply",168682.5
"POL Water collection, treatment and supply",166.7
"POL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1507.9
POL Construction,1174.6
POL Wholesale and retail trade and repair of motor vehicles and motorcycles,464.5
"POL Wholesale trade, except of motor vehicles and motorcycles",1768.4
"POL Retail trade, except of motor vehicles and motorcycles",1572.3
POL Land transport and transport via pipelines,21612.6
POL Water transport,1508.0
POL Air transport,1129.7
POL Warehousing and support activities for transportation,1611.2
POL Postal and courier activities,128.8
POL Accommodation and food service activities,300.9
POL Publishing activities,6.8
"POL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",4.6
POL Telecommunications,197.9
"POL Computer programming, consultancy and related activities; information service activities",115.8
"POL Financial service activities, except insurance and pension funding",479.9
"POL Insurance, reinsurance and pension funding, except compulsory social security",407.6
POL Activities auxiliary to financial services and insurance activities,77.6
POL Real estate activities,1163.7
POL Legal and accounting activities; activities of head offices; management consultancy activities,189.8
POL Architectural and engineering activities; technical testing and analysis,576.6
POL Scientific research and development,198.4
POL Advertising and market research,66.4
"POL Other professional, scientific and technical activities; veterinary activities",124.2
POL Administrative and support service activities,313.3
POL Public administration and defence; compulsory social security,1546.1
POL Education,1017.1
POL Human health and social work activities,732.6
POL Other service activities,555.2
POL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
POL Activities of extraterritorial organizations and bodies,0.0
"PRT Crop and animal production, hunting and related service activities",1651.7
PRT Forestry and logging,154.9
PRT Fishing and aquaculture,327.4
PRT Mining and quarrying,380.9
"PRT Manufacture of food products, beverages and tobacco products",1423.7
"PRT Manufacture of textiles, wearing apparel and leather products",1124.2
"PRT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",355.4
PRT Manufacture of paper and paper products,683.9
PRT Printing and reproduction of recorded media,35.4
PRT Manufacture of coke and refined petroleum products ,2938.8
PRT Manufacture of chemicals and chemical products ,2299.3
PRT Manufacture of basic pharmaceutical products and pharmaceutical preparations,10.6
PRT Manufacture of rubber and plastic products,71.5
PRT Manufacture of other non-metallic mineral products,9224.6
PRT Manufacture of basic metals,338.1
"PRT Manufacture of fabricated metal products, except machinery and equipment",219.0
"PRT Manufacture of computer, electronic and optical products",4.2
PRT Manufacture of electrical equipment,6.7
PRT Manufacture of machinery and equipment n.e.c.,266.9
"PRT Manufacture of motor vehicles, trailers and semi-trailers",18.3
PRT Manufacture of other transport equipment,1.7
PRT Manufacture of furniture; other manufacturing,53.1
PRT Repair and installation of machinery and equipment,27.1
"PRT Electricity, gas, steam and air conditioning supply",17083.0
"PRT Water collection, treatment and supply",38.4
"PRT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",550.8
PRT Construction,2040.5
PRT Wholesale and retail trade and repair of motor vehicles and motorcycles,133.0
"PRT Wholesale trade, except of motor vehicles and motorcycles",1848.0
"PRT Retail trade, except of motor vehicles and motorcycles",657.3
PRT Land transport and transport via pipelines,4299.7
PRT Water transport,710.5
PRT Air transport,2140.9
PRT Warehousing and support activities for transportation,105.0
PRT Postal and courier activities,27.4
PRT Accommodation and food service activities,580.2
PRT Publishing activities,18.0
"PRT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",11.6
PRT Telecommunications,30.2
"PRT Computer programming, consultancy and related activities; information service activities",20.2
"PRT Financial service activities, except insurance and pension funding",67.9
"PRT Insurance, reinsurance and pension funding, except compulsory social security",22.2
PRT Activities auxiliary to financial services and insurance activities,31.9
PRT Real estate activities,26.6
PRT Legal and accounting activities; activities of head offices; management consultancy activities,51.0
PRT Architectural and engineering activities; technical testing and analysis,35.2
PRT Scientific research and development,5.6
PRT Advertising and market research,11.5
"PRT Other professional, scientific and technical activities; veterinary activities",10.5
PRT Administrative and support service activities,277.5
PRT Public administration and defence; compulsory social security,797.8
PRT Education,116.7
PRT Human health and social work activities,686.3
PRT Other service activities,192.6
PRT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
PRT Activities of extraterritorial organizations and bodies,0.0
"ROU Crop and animal production, hunting and related service activities",1631.8
ROU Forestry and logging,27.8
ROU Fishing and aquaculture,10.6
ROU Mining and quarrying,3367.2
"ROU Manufacture of food products, beverages and tobacco products",1458.3
"ROU Manufacture of textiles, wearing apparel and leather products",719.2
"ROU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",288.8
ROU Manufacture of paper and paper products,248.7
ROU Printing and reproduction of recorded media,59.5
ROU Manufacture of coke and refined petroleum products ,4229.3
ROU Manufacture of chemicals and chemical products ,7046.6
ROU Manufacture of basic pharmaceutical products and pharmaceutical preparations,4.4
ROU Manufacture of rubber and plastic products,79.4
ROU Manufacture of other non-metallic mineral products,7451.1
ROU Manufacture of basic metals,13374.5
"ROU Manufacture of fabricated metal products, except machinery and equipment",286.7
"ROU Manufacture of computer, electronic and optical products",117.2
ROU Manufacture of electrical equipment,203.1
ROU Manufacture of machinery and equipment n.e.c.,221.5
"ROU Manufacture of motor vehicles, trailers and semi-trailers",176.9
ROU Manufacture of other transport equipment,117.0
ROU Manufacture of furniture; other manufacturing,84.4
ROU Repair and installation of machinery and equipment,62.2
"ROU Electricity, gas, steam and air conditioning supply",39878.1
"ROU Water collection, treatment and supply",161.6
"ROU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",117.7
ROU Construction,1653.1
ROU Wholesale and retail trade and repair of motor vehicles and motorcycles,133.1
"ROU Wholesale trade, except of motor vehicles and motorcycles",976.6
"ROU Retail trade, except of motor vehicles and motorcycles",811.0
ROU Land transport and transport via pipelines,2929.8
ROU Water transport,718.7
ROU Air transport,1130.1
ROU Warehousing and support activities for transportation,526.1
ROU Postal and courier activities,31.6
ROU Accommodation and food service activities,360.2
ROU Publishing activities,15.4
"ROU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",23.2
ROU Telecommunications,156.0
"ROU Computer programming, consultancy and related activities; information service activities",100.4
"ROU Financial service activities, except insurance and pension funding",164.8
"ROU Insurance, reinsurance and pension funding, except compulsory social security",33.8
ROU Activities auxiliary to financial services and insurance activities,85.8
ROU Real estate activities,219.7
ROU Legal and accounting activities; activities of head offices; management consultancy activities,241.8
ROU Architectural and engineering activities; technical testing and analysis,100.5
ROU Scientific research and development,48.8
ROU Advertising and market research,225.5
"ROU Other professional, scientific and technical activities; veterinary activities",55.9
ROU Administrative and support service activities,86.3
ROU Public administration and defence; compulsory social security,269.4
ROU Education,200.1
ROU Human health and social work activities,242.4
ROU Other service activities,436.5
ROU Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ROU Activities of extraterritorial organizations and bodies,0.0
"RUS Crop and animal production, hunting and related service activities",27732.8
RUS Forestry and logging,0.0
RUS Fishing and aquaculture,2422.7
RUS Mining and quarrying,124695.8
"RUS Manufacture of food products, beverages and tobacco products",3568.6
"RUS Manufacture of textiles, wearing apparel and leather products",642.3
"RUS Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1588.2
RUS Manufacture of paper and paper products,1332.8
RUS Printing and reproduction of recorded media,0.0
RUS Manufacture of coke and refined petroleum products ,42998.8
RUS Manufacture of chemicals and chemical products ,64936.9
RUS Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.0
RUS Manufacture of rubber and plastic products,876.5
RUS Manufacture of other non-metallic mineral products,70213.6
RUS Manufacture of basic metals,231571.0
"RUS Manufacture of fabricated metal products, except machinery and equipment",0.0
"RUS Manufacture of computer, electronic and optical products",1268.2
RUS Manufacture of electrical equipment,0.0
RUS Manufacture of machinery and equipment n.e.c.,3362.2
"RUS Manufacture of motor vehicles, trailers and semi-trailers",2215.3
RUS Manufacture of other transport equipment,0.0
RUS Manufacture of furniture; other manufacturing,504.4
RUS Repair and installation of machinery and equipment,0.0
"RUS Electricity, gas, steam and air conditioning supply",746556.6
"RUS Water collection, treatment and supply",0.0
"RUS Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",15030.1
RUS Construction,9226.5
RUS Wholesale and retail trade and repair of motor vehicles and motorcycles,677.6
"RUS Wholesale trade, except of motor vehicles and motorcycles",4728.1
"RUS Retail trade, except of motor vehicles and motorcycles",7754.6
RUS Land transport and transport via pipelines,98850.2
RUS Water transport,20588.2
RUS Air transport,16677.1
RUS Warehousing and support activities for transportation,3410.8
RUS Postal and courier activities,0.0
RUS Accommodation and food service activities,2888.5
RUS Publishing activities,0.0
"RUS Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
RUS Telecommunications,548.4
"RUS Computer programming, consultancy and related activities; information service activities",0.0
"RUS Financial service activities, except insurance and pension funding",1779.1
"RUS Insurance, reinsurance and pension funding, except compulsory social security",0.0
RUS Activities auxiliary to financial services and insurance activities,0.0
RUS Real estate activities,6917.0
RUS Legal and accounting activities; activities of head offices; management consultancy activities,0.0
RUS Architectural and engineering activities; technical testing and analysis,0.0
RUS Scientific research and development,0.0
RUS Advertising and market research,0.0
"RUS Other professional, scientific and technical activities; veterinary activities",0.0
RUS Administrative and support service activities,3099.3
RUS Public administration and defence; compulsory social security,6334.1
RUS Education,4731.4
RUS Human health and social work activities,3879.2
RUS Other service activities,7129.6
RUS Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
RUS Activities of extraterritorial organizations and bodies,0.0
"TUR Crop and animal production, hunting and related service activities",11344.2
TUR Forestry and logging,146.2
TUR Fishing and aquaculture,119.6
TUR Mining and quarrying,1619.5
"TUR Manufacture of food products, beverages and tobacco products",6776.3
"TUR Manufacture of textiles, wearing apparel and leather products",9625.2
"TUR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",938.4
TUR Manufacture of paper and paper products,555.5
TUR Printing and reproduction of recorded media,753.2
TUR Manufacture of coke and refined petroleum products ,4012.8
TUR Manufacture of chemicals and chemical products ,2397.3
TUR Manufacture of basic pharmaceutical products and pharmaceutical preparations,469.7
TUR Manufacture of rubber and plastic products,1985.6
TUR Manufacture of other non-metallic mineral products,43401.4
TUR Manufacture of basic metals,17310.1
"TUR Manufacture of fabricated metal products, except machinery and equipment",3153.1
"TUR Manufacture of computer, electronic and optical products",413.5
TUR Manufacture of electrical equipment,1432.7
TUR Manufacture of machinery and equipment n.e.c.,1862.7
"TUR Manufacture of motor vehicles, trailers and semi-trailers",1829.7
TUR Manufacture of other transport equipment,544.1
TUR Manufacture of furniture; other manufacturing,1121.2
TUR Repair and installation of machinery and equipment,19.8
"TUR Electricity, gas, steam and air conditioning supply",109823.6
"TUR Water collection, treatment and supply",42.3
"TUR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",606.3
TUR Construction,9720.4
TUR Wholesale and retail trade and repair of motor vehicles and motorcycles,538.2
"TUR Wholesale trade, except of motor vehicles and motorcycles",192.6
"TUR Retail trade, except of motor vehicles and motorcycles",56.5
TUR Land transport and transport via pipelines,11566.9
TUR Water transport,1601.7
TUR Air transport,5982.0
TUR Warehousing and support activities for transportation,73.3
TUR Postal and courier activities,0.0
TUR Accommodation and food service activities,39.9
TUR Publishing activities,19.1
"TUR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",29.4
TUR Telecommunications,0.0
"TUR Computer programming, consultancy and related activities; information service activities",19.1
"TUR Financial service activities, except insurance and pension funding",41.8
"TUR Insurance, reinsurance and pension funding, except compulsory social security",34.3
TUR Activities auxiliary to financial services and insurance activities,19.4
TUR Real estate activities,62.7
TUR Legal and accounting activities; activities of head offices; management consultancy activities,40.0
TUR Architectural and engineering activities; technical testing and analysis,20.6
TUR Scientific research and development,39.2
TUR Advertising and market research,20.6
"TUR Other professional, scientific and technical activities; veterinary activities",41.9
TUR Administrative and support service activities,1207.0
TUR Public administration and defence; compulsory social security,65.0
TUR Education,60.5
TUR Human health and social work activities,66.4
TUR Other service activities,142.6
TUR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
TUR Activities of extraterritorial organizations and bodies,0.0
"TWN Crop and animal production, hunting and related service activities",423.9
TWN Forestry and logging,6.6
TWN Fishing and aquaculture,1203.3
TWN Mining and quarrying,28734.8
"TWN Manufacture of food products, beverages and tobacco products",1078.3
"TWN Manufacture of textiles, wearing apparel and leather products",2946.5
"TWN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",41.7
TWN Manufacture of paper and paper products,1614.0
TWN Printing and reproduction of recorded media,221.0
TWN Manufacture of coke and refined petroleum products ,10633.4
TWN Manufacture of chemicals and chemical products ,25343.6
TWN Manufacture of basic pharmaceutical products and pharmaceutical preparations,18.5
TWN Manufacture of rubber and plastic products,215.0
TWN Manufacture of other non-metallic mineral products,17695.9
TWN Manufacture of basic metals,26262.6
"TWN Manufacture of fabricated metal products, except machinery and equipment",476.2
"TWN Manufacture of computer, electronic and optical products",775.4
TWN Manufacture of electrical equipment,201.4
TWN Manufacture of machinery and equipment n.e.c.,320.4
"TWN Manufacture of motor vehicles, trailers and semi-trailers",220.8
TWN Manufacture of other transport equipment,275.1
TWN Manufacture of furniture; other manufacturing,28.0
TWN Repair and installation of machinery and equipment,129.1
"TWN Electricity, gas, steam and air conditioning supply",125748.1
"TWN Water collection, treatment and supply",27.2
"TWN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",4416.1
TWN Construction,1031.0
TWN Wholesale and retail trade and repair of motor vehicles and motorcycles,90.6
"TWN Wholesale trade, except of motor vehicles and motorcycles",1900.4
"TWN Retail trade, except of motor vehicles and motorcycles",1325.3
TWN Land transport and transport via pipelines,9441.9
TWN Water transport,16265.9
TWN Air transport,18515.3
TWN Warehousing and support activities for transportation,1676.3
TWN Postal and courier activities,59.9
TWN Accommodation and food service activities,798.3
TWN Publishing activities,15.4
"TWN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",7.4
TWN Telecommunications,54.2
"TWN Computer programming, consultancy and related activities; information service activities",57.9
"TWN Financial service activities, except insurance and pension funding",130.8
"TWN Insurance, reinsurance and pension funding, except compulsory social security",104.8
TWN Activities auxiliary to financial services and insurance activities,41.0
TWN Real estate activities,158.3
TWN Legal and accounting activities; activities of head offices; management consultancy activities,24.6
TWN Architectural and engineering activities; technical testing and analysis,170.7
TWN Scientific research and development,173.5
TWN Advertising and market research,47.0
"TWN Other professional, scientific and technical activities; veterinary activities",62.4
TWN Administrative and support service activities,344.0
TWN Public administration and defence; compulsory social security,886.6
TWN Education,1038.0
TWN Human health and social work activities,400.3
TWN Other service activities,1085.7
TWN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
TWN Activities of extraterritorial organizations and bodies,0.0
"USA Crop and animal production, hunting and related service activities",58504.6
USA Forestry and logging,4770.1
USA Fishing and aquaculture,794.8
USA Mining and quarrying,103723.0
"USA Manufacture of food products, beverages and tobacco products",66269.9
"USA Manufacture of textiles, wearing apparel and leather products",8969.1
"USA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",11409.7
USA Manufacture of paper and paper products,46329.1
USA Printing and reproduction of recorded media,10527.1
USA Manufacture of coke and refined petroleum products ,190735.0
USA Manufacture of chemicals and chemical products ,147866.4
USA Manufacture of basic pharmaceutical products and pharmaceutical preparations,1466.6
USA Manufacture of rubber and plastic products,21588.8
USA Manufacture of other non-metallic mineral products,138975.5
USA Manufacture of basic metals,133639.5
"USA Manufacture of fabricated metal products, except machinery and equipment",11646.0
"USA Manufacture of computer, electronic and optical products",7505.8
USA Manufacture of electrical equipment,5329.2
USA Manufacture of machinery and equipment n.e.c.,20620.3
"USA Manufacture of motor vehicles, trailers and semi-trailers",9001.2
USA Manufacture of other transport equipment,12866.4
USA Manufacture of furniture; other manufacturing,7807.4
USA Repair and installation of machinery and equipment,2699.0
"USA Electricity, gas, steam and air conditioning supply",2485089.0
"USA Water collection, treatment and supply",17233.9
"USA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",6204.8
USA Construction,76600.5
USA Wholesale and retail trade and repair of motor vehicles and motorcycles,15119.8
"USA Wholesale trade, except of motor vehicles and motorcycles",32993.9
"USA Retail trade, except of motor vehicles and motorcycles",73305.3
USA Land transport and transport via pipelines,228584.7
USA Water transport,50646.4
USA Air transport,183092.8
USA Warehousing and support activities for transportation,20709.8
USA Postal and courier activities,7032.8
USA Accommodation and food service activities,63977.7
USA Publishing activities,136.8
"USA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",177.4
USA Telecommunications,2503.7
"USA Computer programming, consultancy and related activities; information service activities",12732.5
"USA Financial service activities, except insurance and pension funding",14902.8
"USA Insurance, reinsurance and pension funding, except compulsory social security",11969.1
USA Activities auxiliary to financial services and insurance activities,5302.3
USA Real estate activities,15054.4
USA Legal and accounting activities; activities of head offices; management consultancy activities,20549.6
USA Architectural and engineering activities; technical testing and analysis,13414.2
USA Scientific research and development,5359.9
USA Advertising and market research,6376.3
"USA Other professional, scientific and technical activities; veterinary activities",2187.2
USA Administrative and support service activities,63282.9
USA Public administration and defence; compulsory social security,262059.7
USA Education,16019.4
USA Human health and social work activities,82445.5
USA Other service activities,34370.0
USA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
USA Activities of extraterritorial organizations and bodies,0.0
"REU Crop and animal production, hunting and related service activities",10770.8
REU Forestry and logging,1915.3
REU Fishing and aquaculture,1027.8
REU Mining and quarrying,9884.6
"REU Manufacture of food products, beverages and tobacco products",7247.5
"REU Manufacture of textiles, wearing apparel and leather products",1602.3
"REU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1507.2
REU Manufacture of paper and paper products,6650.6
REU Printing and reproduction of recorded media,738.2
REU Manufacture of coke and refined petroleum products ,18574.9
REU Manufacture of chemicals and chemical products ,15488.8
REU Manufacture of basic pharmaceutical products and pharmaceutical preparations,445.1
REU Manufacture of rubber and plastic products,1794.3
REU Manufacture of other non-metallic mineral products,43900.0
REU Manufacture of basic metals,45800.2
"REU Manufacture of fabricated metal products, except machinery and equipment",4293.3
"REU Manufacture of computer, electronic and optical products",739.4
REU Manufacture of electrical equipment,740.6
REU Manufacture of machinery and equipment n.e.c.,1797.9
"REU Manufacture of motor vehicles, trailers and semi-trailers",1375.1
REU Manufacture of other transport equipment,480.1
REU Manufacture of furniture; other manufacturing,965.4
REU Repair and installation of machinery and equipment,544.3
"REU Electricity, gas, steam and air conditioning supply",225720.3
"REU Water collection, treatment and supply",392.8
"REU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",4704.6
REU Construction,12455.2
REU Wholesale and retail trade and repair of motor vehicles and motorcycles,1572.5
"REU Wholesale trade, except of motor vehicles and motorcycles",4775.3
"REU Retail trade, except of motor vehicles and motorcycles",4392.3
REU Land transport and transport via pipelines,31845.8
REU Water transport,93600.1
REU Air transport,24660.8
REU Warehousing and support activities for transportation,5629.7
REU Postal and courier activities,857.2
REU Accommodation and food service activities,2785.8
REU Publishing activities,118.3
"REU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",74.7
REU Telecommunications,707.9
"REU Computer programming, consultancy and related activities; information service activities",659.7
"REU Financial service activities, except insurance and pension funding",986.7
"REU Insurance, reinsurance and pension funding, except compulsory social security",411.3
REU Activities auxiliary to financial services and insurance activities,153.4
REU Real estate activities,2552.1
REU Legal and accounting activities; activities of head offices; management consultancy activities,1748.6
REU Architectural and engineering activities; technical testing and analysis,842.1
REU Scientific research and development,291.0
REU Advertising and market research,253.1
"REU Other professional, scientific and technical activities; veterinary activities",375.5
REU Administrative and support service activities,2092.4
REU Public administration and defence; compulsory social security,5466.1
REU Education,3214.1
REU Human health and social work activities,4858.3
REU Other service activities,2887.7
REU Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
REU Activities of extraterritorial organizations and bodies,0.0
"RoW Crop and animal production, hunting and related service activities",113729.9
RoW Forestry and logging,9787.3
RoW Fishing and aquaculture,7197.7
RoW Mining and quarrying,173434.1
"RoW Manufacture of food products, beverages and tobacco products",26891.2
"RoW Manufacture of textiles, wearing apparel and leather products",9072.3
"RoW Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2891.5
RoW Manufacture of paper and paper products,4904.3
RoW Printing and reproduction of recorded media,2352.2
RoW Manufacture of coke and refined petroleum products ,171590.0
RoW Manufacture of chemicals and chemical products ,85223.4
RoW Manufacture of basic pharmaceutical products and pharmaceutical preparations,2117.8
RoW Manufacture of rubber and plastic products,316401.9
RoW Manufacture of other non-metallic mineral products,90164.6
RoW Manufacture of basic metals,133514.7
"RoW Manufacture of fabricated metal products, except machinery and equipment",7366.1
"RoW Manufacture of computer, electronic and optical products",4282.0
RoW Manufacture of electrical equipment,2675.7
RoW Manufacture of machinery and equipment n.e.c.,5936.2
"RoW Manufacture of motor vehicles, trailers and semi-trailers",4351.9
RoW Manufacture of other transport equipment,2177.6
RoW Manufacture of furniture; other manufacturing,120980.1
RoW Repair and installation of machinery and equipment,1108.8
"RoW Electricity, gas, steam and air conditioning supply",3041618.3
"RoW Water collection, treatment and supply",5205.7
"RoW Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",97447.0
RoW Construction,69522.2
RoW Wholesale and retail trade and repair of motor vehicles and motorcycles,9741.5
"RoW Wholesale trade, except of motor vehicles and motorcycles",49021.3
"RoW Retail trade, except of motor vehicles and motorcycles",47950.2
RoW Land transport and transport via pipelines,232848.3
RoW Water transport,204080.3
RoW Air transport,151331.6
RoW Warehousing and support activities for transportation,28323.4
RoW Postal and courier activities,3764.9
RoW Accommodation and food service activities,34188.2
RoW Publishing activities,538.6
"RoW Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",901.1
RoW Telecommunications,5695.4
"RoW Computer programming, consultancy and related activities; information service activities",6360.6
"RoW Financial service activities, except insurance and pension funding",9459.1
"RoW Insurance, reinsurance and pension funding, except compulsory social security",4821.9
RoW Activities auxiliary to financial services and insurance activities,2246.6
RoW Real estate activities,13685.0
RoW Legal and accounting activities; activities of head offices; management consultancy activities,18264.9
RoW Architectural and engineering activities; technical testing and analysis,6126.5
RoW Scientific research and development,6601.7
RoW Advertising and market research,0.0
"RoW Other professional, scientific and technical activities; veterinary activities",4056.5
RoW Administrative and support service activities,24934.3
RoW Public administration and defence; compulsory social security,122770.4
RoW Education,25882.8
RoW Human health and social work activities,43605.3
RoW Other service activities,31681.8
RoW Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
RoW Activities of extraterritorial organizations and bodies,0.0
