,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
ITA Land transport and transport via pipelines,0.8,19.8,19.5,0.1,0.8,1.3,1.6,68.5,20.9,27.5,12.1,0.9,0.2,0.6,0.3,17868.0,5.7,0.4,0.1,7.0,0.1,3.7,1.6,0.3,6.6,10.9,0.9,20.4,44.0,510.3
ITA Water transport,0.0,1.4,2.3,0.0,0.2,0.5,1.3,18.5,3.7,3.9,23.2,0.2,0.1,12.3,0.1,2694.8,11.7,0.8,0.0,1.9,0.1,0.5,0.6,0.3,1.0,6.6,0.3,0.9,7.7,1616.0
ITA Air transport,0.1,9.9,5.9,0.2,2.9,4.0,3.3,24.1,50.4,48.2,44.2,0.9,0.8,10.6,1.2,5200.5,54.0,0.6,2.9,11.3,0.4,1.2,5.3,0.7,1.4,4.2,1.2,130.8,39.6,164.9
ITA Warehousing and support activities for transportation,1.8,29.5,89.8,0.1,7.9,1.2,0.3,257.2,85.2,125.1,23.8,2.8,0.8,9.5,0.2,8610.8,19.9,4.0,1.7,9.1,1.1,4.1,8.8,0.3,10.8,10.2,9.4,17.7,86.2,470.7
ITA Postal and courier activities,0.0,0.9,1.3,0.0,0.1,0.0,0.0,3.8,1.6,1.9,7.4,0.1,0.0,0.1,0.0,1286.1,0.2,0.0,0.0,0.4,0.0,0.1,0.1,0.0,0.2,0.3,0.1,0.3,2.0,32.4
ITA Accommodation and food service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,2.1,0.0,0.0,0.0,0.0,53486.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.1
ITA Publishing activities,1.5,1.8,6.8,0.5,0.1,0.1,0.0,61.2,7.8,22.8,21.0,0.9,0.0,0.0,0.0,6335.9,2.2,0.2,0.0,44.9,26.7,2.2,0.6,0.3,0.0,0.0,0.6,16.7,52.0,83.0
"ITA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",1.9,11.1,35.8,0.8,3.3,0.5,0.0,31.3,12.5,108.8,234.5,0.3,5.3,0.0,0.0,3615.1,5.9,42.6,13.8,26.8,0.9,13.5,10.2,1.9,0.0,0.0,22.4,61.7,27.3,141.8
ITA Telecommunications,2.1,30.5,47.9,4.5,13.8,3.0,9.7,101.8,91.9,68.5,514.4,10.8,0.5,6.1,2.2,12245.5,3.1,2.1,9.2,38.7,3.3,5.7,9.1,3.9,4.3,22.2,6.4,25.6,142.8,337.9
"ITA Computer programming, consultancy and related activities; information service activities",2.5,5.4,5.9,1.5,14.4,1.2,13.8,75.1,20.5,37.2,31.0,6.3,0.2,1.7,1.3,10893.1,3.2,2.5,3.7,23.5,6.3,6.2,4.2,3.6,1.6,19.6,2.2,30.8,130.9,635.1
"ITA Financial service activities, except insurance and pension funding",0.3,0.2,1.4,0.0,0.8,0.3,0.0,6.2,0.8,5.9,17.5,0.4,0.0,0.0,5.1,17569.8,0.5,2.8,0.1,5.2,0.5,0.5,0.5,0.0,0.1,0.6,0.0,0.6,14.3,283.7
"ITA Insurance, reinsurance and pension funding, except compulsory social security",0.4,8.1,4.6,0.2,0.0,0.7,5.1,136.2,13.5,45.9,59.9,0.4,0.0,1.1,45.5,11296.0,4.2,0.1,37.1,19.1,0.2,0.7,1.0,0.1,0.1,8.1,0.3,190.6,54.7,90.8
ITA Activities auxiliary to financial services and insurance activities,0.2,0.1,3.7,0.0,0.0,0.0,0.0,0.7,0.2,0.3,7.7,0.0,0.0,0.0,0.2,1103.5,0.0,0.3,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.5,1.2,31.0
ITA Real estate activities,1.3,2.6,0.3,0.0,15.0,0.1,0.0,43.3,1.3,0.2,68.4,0.0,0.0,0.0,0.0,90547.6,0.1,0.4,0.0,107.5,0.1,11.0,0.3,0.0,0.6,0.0,1.9,0.6,0.7,12.9
ITA Legal and accounting activities; activities of head offices; management consultancy activities,1.9,1.3,19.2,0.7,2.9,0.8,22.6,9.8,23.2,48.3,9.0,0.1,0.3,0.3,0.9,7032.9,0.1,0.4,0.0,40.6,2.0,15.1,1.1,0.7,0.1,0.1,0.3,31.0,41.1,44.7
ITA Architectural and engineering activities; technical testing and analysis,0.1,0.2,0.5,0.1,0.1,0.1,0.1,2.4,0.6,2.9,3.3,0.1,0.0,0.0,0.9,227.6,0.3,0.1,0.2,1.3,0.1,0.2,0.2,0.1,0.2,0.1,0.0,2.1,8.3,0.7
ITA Scientific research and development,1.7,4.3,22.9,2.5,3.8,1.4,0.4,73.3,15.4,110.4,13.5,1.5,0.0,0.0,2.0,2419.9,2.2,3.8,8.2,48.5,1.0,3.1,2.1,1.3,6.1,0.0,0.2,65.1,273.4,32.9
ITA Advertising and market research,0.0,0.0,0.3,0.4,0.1,0.0,0.3,0.3,0.7,0.7,2.0,0.0,0.0,0.0,0.0,347.7,0.0,1.2,0.0,3.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,43.5,6.0,33.2
"ITA Other professional, scientific and technical activities; veterinary activities",0.1,1.0,2.2,0.1,0.2,0.8,0.0,6.5,0.9,5.0,101.8,0.5,0.2,0.0,29.5,3041.9,3.4,2.1,0.5,10.5,1.8,3.5,1.9,0.1,1.1,1.7,1.0,7.5,12.3,5.9
ITA Administrative and support service activities,2.2,13.2,8.4,0.2,8.1,3.0,0.7,14.2,57.1,105.3,92.2,0.6,0.1,0.1,9.3,5621.2,1.0,0.4,0.5,64.6,0.9,4.2,6.2,0.3,0.5,0.8,0.4,492.0,121.5,87.9
ITA Public administration and defence; compulsory social security,0.0,0.1,0.2,0.0,0.1,0.0,0.0,1.3,0.4,1.6,0.4,0.0,0.0,0.0,0.0,91385.7,0.1,0.0,0.2,0.7,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.8,3.4,2.7
ITA Education,0.1,0.3,0.3,0.1,0.5,0.1,0.5,2.7,0.8,1.7,1.3,0.2,0.0,0.1,0.1,51166.8,0.3,0.1,0.2,0.7,0.3,0.3,0.2,0.1,0.1,0.7,0.1,2.4,2.4,34.8
ITA Human health and social work activities,0.5,0.8,1.1,0.1,0.3,1.0,0.2,7.3,2.1,7.9,4.2,0.3,0.0,0.2,0.4,79062.8,1.7,0.6,0.6,2.4,0.4,0.6,0.6,0.1,0.6,0.4,0.0,15.2,11.0,26.5
ITA Other service activities,1.4,5.5,6.9,0.7,6.7,2.2,6.6,32.0,77.7,27.9,189.3,3.1,0.3,2.0,0.8,37221.0,9.0,5.1,2.5,5.7,1.0,5.1,2.5,1.8,4.7,9.7,2.5,28.6,121.4,44.9
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9927.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JPN Crop and animal production, hunting and related service activities",4.8,0.1,0.3,0.0,0.2,16.1,18.2,3.9,0.7,2.2,2.2,0.0,1.9,0.2,0.0,0.6,26245.9,8.9,0.1,2.8,0.1,0.0,0.0,0.0,0.3,0.0,58.7,21.6,1.1,84.1
JPN Forestry and logging,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4986.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0
JPN Fishing and aquaculture,0.6,0.0,1.3,0.0,0.1,0.2,2.4,0.2,1.4,2.5,5.7,0.0,0.5,6.6,0.0,1.7,1147.3,57.7,0.0,0.2,0.0,0.0,0.0,0.0,2.4,0.0,4.3,0.4,0.5,28.8
JPN Mining and quarrying,0.7,0.1,0.3,0.0,0.4,0.6,3.8,6.6,0.3,1.1,1.4,0.1,1.5,0.2,0.0,0.5,-65.0,2.2,0.3,0.5,0.1,0.0,0.0,0.0,0.1,0.1,2.3,15.3,0.7,3.7
"JPN Manufacture of food products, beverages and tobacco products",28.7,0.6,2.0,0.0,4.4,18.3,105.0,6.3,5.5,5.8,7.3,0.0,11.3,0.9,1.0,3.6,193080.5,108.8,1.7,9.0,0.7,0.2,0.1,0.1,8.5,0.2,203.6,153.3,4.9,317.8
"JPN Manufacture of textiles, wearing apparel and leather products",2.6,0.5,1.4,0.0,0.7,6.8,46.1,8.8,2.4,20.0,19.9,0.8,1.5,0.7,0.3,10.1,20462.0,48.8,2.8,3.6,0.6,1.5,0.2,0.0,1.9,0.7,54.0,166.5,4.7,163.6
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.6,0.1,0.3,0.0,0.1,0.7,1.0,3.1,0.3,1.1,1.4,0.0,0.2,0.4,0.1,0.6,-536.6,1.9,0.3,0.4,0.1,0.1,0.0,0.0,0.1,0.1,0.5,14.2,0.7,0.9
JPN Manufacture of paper and paper products,0.5,0.1,1.1,0.0,0.2,0.6,11.1,4.8,0.2,1.3,0.8,0.0,0.9,0.3,0.1,0.3,3603.0,10.5,0.7,3.7,0.1,0.1,0.5,0.0,0.0,0.1,15.9,11.8,1.7,14.1
JPN Printing and reproduction of recorded media,0.2,0.0,0.1,0.0,0.1,0.2,1.1,0.8,0.1,0.2,0.4,0.0,0.2,0.1,0.0,0.1,685.8,0.8,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,0.2,0.0
JPN Manufacture of coke and refined petroleum products ,25.6,0.1,0.1,0.0,0.2,0.0,77.9,1.3,0.1,2.8,0.8,0.1,11.5,0.4,0.0,0.6,31070.4,106.9,0.5,0.9,1.1,0.1,0.0,0.0,0.5,0.1,8.3,88.1,1.4,45.0
JPN Manufacture of chemicals and chemical products ,20.3,2.9,6.7,0.2,10.5,4.8,123.2,77.6,13.9,38.8,34.8,1.1,34.1,39.2,1.4,26.9,16899.5,16.4,11.1,73.8,3.2,1.4,2.4,0.1,4.7,5.2,286.9,388.1,43.7,195.1
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,9.5,1.8,5.1,0.1,11.0,2.8,30.5,48.5,26.4,70.3,3.7,2.0,1.7,0.9,48.2,46.0,1677.2,41.3,14.8,10.0,0.2,2.9,4.1,0.9,0.1,0.1,8.7,1037.4,19.0,165.9
JPN Manufacture of rubber and plastic products,19.4,3.1,6.0,0.1,12.0,15.4,100.7,48.9,8.2,21.1,34.5,3.8,33.9,24.2,1.0,9.6,5789.2,66.1,100.1,19.0,1.3,3.8,3.5,0.3,0.7,2.9,69.0,190.4,13.9,258.4
JPN Manufacture of other non-metallic mineral products,4.7,0.9,1.3,0.0,3.8,6.6,17.6,18.3,1.4,5.7,10.8,0.4,1.8,1.5,0.1,10.0,2248.7,38.0,5.5,10.6,0.3,0.2,0.2,0.0,0.7,0.3,14.3,141.8,4.8,108.5
JPN Manufacture of basic metals,7.0,1.0,3.3,0.0,4.2,5.5,40.9,22.0,3.3,7.8,13.5,0.4,10.0,2.8,0.6,4.5,4229.0,27.1,4.8,4.7,0.8,0.4,0.6,0.0,0.7,1.5,28.8,120.1,6.3,0.3
"JPN Manufacture of fabricated metal products, except machinery and equipment",62.1,8.1,34.0,0.1,59.1,39.6,803.5,98.4,51.0,56.2,168.0,3.6,238.9,56.4,13.5,48.5,37085.6,444.2,88.6,24.1,11.4,4.4,11.0,0.1,5.0,33.7,445.5,1149.7,68.6,2609.9
"JPN Manufacture of computer, electronic and optical products",719.9,102.5,326.4,4.5,401.8,632.6,2273.5,3282.0,272.1,1062.9,1411.3,35.9,313.6,100.4,16.6,439.8,83667.0,2057.7,303.0,175.7,78.7,41.0,36.8,5.4,51.2,69.2,1486.8,13048.0,632.9,5949.5
JPN Manufacture of electrical equipment,234.3,68.1,106.8,0.7,191.8,177.1,1569.3,1283.0,58.9,217.9,534.4,87.7,139.1,79.4,25.6,116.6,56073.2,1011.0,233.0,136.6,12.5,11.2,5.3,1.3,6.5,24.5,1745.7,3492.6,336.6,4021.0
JPN Manufacture of machinery and equipment n.e.c.,281.9,61.7,272.9,1.4,235.6,245.9,2788.0,853.5,189.0,300.8,609.0,34.3,698.9,180.1,31.9,341.9,63964.6,1690.2,237.6,408.7,37.2,34.7,29.4,4.3,87.5,114.7,3123.8,6757.7,298.9,4395.6
"JPN Manufacture of motor vehicles, trailers and semi-trailers",3281.1,288.9,237.7,1.9,123.1,2177.5,824.9,1553.1,569.9,727.3,1806.2,65.5,265.6,12.9,180.6,911.4,74752.1,125.6,165.5,379.8,247.3,47.9,125.0,0.5,483.1,46.9,301.9,33500.2,1344.9,10881.2
JPN Manufacture of other transport equipment,67.3,9.3,50.3,0.1,40.4,132.4,53.9,224.2,38.2,149.2,353.9,3.6,58.2,25.9,5.1,406.3,10113.3,42.6,8.0,67.6,168.5,3.8,42.4,0.1,3.8,39.7,71.5,903.8,392.7,6981.5
JPN Manufacture of furniture; other manufacturing,56.2,10.6,40.3,0.5,15.6,77.4,99.0,418.9,38.3,134.6,171.7,2.7,20.0,58.0,6.2,71.2,19455.2,228.0,25.9,51.3,11.1,6.4,5.0,0.6,8.1,7.3,58.2,1591.6,82.8,597.5
JPN Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JPN Electricity, gas, steam and air conditioning supply",0.0,0.0,1.2,0.0,0.0,0.1,0.2,4.3,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.2,45849.8,0.1,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.3,1.9,0.2,1.3
"JPN Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8239.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.8
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,1855.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1
JPN Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,24293.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.4,2.3
"JPN Wholesale trade, except of motor vehicles and motorcycles",1.9,0.2,2.4,0.0,0.5,2.5,5.5,16.8,5.7,5.7,5.6,0.1,0.6,0.6,15.6,8.2,213321.4,9.6,0.3,28.2,0.1,0.4,0.1,0.0,0.9,0.1,27.1,21.3,10.0,11220.3
"JPN Retail trade, except of motor vehicles and motorcycles",1.0,0.1,0.4,0.0,0.2,1.0,3.1,3.3,0.6,1.2,1.4,0.0,0.4,0.4,0.7,0.8,237973.9,4.3,0.2,1.7,0.1,0.1,0.0,0.0,0.3,0.0,6.0,13.5,1.0,524.7
JPN Land transport and transport via pipelines,16.9,3.4,25.1,0.0,3.9,18.5,42.1,69.9,13.1,21.9,62.9,0.3,14.5,2.4,1.0,48.1,81992.9,9.5,0.5,30.5,15.2,2.1,3.7,0.0,4.3,7.9,22.7,113.2,76.8,1278.0
JPN Water transport,0.1,0.2,0.6,0.0,0.1,6.7,77.1,27.5,2.5,1.0,192.9,0.0,15.4,84.1,0.6,2.4,1497.6,75.7,0.0,18.8,3.8,0.5,0.1,0.0,1.2,6.7,3.4,0.0,15.0,7246.3
JPN Air transport,0.0,1.6,9.0,0.0,8.4,29.3,96.4,25.1,36.1,26.3,173.5,0.1,45.9,35.8,5.3,56.0,11784.2,31.8,19.7,55.5,15.4,0.7,0.9,0.0,1.0,2.1,61.4,823.3,40.6,399.7
JPN Warehousing and support activities for transportation,8.5,1.2,35.6,0.0,5.9,1.4,1.9,67.8,15.2,17.3,22.2,0.1,11.3,9.5,0.0,24.4,16002.9,52.2,2.9,9.1,11.5,0.6,0.4,0.0,2.0,1.3,121.2,0.5,24.7,348.1
JPN Postal and courier activities,0.0,0.1,0.1,0.0,0.0,0.0,1.4,0.2,0.0,0.2,1.6,0.0,0.0,0.0,0.0,0.0,2222.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,43.4
JPN Accommodation and food service activities,18.6,5.4,3.5,0.0,43.6,41.7,1.4,15.8,1.3,0.1,144.0,0.3,5.9,0.1,13.2,26.1,171021.3,35.3,0.3,0.1,0.0,0.1,3.4,0.0,0.1,0.3,390.8,0.2,34.4,584.5
JPN Publishing activities,1.2,0.0,0.7,0.0,0.1,0.4,0.0,3.6,0.5,2.0,3.2,0.0,0.0,0.0,0.0,0.6,9365.7,0.8,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3,11.1,0.7,27.6
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.3,0.2,0.0,0.0,0.1,0.1,0.0,0.7,0.1,1.6,1.4,0.0,0.2,0.0,0.1,0.7,6807.0,2.3,0.1,1.0,0.3,2.0,0.0,0.0,0.0,0.0,18.2,5.3,0.4,6.0
JPN Telecommunications,1.4,0.5,1.0,0.0,0.3,0.2,5.9,2.5,0.4,1.9,10.8,0.0,0.7,1.7,0.0,0.7,53045.2,11.7,0.9,3.0,0.1,1.1,0.1,0.2,0.9,2.1,33.9,1.1,1.5,45.3
"JPN Computer programming, consultancy and related activities; information service activities",0.1,0.0,0.0,0.0,0.0,0.1,0.0,4.2,0.1,0.1,1.3,0.0,0.0,0.0,0.3,0.1,60930.3,0.5,0.0,2.9,0.0,0.1,0.0,0.0,0.0,0.1,0.5,5.4,17.5,39.3
"JPN Financial service activities, except insurance and pension funding",9.2,0.2,0.3,0.0,26.6,1.5,1.7,19.7,0.6,3.3,159.1,1.2,5.1,0.0,25.6,1.7,16528.7,5.7,1.5,14.2,1.6,0.1,0.7,0.0,0.1,19.6,0.4,6.2,7.8,1323.5
"JPN Insurance, reinsurance and pension funding, except compulsory social security",0.6,0.0,0.2,0.0,0.7,0.3,5.3,26.3,0.7,0.1,17.7,0.0,0.6,0.2,1.6,3.5,71980.1,0.7,17.2,1.1,0.1,0.0,0.8,0.0,0.0,10.4,0.8,59.0,5.3,73.0
JPN Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN Real estate activities,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.1,503865.0,0.3,0.0,2.5,0.0,0.1,0.0,0.0,0.0,0.0,2.1,0.0,0.0,1.2
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN Scientific research and development,0.0,0.0,0.1,0.0,0.1,0.2,0.0,1.9,0.1,0.4,0.4,0.0,0.0,0.0,0.1,0.2,12152.5,5.0,1.6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9.3,7.3,7.5
JPN Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.2,0.0,272.4,12.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,46.7,2.6,3.5
"JPN Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.3,0.0,0.0,4.8,0.0,3.1,0.1,0.1,99.7,0.1,0.0,0.0,40.8,2.8,31363.2,32.0,0.0,12.1,1.6,1.1,0.2,0.0,0.1,0.6,15.3,20.2,2.7,81.9
JPN Administrative and support service activities,0.6,0.0,0.1,0.0,0.1,0.5,0.0,0.4,0.5,0.4,1.8,0.0,0.3,0.0,0.5,0.1,4959.6,0.3,0.1,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,107.3,0.7,11.4
JPN Public administration and defence; compulsory social security,0.0,0.1,0.0,0.0,0.0,0.4,22.7,4.1,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.0,386210.1,5.5,0.0,0.6,7.6,0.0,0.0,0.0,0.3,4.3,0.3,16.2,1.6,475.0
JPN Education,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.3,0.1,187822.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.2,0.4,0.0
JPN Human health and social work activities,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,332800.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.2,5.4
JPN Other service activities,0.1,1.4,0.3,0.0,0.2,2.6,5.1,2.6,8.6,2.2,27.8,0.0,0.0,2.3,0.2,3.1,172864.4,2.6,0.0,2.3,0.4,5.2,0.0,0.0,0.0,14.0,12.4,2.4,74.9,-204.2
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,249.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,2.0,23.1
JPN Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KOR Crop and animal production, hunting and related service activities",0.2,0.0,0.0,0.0,0.0,1.2,7.1,0.1,0.0,0.2,0.1,0.0,4.2,0.3,0.0,0.2,161.8,8738.4,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.3,1.4,13.4,0.3,6.9
KOR Forestry and logging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
KOR Fishing and aquaculture,0.1,0.0,0.0,0.0,0.1,0.0,2.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,113.7,857.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2.6,0.2,0.0,5.8
KOR Mining and quarrying,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-575.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
"KOR Manufacture of food products, beverages and tobacco products",21.3,0.2,2.7,0.1,4.1,34.7,85.8,4.9,40.5,4.4,6.8,0.0,20.5,1.9,0.1,10.7,1032.5,23876.2,6.6,3.1,6.0,0.2,0.9,0.0,91.5,0.1,26.1,131.7,7.7,304.3
"KOR Manufacture of textiles, wearing apparel and leather products",21.7,13.0,15.4,0.0,9.8,402.2,262.2,218.9,61.5,151.9,275.3,2.0,16.4,34.0,3.8,47.6,1490.4,6666.9,79.3,65.3,29.2,34.2,3.5,0.0,222.8,2.1,35.8,3372.0,105.6,623.6
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.2,0.0,0.2,0.3,0.0,0.0,0.1,0.0,0.1,2.3,37.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.1,0.2
KOR Manufacture of paper and paper products,0.8,0.0,0.0,0.0,0.1,0.2,7.9,0.2,0.1,0.1,0.2,0.0,0.2,0.4,0.0,0.1,27.9,-632.3,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.0,16.2,4.2,0.2,12.9
KOR Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
KOR Manufacture of coke and refined petroleum products ,10.6,0.0,0.0,0.0,43.6,0.1,432.4,0.0,0.0,0.0,2.2,0.0,160.1,0.0,0.0,0.0,1089.6,3279.7,0.9,2.7,0.0,0.0,0.0,0.0,5.2,0.0,133.8,253.2,0.0,194.3
KOR Manufacture of chemicals and chemical products ,3.9,0.1,1.4,0.1,1.2,2.0,78.9,3.2,0.9,3.3,3.5,0.3,16.1,7.7,0.1,2.0,80.0,-2196.6,6.8,8.7,0.2,0.2,0.1,0.0,4.1,0.4,15.4,71.1,5.6,51.1
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,2.1,0.2,0.6,0.3,12.4,1.2,30.1,7.3,3.8,0.6,0.4,0.1,1.2,0.8,0.0,9.9,24.9,3045.9,16.1,3.9,0.0,2.2,3.2,0.6,0.0,0.0,1.2,43.7,1.8,111.3
KOR Manufacture of rubber and plastic products,4.6,0.9,0.6,0.0,1.6,4.2,47.1,3.8,1.2,2.3,6.2,0.4,17.9,4.0,0.1,2.1,131.7,221.9,16.7,3.8,0.2,1.2,0.2,0.4,0.4,1.2,4.2,25.8,3.8,70.4
KOR Manufacture of other non-metallic mineral products,1.5,0.4,0.1,0.0,0.1,1.8,2.1,7.9,1.2,1.4,0.7,0.0,0.2,0.5,0.0,5.2,6.0,201.7,1.5,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.3,10.8,0.5,11.5
KOR Manufacture of basic metals,0.9,0.1,0.1,0.0,0.2,0.9,0.9,0.5,0.5,0.3,0.7,0.0,0.3,0.1,0.1,0.6,1.8,55.9,0.4,0.5,0.0,0.1,0.1,0.0,0.1,0.1,0.2,8.6,0.6,0.0
"KOR Manufacture of fabricated metal products, except machinery and equipment",16.8,1.5,2.0,0.2,20.9,25.3,181.4,23.1,7.8,13.6,30.2,1.8,62.3,50.3,1.4,16.7,591.5,534.6,68.0,6.2,2.3,4.0,3.7,0.1,6.0,6.7,13.9,302.0,15.8,487.6
