,0
"GBR Manufacture of motor vehicles, trailers and semi-trailers",2175.4
GBR Manufacture of other transport equipment,1181.5
GBR Manufacture of furniture; other manufacturing,2012.3
GBR Repair and installation of machinery and equipment,348.6
"GBR Electricity, gas, steam and air conditioning supply",162043.6
"GBR Water collection, treatment and supply",1102.0
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2492.7
GBR Construction,10929.6
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,2318.8
"GBR Wholesale trade, except of motor vehicles and motorcycles",6468.2
"GBR Retail trade, except of motor vehicles and motorcycles",4335.7
GBR Land transport and transport via pipelines,24261.5
GBR Water transport,19272.2
GBR Air transport,37175.0
GBR Warehousing and support activities for transportation,1240.2
GBR Postal and courier activities,1373.0
GBR Accommodation and food service activities,3677.0
GBR Publishing activities,441.4
"GBR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",178.8
GBR Telecommunications,560.1
"GBR Computer programming, consultancy and related activities; information service activities",424.0
"GBR Financial service activities, except insurance and pension funding",20.7
"GBR Insurance, reinsurance and pension funding, except compulsory social security",2.3
GBR Activities auxiliary to financial services and insurance activities,6.5
GBR Real estate activities,826.4
GBR Legal and accounting activities; activities of head offices; management consultancy activities,1321.2
GBR Architectural and engineering activities; technical testing and analysis,596.2
GBR Scientific research and development,339.8
GBR Advertising and market research,160.2
"GBR Other professional, scientific and technical activities; veterinary activities",294.2
GBR Administrative and support service activities,2841.5
GBR Public administration and defence; compulsory social security,9220.7
GBR Education,4347.4
GBR Human health and social work activities,4381.0
GBR Other service activities,3074.1
GBR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,115.3
GBR Activities of extraterritorial organizations and bodies,0.0
"HUN Crop and animal production, hunting and related service activities",1801.6
HUN Forestry and logging,106.7
HUN Fishing and aquaculture,4.5
HUN Mining and quarrying,416.4
"HUN Manufacture of food products, beverages and tobacco products",875.4
"HUN Manufacture of textiles, wearing apparel and leather products",70.2
"HUN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",60.0
HUN Manufacture of paper and paper products,76.7
HUN Printing and reproduction of recorded media,99.2
HUN Manufacture of coke and refined petroleum products ,2025.3
HUN Manufacture of chemicals and chemical products ,1989.7
HUN Manufacture of basic pharmaceutical products and pharmaceutical preparations,199.1
HUN Manufacture of rubber and plastic products,52.0
HUN Manufacture of other non-metallic mineral products,3145.3
HUN Manufacture of basic metals,2174.2
"HUN Manufacture of fabricated metal products, except machinery and equipment",328.5
"HUN Manufacture of computer, electronic and optical products",125.0
HUN Manufacture of electrical equipment,121.3
HUN Manufacture of machinery and equipment n.e.c.,75.2
"HUN Manufacture of motor vehicles, trailers and semi-trailers",133.2
HUN Manufacture of other transport equipment,4.1
HUN Manufacture of furniture; other manufacturing,35.1
HUN Repair and installation of machinery and equipment,26.3
"HUN Electricity, gas, steam and air conditioning supply",22197.9
"HUN Water collection, treatment and supply",47.2
"HUN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",171.3
HUN Construction,502.9
HUN Wholesale and retail trade and repair of motor vehicles and motorcycles,149.1
"HUN Wholesale trade, except of motor vehicles and motorcycles",446.9
"HUN Retail trade, except of motor vehicles and motorcycles",371.8
HUN Land transport and transport via pipelines,2363.7
HUN Water transport,28.7
HUN Air transport,438.0
HUN Warehousing and support activities for transportation,1318.9
HUN Postal and courier activities,55.1
HUN Accommodation and food service activities,145.8
HUN Publishing activities,36.5
"HUN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",41.7
HUN Telecommunications,263.2
"HUN Computer programming, consultancy and related activities; information service activities",99.2
"HUN Financial service activities, except insurance and pension funding",221.7
"HUN Insurance, reinsurance and pension funding, except compulsory social security",48.2
HUN Activities auxiliary to financial services and insurance activities,33.7
HUN Real estate activities,638.0
HUN Legal and accounting activities; activities of head offices; management consultancy activities,136.9
HUN Architectural and engineering activities; technical testing and analysis,86.8
HUN Scientific research and development,58.7
HUN Advertising and market research,25.7
"HUN Other professional, scientific and technical activities; veterinary activities",48.0
HUN Administrative and support service activities,238.8
HUN Public administration and defence; compulsory social security,743.1
HUN Education,405.7
HUN Human health and social work activities,318.3
HUN Other service activities,228.8
HUN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.4
HUN Activities of extraterritorial organizations and bodies,0.0
"IDN Crop and animal production, hunting and related service activities",13534.7
IDN Forestry and logging,5130.1
IDN Fishing and aquaculture,1594.0
IDN Mining and quarrying,28433.7
"IDN Manufacture of food products, beverages and tobacco products",3924.3
"IDN Manufacture of textiles, wearing apparel and leather products",8475.6
"IDN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1774.8
IDN Manufacture of paper and paper products,4224.7
IDN Printing and reproduction of recorded media,51.6
IDN Manufacture of coke and refined petroleum products ,11882.9
IDN Manufacture of chemicals and chemical products ,12969.2
IDN Manufacture of basic pharmaceutical products and pharmaceutical preparations,76.4
IDN Manufacture of rubber and plastic products,1941.3
IDN Manufacture of other non-metallic mineral products,24505.2
IDN Manufacture of basic metals,10601.1
"IDN Manufacture of fabricated metal products, except machinery and equipment",2314.5
"IDN Manufacture of computer, electronic and optical products",1323.8
IDN Manufacture of electrical equipment,521.0
IDN Manufacture of machinery and equipment n.e.c.,426.8
"IDN Manufacture of motor vehicles, trailers and semi-trailers",942.1
IDN Manufacture of other transport equipment,96.1
IDN Manufacture of furniture; other manufacturing,647.5
IDN Repair and installation of machinery and equipment,0.0
"IDN Electricity, gas, steam and air conditioning supply",67316.6
"IDN Water collection, treatment and supply",21.6
"IDN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0
IDN Construction,11988.0
IDN Wholesale and retail trade and repair of motor vehicles and motorcycles,1289.3
"IDN Wholesale trade, except of motor vehicles and motorcycles",6691.1
"IDN Retail trade, except of motor vehicles and motorcycles",3904.4
IDN Land transport and transport via pipelines,7336.3
IDN Water transport,21139.9
IDN Air transport,14181.1
IDN Warehousing and support activities for transportation,1715.5
IDN Postal and courier activities,5.7
IDN Accommodation and food service activities,902.1
IDN Publishing activities,11.2
"IDN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",21.6
IDN Telecommunications,305.4
"IDN Computer programming, consultancy and related activities; information service activities",27.9
"IDN Financial service activities, except insurance and pension funding",339.9
"IDN Insurance, reinsurance and pension funding, except compulsory social security",175.6
IDN Activities auxiliary to financial services and insurance activities,0.0
IDN Real estate activities,233.6
IDN Legal and accounting activities; activities of head offices; management consultancy activities,384.2
IDN Architectural and engineering activities; technical testing and analysis,0.0
IDN Scientific research and development,0.0
IDN Advertising and market research,0.0
"IDN Other professional, scientific and technical activities; veterinary activities",0.0
IDN Administrative and support service activities,438.2
IDN Public administration and defence; compulsory social security,3265.0
IDN Education,3188.1
IDN Human health and social work activities,443.4
IDN Other service activities,4971.4
IDN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IDN Activities of extraterritorial organizations and bodies,0.0
"IND Crop and animal production, hunting and related service activities",47280.5
IND Forestry and logging,4195.9
IND Fishing and aquaculture,1231.5
IND Mining and quarrying,47716.2
"IND Manufacture of food products, beverages and tobacco products",2900.1
"IND Manufacture of textiles, wearing apparel and leather products",10460.8
"IND Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1468.0
IND Manufacture of paper and paper products,6332.9
IND Printing and reproduction of recorded media,274.8
IND Manufacture of coke and refined petroleum products ,27994.7
IND Manufacture of chemicals and chemical products ,52277.1
IND Manufacture of basic pharmaceutical products and pharmaceutical preparations,109.7
IND Manufacture of rubber and plastic products,863.7
IND Manufacture of other non-metallic mineral products,96432.6
IND Manufacture of basic metals,43517.4
"IND Manufacture of fabricated metal products, except machinery and equipment",4840.4
"IND Manufacture of computer, electronic and optical products",256.8
IND Manufacture of electrical equipment,1231.6
IND Manufacture of machinery and equipment n.e.c.,1059.3
"IND Manufacture of motor vehicles, trailers and semi-trailers",953.1
IND Manufacture of other transport equipment,367.9
IND Manufacture of furniture; other manufacturing,906.6
IND Repair and installation of machinery and equipment,0.0
"IND Electricity, gas, steam and air conditioning supply",446006.8
"IND Water collection, treatment and supply",2321.8
"IND Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0
IND Construction,16996.7
IND Wholesale and retail trade and repair of motor vehicles and motorcycles,372.5
"IND Wholesale trade, except of motor vehicles and motorcycles",2484.3
"IND Retail trade, except of motor vehicles and motorcycles",4963.6
IND Land transport and transport via pipelines,44466.0
IND Water transport,10399.5
IND Air transport,2199.7
IND Warehousing and support activities for transportation,2130.9
IND Postal and courier activities,0.0
IND Accommodation and food service activities,15006.8
IND Publishing activities,0.0
"IND Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
IND Telecommunications,802.2
"IND Computer programming, consultancy and related activities; information service activities",199.8
"IND Financial service activities, except insurance and pension funding",610.5
"IND Insurance, reinsurance and pension funding, except compulsory social security",332.9
IND Activities auxiliary to financial services and insurance activities,0.0
IND Real estate activities,982.5
IND Legal and accounting activities; activities of head offices; management consultancy activities,156.5
IND Architectural and engineering activities; technical testing and analysis,1056.0
IND Scientific research and development,0.0
IND Advertising and market research,0.0
"IND Other professional, scientific and technical activities; veterinary activities",0.0
IND Administrative and support service activities,5.3
IND Public administration and defence; compulsory social security,1520.1
IND Education,1092.2
IND Human health and social work activities,556.2
IND Other service activities,2911.7
IND Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IND Activities of extraterritorial organizations and bodies,0.0
"IRL Crop and animal production, hunting and related service activities",1311.2
IRL Forestry and logging,0.5
IRL Fishing and aquaculture,203.7
IRL Mining and quarrying,264.0
"IRL Manufacture of food products, beverages and tobacco products",1745.6
"IRL Manufacture of textiles, wearing apparel and leather products",47.3
"IRL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",92.8
IRL Manufacture of paper and paper products,52.3
IRL Printing and reproduction of recorded media,50.2
IRL Manufacture of coke and refined petroleum products ,274.3
IRL Manufacture of chemicals and chemical products ,1294.6
IRL Manufacture of basic pharmaceutical products and pharmaceutical preparations,190.2
IRL Manufacture of rubber and plastic products,70.3
IRL Manufacture of other non-metallic mineral products,2771.5
IRL Manufacture of basic metals,1193.1
"IRL Manufacture of fabricated metal products, except machinery and equipment",322.3
"IRL Manufacture of computer, electronic and optical products",198.3
IRL Manufacture of electrical equipment,50.2
IRL Manufacture of machinery and equipment n.e.c.,44.8
"IRL Manufacture of motor vehicles, trailers and semi-trailers",15.2
IRL Manufacture of other transport equipment,14.3
IRL Manufacture of furniture; other manufacturing,103.5
IRL Repair and installation of machinery and equipment,3.8
"IRL Electricity, gas, steam and air conditioning supply",15667.4
"IRL Water collection, treatment and supply",37.1
"IRL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",45.8
IRL Construction,872.1
IRL Wholesale and retail trade and repair of motor vehicles and motorcycles,183.0
"IRL Wholesale trade, except of motor vehicles and motorcycles",547.6
"IRL Retail trade, except of motor vehicles and motorcycles",716.5
IRL Land transport and transport via pipelines,2452.4
IRL Water transport,61.9
IRL Air transport,73.6
IRL Warehousing and support activities for transportation,84.7
IRL Postal and courier activities,45.1
IRL Accommodation and food service activities,400.1
IRL Publishing activities,15.5
"IRL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",17.3
IRL Telecommunications,42.1
"IRL Computer programming, consultancy and related activities; information service activities",22.3
"IRL Financial service activities, except insurance and pension funding",62.0
"IRL Insurance, reinsurance and pension funding, except compulsory social security",30.2
IRL Activities auxiliary to financial services and insurance activities,2.5
IRL Real estate activities,18.6
IRL Legal and accounting activities; activities of head offices; management consultancy activities,50.7
IRL Architectural and engineering activities; technical testing and analysis,29.1
IRL Scientific research and development,3.1
IRL Advertising and market research,11.8
"IRL Other professional, scientific and technical activities; veterinary activities",8.0
IRL Administrative and support service activities,105.8
IRL Public administration and defence; compulsory social security,539.9
IRL Education,187.7
IRL Human health and social work activities,148.0
IRL Other service activities,78.2
IRL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IRL Activities of extraterritorial organizations and bodies,0.0
"ITA Crop and animal production, hunting and related service activities",8133.1
ITA Forestry and logging,41.2
ITA Fishing and aquaculture,647.0
ITA Mining and quarrying,1530.1
"ITA Manufacture of food products, beverages and tobacco products",7233.3
"ITA Manufacture of textiles, wearing apparel and leather products",5482.9
"ITA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",910.8
ITA Manufacture of paper and paper products,4568.8
ITA Printing and reproduction of recorded media,413.8
ITA Manufacture of coke and refined petroleum products ,25844.0
ITA Manufacture of chemicals and chemical products ,14839.3
ITA Manufacture of basic pharmaceutical products and pharmaceutical preparations,1218.6
ITA Manufacture of rubber and plastic products,2666.2
ITA Manufacture of other non-metallic mineral products,46054.5
ITA Manufacture of basic metals,26732.6
"ITA Manufacture of fabricated metal products, except machinery and equipment",514.7
"ITA Manufacture of computer, electronic and optical products",285.8
ITA Manufacture of electrical equipment,751.8
ITA Manufacture of machinery and equipment n.e.c.,2254.2
"ITA Manufacture of motor vehicles, trailers and semi-trailers",1907.8
ITA Manufacture of other transport equipment,478.5
ITA Manufacture of furniture; other manufacturing,1672.8
ITA Repair and installation of machinery and equipment,416.3
"ITA Electricity, gas, steam and air conditioning supply",127777.1
"ITA Water collection, treatment and supply",1295.3
"ITA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",4600.0
ITA Construction,4588.6
ITA Wholesale and retail trade and repair of motor vehicles and motorcycles,786.4
"ITA Wholesale trade, except of motor vehicles and motorcycles",7815.0
"ITA Retail trade, except of motor vehicles and motorcycles",1693.4
ITA Land transport and transport via pipelines,19123.6
ITA Water transport,11561.6
ITA Air transport,9991.8
ITA Warehousing and support activities for transportation,2389.6
ITA Postal and courier activities,41.4
ITA Accommodation and food service activities,1555.2
ITA Publishing activities,21.5
"ITA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",26.2
ITA Telecommunications,26.0
"ITA Computer programming, consultancy and related activities; information service activities",233.7
"ITA Financial service activities, except insurance and pension funding",281.7
"ITA Insurance, reinsurance and pension funding, except compulsory social security",4.9
ITA Activities auxiliary to financial services and insurance activities,59.6
ITA Real estate activities,201.0
ITA Legal and accounting activities; activities of head offices; management consultancy activities,431.9
ITA Architectural and engineering activities; technical testing and analysis,153.0
ITA Scientific research and development,155.0
ITA Advertising and market research,93.3
"ITA Other professional, scientific and technical activities; veterinary activities",35.1
ITA Administrative and support service activities,2967.3
ITA Public administration and defence; compulsory social security,1792.9
ITA Education,34.1
ITA Human health and social work activities,1099.6
ITA Other service activities,1102.6
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ITA Activities of extraterritorial organizations and bodies,0.0
"JPN Crop and animal production, hunting and related service activities",14643.1
JPN Forestry and logging,1815.0
JPN Fishing and aquaculture,6169.5
JPN Mining and quarrying,23933.9
"JPN Manufacture of food products, beverages and tobacco products",12761.7
"JPN Manufacture of textiles, wearing apparel and leather products",4413.3
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1370.8
JPN Manufacture of paper and paper products,15758.0
JPN Printing and reproduction of recorded media,2699.7
JPN Manufacture of coke and refined petroleum products ,38782.8
JPN Manufacture of chemicals and chemical products ,53461.2
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,288.5
JPN Manufacture of rubber and plastic products,3568.8
JPN Manufacture of other non-metallic mineral products,77488.8
JPN Manufacture of basic metals,194161.8
"JPN Manufacture of fabricated metal products, except machinery and equipment",5479.2
"JPN Manufacture of computer, electronic and optical products",5394.0
JPN Manufacture of electrical equipment,2611.7
JPN Manufacture of machinery and equipment n.e.c.,3189.4
"JPN Manufacture of motor vehicles, trailers and semi-trailers",3502.3
JPN Manufacture of other transport equipment,692.2
JPN Manufacture of furniture; other manufacturing,3481.9
JPN Repair and installation of machinery and equipment,0.0
"JPN Electricity, gas, steam and air conditioning supply",336167.5
"JPN Water collection, treatment and supply",554.9
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2187.6
JPN Construction,17984.2
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,1781.5
"JPN Wholesale trade, except of motor vehicles and motorcycles",23072.6
"JPN Retail trade, except of motor vehicles and motorcycles",21005.0
JPN Land transport and transport via pipelines,55598.2
JPN Water transport,83308.7
JPN Air transport,25840.5
JPN Warehousing and support activities for transportation,1639.3
JPN Postal and courier activities,1026.6
JPN Accommodation and food service activities,11179.0
JPN Publishing activities,294.6
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",562.8
JPN Telecommunications,2624.4
"JPN Computer programming, consultancy and related activities; information service activities",2971.6
"JPN Financial service activities, except insurance and pension funding",2918.3
"JPN Insurance, reinsurance and pension funding, except compulsory social security",1871.5
JPN Activities auxiliary to financial services and insurance activities,0.0
JPN Real estate activities,3295.1
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0
JPN Scientific research and development,1633.3
JPN Advertising and market research,1183.1
"JPN Other professional, scientific and technical activities; veterinary activities",8132.3
JPN Administrative and support service activities,1255.4
JPN Public administration and defence; compulsory social security,18870.8
JPN Education,6603.4
JPN Human health and social work activities,14241.8
JPN Other service activities,12625.1
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
JPN Activities of extraterritorial organizations and bodies,0.0
"KOR Crop and animal production, hunting and related service activities",13658.6
KOR Forestry and logging,287.7
KOR Fishing and aquaculture,292.6
KOR Mining and quarrying,550.4
"KOR Manufacture of food products, beverages and tobacco products",3991.8
"KOR Manufacture of textiles, wearing apparel and leather products",7919.0
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",329.5
KOR Manufacture of paper and paper products,3996.8
KOR Printing and reproduction of recorded media,844.7
KOR Manufacture of coke and refined petroleum products ,21675.6
KOR Manufacture of chemicals and chemical products ,27839.7
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,218.5
KOR Manufacture of rubber and plastic products,989.7
KOR Manufacture of other non-metallic mineral products,46017.7
KOR Manufacture of basic metals,82932.0
"KOR Manufacture of fabricated metal products, except machinery and equipment",1457.4
"KOR Manufacture of computer, electronic and optical products",1846.1
KOR Manufacture of electrical equipment,944.8
KOR Manufacture of machinery and equipment n.e.c.,1735.6
"KOR Manufacture of motor vehicles, trailers and semi-trailers",3673.2
KOR Manufacture of other transport equipment,1929.4
KOR Manufacture of furniture; other manufacturing,658.5
KOR Repair and installation of machinery and equipment,0.0
"KOR Electricity, gas, steam and air conditioning supply",141940.2
"KOR Water collection, treatment and supply",1503.9
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",3204.8
KOR Construction,5296.4
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,924.9
"KOR Wholesale trade, except of motor vehicles and motorcycles",6675.7
"KOR Retail trade, except of motor vehicles and motorcycles",9502.8
KOR Land transport and transport via pipelines,25558.5
KOR Water transport,24757.9
KOR Air transport,12566.6
KOR Warehousing and support activities for transportation,6281.4
KOR Postal and courier activities,140.5
KOR Accommodation and food service activities,4807.0
KOR Publishing activities,345.9
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",466.4
KOR Telecommunications,860.5
"KOR Computer programming, consultancy and related activities; information service activities",691.9
"KOR Financial service activities, except insurance and pension funding",1488.2
"KOR Insurance, reinsurance and pension funding, except compulsory social security",676.5
KOR Activities auxiliary to financial services and insurance activities,384.2
KOR Real estate activities,2188.9
KOR Legal and accounting activities; activities of head offices; management consultancy activities,293.2
KOR Architectural and engineering activities; technical testing and analysis,378.4
KOR Scientific research and development,733.2
KOR Advertising and market research,35.6
"KOR Other professional, scientific and technical activities; veterinary activities",678.6
KOR Administrative and support service activities,1135.4
KOR Public administration and defence; compulsory social security,5669.9
KOR Education,7902.8
KOR Human health and social work activities,2249.9
KOR Other service activities,5690.3
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
KOR Activities of extraterritorial organizations and bodies,0.0
"MEX Crop and animal production, hunting and related service activities",16388.6
MEX Forestry and logging,281.8
MEX Fishing and aquaculture,200.3
MEX Mining and quarrying,23057.9
"MEX Manufacture of food products, beverages and tobacco products",5273.3
"MEX Manufacture of textiles, wearing apparel and leather products",3168.8
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",919.6
MEX Manufacture of paper and paper products,2356.6
MEX Printing and reproduction of recorded media,510.5
MEX Manufacture of coke and refined petroleum products ,20938.9
MEX Manufacture of chemicals and chemical products ,20099.7
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,183.7
MEX Manufacture of rubber and plastic products,1814.8
MEX Manufacture of other non-metallic mineral products,26841.5
MEX Manufacture of basic metals,24484.7
"MEX Manufacture of fabricated metal products, except machinery and equipment",1435.3
"MEX Manufacture of computer, electronic and optical products",1199.5
MEX Manufacture of electrical equipment,920.9
MEX Manufacture of machinery and equipment n.e.c.,450.5
"MEX Manufacture of motor vehicles, trailers and semi-trailers",938.8
MEX Manufacture of other transport equipment,57.1
MEX Manufacture of furniture; other manufacturing,1507.9
MEX Repair and installation of machinery and equipment,282.5
"MEX Electricity, gas, steam and air conditioning supply",119396.7
"MEX Water collection, treatment and supply",198.7
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",85.5
MEX Construction,11090.8
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,630.7
"MEX Wholesale trade, except of motor vehicles and motorcycles",4365.9
"MEX Retail trade, except of motor vehicles and motorcycles",3880.4
MEX Land transport and transport via pipelines,13031.9
MEX Water transport,5195.9
MEX Air transport,14027.3
MEX Warehousing and support activities for transportation,1333.1
MEX Postal and courier activities,214.8
MEX Accommodation and food service activities,2764.8
MEX Publishing activities,22.8
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",11.9
MEX Telecommunications,411.2
"MEX Computer programming, consultancy and related activities; information service activities",33.5
"MEX Financial service activities, except insurance and pension funding",377.2
"MEX Insurance, reinsurance and pension funding, except compulsory social security",34.2
MEX Activities auxiliary to financial services and insurance activities,49.5
MEX Real estate activities,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,275.0
MEX Architectural and engineering activities; technical testing and analysis,129.9
MEX Scientific research and development,235.0
MEX Advertising and market research,0.0
"MEX Other professional, scientific and technical activities; veterinary activities",21.2
MEX Administrative and support service activities,1874.0
MEX Public administration and defence; compulsory social security,4036.8
MEX Education,3583.4
MEX Human health and social work activities,1759.6
MEX Other service activities,1383.4
MEX Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
MEX Activities of extraterritorial organizations and bodies,0.0
"NLD Crop and animal production, hunting and related service activities",8861.5
NLD Forestry and logging,91.5
NLD Fishing and aquaculture,1156.6
NLD Mining and quarrying,2196.8
"NLD Manufacture of food products, beverages and tobacco products",4890.5
"NLD Manufacture of textiles, wearing apparel and leather products",408.9
"NLD Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",124.4
NLD Manufacture of paper and paper products,1396.6
NLD Printing and reproduction of recorded media,227.6
NLD Manufacture of coke and refined petroleum products ,12384.1
NLD Manufacture of chemicals and chemical products ,16025.2
NLD Manufacture of basic pharmaceutical products and pharmaceutical preparations,398.3
NLD Manufacture of rubber and plastic products,273.0
NLD Manufacture of other non-metallic mineral products,2697.9
NLD Manufacture of basic metals,6402.7
"NLD Manufacture of fabricated metal products, except machinery and equipment",534.6
"NLD Manufacture of computer, electronic and optical products",18.4
NLD Manufacture of electrical equipment,349.7
NLD Manufacture of machinery and equipment n.e.c.,307.4
"NLD Manufacture of motor vehicles, trailers and semi-trailers",119.4
NLD Manufacture of other transport equipment,81.9
NLD Manufacture of furniture; other manufacturing,322.8
NLD Repair and installation of machinery and equipment,192.6
"NLD Electricity, gas, steam and air conditioning supply",48262.5
"NLD Water collection, treatment and supply",32.5
"NLD Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2005.6
NLD Construction,3221.9
NLD Wholesale and retail trade and repair of motor vehicles and motorcycles,568.8
"NLD Wholesale trade, except of motor vehicles and motorcycles",2466.4
"NLD Retail trade, except of motor vehicles and motorcycles",1431.1
NLD Land transport and transport via pipelines,5782.0
NLD Water transport,8304.6
NLD Air transport,10619.9
NLD Warehousing and support activities for transportation,818.6
NLD Postal and courier activities,111.9
NLD Accommodation and food service activities,845.1
NLD Publishing activities,32.5
"NLD Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",20.6
NLD Telecommunications,200.5
"NLD Computer programming, consultancy and related activities; information service activities",73.7
"NLD Financial service activities, except insurance and pension funding",346.2
"NLD Insurance, reinsurance and pension funding, except compulsory social security",156.4
NLD Activities auxiliary to financial services and insurance activities,107.5
NLD Real estate activities,547.0
NLD Legal and accounting activities; activities of head offices; management consultancy activities,387.8
NLD Architectural and engineering activities; technical testing and analysis,132.1
NLD Scientific research and development,80.2
NLD Advertising and market research,113.1
"NLD Other professional, scientific and technical activities; veterinary activities",89.4
NLD Administrative and support service activities,1537.2
NLD Public administration and defence; compulsory social security,1704.7
NLD Education,639.6
NLD Human health and social work activities,1063.8
NLD Other service activities,1047.9
NLD Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NLD Activities of extraterritorial organizations and bodies,0.0
"NOR Crop and animal production, hunting and related service activities",131.3
NOR Forestry and logging,9.1
NOR Fishing and aquaculture,1408.3
NOR Mining and quarrying,7695.8
"NOR Manufacture of food products, beverages and tobacco products",102.1
"NOR Manufacture of textiles, wearing apparel and leather products",14.6
"NOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",63.7
NOR Manufacture of paper and paper products,18.2
NOR Printing and reproduction of recorded media,21.9
NOR Manufacture of coke and refined petroleum products ,2578.4
NOR Manufacture of chemicals and chemical products ,2771.1
NOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,3.6
NOR Manufacture of rubber and plastic products,10.9
NOR Manufacture of other non-metallic mineral products,1793.9
NOR Manufacture of basic metals,6716.7
"NOR Manufacture of fabricated metal products, except machinery and equipment",36.5
"NOR Manufacture of computer, electronic and optical products",23.7
NOR Manufacture of electrical equipment,18.2
NOR Manufacture of machinery and equipment n.e.c.,38.3
"NOR Manufacture of motor vehicles, trailers and semi-trailers",10.9
NOR Manufacture of other transport equipment,54.7
NOR Manufacture of furniture; other manufacturing,29.2
NOR Repair and installation of machinery and equipment,20.1
"NOR Electricity, gas, steam and air conditioning supply",478.9
"NOR Water collection, treatment and supply",1.8
"NOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",14.6
NOR Construction,644.4
NOR Wholesale and retail trade and repair of motor vehicles and motorcycles,85.7
"NOR Wholesale trade, except of motor vehicles and motorcycles",191.5
"NOR Retail trade, except of motor vehicles and motorcycles",319.2
NOR Land transport and transport via pipelines,1607.2
NOR Water transport,26743.9
NOR Air transport,945.2
NOR Warehousing and support activities for transportation,182.0
NOR Postal and courier activities,58.4
NOR Accommodation and food service activities,136.8
NOR Publishing activities,0.0
"NOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
NOR Telecommunications,37.3
"NOR Computer programming, consultancy and related activities; information service activities",52.9
"NOR Financial service activities, except insurance and pension funding",62.0
"NOR Insurance, reinsurance and pension funding, except compulsory social security",20.1
