,0
NOR Activities auxiliary to financial services and insurance activities,15.9
NOR Real estate activities,36.2
NOR Legal and accounting activities; activities of head offices; management consultancy activities,36.5
NOR Architectural and engineering activities; technical testing and analysis,44.6
NOR Scientific research and development,8.4
NOR Advertising and market research,8.8
"NOR Other professional, scientific and technical activities; veterinary activities",12.5
NOR Administrative and support service activities,110.7
NOR Public administration and defence; compulsory social security,271.5
NOR Education,76.0
NOR Human health and social work activities,260.0
NOR Other service activities,88.3
NOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NOR Activities of extraterritorial organizations and bodies,0.0
"POL Crop and animal production, hunting and related service activities",14576.1
POL Forestry and logging,405.3
POL Fishing and aquaculture,298.3
POL Mining and quarrying,2275.6
"POL Manufacture of food products, beverages and tobacco products",5237.3
"POL Manufacture of textiles, wearing apparel and leather products",310.4
"POL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1127.5
POL Manufacture of paper and paper products,1393.5
POL Printing and reproduction of recorded media,29.5
POL Manufacture of coke and refined petroleum products ,10915.6
POL Manufacture of chemicals and chemical products ,12876.7
POL Manufacture of basic pharmaceutical products and pharmaceutical preparations,154.4
POL Manufacture of rubber and plastic products,762.7
POL Manufacture of other non-metallic mineral products,16365.4
POL Manufacture of basic metals,12754.1
"POL Manufacture of fabricated metal products, except machinery and equipment",554.8
"POL Manufacture of computer, electronic and optical products",68.6
POL Manufacture of electrical equipment,181.6
POL Manufacture of machinery and equipment n.e.c.,302.3
"POL Manufacture of motor vehicles, trailers and semi-trailers",383.2
POL Manufacture of other transport equipment,183.7
POL Manufacture of furniture; other manufacturing,184.8
POL Repair and installation of machinery and equipment,24.3
"POL Electricity, gas, steam and air conditioning supply",161394.2
"POL Water collection, treatment and supply",75.9
"POL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",376.6
POL Construction,716.8
POL Wholesale and retail trade and repair of motor vehicles and motorcycles,1327.5
"POL Wholesale trade, except of motor vehicles and motorcycles",5801.1
"POL Retail trade, except of motor vehicles and motorcycles",2915.1
POL Land transport and transport via pipelines,19946.8
POL Water transport,206.1
POL Air transport,459.0
POL Warehousing and support activities for transportation,1374.0
POL Postal and courier activities,214.1
POL Accommodation and food service activities,574.9
POL Publishing activities,84.8
"POL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",64.9
POL Telecommunications,233.6
"POL Computer programming, consultancy and related activities; information service activities",161.5
"POL Financial service activities, except insurance and pension funding",1175.9
"POL Insurance, reinsurance and pension funding, except compulsory social security",1959.7
POL Activities auxiliary to financial services and insurance activities,169.1
POL Real estate activities,705.8
POL Legal and accounting activities; activities of head offices; management consultancy activities,365.0
POL Architectural and engineering activities; technical testing and analysis,286.2
POL Scientific research and development,92.2
POL Advertising and market research,204.6
"POL Other professional, scientific and technical activities; veterinary activities",117.6
POL Administrative and support service activities,1045.6
POL Public administration and defence; compulsory social security,2451.0
POL Education,1504.7
POL Human health and social work activities,1154.3
POL Other service activities,753.9
POL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
POL Activities of extraterritorial organizations and bodies,0.0
"PRT Crop and animal production, hunting and related service activities",1626.4
PRT Forestry and logging,114.2
PRT Fishing and aquaculture,315.7
PRT Mining and quarrying,360.1
"PRT Manufacture of food products, beverages and tobacco products",1340.4
"PRT Manufacture of textiles, wearing apparel and leather products",1026.2
"PRT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",280.5
PRT Manufacture of paper and paper products,759.8
PRT Printing and reproduction of recorded media,33.6
PRT Manufacture of coke and refined petroleum products ,2950.3
PRT Manufacture of chemicals and chemical products ,2169.6
PRT Manufacture of basic pharmaceutical products and pharmaceutical preparations,11.4
PRT Manufacture of rubber and plastic products,82.4
PRT Manufacture of other non-metallic mineral products,8748.3
PRT Manufacture of basic metals,265.9
"PRT Manufacture of fabricated metal products, except machinery and equipment",200.4
"PRT Manufacture of computer, electronic and optical products",5.5
PRT Manufacture of electrical equipment,7.9
PRT Manufacture of machinery and equipment n.e.c.,254.1
"PRT Manufacture of motor vehicles, trailers and semi-trailers",19.0
PRT Manufacture of other transport equipment,2.0
PRT Manufacture of furniture; other manufacturing,51.8
PRT Repair and installation of machinery and equipment,31.9
"PRT Electricity, gas, steam and air conditioning supply",16862.6
"PRT Water collection, treatment and supply",36.2
"PRT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",565.8
PRT Construction,1923.1
PRT Wholesale and retail trade and repair of motor vehicles and motorcycles,129.3
"PRT Wholesale trade, except of motor vehicles and motorcycles",1753.9
"PRT Retail trade, except of motor vehicles and motorcycles",632.9
PRT Land transport and transport via pipelines,4284.5
PRT Water transport,809.6
PRT Air transport,2088.1
PRT Warehousing and support activities for transportation,106.8
PRT Postal and courier activities,29.1
PRT Accommodation and food service activities,602.0
PRT Publishing activities,17.3
"PRT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",12.5
PRT Telecommunications,30.6
"PRT Computer programming, consultancy and related activities; information service activities",20.3
"PRT Financial service activities, except insurance and pension funding",77.1
"PRT Insurance, reinsurance and pension funding, except compulsory social security",23.8
PRT Activities auxiliary to financial services and insurance activities,32.8
PRT Real estate activities,24.1
PRT Legal and accounting activities; activities of head offices; management consultancy activities,50.6
PRT Architectural and engineering activities; technical testing and analysis,39.6
PRT Scientific research and development,5.8
PRT Advertising and market research,11.7
"PRT Other professional, scientific and technical activities; veterinary activities",11.2
PRT Administrative and support service activities,279.2
PRT Public administration and defence; compulsory social security,650.4
PRT Education,112.2
PRT Human health and social work activities,645.7
PRT Other service activities,188.3
PRT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
PRT Activities of extraterritorial organizations and bodies,0.0
"ROU Crop and animal production, hunting and related service activities",1180.7
ROU Forestry and logging,27.2
ROU Fishing and aquaculture,25.0
ROU Mining and quarrying,1519.5
"ROU Manufacture of food products, beverages and tobacco products",1618.6
"ROU Manufacture of textiles, wearing apparel and leather products",142.4
"ROU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",140.8
ROU Manufacture of paper and paper products,247.6
ROU Printing and reproduction of recorded media,173.4
ROU Manufacture of coke and refined petroleum products ,4238.2
ROU Manufacture of chemicals and chemical products ,7569.2
ROU Manufacture of basic pharmaceutical products and pharmaceutical preparations,194.7
ROU Manufacture of rubber and plastic products,326.3
ROU Manufacture of other non-metallic mineral products,8757.1
ROU Manufacture of basic metals,7406.9
"ROU Manufacture of fabricated metal products, except machinery and equipment",1069.5
"ROU Manufacture of computer, electronic and optical products",192.7
ROU Manufacture of electrical equipment,84.3
ROU Manufacture of machinery and equipment n.e.c.,123.0
"ROU Manufacture of motor vehicles, trailers and semi-trailers",36.4
ROU Manufacture of other transport equipment,67.8
ROU Manufacture of furniture; other manufacturing,34.7
ROU Repair and installation of machinery and equipment,23.5
"ROU Electricity, gas, steam and air conditioning supply",43312.7
"ROU Water collection, treatment and supply",1.6
"ROU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",678.2
ROU Construction,1475.3
ROU Wholesale and retail trade and repair of motor vehicles and motorcycles,485.2
"ROU Wholesale trade, except of motor vehicles and motorcycles",710.1
"ROU Retail trade, except of motor vehicles and motorcycles",617.9
ROU Land transport and transport via pipelines,5887.6
ROU Water transport,391.0
ROU Air transport,705.5
ROU Warehousing and support activities for transportation,101.5
ROU Postal and courier activities,54.0
ROU Accommodation and food service activities,159.0
ROU Publishing activities,37.4
"ROU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",156.5
ROU Telecommunications,54.0
"ROU Computer programming, consultancy and related activities; information service activities",37.4
"ROU Financial service activities, except insurance and pension funding",143.3
"ROU Insurance, reinsurance and pension funding, except compulsory social security",40.0
ROU Activities auxiliary to financial services and insurance activities,35.2
ROU Real estate activities,466.5
ROU Legal and accounting activities; activities of head offices; management consultancy activities,163.2
ROU Architectural and engineering activities; technical testing and analysis,67.1
ROU Scientific research and development,33.8
ROU Advertising and market research,67.1
"ROU Other professional, scientific and technical activities; veterinary activities",188.9
ROU Administrative and support service activities,374.2
ROU Public administration and defence; compulsory social security,446.9
ROU Education,237.2
ROU Human health and social work activities,311.9
ROU Other service activities,381.3
ROU Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ROU Activities of extraterritorial organizations and bodies,0.0
"RUS Crop and animal production, hunting and related service activities",29273.0
RUS Forestry and logging,0.0
RUS Fishing and aquaculture,2529.7
RUS Mining and quarrying,112133.4
"RUS Manufacture of food products, beverages and tobacco products",4484.2
"RUS Manufacture of textiles, wearing apparel and leather products",667.8
"RUS Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1201.9
RUS Manufacture of paper and paper products,1434.5
RUS Printing and reproduction of recorded media,0.0
RUS Manufacture of coke and refined petroleum products ,42652.2
RUS Manufacture of chemicals and chemical products ,65547.6
RUS Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.0
RUS Manufacture of rubber and plastic products,1089.9
RUS Manufacture of other non-metallic mineral products,70894.9
RUS Manufacture of basic metals,234260.7
"RUS Manufacture of fabricated metal products, except machinery and equipment",0.0
"RUS Manufacture of computer, electronic and optical products",1421.1
RUS Manufacture of electrical equipment,0.0
RUS Manufacture of machinery and equipment n.e.c.,3962.2
"RUS Manufacture of motor vehicles, trailers and semi-trailers",2257.9
RUS Manufacture of other transport equipment,0.0
RUS Manufacture of furniture; other manufacturing,618.5
RUS Repair and installation of machinery and equipment,0.0
"RUS Electricity, gas, steam and air conditioning supply",750137.6
"RUS Water collection, treatment and supply",0.0
"RUS Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",17146.0
RUS Construction,9604.4
RUS Wholesale and retail trade and repair of motor vehicles and motorcycles,789.7
"RUS Wholesale trade, except of motor vehicles and motorcycles",5518.8
"RUS Retail trade, except of motor vehicles and motorcycles",8576.0
RUS Land transport and transport via pipelines,100606.3
RUS Water transport,20376.2
RUS Air transport,17591.9
RUS Warehousing and support activities for transportation,4199.6
RUS Postal and courier activities,0.0
RUS Accommodation and food service activities,3029.4
RUS Publishing activities,0.0
"RUS Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
RUS Telecommunications,634.1
"RUS Computer programming, consultancy and related activities; information service activities",0.0
"RUS Financial service activities, except insurance and pension funding",2222.3
"RUS Insurance, reinsurance and pension funding, except compulsory social security",0.0
RUS Activities auxiliary to financial services and insurance activities,0.0
RUS Real estate activities,6880.7
RUS Legal and accounting activities; activities of head offices; management consultancy activities,0.0
RUS Architectural and engineering activities; technical testing and analysis,0.0
RUS Scientific research and development,0.0
RUS Advertising and market research,0.0
"RUS Other professional, scientific and technical activities; veterinary activities",0.0
RUS Administrative and support service activities,3352.7
RUS Public administration and defence; compulsory social security,7031.3
RUS Education,5358.6
RUS Human health and social work activities,4455.3
RUS Other service activities,6996.7
RUS Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
RUS Activities of extraterritorial organizations and bodies,0.0
"TUR Crop and animal production, hunting and related service activities",14129.0
TUR Forestry and logging,161.6
TUR Fishing and aquaculture,128.1
TUR Mining and quarrying,940.0
"TUR Manufacture of food products, beverages and tobacco products",4295.6
"TUR Manufacture of textiles, wearing apparel and leather products",5007.5
"TUR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",493.2
TUR Manufacture of paper and paper products,297.5
TUR Printing and reproduction of recorded media,400.8
TUR Manufacture of coke and refined petroleum products ,4120.0
TUR Manufacture of chemicals and chemical products ,1337.0
TUR Manufacture of basic pharmaceutical products and pharmaceutical preparations,259.1
TUR Manufacture of rubber and plastic products,1045.9
TUR Manufacture of other non-metallic mineral products,49577.5
TUR Manufacture of basic metals,10190.0
"TUR Manufacture of fabricated metal products, except machinery and equipment",1661.1
"TUR Manufacture of computer, electronic and optical products",248.2
TUR Manufacture of electrical equipment,758.3
TUR Manufacture of machinery and equipment n.e.c.,990.3
"TUR Manufacture of motor vehicles, trailers and semi-trailers",997.8
TUR Manufacture of other transport equipment,301.7
TUR Manufacture of furniture; other manufacturing,1034.9
TUR Repair and installation of machinery and equipment,18.4
"TUR Electricity, gas, steam and air conditioning supply",114638.4
"TUR Water collection, treatment and supply",39.2
"TUR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",360.1
TUR Construction,5230.9
TUR Wholesale and retail trade and repair of motor vehicles and motorcycles,501.4
"TUR Wholesale trade, except of motor vehicles and motorcycles",178.6
"TUR Retail trade, except of motor vehicles and motorcycles",52.4
TUR Land transport and transport via pipelines,10821.1
TUR Water transport,1545.8
TUR Air transport,5185.9
TUR Warehousing and support activities for transportation,68.8
TUR Postal and courier activities,0.0
TUR Accommodation and food service activities,37.0
TUR Publishing activities,17.7
"TUR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",27.3
TUR Telecommunications,0.0
"TUR Computer programming, consultancy and related activities; information service activities",17.7
"TUR Financial service activities, except insurance and pension funding",38.7
"TUR Insurance, reinsurance and pension funding, except compulsory social security",31.8
TUR Activities auxiliary to financial services and insurance activities,18.0
TUR Real estate activities,58.2
TUR Legal and accounting activities; activities of head offices; management consultancy activities,37.1
TUR Architectural and engineering activities; technical testing and analysis,19.1
TUR Scientific research and development,36.3
TUR Advertising and market research,19.1
"TUR Other professional, scientific and technical activities; veterinary activities",38.9
TUR Administrative and support service activities,1119.1
TUR Public administration and defence; compulsory social security,60.3
TUR Education,56.1
TUR Human health and social work activities,61.6
TUR Other service activities,132.2
TUR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
TUR Activities of extraterritorial organizations and bodies,0.0
"TWN Crop and animal production, hunting and related service activities",422.5
TWN Forestry and logging,5.8
TWN Fishing and aquaculture,1480.8
TWN Mining and quarrying,26026.7
"TWN Manufacture of food products, beverages and tobacco products",997.8
"TWN Manufacture of textiles, wearing apparel and leather products",2472.4
"TWN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",36.9
TWN Manufacture of paper and paper products,1472.0
TWN Printing and reproduction of recorded media,217.9
TWN Manufacture of coke and refined petroleum products ,9103.9
TWN Manufacture of chemicals and chemical products ,23517.7
TWN Manufacture of basic pharmaceutical products and pharmaceutical preparations,16.2
TWN Manufacture of rubber and plastic products,181.1
TWN Manufacture of other non-metallic mineral products,16177.7
TWN Manufacture of basic metals,23571.5
"TWN Manufacture of fabricated metal products, except machinery and equipment",416.9
"TWN Manufacture of computer, electronic and optical products",697.1
TWN Manufacture of electrical equipment,164.0
TWN Manufacture of machinery and equipment n.e.c.,282.7
"TWN Manufacture of motor vehicles, trailers and semi-trailers",181.3
TWN Manufacture of other transport equipment,311.4
TWN Manufacture of furniture; other manufacturing,24.2
TWN Repair and installation of machinery and equipment,122.4
"TWN Electricity, gas, steam and air conditioning supply",125233.9
"TWN Water collection, treatment and supply",32.3
"TWN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",4430.3
TWN Construction,923.3
TWN Wholesale and retail trade and repair of motor vehicles and motorcycles,94.9
"TWN Wholesale trade, except of motor vehicles and motorcycles",1889.5
"TWN Retail trade, except of motor vehicles and motorcycles",1256.3
TWN Land transport and transport via pipelines,9547.2
TWN Water transport,16081.1
TWN Air transport,15431.6
TWN Warehousing and support activities for transportation,1528.2
TWN Postal and courier activities,57.7
TWN Accommodation and food service activities,728.1
TWN Publishing activities,15.6
"TWN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",6.7
TWN Telecommunications,57.6
"TWN Computer programming, consultancy and related activities; information service activities",55.2
"TWN Financial service activities, except insurance and pension funding",131.4
"TWN Insurance, reinsurance and pension funding, except compulsory social security",107.3
TWN Activities auxiliary to financial services and insurance activities,38.7
TWN Real estate activities,151.1
TWN Legal and accounting activities; activities of head offices; management consultancy activities,23.0
TWN Architectural and engineering activities; technical testing and analysis,193.6
TWN Scientific research and development,250.2
TWN Advertising and market research,43.9
"TWN Other professional, scientific and technical activities; veterinary activities",57.7
TWN Administrative and support service activities,346.4
TWN Public administration and defence; compulsory social security,845.3
TWN Education,1004.6
TWN Human health and social work activities,382.8
TWN Other service activities,957.2
TWN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
TWN Activities of extraterritorial organizations and bodies,0.0
"USA Crop and animal production, hunting and related service activities",56030.2
USA Forestry and logging,4002.3
USA Fishing and aquaculture,885.2
USA Mining and quarrying,102959.3
"USA Manufacture of food products, beverages and tobacco products",65623.7
"USA Manufacture of textiles, wearing apparel and leather products",6635.4
"USA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",14368.7
USA Manufacture of paper and paper products,42686.1
USA Printing and reproduction of recorded media,9936.8
USA Manufacture of coke and refined petroleum products ,185137.2
USA Manufacture of chemicals and chemical products ,147371.7
USA Manufacture of basic pharmaceutical products and pharmaceutical preparations,1265.4
USA Manufacture of rubber and plastic products,20460.5
USA Manufacture of other non-metallic mineral products,127297.0
USA Manufacture of basic metals,126466.5
"USA Manufacture of fabricated metal products, except machinery and equipment",11199.9
"USA Manufacture of computer, electronic and optical products",6409.3
USA Manufacture of electrical equipment,4254.1
USA Manufacture of machinery and equipment n.e.c.,19059.2
"USA Manufacture of motor vehicles, trailers and semi-trailers",7625.3
USA Manufacture of other transport equipment,11703.3
USA Manufacture of furniture; other manufacturing,7945.1
USA Repair and installation of machinery and equipment,2788.5
"USA Electricity, gas, steam and air conditioning supply",2432010.3
"USA Water collection, treatment and supply",18578.5
"USA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",6770.3
USA Construction,69676.6
USA Wholesale and retail trade and repair of motor vehicles and motorcycles,13920.5
"USA Wholesale trade, except of motor vehicles and motorcycles",30853.4
"USA Retail trade, except of motor vehicles and motorcycles",67744.3
USA Land transport and transport via pipelines,184349.9
USA Water transport,49678.1
USA Air transport,171284.7
USA Warehousing and support activities for transportation,17646.6
USA Postal and courier activities,7829.9
USA Accommodation and food service activities,60392.6
USA Publishing activities,113.6
"USA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",149.6
USA Telecommunications,2182.2
"USA Computer programming, consultancy and related activities; information service activities",12499.7
"USA Financial service activities, except insurance and pension funding",13033.3
"USA Insurance, reinsurance and pension funding, except compulsory social security",11185.1
USA Activities auxiliary to financial services and insurance activities,5025.7
USA Real estate activities,13209.6
USA Legal and accounting activities; activities of head offices; management consultancy activities,18591.6
USA Architectural and engineering activities; technical testing and analysis,12466.9
USA Scientific research and development,5305.9
USA Advertising and market research,5827.2
"USA Other professional, scientific and technical activities; veterinary activities",1967.7
USA Administrative and support service activities,58184.7
USA Public administration and defence; compulsory social security,256513.4
USA Education,15439.0
USA Human health and social work activities,78929.8
USA Other service activities,33293.8
USA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
USA Activities of extraterritorial organizations and bodies,0.0
"REU Crop and animal production, hunting and related service activities",11722.1
REU Forestry and logging,2038.1
REU Fishing and aquaculture,982.3
REU Mining and quarrying,10632.8
"REU Manufacture of food products, beverages and tobacco products",6711.2
"REU Manufacture of textiles, wearing apparel and leather products",756.6
"REU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1522.3
REU Manufacture of paper and paper products,7920.5
REU Printing and reproduction of recorded media,259.9
REU Manufacture of coke and refined petroleum products ,18190.8
REU Manufacture of chemicals and chemical products ,16625.8
REU Manufacture of basic pharmaceutical products and pharmaceutical preparations,545.0
REU Manufacture of rubber and plastic products,1579.4
REU Manufacture of other non-metallic mineral products,33843.5
REU Manufacture of basic metals,35469.6
"REU Manufacture of fabricated metal products, except machinery and equipment",4104.0
"REU Manufacture of computer, electronic and optical products",420.4
REU Manufacture of electrical equipment,457.7
REU Manufacture of machinery and equipment n.e.c.,1186.5
"REU Manufacture of motor vehicles, trailers and semi-trailers",881.5
REU Manufacture of other transport equipment,249.6
REU Manufacture of furniture; other manufacturing,590.9
REU Repair and installation of machinery and equipment,417.6
"REU Electricity, gas, steam and air conditioning supply",203954.1
"REU Water collection, treatment and supply",283.2
"REU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",4669.8
REU Construction,14175.2
REU Wholesale and retail trade and repair of motor vehicles and motorcycles,1910.2
"REU Wholesale trade, except of motor vehicles and motorcycles",3779.1
"REU Retail trade, except of motor vehicles and motorcycles",2315.4
REU Land transport and transport via pipelines,43542.0
REU Water transport,60248.0
REU Air transport,14969.3
REU Warehousing and support activities for transportation,2292.4
REU Postal and courier activities,942.6
REU Accommodation and food service activities,2822.2
REU Publishing activities,137.8
"REU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",118.6
REU Telecommunications,295.0
"REU Computer programming, consultancy and related activities; information service activities",372.1
"REU Financial service activities, except insurance and pension funding",840.7
"REU Insurance, reinsurance and pension funding, except compulsory social security",201.9
REU Activities auxiliary to financial services and insurance activities,101.0
REU Real estate activities,1831.9
REU Legal and accounting activities; activities of head offices; management consultancy activities,1432.9
REU Architectural and engineering activities; technical testing and analysis,462.4
REU Scientific research and development,152.2
REU Advertising and market research,157.4
"REU Other professional, scientific and technical activities; veterinary activities",282.6
REU Administrative and support service activities,2333.4
REU Public administration and defence; compulsory social security,6898.6
REU Education,2281.1
REU Human health and social work activities,3487.6
REU Other service activities,2094.8
REU Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,89.5
REU Activities of extraterritorial organizations and bodies,0.0
"RoW Crop and animal production, hunting and related service activities",123501.1
RoW Forestry and logging,10493.0
RoW Fishing and aquaculture,7729.7
RoW Mining and quarrying,198838.8
"RoW Manufacture of food products, beverages and tobacco products",30652.0
"RoW Manufacture of textiles, wearing apparel and leather products",9648.1
"RoW Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3022.1
RoW Manufacture of paper and paper products,6445.0
RoW Printing and reproduction of recorded media,2469.1
RoW Manufacture of coke and refined petroleum products ,189442.2
RoW Manufacture of chemicals and chemical products ,91161.9
RoW Manufacture of basic pharmaceutical products and pharmaceutical preparations,2205.2
RoW Manufacture of rubber and plastic products,341075.3
RoW Manufacture of other non-metallic mineral products,97473.9
RoW Manufacture of basic metals,147168.6
"RoW Manufacture of fabricated metal products, except machinery and equipment",8075.0
"RoW Manufacture of computer, electronic and optical products",4641.5
RoW Manufacture of electrical equipment,3186.1
RoW Manufacture of machinery and equipment n.e.c.,7312.6
"RoW Manufacture of motor vehicles, trailers and semi-trailers",4620.4
RoW Manufacture of other transport equipment,2436.8
RoW Manufacture of furniture; other manufacturing,136495.6
RoW Repair and installation of machinery and equipment,1227.3
"RoW Electricity, gas, steam and air conditioning supply",3197542.6
"RoW Water collection, treatment and supply",5340.4
"RoW Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",102446.3
RoW Construction,74853.5
RoW Wholesale and retail trade and repair of motor vehicles and motorcycles,9732.8
"RoW Wholesale trade, except of motor vehicles and motorcycles",50442.8
"RoW Retail trade, except of motor vehicles and motorcycles",48900.7
RoW Land transport and transport via pipelines,233442.3
RoW Water transport,212325.8
RoW Air transport,160821.0
RoW Warehousing and support activities for transportation,27071.8
RoW Postal and courier activities,3832.7
RoW Accommodation and food service activities,35547.9
RoW Publishing activities,526.4
"RoW Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",832.6
RoW Telecommunications,5380.6
"RoW Computer programming, consultancy and related activities; information service activities",6724.1
"RoW Financial service activities, except insurance and pension funding",9740.4
"RoW Insurance, reinsurance and pension funding, except compulsory social security",4878.6
RoW Activities auxiliary to financial services and insurance activities,2277.0
RoW Real estate activities,12287.2
RoW Legal and accounting activities; activities of head offices; management consultancy activities,18698.4
RoW Architectural and engineering activities; technical testing and analysis,6244.1
RoW Scientific research and development,6192.8
RoW Advertising and market research,0.0
"RoW Other professional, scientific and technical activities; veterinary activities",4525.4
RoW Administrative and support service activities,25610.2
RoW Public administration and defence; compulsory social security,126017.7
RoW Education,27307.2
RoW Human health and social work activities,45863.0
RoW Other service activities,33215.4
RoW Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
RoW Activities of extraterritorial organizations and bodies,0.0
