,0
"NOR Insurance, reinsurance and pension funding, except compulsory social security",14.2
NOR Activities auxiliary to financial services and insurance activities,10.3
NOR Real estate activities,25.8
NOR Legal and accounting activities; activities of head offices; management consultancy activities,38.1
NOR Architectural and engineering activities; technical testing and analysis,48.0
NOR Scientific research and development,8.2
NOR Advertising and market research,7.9
"NOR Other professional, scientific and technical activities; veterinary activities",13.7
NOR Administrative and support service activities,107.3
NOR Public administration and defence; compulsory social security,287.8
NOR Education,119.4
NOR Human health and social work activities,294.1
NOR Other service activities,85.8
NOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NOR Activities of extraterritorial organizations and bodies,0.0
"POL Crop and animal production, hunting and related service activities",14456.3
POL Forestry and logging,358.8
POL Fishing and aquaculture,373.2
POL Mining and quarrying,1469.0
"POL Manufacture of food products, beverages and tobacco products",4940.9
"POL Manufacture of textiles, wearing apparel and leather products",223.2
"POL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",878.8
POL Manufacture of paper and paper products,1818.2
POL Printing and reproduction of recorded media,34.6
POL Manufacture of coke and refined petroleum products ,11315.0
POL Manufacture of chemicals and chemical products ,12787.6
POL Manufacture of basic pharmaceutical products and pharmaceutical preparations,126.2
POL Manufacture of rubber and plastic products,711.3
POL Manufacture of other non-metallic mineral products,15854.4
POL Manufacture of basic metals,9479.1
"POL Manufacture of fabricated metal products, except machinery and equipment",466.5
"POL Manufacture of computer, electronic and optical products",47.0
POL Manufacture of electrical equipment,180.1
POL Manufacture of machinery and equipment n.e.c.,245.7
"POL Manufacture of motor vehicles, trailers and semi-trailers",347.9
POL Manufacture of other transport equipment,150.1
POL Manufacture of furniture; other manufacturing,152.1
POL Repair and installation of machinery and equipment,42.3
"POL Electricity, gas, steam and air conditioning supply",160368.2
"POL Water collection, treatment and supply",95.9
"POL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",518.6
POL Construction,824.9
POL Wholesale and retail trade and repair of motor vehicles and motorcycles,1226.9
"POL Wholesale trade, except of motor vehicles and motorcycles",5377.8
"POL Retail trade, except of motor vehicles and motorcycles",3877.8
POL Land transport and transport via pipelines,21159.7
POL Water transport,103.5
POL Air transport,514.4
POL Warehousing and support activities for transportation,1431.0
POL Postal and courier activities,248.0
POL Accommodation and food service activities,603.4
POL Publishing activities,96.7
"POL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",72.1
POL Telecommunications,223.3
"POL Computer programming, consultancy and related activities; information service activities",220.8
"POL Financial service activities, except insurance and pension funding",1193.3
"POL Insurance, reinsurance and pension funding, except compulsory social security",2521.0
POL Activities auxiliary to financial services and insurance activities,178.1
POL Real estate activities,845.2
POL Legal and accounting activities; activities of head offices; management consultancy activities,409.9
POL Architectural and engineering activities; technical testing and analysis,322.9
POL Scientific research and development,132.3
POL Advertising and market research,215.9
"POL Other professional, scientific and technical activities; veterinary activities",98.9
POL Administrative and support service activities,1272.0
POL Public administration and defence; compulsory social security,3068.8
POL Education,1842.1
POL Human health and social work activities,1500.2
POL Other service activities,918.5
POL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
POL Activities of extraterritorial organizations and bodies,0.0
"PRT Crop and animal production, hunting and related service activities",1466.8
PRT Forestry and logging,103.6
PRT Fishing and aquaculture,422.2
PRT Mining and quarrying,323.4
"PRT Manufacture of food products, beverages and tobacco products",1244.5
"PRT Manufacture of textiles, wearing apparel and leather products",942.0
"PRT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",259.7
PRT Manufacture of paper and paper products,1152.6
PRT Printing and reproduction of recorded media,32.8
PRT Manufacture of coke and refined petroleum products ,2832.5
PRT Manufacture of chemicals and chemical products ,1303.5
PRT Manufacture of basic pharmaceutical products and pharmaceutical preparations,14.0
PRT Manufacture of rubber and plastic products,81.7
PRT Manufacture of other non-metallic mineral products,7449.1
PRT Manufacture of basic metals,171.6
"PRT Manufacture of fabricated metal products, except machinery and equipment",173.4
"PRT Manufacture of computer, electronic and optical products",4.1
PRT Manufacture of electrical equipment,10.4
PRT Manufacture of machinery and equipment n.e.c.,233.7
"PRT Manufacture of motor vehicles, trailers and semi-trailers",20.3
PRT Manufacture of other transport equipment,1.7
PRT Manufacture of furniture; other manufacturing,54.0
PRT Repair and installation of machinery and equipment,34.9
"PRT Electricity, gas, steam and air conditioning supply",11838.8
"PRT Water collection, treatment and supply",33.7
"PRT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",619.3
PRT Construction,1907.5
PRT Wholesale and retail trade and repair of motor vehicles and motorcycles,125.4
"PRT Wholesale trade, except of motor vehicles and motorcycles",1380.0
"PRT Retail trade, except of motor vehicles and motorcycles",522.8
PRT Land transport and transport via pipelines,4465.7
PRT Water transport,612.0
PRT Air transport,1147.9
PRT Warehousing and support activities for transportation,107.4
PRT Postal and courier activities,26.6
PRT Accommodation and food service activities,525.5
PRT Publishing activities,13.0
"PRT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",12.3
PRT Telecommunications,30.7
"PRT Computer programming, consultancy and related activities; information service activities",18.1
"PRT Financial service activities, except insurance and pension funding",83.4
"PRT Insurance, reinsurance and pension funding, except compulsory social security",21.9
PRT Activities auxiliary to financial services and insurance activities,26.6
PRT Real estate activities,20.5
PRT Legal and accounting activities; activities of head offices; management consultancy activities,49.9
PRT Architectural and engineering activities; technical testing and analysis,41.5
PRT Scientific research and development,6.1
PRT Advertising and market research,9.2
"PRT Other professional, scientific and technical activities; veterinary activities",12.4
PRT Administrative and support service activities,278.0
PRT Public administration and defence; compulsory social security,668.8
PRT Education,118.7
PRT Human health and social work activities,567.2
PRT Other service activities,189.5
PRT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
PRT Activities of extraterritorial organizations and bodies,0.0
"ROU Crop and animal production, hunting and related service activities",1151.6
ROU Forestry and logging,32.5
ROU Fishing and aquaculture,30.5
ROU Mining and quarrying,1151.7
"ROU Manufacture of food products, beverages and tobacco products",1187.2
"ROU Manufacture of textiles, wearing apparel and leather products",101.9
"ROU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",100.3
ROU Manufacture of paper and paper products,309.1
ROU Printing and reproduction of recorded media,131.7
ROU Manufacture of coke and refined petroleum products ,3488.6
ROU Manufacture of chemicals and chemical products ,6490.7
ROU Manufacture of basic pharmaceutical products and pharmaceutical preparations,153.1
ROU Manufacture of rubber and plastic products,226.7
ROU Manufacture of other non-metallic mineral products,6073.4
ROU Manufacture of basic metals,4865.9
"ROU Manufacture of fabricated metal products, except machinery and equipment",820.5
"ROU Manufacture of computer, electronic and optical products",153.2
ROU Manufacture of electrical equipment,67.5
ROU Manufacture of machinery and equipment n.e.c.,83.6
"ROU Manufacture of motor vehicles, trailers and semi-trailers",26.1
ROU Manufacture of other transport equipment,47.6
ROU Manufacture of furniture; other manufacturing,29.5
ROU Repair and installation of machinery and equipment,22.0
"ROU Electricity, gas, steam and air conditioning supply",32742.8
"ROU Water collection, treatment and supply",1.4
"ROU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",532.2
ROU Construction,1239.9
ROU Wholesale and retail trade and repair of motor vehicles and motorcycles,462.7
"ROU Wholesale trade, except of motor vehicles and motorcycles",679.5
"ROU Retail trade, except of motor vehicles and motorcycles",520.6
ROU Land transport and transport via pipelines,5130.0
ROU Water transport,248.6
ROU Air transport,691.2
ROU Warehousing and support activities for transportation,105.6
ROU Postal and courier activities,52.1
ROU Accommodation and food service activities,154.8
ROU Publishing activities,36.4
"ROU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",151.1
ROU Telecommunications,52.1
"ROU Computer programming, consultancy and related activities; information service activities",36.4
"ROU Financial service activities, except insurance and pension funding",141.6
"ROU Insurance, reinsurance and pension funding, except compulsory social security",39.3
ROU Activities auxiliary to financial services and insurance activities,34.6
ROU Real estate activities,459.4
ROU Legal and accounting activities; activities of head offices; management consultancy activities,157.9
ROU Architectural and engineering activities; technical testing and analysis,64.9
ROU Scientific research and development,33.1
ROU Advertising and market research,64.9
"ROU Other professional, scientific and technical activities; veterinary activities",183.5
ROU Administrative and support service activities,358.3
ROU Public administration and defence; compulsory social security,434.3
ROU Education,232.6
ROU Human health and social work activities,303.5
ROU Other service activities,367.3
ROU Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ROU Activities of extraterritorial organizations and bodies,0.0
"RUS Crop and animal production, hunting and related service activities",26284.7
RUS Forestry and logging,0.0
RUS Fishing and aquaculture,2586.1
RUS Mining and quarrying,101017.6
"RUS Manufacture of food products, beverages and tobacco products",6083.7
"RUS Manufacture of textiles, wearing apparel and leather products",873.5
"RUS Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2383.1
RUS Manufacture of paper and paper products,2028.1
RUS Printing and reproduction of recorded media,0.0
RUS Manufacture of coke and refined petroleum products ,41459.5
RUS Manufacture of chemicals and chemical products ,62952.3
RUS Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.0
RUS Manufacture of rubber and plastic products,533.5
RUS Manufacture of other non-metallic mineral products,66545.8
RUS Manufacture of basic metals,242975.7
"RUS Manufacture of fabricated metal products, except machinery and equipment",0.0
"RUS Manufacture of computer, electronic and optical products",1792.6
RUS Manufacture of electrical equipment,0.0
RUS Manufacture of machinery and equipment n.e.c.,4446.7
"RUS Manufacture of motor vehicles, trailers and semi-trailers",3126.5
RUS Manufacture of other transport equipment,0.0
RUS Manufacture of furniture; other manufacturing,310.5
RUS Repair and installation of machinery and equipment,0.0
"RUS Electricity, gas, steam and air conditioning supply",747925.3
"RUS Water collection, treatment and supply",0.0
"RUS Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",20738.2
RUS Construction,8419.8
RUS Wholesale and retail trade and repair of motor vehicles and motorcycles,849.6
"RUS Wholesale trade, except of motor vehicles and motorcycles",4798.5
"RUS Retail trade, except of motor vehicles and motorcycles",11076.1
RUS Land transport and transport via pipelines,94911.5
RUS Water transport,19223.1
RUS Air transport,21499.2
RUS Warehousing and support activities for transportation,4188.0
RUS Postal and courier activities,0.0
RUS Accommodation and food service activities,2396.5
RUS Publishing activities,0.0
"RUS Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
RUS Telecommunications,564.2
"RUS Computer programming, consultancy and related activities; information service activities",0.0
"RUS Financial service activities, except insurance and pension funding",1914.0
"RUS Insurance, reinsurance and pension funding, except compulsory social security",0.0
RUS Activities auxiliary to financial services and insurance activities,0.0
RUS Real estate activities,6542.7
RUS Legal and accounting activities; activities of head offices; management consultancy activities,0.0
RUS Architectural and engineering activities; technical testing and analysis,0.0
RUS Scientific research and development,0.0
RUS Advertising and market research,0.0
"RUS Other professional, scientific and technical activities; veterinary activities",0.0
RUS Administrative and support service activities,3861.5
RUS Public administration and defence; compulsory social security,6472.5
RUS Education,5215.2
RUS Human health and social work activities,4584.7
RUS Other service activities,5347.1
RUS Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
RUS Activities of extraterritorial organizations and bodies,0.0
"TUR Crop and animal production, hunting and related service activities",13684.0
TUR Forestry and logging,156.9
TUR Fishing and aquaculture,124.8
TUR Mining and quarrying,1153.6
"TUR Manufacture of food products, beverages and tobacco products",4115.5
"TUR Manufacture of textiles, wearing apparel and leather products",6503.6
"TUR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",637.0
TUR Manufacture of paper and paper products,380.4
TUR Printing and reproduction of recorded media,514.1
TUR Manufacture of coke and refined petroleum products ,3759.0
TUR Manufacture of chemicals and chemical products ,3738.0
TUR Manufacture of basic pharmaceutical products and pharmaceutical preparations,350.7
TUR Manufacture of rubber and plastic products,1349.2
TUR Manufacture of other non-metallic mineral products,52704.4
TUR Manufacture of basic metals,12988.9
"TUR Manufacture of fabricated metal products, except machinery and equipment",2142.7
"TUR Manufacture of computer, electronic and optical products",298.8
TUR Manufacture of electrical equipment,975.6
TUR Manufacture of machinery and equipment n.e.c.,1271.0
"TUR Manufacture of motor vehicles, trailers and semi-trailers",1263.3
TUR Manufacture of other transport equipment,378.6
TUR Manufacture of furniture; other manufacturing,1021.4
TUR Repair and installation of machinery and equipment,18.1
"TUR Electricity, gas, steam and air conditioning supply",109759.9
"TUR Water collection, treatment and supply",38.7
"TUR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",431.9
TUR Construction,6670.1
TUR Wholesale and retail trade and repair of motor vehicles and motorcycles,499.6
"TUR Wholesale trade, except of motor vehicles and motorcycles",176.3
"TUR Retail trade, except of motor vehicles and motorcycles",51.7
TUR Land transport and transport via pipelines,10759.8
TUR Water transport,1682.9
TUR Air transport,2852.8
TUR Warehousing and support activities for transportation,69.7
TUR Postal and courier activities,0.0
TUR Accommodation and food service activities,36.5
TUR Publishing activities,17.5
"TUR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",26.9
TUR Telecommunications,0.0
"TUR Computer programming, consultancy and related activities; information service activities",17.5
"TUR Financial service activities, except insurance and pension funding",38.2
"TUR Insurance, reinsurance and pension funding, except compulsory social security",31.4
TUR Activities auxiliary to financial services and insurance activities,17.7
TUR Real estate activities,57.4
TUR Legal and accounting activities; activities of head offices; management consultancy activities,36.6
TUR Architectural and engineering activities; technical testing and analysis,18.8
TUR Scientific research and development,35.9
TUR Advertising and market research,18.8
"TUR Other professional, scientific and technical activities; veterinary activities",38.3
TUR Administrative and support service activities,1104.4
TUR Public administration and defence; compulsory social security,59.5
TUR Education,55.4
TUR Human health and social work activities,60.7
TUR Other service activities,130.5
TUR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
TUR Activities of extraterritorial organizations and bodies,0.0
"TWN Crop and animal production, hunting and related service activities",478.1
TWN Forestry and logging,5.3
TWN Fishing and aquaculture,1068.5
TWN Mining and quarrying,25460.9
"TWN Manufacture of food products, beverages and tobacco products",1068.4
"TWN Manufacture of textiles, wearing apparel and leather products",2120.3
"TWN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",42.5
TWN Manufacture of paper and paper products,1499.0
TWN Printing and reproduction of recorded media,242.4
TWN Manufacture of coke and refined petroleum products ,9564.6
TWN Manufacture of chemicals and chemical products ,25887.6
TWN Manufacture of basic pharmaceutical products and pharmaceutical preparations,17.5
TWN Manufacture of rubber and plastic products,186.1
TWN Manufacture of other non-metallic mineral products,14842.2
TWN Manufacture of basic metals,28214.3
"TWN Manufacture of fabricated metal products, except machinery and equipment",437.2
"TWN Manufacture of computer, electronic and optical products",795.9
TWN Manufacture of electrical equipment,160.8
TWN Manufacture of machinery and equipment n.e.c.,327.4
"TWN Manufacture of motor vehicles, trailers and semi-trailers",281.2
TWN Manufacture of other transport equipment,393.0
TWN Manufacture of furniture; other manufacturing,24.5
TWN Repair and installation of machinery and equipment,175.2
"TWN Electricity, gas, steam and air conditioning supply",124737.2
"TWN Water collection, treatment and supply",53.8
"TWN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",4522.5
TWN Construction,926.7
TWN Wholesale and retail trade and repair of motor vehicles and motorcycles,85.5
"TWN Wholesale trade, except of motor vehicles and motorcycles",1941.7
"TWN Retail trade, except of motor vehicles and motorcycles",1243.7
TWN Land transport and transport via pipelines,9936.3
TWN Water transport,16167.9
TWN Air transport,19220.1
TWN Warehousing and support activities for transportation,1472.9
TWN Postal and courier activities,62.1
TWN Accommodation and food service activities,845.4
TWN Publishing activities,16.0
"TWN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",5.9
TWN Telecommunications,58.7
"TWN Computer programming, consultancy and related activities; information service activities",64.3
"TWN Financial service activities, except insurance and pension funding",149.6
"TWN Insurance, reinsurance and pension funding, except compulsory social security",124.1
TWN Activities auxiliary to financial services and insurance activities,44.6
TWN Real estate activities,170.9
TWN Legal and accounting activities; activities of head offices; management consultancy activities,25.5
TWN Architectural and engineering activities; technical testing and analysis,378.0
TWN Scientific research and development,514.7
TWN Advertising and market research,46.1
"TWN Other professional, scientific and technical activities; veterinary activities",61.5
TWN Administrative and support service activities,376.7
TWN Public administration and defence; compulsory social security,882.1
TWN Education,1093.5
TWN Human health and social work activities,433.5
TWN Other service activities,775.9
TWN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
TWN Activities of extraterritorial organizations and bodies,0.0
"USA Crop and animal production, hunting and related service activities",54826.6
USA Forestry and logging,3200.6
USA Fishing and aquaculture,924.9
USA Mining and quarrying,101763.3
"USA Manufacture of food products, beverages and tobacco products",64057.8
"USA Manufacture of textiles, wearing apparel and leather products",5280.8
"USA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",13228.3
USA Manufacture of paper and paper products,41715.7
USA Printing and reproduction of recorded media,7987.2
USA Manufacture of coke and refined petroleum products ,178472.5
USA Manufacture of chemicals and chemical products ,183423.9
USA Manufacture of basic pharmaceutical products and pharmaceutical preparations,1168.1
USA Manufacture of rubber and plastic products,25417.2
USA Manufacture of other non-metallic mineral products,106220.5
USA Manufacture of basic metals,109739.1
"USA Manufacture of fabricated metal products, except machinery and equipment",8641.3
"USA Manufacture of computer, electronic and optical products",5634.4
USA Manufacture of electrical equipment,3659.7
USA Manufacture of machinery and equipment n.e.c.,19666.1
"USA Manufacture of motor vehicles, trailers and semi-trailers",6050.8
USA Manufacture of other transport equipment,8442.4
USA Manufacture of furniture; other manufacturing,9582.1
USA Repair and installation of machinery and equipment,2472.3
"USA Electricity, gas, steam and air conditioning supply",2323119.6
"USA Water collection, treatment and supply",15803.2
"USA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",7115.1
USA Construction,42386.3
USA Wholesale and retail trade and repair of motor vehicles and motorcycles,12763.9
"USA Wholesale trade, except of motor vehicles and motorcycles",27704.1
"USA Retail trade, except of motor vehicles and motorcycles",64252.3
USA Land transport and transport via pipelines,202022.5
USA Water transport,49585.0
USA Air transport,158324.9
USA Warehousing and support activities for transportation,16885.3
USA Postal and courier activities,6238.2
USA Accommodation and food service activities,58675.1
USA Publishing activities,77.3
"USA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",141.2
USA Telecommunications,2539.3
"USA Computer programming, consultancy and related activities; information service activities",12315.9
"USA Financial service activities, except insurance and pension funding",12443.1
"USA Insurance, reinsurance and pension funding, except compulsory social security",10810.3
USA Activities auxiliary to financial services and insurance activities,4542.5
USA Real estate activities,12196.7
USA Legal and accounting activities; activities of head offices; management consultancy activities,19654.8
USA Architectural and engineering activities; technical testing and analysis,11704.4
USA Scientific research and development,6458.6
USA Advertising and market research,6229.4
"USA Other professional, scientific and technical activities; veterinary activities",1937.2
USA Administrative and support service activities,54008.8
USA Public administration and defence; compulsory social security,259264.6
USA Education,16308.6
USA Human health and social work activities,82640.4
USA Other service activities,32402.1
USA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
USA Activities of extraterritorial organizations and bodies,0.0
"REU Crop and animal production, hunting and related service activities",10611.3
REU Forestry and logging,1975.5
REU Fishing and aquaculture,884.3
REU Mining and quarrying,10243.5
"REU Manufacture of food products, beverages and tobacco products",6352.7
"REU Manufacture of textiles, wearing apparel and leather products",591.3
"REU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1118.0
REU Manufacture of paper and paper products,7224.9
REU Printing and reproduction of recorded media,229.4
REU Manufacture of coke and refined petroleum products ,17013.2
REU Manufacture of chemicals and chemical products ,15265.1
REU Manufacture of basic pharmaceutical products and pharmaceutical preparations,585.0
REU Manufacture of rubber and plastic products,1742.5
REU Manufacture of other non-metallic mineral products,27208.3
REU Manufacture of basic metals,29765.5
"REU Manufacture of fabricated metal products, except machinery and equipment",3589.2
"REU Manufacture of computer, electronic and optical products",402.4
REU Manufacture of electrical equipment,471.2
REU Manufacture of machinery and equipment n.e.c.,1046.0
"REU Manufacture of motor vehicles, trailers and semi-trailers",871.1
REU Manufacture of other transport equipment,232.4
REU Manufacture of furniture; other manufacturing,497.6
REU Repair and installation of machinery and equipment,364.5
"REU Electricity, gas, steam and air conditioning supply",209631.4
"REU Water collection, treatment and supply",288.3
"REU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",4578.4
REU Construction,12479.3
REU Wholesale and retail trade and repair of motor vehicles and motorcycles,1787.0
"REU Wholesale trade, except of motor vehicles and motorcycles",3631.3
"REU Retail trade, except of motor vehicles and motorcycles",2286.2
REU Land transport and transport via pipelines,41207.0
REU Water transport,54301.7
REU Air transport,13485.4
REU Warehousing and support activities for transportation,2108.6
REU Postal and courier activities,869.7
REU Accommodation and food service activities,2376.8
REU Publishing activities,131.7
"REU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",116.2
REU Telecommunications,297.7
"REU Computer programming, consultancy and related activities; information service activities",389.5
"REU Financial service activities, except insurance and pension funding",971.6
"REU Insurance, reinsurance and pension funding, except compulsory social security",196.8
REU Activities auxiliary to financial services and insurance activities,87.8
REU Real estate activities,1889.5
REU Legal and accounting activities; activities of head offices; management consultancy activities,1559.5
REU Architectural and engineering activities; technical testing and analysis,478.8
REU Scientific research and development,145.6
REU Advertising and market research,152.9
"REU Other professional, scientific and technical activities; veterinary activities",251.9
REU Administrative and support service activities,2328.2
REU Public administration and defence; compulsory social security,5446.7
REU Education,2054.0
REU Human health and social work activities,3350.5
REU Other service activities,2030.3
REU Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,82.6
REU Activities of extraterritorial organizations and bodies,0.0
"RoW Crop and animal production, hunting and related service activities",122203.3
RoW Forestry and logging,10225.0
RoW Fishing and aquaculture,10055.8
RoW Mining and quarrying,191970.1
"RoW Manufacture of food products, beverages and tobacco products",37172.1
"RoW Manufacture of textiles, wearing apparel and leather products",15243.8
"RoW Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3053.5
RoW Manufacture of paper and paper products,7372.2
RoW Printing and reproduction of recorded media,2246.6
RoW Manufacture of coke and refined petroleum products ,159095.3
RoW Manufacture of chemicals and chemical products ,98074.9
RoW Manufacture of basic pharmaceutical products and pharmaceutical preparations,2346.2
RoW Manufacture of rubber and plastic products,392795.5
RoW Manufacture of other non-metallic mineral products,120520.2
RoW Manufacture of basic metals,144163.2
"RoW Manufacture of fabricated metal products, except machinery and equipment",7580.7
"RoW Manufacture of computer, electronic and optical products",4476.2
RoW Manufacture of electrical equipment,3094.0
RoW Manufacture of machinery and equipment n.e.c.,6379.7
"RoW Manufacture of motor vehicles, trailers and semi-trailers",4404.1
RoW Manufacture of other transport equipment,2121.0
RoW Manufacture of furniture; other manufacturing,132752.6
RoW Repair and installation of machinery and equipment,1166.6
"RoW Electricity, gas, steam and air conditioning supply",3376902.8
"RoW Water collection, treatment and supply",4563.8
"RoW Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",85620.3
RoW Construction,75237.4
RoW Wholesale and retail trade and repair of motor vehicles and motorcycles,9703.1
"RoW Wholesale trade, except of motor vehicles and motorcycles",50942.0
"RoW Retail trade, except of motor vehicles and motorcycles",50499.4
RoW Land transport and transport via pipelines,244793.5
RoW Water transport,216947.3
RoW Air transport,161940.7
RoW Warehousing and support activities for transportation,26751.2
RoW Postal and courier activities,3486.3
RoW Accommodation and food service activities,35745.2
RoW Publishing activities,680.9
"RoW Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",790.3
RoW Telecommunications,5006.9
"RoW Computer programming, consultancy and related activities; information service activities",6690.6
"RoW Financial service activities, except insurance and pension funding",10084.2
"RoW Insurance, reinsurance and pension funding, except compulsory social security",4940.9
RoW Activities auxiliary to financial services and insurance activities,2212.4
RoW Real estate activities,11907.3
RoW Legal and accounting activities; activities of head offices; management consultancy activities,21382.3
RoW Architectural and engineering activities; technical testing and analysis,5931.2
RoW Scientific research and development,6217.6
RoW Advertising and market research,0.0
"RoW Other professional, scientific and technical activities; veterinary activities",5245.6
RoW Administrative and support service activities,25539.2
RoW Public administration and defence; compulsory social security,133880.5
RoW Education,28935.9
RoW Human health and social work activities,48476.6
RoW Other service activities,34741.0
RoW Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
RoW Activities of extraterritorial organizations and bodies,0.0
