Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Wholesale trade, except of motor vehicles and motorcycles",37780442355294.26,37780442355294.29,37780442355294.3,37780442355294.21,37780442355294.266,37780442355294.35,37780442355294.266,37780442355294.23,37780442355294.26,37780442355294.2,37780442355294.27,37780442355294.23,37780442355294.26,37780442355294.22,37780442355294.21,37780442355294.23,37780442355294.26,37780442355294.27,37780442355294.28,37780442355294.305,37780442355294.3,37780442355294.29,37780442355294.18,37780442355294.19,37780442355294.26,37780442355294.18,37780442355294.34,37780442355295.18,37780442355294.19,37780442355294.26,37780442355294.19,37780442355294.22,37780442355294.18,37780442355294.234,37780442355294.24,37780442355294.16,37780442355294.195,37780442355294.2,37780442355294.18,37780442355294.11,37780442355294.11,37780442355294.13,37780442355294.16,37780442355294.164,37780442355294.18,37780442355294.16,37780442355294.21,37780442355294.27,37780442355294.21,37780442355294.22
"AUT Retail trade, except of motor vehicles and motorcycles",12128399805579.734,12128399805579.752,12128399805579.742,12128399805579.705,12128399805579.732,12128399805579.79,12128399805579.725,12128399805579.715,12128399805579.719,12128399805579.703,12128399805579.725,12128399805579.72,12128399805579.715,12128399805579.71,12128399805579.705,12128399805579.707,12128399805579.71,12128399805579.713,12128399805579.715,12128399805579.725,12128399805579.719,12128399805579.727,12128399805579.701,12128399805579.701,12128399805579.725,12128399805579.701,12128399805579.729,12128399805579.71,12128399805580.723,12128399805579.738,12128399805579.705,12128399805579.71,12128399805579.717,12128399805579.725,12128399805579.732,12128399805579.705,12128399805579.717,12128399805579.71,12128399805579.705,12128399805579.69,12128399805579.686,12128399805579.69,12128399805579.701,12128399805579.701,12128399805579.71,12128399805579.701,12128399805579.715,12128399805579.738,12128399805579.715,12128399805579.719
AUT Land transport and transport via pipelines,19181431936463.125,19181431936463.105,19181431936463.105,19181431936463.1,19181431936463.168,19181431936463.12,19181431936463.19,19181431936463.12,19181431936463.105,19181431936463.094,19181431936463.13,19181431936463.09,19181431936463.117,19181431936463.203,19181431936463.137,19181431936463.117,19181431936463.086,19181431936463.117,19181431936463.12,19181431936463.094,19181431936463.105,19181431936463.152,19181431936463.09,19181431936463.062,19181431936463.082,19181431936463.094,19181431936463.074,19181431936463.08,19181431936463.07,19181431936464.145,19181431936463.08,19181431936463.074,19181431936463.082,19181431936463.086,19181431936463.11,19181431936463.06,19181431936463.06,19181431936463.07,19181431936463.05,19181431936463.03,19181431936463.035,19181431936463.043,19181431936463.05,19181431936463.047,19181431936463.062,19181431936463.066,19181431936463.074,19181431936463.082,19181431936463.062,19181431936463.074
AUT Water transport,7256203375405.154,7256203375405.159,7256203375405.17,7256203375405.182,7256203375405.156,7256203375405.156,7256203375405.157,7256203375405.17,7256203375405.16,7256203375405.2,7256203375405.184,7256203375405.163,7256203375405.179,7256203375405.211,7256203375405.208,7256203375405.182,7256203375405.168,7256203375405.176,7256203375405.193,7256203375405.166,7256203375405.169,7256203375405.169,7256203375405.182,7256203375405.156,7256203375405.178,7256203375405.159,7256203375405.16,7256203375405.159,7256203375405.154,7256203375405.163,7256203375406.615,7256203375405.166,7256203375405.157,7256203375405.172,7256203375405.156,7256203375405.154,7256203375405.148,7256203375405.165,7256203375405.166,7256203375405.148,7256203375405.148,7256203375405.153,7256203375405.156,7256203375405.166,7256203375405.165,7256203375405.163,7256203375405.157,7256203375405.157,7256203375405.151,7256203375405.168
AUT Air transport,22996222834762.26,22996222834762.254,22996222834762.26,22996222834762.27,22996222834762.258,22996222834762.27,22996222834762.25,22996222834762.27,22996222834762.297,22996222834762.27,22996222834762.27,22996222834762.285,22996222834762.266,22996222834762.266,22996222834762.266,22996222834762.258,22996222834762.28,22996222834762.273,22996222834762.29,22996222834762.28,22996222834762.266,22996222834762.254,22996222834762.27,22996222834762.27,22996222834762.273,22996222834762.254,22996222834762.273,22996222834762.297,22996222834762.273,22996222834762.266,22996222834762.285,22996222834763.32,22996222834762.305,22996222834762.312,22996222834762.26,22996222834762.29,22996222834762.297,22996222834762.3,22996222834762.312,22996222834762.297,22996222834762.297,22996222834762.312,22996222834762.29,22996222834762.33,22996222834762.32,22996222834762.312,22996222834762.3,22996222834762.266,22996222834762.273,22996222834762.285
AUT Warehousing and support activities for transportation,31904723334099.39,31904723334099.344,31904723334099.367,31904723334099.36,31904723334099.383,31904723334099.367,31904723334099.37,31904723334099.43,31904723334099.38,31904723334099.36,31904723334099.414,31904723334099.414,31904723334099.38,31904723334099.367,31904723334099.36,31904723334099.363,31904723334099.344,31904723334099.348,31904723334099.363,31904723334099.383,31904723334099.348,31904723334099.355,31904723334099.312,31904723334099.305,31904723334099.34,31904723334099.33,31904723334099.363,31904723334099.504,31904723334099.344,31904723334099.363,31904723334099.76,31904723334099.492,31904723334100.465,31904723334099.355,31904723334099.34,31904723334099.383,31904723334099.316,31904723334099.332,31904723334099.34,31904723334099.29,31904723334099.29,31904723334099.297,31904723334099.32,31904723334099.34,31904723334099.38,31904723334099.355,31904723334099.336,31904723334099.332,31904723334099.316,31904723334099.336
AUT Postal and courier activities,12805655346803.664,12805655346803.658,12805655346803.66,12805655346803.666,12805655346803.656,12805655346803.656,12805655346803.652,12805655346803.656,12805655346803.664,12805655346803.664,12805655346803.656,12805655346803.664,12805655346803.654,12805655346803.664,12805655346803.664,12805655346803.65,12805655346803.658,12805655346803.66,12805655346803.664,12805655346803.66,12805655346803.654,12805655346803.656,12805655346803.664,12805655346803.666,12805655346803.703,12805655346803.658,12805655346803.682,12805655346803.682,12805655346803.688,12805655346803.68,12805655346803.668,12805655346803.668,12805655346803.693,12805655346804.75,12805655346803.672,12805655346803.686,12805655346803.68,12805655346803.691,12805655346803.688,12805655346803.707,12805655346803.709,12805655346803.717,12805655346803.69,12805655346803.697,12805655346803.693,12805655346803.682,12805655346803.686,12805655346803.682,12805655346803.678,12805655346803.709
AUT Accommodation and food service activities,9821638342616.629,9821638342616.623,9821638342616.629,9821638342616.629,9821638342616.635,9821638342616.625,9821638342616.62,9821638342616.627,9821638342616.637,9821638342616.633,9821638342616.633,9821638342616.643,9821638342616.625,9821638342616.629,9821638342616.625,9821638342616.625,9821638342616.63,9821638342616.625,9821638342616.627,9821638342616.63,9821638342616.62,9821638342616.621,9821638342616.625,9821638342616.623,9821638342616.637,9821638342616.617,9821638342616.627,9821638342616.637,9821638342616.629,9821638342616.629,9821638342616.627,9821638342616.633,9821638342616.643,9821638342616.639,9821638342617.625,9821638342616.643,9821638342616.639,9821638342616.633,9821638342616.637,9821638342616.633,9821638342616.63,9821638342616.637,9821638342616.633,9821638342616.646,9821638342616.646,9821638342616.635,9821638342616.63,9821638342616.625,9821638342616.627,9821638342616.639
AUT Publishing activities,8411521470856.529,8411521470856.527,8411521470856.529,8411521470856.532,8411521470856.527,8411521470856.532,8411521470856.536,8411521470856.539,8411521470856.538,8411521470856.53,8411521470856.529,8411521470856.541,8411521470856.529,8411521470856.531,8411521470856.529,8411521470856.527,8411521470856.56,8411521470856.532,8411521470856.536,8411521470856.538,8411521470856.528,8411521470856.527,8411521470856.529,8411521470856.529,8411521470856.55,8411521470856.528,8411521470856.542,8411521470856.546,8411521470856.557,8411521470856.534,8411521470856.532,8411521470856.537,8411521470856.547,8411521470856.554,8411521470856.535,8411521470857.555,8411521470856.547,8411521470856.55,8411521470856.568,8411521470856.54,8411521470856.539,8411521470856.542,8411521470856.549,8411521470856.562,8411521470856.559,8411521470856.546,8411521470856.607,8411521470856.539,8411521470856.543,8411521470856.555
"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",15208727484935.436,15208727484935.432,15208727484935.436,15208727484935.44,15208727484935.432,15208727484935.43,15208727484935.432,15208727484935.432,15208727484935.44,15208727484935.432,15208727484935.43,15208727484935.451,15208727484935.432,15208727484935.432,15208727484935.432,15208727484935.422,15208727484935.441,15208727484935.432,15208727484935.436,15208727484935.455,15208727484935.426,15208727484935.426,15208727484935.43,15208727484935.43,15208727484935.451,15208727484935.43,15208727484935.445,15208727484935.445,15208727484935.465,15208727484935.436,15208727484935.44,15208727484935.45,15208727484935.465,15208727484935.45,15208727484935.502,15208727484935.688,15208727484937.059,15208727484935.45,15208727484935.506,15208727484935.46,15208727484935.455,15208727484935.465,15208727484935.475,15208727484935.496,15208727484935.496,15208727484935.451,15208727484935.46,15208727484935.44,15208727484935.486,15208727484935.46
AUT Telecommunications,25026654818811.832,25026654818811.82,25026654818811.836,25026654818811.832,25026654818811.82,25026654818811.82,25026654818811.82,25026654818811.832,25026654818811.848,25026654818811.824,25026654818811.824,25026654818811.836,25026654818811.832,25026654818811.844,25026654818811.832,25026654818811.816,25026654818811.84,25026654818811.836,25026654818811.855,25026654818811.844,25026654818811.816,25026654818811.82,25026654818811.85,25026654818811.844,25026654818811.887,25026654818811.836,25026654818811.867,25026654818811.88,25026654818811.88,25026654818811.848,25026654818811.848,25026654818811.844,25026654818811.914,25026654818811.867,25026654818811.844,25026654818811.844,25026654818811.88,25026654818812.86,25026654818811.875,25026654818811.89,25026654818811.89,25026654818811.906,25026654818811.875,25026654818811.887,25026654818811.887,25026654818811.887,25026654818811.87,25026654818811.863,25026654818811.86,25026654818811.902
"AUT Computer programming, consultancy and related activities; information service activities",27631993557610.137,27631993557610.125,27631993557610.133,27631993557610.14,27631993557610.125,27631993557610.133,27631993557610.117,27631993557610.137,27631993557610.15,27631993557610.133,27631993557610.133,27631993557610.152,27631993557610.13,27631993557610.137,27631993557610.137,27631993557610.117,27631993557610.156,27631993557610.15,27631993557610.15,27631993557610.16,27631993557610.13,27631993557610.117,27631993557610.152,27631993557610.133,27631993557610.19,27631993557610.133,27631993557610.156,27631993557610.18,27631993557610.16,27631993557610.14,27631993557610.15,27631993557610.152,27631993557610.19,27631993557610.176,27631993557610.14,27631993557610.152,27631993557610.156,27631993557610.227,27631993557611.344,27631993557610.242,27631993557610.26,27631993557610.25,27631993557610.2,27631993557610.223,27631993557610.22,27631993557610.293,27631993557610.2,27631993557610.156,27631993557610.152,27631993557610.24
"AUT Financial service activities, except insurance and pension funding",52385699894441.195,52385699894441.14,52385699894441.2,52385699894441.2,52385699894441.15,52385699894441.13,52385699894441.125,52385699894441.13,52385699894441.164,52385699894441.19,52385699894441.13,52385699894441.17,52385699894441.125,52385699894441.164,52385699894441.195,52385699894441.125,52385699894441.15,52385699894441.14,52385699894441.164,52385699894441.164,52385699894441.13,52385699894441.125,52385699894441.27,52385699894441.25,52385699894441.2,52385699894441.15,52385699894441.18,52385699894441.23,52385699894441.19,52385699894441.19,52385699894441.2,52385699894441.2,52385699894441.27,52385699894441.21,52385699894441.17,52385699894441.164,52385699894441.195,52385699894441.19,52385699894441.17,52385699894442.26,52385699894441.414,52385699894441.21,52385699894441.625,52385699894441.2,52385699894441.28,52385699894441.164,52385699894441.164,52385699894441.19,52385699894441.14,52385699894441.195
"AUT Insurance, reinsurance and pension funding, except compulsory social security",7431753775162.364,7431753775162.369,7431753775162.374,7431753775162.361,7431753775162.361,7431753775162.35,7431753775162.354,7431753775162.354,7431753775162.354,7431753775162.356,7431753775162.35,7431753775162.354,7431753775162.35,7431753775162.354,7431753775162.3545,7431753775162.348,7431753775162.35,7431753775162.35,7431753775162.352,7431753775162.3545,7431753775162.355,7431753775162.349,7431753775162.351,7431753775162.347,7431753775162.353,7431753775162.359,7431753775162.382,7431753775162.36,7431753775162.363,7431753775162.358,7431753775162.35,7431753775162.353,7431753775162.357,7431753775162.356,7431753775162.364,7431753775162.371,7431753775162.37,7431753775162.353,7431753775162.355,7431753775162.364,7431753775163.359,7431753775162.363,7431753775162.371,7431753775162.356,7431753775162.364,7431753775162.352,7431753775162.349,7431753775162.356,7431753775162.359,7431753775162.353
AUT Activities auxiliary to financial services and insurance activities,128082855470690.19,128082855470690.05,128082855470690.19,128082855470690.23,128082855470690.05,128082855470690.0,128082855470689.97,128082855470690.0,128082855470690.05,128082855470690.16,128082855470690.0,128082855470690.05,128082855470690.0,128082855470690.06,128082855470690.16,128082855470690.0,128082855470690.05,128082855470690.05,128082855470690.06,128082855470690.05,128082855470690.02,128082855470689.97,128082855470690.3,128082855470690.36,128082855470690.14,128082855470690.23,128082855470690.14,128082855470690.2,128082855470690.11,128082855470690.11,128082855470690.11,128082855470690.11,128082855470690.28,128082855470690.19,128082855470690.1,128082855470690.05,128082855470690.14,128082855470690.14,128082855470690.06,128082855470692.0,128082855470692.14,128082855470692.8,128082855470690.92,128082855470690.14,128082855470690.3,128082855470690.28,128082855470690.05,128082855470690.11,128082855470690.02,128082855470690.11
AUT Real estate activities,53767025122400.67,53767025122400.66,53767025122400.67,53767025122400.74,53767025122400.66,53767025122400.664,53767025122400.664,53767025122400.67,53767025122400.695,53767025122400.72,53767025122400.66,53767025122400.695,53767025122400.664,53767025122400.69,53767025122400.72,53767025122400.664,53767025122400.69,53767025122400.67,53767025122400.695,53767025122400.71,53767025122400.695,53767025122400.66,53767025122400.67,53767025122400.66,53767025122400.695,53767025122400.72,53767025122400.695,53767025122400.83,53767025122400.74,53767025122400.74,53767025122400.72,53767025122400.77,53767025122400.83,53767025122400.83,53767025122400.71,53767025122400.695,53767025122400.74,53767025122400.77,53767025122400.72,53767025122400.77,53767025122400.805,53767025122400.766,53767025122401.945,53767025122400.73,53767025122400.91,53767025122400.69,53767025122400.67,53767025122400.67,53767025122400.695,53767025122400.69
AUT Legal and accounting activities; activities of head offices; management consultancy activities,100081136257480.52,100081136257480.44,100081136257480.48,100081136257480.58,100081136257480.45,100081136257480.42,100081136257480.42,100081136257480.5,100081136257480.53,100081136257480.52,100081136257480.45,100081136257480.58,100081136257480.45,100081136257480.5,100081136257480.52,100081136257480.44,100081136257480.58,100081136257480.55,100081136257480.55,100081136257480.56,100081136257480.45,100081136257480.42,100081136257480.5,100081136257480.52,100081136257480.48,100081136257480.53,100081136257480.6,100081136257480.58,100081136257480.6,100081136257480.53,100081136257480.52,100081136257480.53,100081136257480.66,100081136257480.5,100081136257480.47,100081136257480.52,100081136257480.55,100081136257480.5,100081136257480.78,100081136257480.64,100081136257480.67,100081136257480.77,100081136257480.72,100081136257481.84,100081136257480.67,100081136257480.56,100081136257480.47,100081136257480.52,100081136257480.5,100081136257480.53
AUT Administrative and support service activities,80688602600377.92,80688602600377.89,80688602600377.92,80688602600377.94,80688602600377.89,80688602600377.89,80688602600377.92,80688602600377.94,80688602600378.0,80688602600377.94,80688602600377.9,80688602600378.08,80688602600377.94,80688602600377.94,80688602600377.92,80688602600377.89,80688602600377.94,80688602600377.92,80688602600377.94,80688602600377.98,80688602600377.89,80688602600377.89,80688602600377.92,80688602600377.88,80688602600377.95,80688602600377.92,80688602600377.98,80688602600377.98,80688602600377.98,80688602600377.92,80688602600377.98,80688602600378.16,80688602600378.17,80688602600377.98,80688602600377.98,80688602600378.14,80688602600377.97,80688602600377.94,80688602600378.02,80688602600378.08,80688602600378.08,80688602600378.14,80688602600378.1,80688602600378.03,80688602600379.12,80688602600377.97,80688602600377.98,80688602600377.98,80688602600377.98,80688602600378.03
AUT Public administration and defence; compulsory social security,14494038792336.236,14494038792336.234,14494038792336.24,14494038792336.252,14494038792336.234,14494038792336.234,14494038792336.236,14494038792336.252,14494038792336.25,14494038792336.246,14494038792336.258,14494038792336.262,14494038792336.252,14494038792336.246,14494038792336.24,14494038792336.236,14494038792336.244,14494038792336.24,14494038792336.246,14494038792336.256,14494038792336.234,14494038792336.234,14494038792336.236,14494038792336.24,14494038792336.244,14494038792336.236,14494038792336.258,14494038792336.252,14494038792336.246,14494038792336.266,14494038792336.25,14494038792336.244,14494038792336.293,14494038792336.266,14494038792336.236,14494038792336.271,14494038792336.256,14494038792336.258,14494038792336.283,14494038792336.246,14494038792336.246,14494038792336.256,14494038792336.256,14494038792336.283,14494038792336.271,14494038792337.31,14494038792336.266,14494038792336.252,14494038792336.252,14494038792336.25
AUT Education,5986602763119.115,5986602763119.112,5986602763119.116,5986602763119.12,5986602763119.113,5986602763119.119,5986602763119.111,5986602763119.116,5986602763119.119,5986602763119.117,5986602763119.113,5986602763119.121,5986602763119.116,5986602763119.119,5986602763119.117,5986602763119.113,5986602763119.119,5986602763119.116,5986602763119.119,5986602763119.119,5986602763119.113,5986602763119.111,5986602763119.122,5986602763119.119,5986602763119.133,5986602763119.115,5986602763119.124,5986602763119.12,5986602763119.117,5986602763119.117,5986602763119.117,5986602763119.119,5986602763119.129,5986602763119.117,5986602763119.116,5986602763119.117,5986602763119.119,5986602763119.116,5986602763119.13,5986602763119.142,5986602763119.135,5986602763119.139,5986602763119.131,5986602763119.134,5986602763119.131,5986602763119.124,5986602763120.148,5986602763119.122,5986602763119.122,5986602763119.134
AUT Human health and social work activities,868895333205.4688,868895333205.4679,868895333205.469,868895333205.468,868895333205.468,868895333205.4724,868895333205.4688,868895333205.4692,868895333205.4698,868895333205.4675,868895333205.4697,868895333205.4917,868895333205.469,868895333205.4675,868895333205.4673,868895333205.467,868895333205.468,868895333205.4675,868895333205.4679,868895333205.4681,868895333205.4675,868895333205.4678,868895333205.4674,868895333205.4679,868895333205.4675,868895333205.4675,868895333205.4698,868895333205.4683,868895333205.4684,868895333205.4679,868895333205.468,868895333205.4678,868895333205.4691,868895333205.4712,868895333205.4681,868895333205.4688,868895333205.4681,868895333205.468,868895333205.4694,868895333205.4692,868895333205.4811,868895333205.47,868895333205.469,868895333205.4692,868895333205.4695,868895333205.4707,868895333205.4706,868895333206.4974,868895333205.4689,868895333205.469
AUT Other service activities,20242396030405.32,20242396030405.355,20242396030405.344,20242396030405.35,20242396030405.31,20242396030405.32,20242396030405.34,20242396030405.324,20242396030405.324,20242396030405.344,20242396030405.312,20242396030405.316,20242396030405.32,20242396030405.332,20242396030405.332,20242396030405.312,20242396030405.31,20242396030405.312,20242396030405.324,20242396030405.32,20242396030405.31,20242396030405.316,20242396030405.332,20242396030405.32,20242396030405.332,20242396030405.31,20242396030405.316,20242396030405.332,20242396030405.336,20242396030405.33,20242396030405.36,20242396030405.336,20242396030405.355,20242396030405.36,20242396030405.32,20242396030405.355,20242396030405.41,20242396030405.348,20242396030405.355,20242396030405.355,20242396030405.348,20242396030405.36,20242396030405.348,20242396030405.35,20242396030405.35,20242396030405.324,20242396030405.355,20242396030405.363,20242396030406.348,20242396030405.344
AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1625554819479.4148,1625554819479.417,1625554819479.4163,1625554819479.4175,1625554819479.4138,1625554819479.4148,1625554819479.4163,1625554819479.416,1625554819479.4155,1625554819479.4167,1625554819479.4146,1625554819479.4155,1625554819479.4155,1625554819479.416,1625554819479.4155,1625554819479.4146,1625554819479.4143,1625554819479.4146,1625554819479.4153,1625554819479.4155,1625554819479.414,1625554819479.4148,1625554819479.4158,1625554819479.415,1625554819479.4175,1625554819479.4148,1625554819479.4148,1625554819479.4155,1625554819479.4163,1625554819479.4153,1625554819479.4175,1625554819479.4163,1625554819479.4175,1625554819479.4175,1625554819479.4148,1625554819479.4175,1625554819479.4204,1625554819479.4167,1625554819479.4177,1625554819479.4175,1625554819479.4167,1625554819479.4175,1625554819479.417,1625554819479.4175,1625554819479.4175,1625554819479.4163,1625554819479.4182,1625554819479.419,1625554819479.4172,1625554819480.4172
