Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Wholesale trade, except of motor vehicles and motorcycles",39293124736297.516,39293124736297.59,39293124736297.555,39293124736297.47,39293124736297.55,39293124736297.68,39293124736297.56,39293124736297.516,39293124736297.53,39293124736297.484,39293124736297.555,39293124736297.53,39293124736297.55,39293124736297.52,39293124736297.484,39293124736297.53,39293124736297.64,39293124736297.57,39293124736297.62,39293124736297.55,39293124736297.55,39293124736297.56,39293124736297.445,39293124736297.445,39293124736297.46,39293124736297.5,39293124736297.63,39293124736298.48,39293124736297.45,39293124736297.5,39293124736297.43,39293124736297.5,39293124736297.445,39293124736297.5,39293124736297.52,39293124736297.61,39293124736297.49,39293124736297.45,39293124736297.43,39293124736297.42,39293124736297.43,39293124736297.43,39293124736297.43,39293124736297.42,39293124736297.445,39293124736297.445,39293124736297.49,39293124736297.57,39293124736297.516,39293124736297.49
"AUT Retail trade, except of motor vehicles and motorcycles",15704970324725.57,15704970324725.576,15704970324725.574,15704970324725.549,15704970324725.582,15704970324725.654,15704970324725.582,15704970324725.557,15704970324725.557,15704970324725.549,15704970324725.578,15704970324725.555,15704970324725.557,15704970324725.566,15704970324725.55,15704970324725.56,15704970324725.586,15704970324725.562,15704970324725.572,15704970324725.568,15704970324725.559,15704970324725.58,15704970324725.541,15704970324725.541,15704970324725.56,15704970324725.557,15704970324725.59,15704970324725.564,15704970324726.559,15704970324725.6,15704970324725.537,15704970324725.547,15704970324725.547,15704970324725.578,15704970324725.578,15704970324725.555,15704970324725.564,15704970324725.545,15704970324725.537,15704970324725.545,15704970324725.54,15704970324725.533,15704970324725.541,15704970324725.533,15704970324725.547,15704970324725.541,15704970324725.562,15704970324725.6,15704970324725.59,15704970324725.564
AUT Land transport and transport via pipelines,20549175878589.203,20549175878589.207,20549175878589.184,20549175878589.17,20549175878589.258,20549175878589.22,20549175878589.38,20549175878589.22,20549175878589.2,20549175878589.184,20549175878589.22,20549175878589.19,20549175878589.207,20549175878589.3,20549175878589.227,20549175878589.23,20549175878589.203,20549175878589.21,20549175878589.203,20549175878589.188,20549175878589.19,20549175878589.258,20549175878589.17,20549175878589.156,20549175878589.164,20549175878589.215,20549175878589.188,20549175878589.188,20549175878589.16,20549175878590.258,20549175878589.215,20549175878589.22,20549175878589.184,20549175878589.203,20549175878589.21,20549175878589.184,20549175878589.16,20549175878589.156,20549175878589.15,20549175878589.15,20549175878589.15,20549175878589.156,20549175878589.156,20549175878589.145,20549175878589.156,20549175878589.164,20549175878589.17,20549175878589.176,20549175878589.164,20549175878589.164
AUT Water transport,4148898928908.6157,4148898928908.622,4148898928908.6187,4148898928908.6187,4148898928908.6187,4148898928908.6187,4148898928908.6206,4148898928908.6265,4148898928908.6187,4148898928908.639,4148898928908.6533,4148898928908.6187,4148898928908.6323,4148898928908.631,4148898928908.6304,4148898928908.6255,4148898928908.6206,4148898928908.6206,4148898928908.6187,4148898928908.6187,4148898928908.618,4148898928908.617,4148898928908.626,4148898928908.6143,4148898928908.618,4148898928908.618,4148898928908.619,4148898928908.629,4148898928908.614,4148898928908.619,4148898928909.869,4148898928908.6255,4148898928908.6196,4148898928908.6216,4148898928908.619,4148898928908.619,4148898928908.614,4148898928908.6157,4148898928908.6143,4148898928908.614,4148898928908.614,4148898928908.614,4148898928908.6143,4148898928908.6157,4148898928908.6196,4148898928908.618,4148898928908.618,4148898928908.6167,4148898928908.6157,4148898928908.619
AUT Air transport,26461952143918.1,26461952143918.1,26461952143918.098,26461952143918.113,26461952143918.11,26461952143918.117,26461952143918.1,26461952143918.137,26461952143918.152,26461952143918.12,26461952143918.117,26461952143918.098,26461952143918.117,26461952143918.125,26461952143918.113,26461952143918.117,26461952143918.14,26461952143918.13,26461952143918.133,26461952143918.113,26461952143918.11,26461952143918.09,26461952143918.13,26461952143918.12,26461952143918.12,26461952143918.105,26461952143918.113,26461952143918.152,26461952143918.12,26461952143918.11,26461952143918.12,26461952143919.156,26461952143918.15,26461952143918.188,26461952143918.11,26461952143918.14,26461952143918.156,26461952143918.17,26461952143918.188,26461952143918.15,26461952143918.15,26461952143918.168,26461952143918.13,26461952143918.168,26461952143918.156,26461952143918.164,26461952143918.156,26461952143918.113,26461952143918.133,26461952143918.133
AUT Warehousing and support activities for transportation,29912505711730.766,29912505711730.76,29912505711730.754,29912505711730.76,29912505711730.79,29912505711730.773,29912505711730.773,29912505711730.87,29912505711730.793,29912505711730.77,29912505711730.793,29912505711730.82,29912505711730.777,29912505711730.797,29912505711730.77,29912505711730.82,29912505711730.766,29912505711730.76,29912505711730.76,29912505711730.777,29912505711730.746,29912505711730.754,29912505711730.734,29912505711730.715,29912505711730.734,29912505711730.76,29912505711730.773,29912505711730.85,29912505711730.734,29912505711730.793,29912505711730.86,29912505711730.918,29912505711731.832,29912505711730.79,29912505711730.758,29912505711730.777,29912505711730.742,29912505711730.773,29912505711730.73,29912505711730.73,29912505711730.727,29912505711730.723,29912505711730.73,29912505711730.74,29912505711730.754,29912505711730.758,29912505711730.76,29912505711730.74,29912505711730.742,29912505711730.734
AUT Postal and courier activities,10994243377339.348,10994243377339.348,10994243377339.342,10994243377339.348,10994243377339.35,10994243377339.35,10994243377339.348,10994243377339.352,10994243377339.348,10994243377339.35,10994243377339.346,10994243377339.338,10994243377339.34,10994243377339.355,10994243377339.352,10994243377339.348,10994243377339.352,10994243377339.35,10994243377339.348,10994243377339.342,10994243377339.342,10994243377339.34,10994243377339.357,10994243377339.354,10994243377339.363,10994243377339.348,10994243377339.35,10994243377339.357,10994243377339.357,10994243377339.363,10994243377339.35,10994243377339.35,10994243377339.367,10994243377340.46,10994243377339.35,10994243377339.36,10994243377339.354,10994243377339.352,10994243377339.348,10994243377339.36,10994243377339.373,10994243377339.404,10994243377339.355,10994243377339.365,10994243377339.367,10994243377339.365,10994243377339.371,10994243377339.363,10994243377339.36,10994243377339.365
AUT Accommodation and food service activities,10112949263475.744,10112949263475.75,10112949263475.748,10112949263475.76,10112949263475.758,10112949263475.746,10112949263475.746,10112949263475.764,10112949263475.756,10112949263475.764,10112949263475.76,10112949263475.752,10112949263475.748,10112949263475.758,10112949263475.758,10112949263475.756,10112949263475.76,10112949263475.75,10112949263475.748,10112949263475.75,10112949263475.746,10112949263475.742,10112949263475.752,10112949263475.746,10112949263475.75,10112949263475.75,10112949263475.744,10112949263475.754,10112949263475.748,10112949263475.75,10112949263475.75,10112949263475.764,10112949263475.756,10112949263475.762,10112949263476.75,10112949263475.758,10112949263475.758,10112949263475.756,10112949263475.75,10112949263475.756,10112949263475.752,10112949263475.754,10112949263475.752,10112949263475.764,10112949263475.762,10112949263475.758,10112949263475.756,10112949263475.76,10112949263475.75,10112949263475.754
AUT Publishing activities,8471739118622.328,8471739118622.33,8471739118622.327,8471739118622.328,8471739118622.331,8471739118622.335,8471739118622.331,8471739118622.342,8471739118622.337,8471739118622.331,8471739118622.333,8471739118622.33,8471739118622.335,8471739118622.337,8471739118622.33,8471739118622.335,8471739118622.341,8471739118622.338,8471739118622.331,8471739118622.334,8471739118622.331,8471739118622.324,8471739118622.333,8471739118622.33,8471739118622.344,8471739118622.328,8471739118622.338,8471739118622.349,8471739118622.3545,8471739118622.338,8471739118622.33,8471739118622.334,8471739118622.342,8471739118622.357,8471739118622.334,8471739118623.72,8471739118622.3545,8471739118622.348,8471739118622.347,8471739118622.348,8471739118622.345,8471739118622.342,8471739118622.342,8471739118622.352,8471739118622.352,8471739118622.349,8471739118622.387,8471739118622.338,8471739118622.348,8471739118622.351
"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",13889271429235.924,13889271429235.926,13889271429235.932,13889271429235.926,13889271429235.93,13889271429235.932,13889271429235.926,13889271429235.932,13889271429235.932,13889271429235.932,13889271429235.926,13889271429235.92,13889271429235.926,13889271429235.936,13889271429235.93,13889271429235.926,13889271429235.94,13889271429235.936,13889271429235.926,13889271429235.93,13889271429235.967,13889271429235.914,13889271429235.936,13889271429235.93,13889271429235.94,13889271429235.926,13889271429235.932,13889271429235.945,13889271429235.967,13889271429235.932,13889271429235.932,13889271429235.955,13889271429235.95,13889271429235.943,13889271429235.97,13889271429235.94,13889271429237.383,13889271429235.982,13889271429235.95,13889271429235.967,13889271429235.95,13889271429235.95,13889271429235.951,13889271429235.975,13889271429235.967,13889271429235.943,13889271429235.94,13889271429235.94,13889271429235.957,13889271429235.94
AUT Telecommunications,44523117150704.664,44523117150704.664,44523117150704.66,44523117150704.67,44523117150704.68,44523117150704.68,44523117150704.664,44523117150704.69,44523117150704.69,44523117150704.68,44523117150704.67,44523117150704.64,44523117150704.68,44523117150704.7,44523117150704.68,44523117150704.67,44523117150704.71,44523117150704.69,44523117150704.695,44523117150704.69,44523117150704.68,44523117150704.64,44523117150704.71,44523117150704.695,44523117150704.73,44523117150704.68,44523117150704.72,44523117150704.74,44523117150704.74,44523117150704.71,44523117150704.68,44523117150704.69,44523117150704.75,44523117150704.75,44523117150704.695,44523117150704.7,44523117150704.87,44523117150706.336,44523117150704.805,44523117150704.805,44523117150704.77,44523117150704.83,44523117150704.74,44523117150704.766,44523117150704.766,44523117150704.77,44523117150704.766,44523117150704.72,44523117150704.734,44523117150704.79
"AUT Computer programming, consultancy and related activities; information service activities",57879180799009.31,57879180799009.31,57879180799009.3,57879180799009.305,57879180799009.32,57879180799009.32,57879180799009.305,57879180799009.32,57879180799009.305,57879180799009.32,57879180799009.305,57879180799009.266,57879180799009.3,57879180799009.336,57879180799009.32,57879180799009.305,57879180799009.37,57879180799009.32,57879180799009.31,57879180799009.305,57879180799009.305,57879180799009.266,57879180799009.41,57879180799009.37,57879180799009.414,57879180799009.305,57879180799009.31,57879180799009.4,57879180799009.38,57879180799009.336,57879180799009.34,57879180799009.32,57879180799009.41,57879180799009.38,57879180799009.34,57879180799009.4,57879180799009.37,57879180799009.52,57879180799010.64,57879180799009.74,57879180799009.67,57879180799009.51,57879180799009.53,57879180799009.414,57879180799009.44,57879180799009.49,57879180799009.43,57879180799009.336,57879180799009.34,57879180799009.41
"AUT Financial service activities, except insurance and pension funding",109478496327317.9,109478496327317.88,109478496327317.83,109478496327317.86,109478496327317.89,109478496327317.86,109478496327317.83,109478496327317.84,109478496327317.8,109478496327317.88,109478496327317.81,109478496327317.73,109478496327317.8,109478496327317.86,109478496327317.89,109478496327317.83,109478496327317.89,109478496327317.84,109478496327317.81,109478496327317.8,109478496327317.84,109478496327317.75,109478496327318.14,109478496327318.1,109478496327318.1,109478496327317.81,109478496327317.81,109478496327318.0,109478496327317.95,109478496327317.89,109478496327317.94,109478496327317.86,109478496327318.02,109478496327317.94,109478496327317.98,109478496327317.9,109478496327317.88,109478496327317.9,109478496327317.9,109478496327319.55,109478496327318.44,109478496327317.97,109478496327318.62,109478496327317.92,109478496327318.03,109478496327317.9,109478496327317.94,109478496327317.88,109478496327317.81,109478496327317.86
"AUT Insurance, reinsurance and pension funding, except compulsory social security",12424192559992.508,12424192559992.504,12424192559992.502,12424192559992.502,12424192559992.506,12424192559992.506,12424192559992.502,12424192559992.502,12424192559992.498,12424192559992.502,12424192559992.496,12424192559992.486,12424192559992.494,12424192559992.504,12424192559992.502,12424192559992.498,12424192559992.506,12424192559992.502,12424192559992.498,12424192559992.494,12424192559992.5,12424192559992.49,12424192559992.521,12424192559992.512,12424192559992.533,12424192559992.498,12424192559992.502,12424192559992.516,12424192559992.514,12424192559992.51,12424192559992.514,12424192559992.508,12424192559992.516,12424192559992.557,12424192559992.516,12424192559992.504,12424192559992.504,12424192559992.508,12424192559992.51,12424192559992.584,12424192559993.543,12424192559992.52,12424192559992.578,12424192559992.51,12424192559992.521,12424192559992.508,12424192559992.51,12424192559992.508,12424192559992.502,12424192559992.504
AUT Activities auxiliary to financial services and insurance activities,31529567592934.07,31529567592934.047,31529567592934.035,31529567592934.043,31529567592934.05,31529567592934.035,31529567592934.03,31529567592934.04,31529567592934.023,31529567592934.047,31529567592934.035,31529567592934.0,31529567592934.023,31529567592934.047,31529567592934.055,31529567592934.035,31529567592934.035,31529567592934.03,31529567592934.027,31529567592934.023,31529567592934.02,31529567592934.008,31529567592934.164,31529567592934.117,31529567592934.242,31529567592934.027,31529567592934.03,31529567592934.055,31529567592934.043,31529567592934.04,31529567592934.082,31529567592934.027,31529567592934.082,31529567592934.043,31529567592934.07,31529567592934.023,31529567592934.023,31529567592934.03,31529567592934.027,31529567592934.08,31529567592934.242,31529567592935.07,31529567592934.098,31529567592934.055,31529567592934.07,31529567592934.125,31529567592934.055,31529567592934.04,31529567592934.01,31529567592934.004
AUT Real estate activities,65546245865248.71,65546245865248.67,65546245865248.63,65546245865248.63,65546245865248.695,65546245865248.695,65546245865248.65,65546245865248.664,65546245865248.65,65546245865248.64,65546245865248.625,65546245865248.59,65546245865248.61,65546245865248.67,65546245865248.64,65546245865248.65,65546245865248.68,65546245865248.65,65546245865248.65,65546245865248.64,65546245865248.664,65546245865248.59,65546245865248.65,65546245865248.6,65546245865248.7,65546245865248.63,65546245865248.664,65546245865248.83,65546245865248.83,65546245865248.71,65546245865248.68,65546245865248.695,65546245865248.766,65546245865248.8,65546245865248.81,65546245865248.7,65546245865248.7,65546245865248.74,65546245865248.76,65546245865248.71,65546245865248.734,65546245865248.734,65546245865249.8,65546245865248.71,65546245865248.875,65546245865248.695,65546245865248.734,65546245865248.68,65546245865248.68,65546245865248.67
AUT Legal and accounting activities; activities of head offices; management consultancy activities,120570651331582.31,120570651331582.3,120570651331582.27,120570651331582.33,120570651331582.3,120570651331582.28,120570651331582.28,120570651331582.38,120570651331582.39,120570651331582.34,120570651331582.27,120570651331582.28,120570651331582.27,120570651331582.36,120570651331582.34,120570651331582.31,120570651331582.5,120570651331582.45,120570651331582.36,120570651331582.34,120570651331582.4,120570651331582.17,120570651331582.34,120570651331582.3,120570651331582.38,120570651331582.36,120570651331582.34,120570651331582.4,120570651331582.39,120570651331582.33,120570651331582.36,120570651331582.34,120570651331582.42,120570651331582.33,120570651331582.31,120570651331582.44,120570651331582.44,120570651331582.45,120570651331582.5,120570651331582.34,120570651331582.39,120570651331582.64,120570651331582.42,120570651331583.64,120570651331582.45,120570651331582.42,120570651331582.33,120570651331582.28,120570651331582.34,120570651331582.28
AUT Administrative and support service activities,96257763596276.67,96257763596276.69,96257763596276.73,96257763596276.73,96257763596276.7,96257763596276.73,96257763596276.7,96257763596276.75,96257763596276.72,96257763596276.75,96257763596276.67,96257763596276.62,96257763596276.67,96257763596276.8,96257763596276.75,96257763596276.73,96257763596276.77,96257763596276.72,96257763596276.7,96257763596276.72,96257763596276.7,96257763596276.64,96257763596276.8,96257763596276.67,96257763596276.88,96257763596276.7,96257763596276.7,96257763596276.81,96257763596276.72,96257763596276.72,96257763596276.75,96257763596276.89,96257763596277.0,96257763596276.83,96257763596276.81,96257763596276.78,96257763596276.75,96257763596276.75,96257763596276.89,96257763596276.88,96257763596276.89,96257763596276.83,96257763596276.84,96257763596276.83,96257763596277.89,96257763596276.78,96257763596276.83,96257763596276.8,96257763596276.8,96257763596276.81
AUT Public administration and defence; compulsory social security,17738136029487.03,17738136029487.03,17738136029487.03,17738136029487.05,17738136029487.035,17738136029487.03,17738136029487.04,17738136029487.066,17738136029487.047,17738136029487.05,17738136029487.06,17738136029487.043,17738136029487.055,17738136029487.055,17738136029487.05,17738136029487.05,17738136029487.05,17738136029487.047,17738136029487.043,17738136029487.06,17738136029487.043,17738136029487.027,17738136029487.043,17738136029487.043,17738136029487.04,17738136029487.043,17738136029487.05,17738136029487.05,17738136029487.047,17738136029487.066,17738136029487.03,17738136029487.043,17738136029487.082,17738136029487.062,17738136029487.04,17738136029487.043,17738136029487.14,17738136029487.05,17738136029487.074,17738136029487.06,17738136029487.055,17738136029487.062,17738136029487.055,17738136029487.07,17738136029487.062,17738136029488.11,17738136029487.066,17738136029487.043,17738136029487.055,17738136029487.04
AUT Education,5520919849403.066,5520919849403.066,5520919849403.066,5520919849403.068,5520919849403.067,5520919849403.068,5520919849403.066,5520919849403.07,5520919849403.068,5520919849403.07,5520919849403.065,5520919849403.067,5520919849403.067,5520919849403.071,5520919849403.068,5520919849403.067,5520919849403.072,5520919849403.07,5520919849403.068,5520919849403.068,5520919849403.067,5520919849403.0625,5520919849403.077,5520919849403.072,5520919849403.082,5520919849403.066,5520919849403.071,5520919849403.071,5520919849403.07,5520919849403.068,5520919849403.068,5520919849403.067,5520919849403.074,5520919849403.068,5520919849403.07,5520919849403.071,5520919849403.07,5520919849403.07,5520919849403.073,5520919849403.088,5520919849403.082,5520919849403.093,5520919849403.079,5520919849403.077,5520919849403.077,5520919849403.074,5520919849404.095,5520919849403.07,5520919849403.073,5520919849403.087
AUT Human health and social work activities,1571299605038.1013,1571299605038.101,1571299605038.1013,1571299605038.1003,1571299605038.1013,1571299605038.1023,1571299605038.1023,1571299605038.1033,1571299605038.1033,1571299605038.1008,1571299605038.1155,1571299605038.1084,1571299605038.1052,1571299605038.1013,1571299605038.1003,1571299605038.1003,1571299605038.1018,1571299605038.102,1571299605038.1003,1571299605038.1,1571299605038.101,1571299605038.0999,1571299605038.1023,1571299605038.102,1571299605038.1028,1571299605038.1006,1571299605038.1008,1571299605038.102,1571299605038.102,1571299605038.1008,1571299605038.1013,1571299605038.1006,1571299605038.1023,1571299605038.1064,1571299605038.1018,1571299605038.1042,1571299605038.1013,1571299605038.101,1571299605038.102,1571299605038.106,1571299605038.1477,1571299605038.1047,1571299605038.1052,1571299605038.1025,1571299605038.103,1571299605038.1047,1571299605038.1052,1571299605039.1277,1571299605038.102,1571299605038.1018
AUT Other service activities,24109333468876.28,24109333468876.293,24109333468876.293,24109333468876.324,24109333468876.277,24109333468876.29,24109333468876.297,24109333468876.293,24109333468876.28,24109333468876.324,24109333468876.273,24109333468876.258,24109333468876.28,24109333468876.316,24109333468876.316,24109333468876.29,24109333468876.28,24109333468876.28,24109333468876.277,24109333468876.27,24109333468876.28,24109333468876.27,24109333468876.293,24109333468876.28,24109333468876.285,24109333468876.273,24109333468876.266,24109333468876.297,24109333468876.297,24109333468876.285,24109333468876.29,24109333468876.285,24109333468876.305,24109333468876.32,24109333468876.277,24109333468876.312,24109333468876.348,24109333468876.324,24109333468876.297,24109333468876.305,24109333468876.293,24109333468876.3,24109333468876.293,24109333468876.297,24109333468876.305,24109333468876.285,24109333468876.312,24109333468876.3,24109333468877.336,24109333468876.3
AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,752669779788.5028,752669779788.503,752669779788.5028,752669779788.5044,752669779788.5032,752669779788.5035,752669779788.5034,752669779788.5051,752669779788.5039,752669779788.5044,752669779788.5043,752669779788.5043,752669779788.5051,752669779788.504,752669779788.504,752669779788.5037,752669779788.5039,752669779788.5035,752669779788.5037,752669779788.5052,752669779788.5035,752669779788.5043,752669779788.5037,752669779788.5033,752669779788.5071,752669779788.5057,752669779788.5037,752669779788.5034,752669779788.5034,752669779788.5034,752669779788.5038,752669779788.5032,752669779788.5038,752669779788.5035,752669779788.5032,752669779788.5039,752669779788.5029,752669779788.503,752669779788.5032,752669779788.5044,752669779788.5037,752669779788.5033,752669779788.504,752669779788.5044,752669779788.504,752669779788.5044,752669779788.505,752669779788.5044,752669779788.5038,752669779789.5038
