Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Wholesale trade, except of motor vehicles and motorcycles",44071448318701.11,44071448318701.14,44071448318701.164,44071448318701.05,44071448318701.13,44071448318701.21,44071448318701.14,44071448318701.09,44071448318701.12,44071448318701.08,44071448318701.15,44071448318701.11,44071448318701.12,44071448318701.06,44071448318701.08,44071448318701.11,44071448318701.125,44071448318701.14,44071448318701.14,44071448318701.164,44071448318701.164,44071448318701.164,44071448318701.03,44071448318701.055,44071448318701.12,44071448318701.05,44071448318701.195,44071448318702.05,44071448318701.04,44071448318701.12,44071448318701.05,44071448318701.09,44071448318701.02,44071448318701.08,44071448318701.09,44071448318701.016,44071448318701.04,44071448318701.06,44071448318701.02,44071448318700.96,44071448318700.97,44071448318700.98,44071448318701.0,44071448318701.016,44071448318701.01,44071448318701.04,44071448318701.08,44071448318701.14,44071448318701.086,44071448318701.086
"AUT Retail trade, except of motor vehicles and motorcycles",12810982053261.57,12810982053261.59,12810982053261.58,12810982053261.54,12810982053261.572,12810982053261.621,12810982053261.57,12810982053261.555,12810982053261.56,12810982053261.545,12810982053261.57,12810982053261.566,12810982053261.557,12810982053261.553,12810982053261.549,12810982053261.555,12810982053261.557,12810982053261.555,12810982053261.555,12810982053261.562,12810982053261.559,12810982053261.566,12810982053261.541,12810982053261.547,12810982053261.564,12810982053261.545,12810982053261.57,12810982053261.555,12810982053262.562,12810982053261.576,12810982053261.55,12810982053261.559,12810982053261.55,12810982053261.557,12810982053261.576,12810982053261.547,12810982053261.555,12810982053261.555,12810982053261.543,12810982053261.531,12810982053261.533,12810982053261.537,12810982053261.543,12810982053261.543,12810982053261.547,12810982053261.545,12810982053261.559,12810982053261.58,12810982053261.562,12810982053261.559
AUT Land transport and transport via pipelines,17403606062925.824,17403606062925.809,17403606062925.812,17403606062925.8,17403606062925.861,17403606062925.832,17403606062925.889,17403606062925.83,17403606062925.814,17403606062925.807,17403606062925.84,17403606062925.809,17403606062925.826,17403606062925.9,17403606062925.854,17403606062925.842,17403606062925.807,17403606062925.834,17403606062925.826,17403606062925.805,17403606062925.818,17403606062925.86,17403606062925.797,17403606062925.79,17403606062925.79,17403606062925.805,17403606062925.79,17403606062925.79,17403606062925.783,17403606062926.842,17403606062925.787,17403606062925.795,17403606062925.79,17403606062925.79,17403606062925.816,17403606062925.773,17403606062925.77,17403606062925.787,17403606062925.768,17403606062925.752,17403606062925.756,17403606062925.762,17403606062925.77,17403606062925.77,17403606062925.77,17403606062925.785,17403606062925.79,17403606062925.797,17403606062925.785,17403606062925.785
AUT Water transport,6475164796511.103,6475164796511.109,6475164796511.119,6475164796511.125,6475164796511.1045,6475164796511.105,6475164796511.109,6475164796511.118,6475164796511.111,6475164796511.154,6475164796511.13,6475164796511.112,6475164796511.126,6475164796511.15,6475164796511.158,6475164796511.137,6475164796511.12,6475164796511.131,6475164796511.141,6475164796511.115,6475164796511.122,6475164796511.122,6475164796511.126,6475164796511.111,6475164796511.126,6475164796511.111,6475164796511.108,6475164796511.108,6475164796511.103,6475164796511.116,6475164796512.478,6475164796511.12,6475164796511.103,6475164796511.115,6475164796511.1045,6475164796511.1045,6475164796511.101,6475164796511.112,6475164796511.112,6475164796511.099,6475164796511.102,6475164796511.103,6475164796511.105,6475164796511.112,6475164796511.108,6475164796511.112,6475164796511.108,6475164796511.109,6475164796511.105,6475164796511.113
AUT Air transport,20865038242226.812,20865038242226.81,20865038242226.816,20865038242226.816,20865038242226.812,20865038242226.83,20865038242226.816,20865038242226.824,20865038242226.844,20865038242226.82,20865038242226.83,20865038242226.84,20865038242226.824,20865038242226.82,20865038242226.816,20865038242226.82,20865038242226.836,20865038242226.83,20865038242226.836,20865038242226.824,20865038242226.82,20865038242226.82,20865038242226.824,20865038242226.836,20865038242226.83,20865038242226.8,20865038242226.82,20865038242226.85,20865038242226.83,20865038242226.82,20865038242226.836,20865038242227.867,20865038242226.844,20865038242226.848,20865038242226.816,20865038242226.84,20865038242226.84,20865038242226.848,20865038242226.855,20865038242226.844,20865038242226.85,20865038242226.86,20865038242226.84,20865038242226.883,20865038242226.855,20865038242226.87,20865038242226.85,20865038242226.83,20865038242226.836,20865038242226.832
AUT Warehousing and support activities for transportation,28392263299406.56,28392263299406.527,28392263299406.535,28392263299406.523,28392263299406.555,28392263299406.55,28392263299406.562,28392263299406.61,28392263299406.56,28392263299406.54,28392263299406.598,28392263299406.598,28392263299406.562,28392263299406.535,28392263299406.535,28392263299406.56,28392263299406.527,28392263299406.54,28392263299406.543,28392263299406.55,28392263299406.535,28392263299406.543,28392263299406.496,28392263299406.51,28392263299406.523,28392263299406.51,28392263299406.543,28392263299406.67,28392263299406.51,28392263299406.543,28392263299406.887,28392263299406.652,28392263299407.61,28392263299406.51,28392263299406.527,28392263299406.566,28392263299406.496,28392263299406.51,28392263299406.523,28392263299406.48,28392263299406.496,28392263299406.5,28392263299406.51,28392263299406.53,28392263299406.54,28392263299406.54,28392263299406.527,28392263299406.527,28392263299406.51,28392263299406.52
AUT Postal and courier activities,11510904287298.049,11510904287298.047,11510904287298.049,11510904287298.05,11510904287298.045,11510904287298.05,11510904287298.049,11510904287298.049,11510904287298.05,11510904287298.049,11510904287298.05,11510904287298.059,11510904287298.047,11510904287298.05,11510904287298.049,11510904287298.049,11510904287298.055,11510904287298.055,11510904287298.05,11510904287298.049,11510904287298.047,11510904287298.049,11510904287298.057,11510904287298.06,11510904287298.086,11510904287298.05,11510904287298.066,11510904287298.07,11510904287298.07,11510904287298.066,11510904287298.059,11510904287298.059,11510904287298.07,11510904287299.121,11510904287298.06,11510904287298.074,11510904287298.066,11510904287298.08,11510904287298.074,11510904287298.092,11510904287298.098,11510904287298.105,11510904287298.072,11510904287298.086,11510904287298.07,11510904287298.072,11510904287298.072,11510904287298.072,11510904287298.07,11510904287298.092
AUT Accommodation and food service activities,10664519069782.906,10664519069782.898,10664519069782.906,10664519069782.902,10664519069782.91,10664519069782.904,10664519069782.902,10664519069782.906,10664519069782.914,10664519069782.916,10664519069782.914,10664519069782.926,10664519069782.906,10664519069782.904,10664519069782.902,10664519069782.908,10664519069782.912,10664519069782.904,10664519069782.904,10664519069782.906,10664519069782.9,10664519069782.904,10664519069782.904,10664519069782.908,10664519069782.914,10664519069782.898,10664519069782.904,10664519069782.918,10664519069782.908,10664519069782.908,10664519069782.908,10664519069782.918,10664519069782.916,10664519069782.912,10664519069783.902,10664519069782.924,10664519069782.914,10664519069782.912,10664519069782.916,10664519069782.912,10664519069782.914,10664519069782.916,10664519069782.91,10664519069782.93,10664519069782.92,10664519069782.918,10664519069782.91,10664519069782.904,10664519069782.91,10664519069782.92
AUT Publishing activities,9695527803421.562,9695527803421.564,9695527803421.566,9695527803421.564,9695527803421.564,9695527803421.57,9695527803421.578,9695527803421.578,9695527803421.578,9695527803421.568,9695527803421.57,9695527803421.584,9695527803421.572,9695527803421.566,9695527803421.564,9695527803421.568,9695527803421.6,9695527803421.57,9695527803421.57,9695527803421.57,9695527803421.564,9695527803421.57,9695527803421.568,9695527803421.574,9695527803421.588,9695527803421.564,9695527803421.578,9695527803421.586,9695527803421.594,9695527803421.572,9695527803421.568,9695527803421.576,9695527803421.578,9695527803421.588,9695527803421.57,9695527803422.598,9695527803421.584,9695527803421.59,9695527803421.611,9695527803421.578,9695527803421.582,9695527803421.582,9695527803421.59,9695527803421.607,9695527803421.594,9695527803421.59,9695527803421.654,9695527803421.58,9695527803421.588,9695527803421.598
"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",17465905514384.447,17465905514384.447,17465905514384.443,17465905514384.447,17465905514384.443,17465905514384.443,17465905514384.453,17465905514384.447,17465905514384.457,17465905514384.45,17465905514384.45,17465905514384.477,17465905514384.45,17465905514384.443,17465905514384.447,17465905514384.447,17465905514384.463,17465905514384.453,17465905514384.45,17465905514384.463,17465905514384.44,17465905514384.443,17465905514384.45,17465905514384.457,17465905514384.467,17465905514384.45,17465905514384.459,17465905514384.469,17465905514384.486,17465905514384.453,17465905514384.457,17465905514384.469,17465905514384.467,17465905514384.457,17465905514384.521,17465905514384.73,17465905514386.113,17465905514384.467,17465905514384.531,17465905514384.482,17465905514384.486,17465905514384.486,17465905514384.498,17465905514384.525,17465905514384.516,17465905514384.477,17465905514384.482,17465905514384.459,17465905514384.518,17465905514384.479
AUT Telecommunications,27518890876725.605,27518890876725.6,27518890876725.61,27518890876725.6,27518890876725.605,27518890876725.605,27518890876725.61,27518890876725.613,27518890876725.625,27518890876725.613,27518890876725.613,27518890876725.63,27518890876725.613,27518890876725.617,27518890876725.605,27518890876725.61,27518890876725.62,27518890876725.617,27518890876725.625,27518890876725.613,27518890876725.6,27518890876725.613,27518890876725.63,27518890876725.637,27518890876725.67,27518890876725.617,27518890876725.65,27518890876725.668,27518890876725.652,27518890876725.625,27518890876725.637,27518890876725.633,27518890876725.68,27518890876725.63,27518890876725.62,27518890876725.625,27518890876725.664,27518890876726.64,27518890876725.66,27518890876725.68,27518890876725.695,27518890876725.707,27518890876725.668,27518890876725.68,27518890876725.652,27518890876725.668,27518890876725.656,27518890876725.652,27518890876725.652,27518890876725.695
"AUT Computer programming, consultancy and related activities; information service activities",31600215278280.074,31600215278280.066,31600215278280.074,31600215278280.074,31600215278280.06,31600215278280.08,31600215278280.074,31600215278280.08,31600215278280.094,31600215278280.074,31600215278280.09,31600215278280.113,31600215278280.086,31600215278280.086,31600215278280.086,31600215278280.08,31600215278280.113,31600215278280.09,31600215278280.09,31600215278280.098,31600215278280.07,31600215278280.08,31600215278280.098,31600215278280.094,31600215278280.133,31600215278280.086,31600215278280.105,31600215278280.137,31600215278280.105,31600215278280.094,31600215278280.094,31600215278280.11,31600215278280.13,31600215278280.105,31600215278280.086,31600215278280.11,31600215278280.105,31600215278280.188,31600215278281.312,31600215278280.195,31600215278280.242,31600215278280.227,31600215278280.156,31600215278280.188,31600215278280.156,31600215278280.27,31600215278280.152,31600215278280.113,31600215278280.113,31600215278280.19
"AUT Financial service activities, except insurance and pension funding",48327464895524.555,48327464895524.51,48327464895524.555,48327464895524.55,48327464895524.54,48327464895524.516,48327464895524.52,48327464895524.516,48327464895524.54,48327464895524.56,48327464895524.54,48327464895524.57,48327464895524.516,48327464895524.516,48327464895524.555,48327464895524.55,48327464895524.55,48327464895524.55,48327464895524.54,48327464895524.52,48327464895524.516,48327464895524.516,48327464895524.66,48327464895524.65,48327464895524.58,48327464895524.54,48327464895524.55,48327464895524.61,48327464895524.56,48327464895524.555,48327464895524.58,48327464895524.59,48327464895524.62,48327464895524.555,48327464895524.55,48327464895524.54,48327464895524.57,48327464895524.57,48327464895524.55,48327464895525.63,48327464895524.8,48327464895524.586,48327464895524.98,48327464895524.586,48327464895524.64,48327464895524.56,48327464895524.55,48327464895524.58,48327464895524.56,48327464895524.58
"AUT Insurance, reinsurance and pension funding, except compulsory social security",6706556573204.51,6706556573204.515,6706556573204.519,6706556573204.505,6706556573204.509,6706556573204.5,6706556573204.506,6706556573204.504,6706556573204.502,6706556573204.505,6706556573204.502,6706556573204.506,6706556573204.5,6706556573204.502,6706556573204.501,6706556573204.5,6706556573204.5,6706556573204.499,6706556573204.5,6706556573204.502,6706556573204.504,6706556573204.5,6706556573204.5,6706556573204.501,6706556573204.503,6706556573204.507,6706556573204.526,6706556573204.511,6706556573204.511,6706556573204.505,6706556573204.499,6706556573204.503,6706556573204.503,6706556573204.5,6706556573204.512,6706556573204.52,6706556573204.515,6706556573204.502,6706556573204.505,6706556573204.513,6706556573205.514,6706556573204.513,6706556573204.52,6706556573204.507,6706556573204.511,6706556573204.504,6706556573204.5,6706556573204.507,6706556573204.512,6706556573204.501
AUT Activities auxiliary to financial services and insurance activities,117012788033024.7,117012788033024.58,117012788033024.7,117012788033024.7,117012788033024.62,117012788033024.56,117012788033024.58,117012788033024.56,117012788033024.58,117012788033024.67,117012788033024.58,117012788033024.66,117012788033024.56,117012788033024.58,117012788033024.67,117012788033024.62,117012788033024.62,117012788033024.62,117012788033024.61,117012788033024.56,117012788033024.58,117012788033024.58,117012788033024.86,117012788033024.94,117012788033024.67,117012788033024.78,117012788033024.67,117012788033024.77,117012788033024.67,117012788033024.66,117012788033024.67,117012788033024.7,117012788033024.73,117012788033024.66,117012788033024.62,117012788033024.62,117012788033024.66,117012788033024.7,117012788033024.62,117012788033026.5,117012788033026.72,117012788033027.38,117012788033025.39,117012788033024.73,117012788033024.78,117012788033024.86,117012788033024.62,117012788033024.67,117012788033024.66,117012788033024.67
AUT Real estate activities,57465332937260.47,57465332937260.45,57465332937260.48,57465332937260.52,57465332937260.47,57465332937260.49,57465332937260.5,57465332937260.48,57465332937260.5,57465332937260.52,57465332937260.49,57465332937260.53,57465332937260.48,57465332937260.48,57465332937260.52,57465332937260.52,57465332937260.516,57465332937260.5,57465332937260.5,57465332937260.49,57465332937260.516,57465332937260.49,57465332937260.48,57465332937260.49,57465332937260.5,57465332937260.55,57465332937260.5,57465332937260.664,57465332937260.555,57465332937260.55,57465332937260.52,57465332937260.6,57465332937260.63,57465332937260.6,57465332937260.52,57465332937260.52,57465332937260.55,57465332937260.6,57465332937260.53,57465332937260.59,57465332937260.65,57465332937260.59,57465332937261.8,57465332937260.57,57465332937260.71,57465332937260.52,57465332937260.5,57465332937260.5,57465332937260.55,57465332937260.5
AUT Legal and accounting activities; activities of head offices; management consultancy activities,92115478972143.34,92115478972143.28,92115478972143.31,92115478972143.38,92115478972143.31,92115478972143.3,92115478972143.33,92115478972143.36,92115478972143.39,92115478972143.38,92115478972143.33,92115478972143.48,92115478972143.33,92115478972143.33,92115478972143.34,92115478972143.33,92115478972143.44,92115478972143.39,92115478972143.39,92115478972143.38,92115478972143.31,92115478972143.31,92115478972143.36,92115478972143.42,92115478972143.34,92115478972143.39,92115478972143.42,92115478972143.45,92115478972143.45,92115478972143.39,92115478972143.38,92115478972143.42,92115478972143.45,92115478972143.31,92115478972143.33,92115478972143.38,92115478972143.39,92115478972143.38,92115478972143.61,92115478972143.5,92115478972143.58,92115478972143.64,92115478972143.58,92115478972144.7,92115478972143.48,92115478972143.47,92115478972143.33,92115478972143.4,92115478972143.4,92115478972143.39
AUT Administrative and support service activities,77299938247384.33,77299938247384.31,77299938247384.34,77299938247384.34,77299938247384.31,77299938247384.33,77299938247384.38,77299938247384.38,77299938247384.42,77299938247384.4,77299938247384.36,77299938247384.53,77299938247384.38,77299938247384.34,77299938247384.34,77299938247384.36,77299938247384.38,77299938247384.36,77299938247384.36,77299938247384.38,77299938247384.33,77299938247384.34,77299938247384.36,77299938247384.36,77299938247384.38,77299938247384.36,77299938247384.38,77299938247384.42,77299938247384.4,77299938247384.34,77299938247384.4,77299938247384.58,77299938247384.55,77299938247384.36,77299938247384.4,77299938247384.58,77299938247384.38,77299938247384.38,77299938247384.42,77299938247384.5,77299938247384.53,77299938247384.56,77299938247384.53,77299938247384.47,77299938247385.5,77299938247384.42,77299938247384.42,77299938247384.42,77299938247384.45,77299938247384.45
AUT Public administration and defence; compulsory social security,15312267140068.168,15312267140068.172,15312267140068.172,15312267140068.178,15312267140068.172,15312267140068.168,15312267140068.178,15312267140068.188,15312267140068.188,15312267140068.18,15312267140068.2,15312267140068.201,15312267140068.193,15312267140068.178,15312267140068.174,15312267140068.178,15312267140068.184,15312267140068.18,15312267140068.18,15312267140068.188,15312267140068.168,15312267140068.174,15312267140068.174,15312267140068.188,15312267140068.18,15312267140068.174,15312267140068.193,15312267140068.19,15312267140068.18,15312267140068.2,15312267140068.188,15312267140068.184,15312267140068.223,15312267140068.193,15312267140068.172,15312267140068.215,15312267140068.193,15312267140068.195,15312267140068.22,15312267140068.184,15312267140068.193,15312267140068.195,15312267140068.193,15312267140068.223,15312267140068.201,15312267140069.256,15312267140068.201,15312267140068.193,15312267140068.195,15312267140068.188
AUT Education,6149788964118.986,6149788964118.986,6149788964118.988,6149788964118.989,6149788964118.987,6149788964118.992,6149788964118.987,6149788964118.989,6149788964118.993,6149788964118.992,6149788964118.989,6149788964118.996,6149788964118.989,6149788964118.991,6149788964118.989,6149788964118.988,6149788964118.993,6149788964118.991,6149788964118.992,6149788964118.989,6149788964118.986,6149788964118.986,6149788964118.997,6149788964118.996,6149788964119.005,6149788964118.989,6149788964118.996,6149788964118.993,6149788964118.991,6149788964118.989,6149788964118.991,6149788964118.994,6149788964118.998,6149788964118.987,6149788964118.987,6149788964118.991,6149788964118.992,6149788964118.989,6149788964119.005,6149788964119.016,6149788964119.013,6149788964119.015,6149788964119.006,6149788964119.01,6149788964119.003,6149788964119.0,6149788964120.022,6149788964118.997,6149788964119.0,6149788964119.008
AUT Human health and social work activities,803538409380.23,803538409380.2294,803538409380.2301,803538409380.2289,803538409380.2296,803538409380.2334,803538409380.2302,803538409380.2307,803538409380.2312,803538409380.2291,803538409380.2313,803538409380.2512,803538409380.2305,803538409380.2289,803538409380.2288,803538409380.2289,803538409380.2296,803538409380.2294,803538409380.2292,803538409380.2292,803538409380.2289,803538409380.2292,803538409380.229,803538409380.2296,803538409380.2291,803538409380.2291,803538409380.2308,803538409380.2296,803538409380.2297,803538409380.2291,803538409380.2295,803538409380.2295,803538409380.23,803538409380.2316,803538409380.2294,803538409380.2302,803538409380.2296,803538409380.2292,803538409380.2308,803538409380.2308,803538409380.2423,803538409380.2313,803538409380.2307,803538409380.231,803538409380.2307,803538409380.2322,803538409380.2318,803538409381.2556,803538409380.2307,803538409380.2302
AUT Other service activities,22459145848316.29,22459145848316.332,22459145848316.316,22459145848316.316,22459145848316.28,22459145848316.297,22459145848316.324,22459145848316.3,22459145848316.305,22459145848316.32,22459145848316.297,22459145848316.297,22459145848316.297,22459145848316.3,22459145848316.3,22459145848316.293,22459145848316.29,22459145848316.293,22459145848316.3,22459145848316.29,22459145848316.277,22459145848316.297,22459145848316.31,22459145848316.31,22459145848316.31,22459145848316.285,22459145848316.285,22459145848316.31,22459145848316.31,22459145848316.3,22459145848316.34,22459145848316.32,22459145848316.324,22459145848316.324,22459145848316.293,22459145848316.34,22459145848316.395,22459145848316.324,22459145848316.336,22459145848316.34,22459145848316.34,22459145848316.344,22459145848316.33,22459145848316.336,22459145848316.324,22459145848316.31,22459145848316.34,22459145848316.348,22459145848317.336,22459145848316.324
AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1768544915518.532,1768544915518.5347,1768544915518.5334,1768544915518.5344,1768544915518.5317,1768544915518.5327,1768544915518.5347,1768544915518.5337,1768544915518.5337,1768544915518.5342,1768544915518.533,1768544915518.5337,1768544915518.5334,1768544915518.5332,1768544915518.5332,1768544915518.5327,1768544915518.5327,1768544915518.5327,1768544915518.5332,1768544915518.533,1768544915518.5317,1768544915518.5327,1768544915518.534,1768544915518.5337,1768544915518.5352,1768544915518.533,1768544915518.5322,1768544915518.5334,1768544915518.5334,1768544915518.533,1768544915518.5356,1768544915518.5342,1768544915518.5347,1768544915518.5347,1768544915518.5322,1768544915518.5356,1768544915518.5388,1768544915518.5347,1768544915518.536,1768544915518.5356,1768544915518.5356,1768544915518.536,1768544915518.5352,1768544915518.5361,1768544915518.5354,1768544915518.535,1768544915518.5366,1768544915518.5376,1768544915518.536,1768544915519.5352
