Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Wholesale trade, except of motor vehicles and motorcycles",39762405844686.92,39762405844687.055,39762405844686.99,39762405844686.914,39762405844686.95,39762405844687.01,39762405844687.016,39762405844686.9,39762405844686.93,39762405844686.914,39762405844686.98,39762405844686.97,39762405844686.98,39762405844686.9,39762405844686.9,39762405844686.945,39762405844687.18,39762405844686.99,39762405844687.055,39762405844686.984,39762405844686.97,39762405844687.016,39762405844686.87,39762405844686.875,39762405844686.875,39762405844686.94,39762405844687.055,39762405844687.88,39762405844686.86,39762405844686.92,39762405844686.87,39762405844686.92,39762405844686.85,39762405844686.92,39762405844686.89,39762405844686.97,39762405844686.95,39762405844686.875,39762405844686.87,39762405844686.85,39762405844686.84,39762405844686.83,39762405844686.84,39762405844686.84,39762405844686.836,39762405844686.875,39762405844686.92,39762405844686.95,39762405844686.95,39762405844686.94
"AUT Retail trade, except of motor vehicles and motorcycles",13309060733908.318,13309060733908.322,13309060733908.326,13309060733908.309,13309060733908.328,13309060733908.357,13309060733908.334,13309060733908.305,13309060733908.303,13309060733908.307,13309060733908.328,13309060733908.318,13309060733908.314,13309060733908.307,13309060733908.3,13309060733908.314,13309060733908.373,13309060733908.314,13309060733908.334,13309060733908.324,13309060733908.314,13309060733908.34,13309060733908.297,13309060733908.305,13309060733908.305,13309060733908.318,13309060733908.344,13309060733908.309,13309060733909.305,13309060733908.342,13309060733908.297,13309060733908.305,13309060733908.297,13309060733908.322,13309060733908.314,13309060733908.303,13309060733908.322,13309060733908.299,13309060733908.295,13309060733908.297,13309060733908.29,13309060733908.285,13309060733908.29,13309060733908.29,13309060733908.29,13309060733908.297,13309060733908.312,13309060733908.338,13309060733908.34,13309060733908.334
AUT Land transport and transport via pipelines,19365166424708.52,19365166424708.53,19365166424708.52,19365166424708.52,19365166424708.574,19365166424708.56,19365166424708.703,19365166424708.547,19365166424708.52,19365166424708.527,19365166424708.543,19365166424708.54,19365166424708.53,19365166424708.61,19365166424708.57,19365166424708.562,19365166424708.543,19365166424708.535,19365166424708.54,19365166424708.523,19365166424708.53,19365166424708.59,19365166424708.5,19365166424708.504,19365166424708.504,19365166424708.555,19365166424708.516,19365166424708.516,19365166424708.49,19365166424709.625,19365166424708.56,19365166424708.547,19365166424708.516,19365166424708.53,19365166424708.516,19365166424708.516,19365166424708.508,19365166424708.492,19365166424708.48,19365166424708.477,19365166424708.48,19365166424708.484,19365166424708.484,19365166424708.48,19365166424708.48,19365166424708.504,19365166424708.508,19365166424708.5,19365166424708.508,19365166424708.52
AUT Water transport,3797809334093.6846,3797809334093.704,3797809334093.693,3797809334093.69,3797809334093.687,3797809334093.687,3797809334093.6943,3797809334093.6943,3797809334093.687,3797809334093.7236,3797809334093.7314,3797809334093.6924,3797809334093.705,3797809334093.6953,3797809334093.705,3797809334093.6953,3797809334093.69,3797809334093.6895,3797809334093.6895,3797809334093.688,3797809334093.689,3797809334093.6914,3797809334093.69,3797809334093.685,3797809334093.687,3797809334093.6904,3797809334093.687,3797809334093.692,3797809334093.6826,3797809334093.692,3797809334094.9478,3797809334093.699,3797809334093.6875,3797809334093.6895,3797809334093.685,3797809334093.6875,3797809334093.686,3797809334093.6855,3797809334093.683,3797809334093.6826,3797809334093.682,3797809334093.681,3797809334093.6826,3797809334093.685,3797809334093.685,3797809334093.687,3797809334093.687,3797809334093.6836,3797809334093.6855,3797809334093.6904
AUT Air transport,26105317530140.258,26105317530140.266,26105317530140.266,26105317530140.277,26105317530140.27,26105317530140.266,26105317530140.266,26105317530140.28,26105317530140.305,26105317530140.285,26105317530140.27,26105317530140.273,26105317530140.28,26105317530140.27,26105317530140.273,26105317530140.28,26105317530140.29,26105317530140.28,26105317530140.305,26105317530140.28,26105317530140.277,26105317530140.273,26105317530140.285,26105317530140.293,26105317530140.285,26105317530140.273,26105317530140.27,26105317530140.305,26105317530140.277,26105317530140.266,26105317530140.297,26105317530141.33,26105317530140.297,26105317530140.355,26105317530140.258,26105317530140.305,26105317530140.336,26105317530140.332,26105317530140.355,26105317530140.305,26105317530140.305,26105317530140.316,26105317530140.28,26105317530140.336,26105317530140.305,26105317530140.33,26105317530140.32,26105317530140.273,26105317530140.3,26105317530140.3
AUT Warehousing and support activities for transportation,28318745761023.477,28318745761023.484,28318745761023.477,28318745761023.504,28318745761023.5,28318745761023.48,28318745761023.496,28318745761023.574,28318745761023.508,28318745761023.508,28318745761023.516,28318745761023.574,28318745761023.504,28318745761023.508,28318745761023.492,28318745761023.56,28318745761023.496,28318745761023.477,28318745761023.5,28318745761023.516,28318745761023.477,28318745761023.492,28318745761023.46,28318745761023.47,28318745761023.465,28318745761023.5,28318745761023.504,28318745761023.57,28318745761023.465,28318745761023.523,28318745761023.605,28318745761023.645,28318745761024.56,28318745761023.51,28318745761023.46,28318745761023.504,28318745761023.492,28318745761023.51,28318745761023.46,28318745761023.47,28318745761023.45,28318745761023.45,28318745761023.457,28318745761023.473,28318745761023.47,28318745761023.484,28318745761023.496,28318745761023.47,28318745761023.484,28318745761023.484
AUT Postal and courier activities,10460555106920.959,10460555106920.959,10460555106920.955,10460555106920.969,10460555106920.959,10460555106920.959,10460555106920.959,10460555106920.959,10460555106920.96,10460555106920.967,10460555106920.953,10460555106920.959,10460555106920.959,10460555106920.96,10460555106920.963,10460555106920.96,10460555106920.96,10460555106920.96,10460555106920.965,10460555106920.955,10460555106920.96,10460555106920.96,10460555106920.973,10460555106920.973,10460555106920.973,10460555106920.965,10460555106920.963,10460555106920.969,10460555106920.97,10460555106920.979,10460555106920.969,10460555106920.969,10460555106920.977,10460555106922.074,10460555106920.953,10460555106920.979,10460555106920.979,10460555106920.967,10460555106920.963,10460555106920.97,10460555106920.986,10460555106921.012,10460555106920.965,10460555106920.982,10460555106920.977,10460555106920.98,10460555106920.982,10460555106920.973,10460555106920.973,10460555106920.977
AUT Accommodation and food service activities,11423911889394.535,11423911889394.543,11423911889394.537,11423911889394.56,11423911889394.547,11423911889394.537,11423911889394.537,11423911889394.545,11423911889394.549,11423911889394.559,11423911889394.549,11423911889394.55,11423911889394.541,11423911889394.547,11423911889394.545,11423911889394.55,11423911889394.55,11423911889394.54,11423911889394.545,11423911889394.543,11423911889394.541,11423911889394.541,11423911889394.543,11423911889394.545,11423911889394.545,11423911889394.55,11423911889394.535,11423911889394.545,11423911889394.541,11423911889394.54,11423911889394.55,11423911889394.56,11423911889394.55,11423911889394.555,11423911889395.537,11423911889394.549,11423911889394.562,11423911889394.553,11423911889394.543,11423911889394.55,11423911889394.545,11423911889394.543,11423911889394.543,11423911889394.56,11423911889394.549,11423911889394.555,11423911889394.55,11423911889394.549,11423911889394.547,11423911889394.559
AUT Publishing activities,7447184726720.408,7447184726720.409,7447184726720.408,7447184726720.414,7447184726720.411,7447184726720.411,7447184726720.41,7447184726720.414,7447184726720.413,7447184726720.413,7447184726720.412,7447184726720.414,7447184726720.416,7447184726720.412,7447184726720.412,7447184726720.417,7447184726720.416,7447184726720.413,7447184726720.418,7447184726720.416,7447184726720.413,7447184726720.412,7447184726720.414,7447184726720.419,7447184726720.421,7447184726720.414,7447184726720.416,7447184726720.421,7447184726720.428,7447184726720.417,7447184726720.417,7447184726720.418,7447184726720.42,7447184726720.43,7447184726720.41,7447184726721.521,7447184726720.428,7447184726720.432,7447184726720.467,7447184726720.442,7447184726720.435,7447184726720.424,7447184726720.423,7447184726720.428,7447184726720.425,7447184726720.432,7447184726720.451,7447184726720.417,7447184726720.429,7447184726720.431
"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",12293252664888.973,12293252664888.977,12293252664888.98,12293252664888.986,12293252664888.979,12293252664888.975,12293252664888.977,12293252664888.977,12293252664888.979,12293252664888.982,12293252664888.977,12293252664888.98,12293252664888.977,12293252664888.977,12293252664888.977,12293252664888.979,12293252664888.98,12293252664888.98,12293252664888.984,12293252664888.979,12293252664889.012,12293252664888.977,12293252664888.982,12293252664888.99,12293252664888.986,12293252664888.984,12293252664888.979,12293252664888.99,12293252664889.002,12293252664888.977,12293252664888.988,12293252664889.01,12293252664888.996,12293252664888.988,12293252664889.008,12293252664888.99,12293252664890.434,12293252664889.04,12293252664888.996,12293252664889.012,12293252664888.998,12293252664888.996,12293252664888.996,12293252664889.021,12293252664889.01,12293252664888.996,12293252664888.992,12293252664888.99,12293252664889.008,12293252664888.992
AUT Telecommunications,42297537465390.56,42297537465390.56,42297537465390.56,42297537465390.59,42297537465390.57,42297537465390.56,42297537465390.56,42297537465390.56,42297537465390.59,42297537465390.59,42297537465390.56,42297537465390.57,42297537465390.58,42297537465390.586,42297537465390.57,42297537465390.59,42297537465390.59,42297537465390.58,42297537465390.62,42297537465390.59,42297537465390.59,42297537465390.58,42297537465390.61,42297537465390.64,42297537465390.61,42297537465390.6,42297537465390.63,42297537465390.625,42297537465390.625,42297537465390.59,42297537465390.6,42297537465390.61,42297537465390.64,42297537465390.64,42297537465390.56,42297537465390.63,42297537465390.805,42297537465392.24,42297537465390.71,42297537465390.7,42297537465390.68,42297537465390.71,42297537465390.64,42297537465390.67,42297537465390.63,42297537465390.68,42297537465390.67,42297537465390.6,42297537465390.65,42297537465390.69
"AUT Computer programming, consultancy and related activities; information service activities",53019169160860.89,53019169160860.875,53019169160860.875,53019169160860.914,53019169160860.89,53019169160860.88,53019169160860.875,53019169160860.89,53019169160860.88,53019169160860.914,53019169160860.875,53019169160860.875,53019169160860.875,53019169160860.875,53019169160860.89,53019169160860.89,53019169160860.91,53019169160860.89,53019169160860.914,53019169160860.89,53019169160860.89,53019169160860.875,53019169160860.96,53019169160860.99,53019169160860.96,53019169160860.914,53019169160860.89,53019169160860.94,53019169160860.95,53019169160860.89,53019169160860.95,53019169160860.92,53019169160860.96,53019169160860.95,53019169160860.89,53019169160861.016,53019169160860.98,53019169160861.1,53019169160862.21,53019169160861.3,53019169160861.22,53019169160861.055,53019169160861.07,53019169160860.99,53019169160860.95,53019169160861.055,53019169160861.01,53019169160860.91,53019169160860.94,53019169160860.99
"AUT Financial service activities, except insurance and pension funding",105849669284710.22,105849669284710.19,105849669284710.14,105849669284710.23,105849669284710.22,105849669284710.17,105849669284710.14,105849669284710.14,105849669284710.11,105849669284710.25,105849669284710.12,105849669284710.11,105849669284710.11,105849669284710.11,105849669284710.19,105849669284710.16,105849669284710.17,105849669284710.12,105849669284710.17,105849669284710.14,105849669284710.17,105849669284710.12,105849669284710.44,105849669284710.55,105849669284710.38,105849669284710.19,105849669284710.12,105849669284710.28,105849669284710.28,105849669284710.17,105849669284710.36,105849669284710.23,105849669284710.36,105849669284710.25,105849669284710.25,105849669284710.25,105849669284710.3,105849669284710.27,105849669284710.23,105849669284711.9,105849669284710.73,105849669284710.25,105849669284710.88,105849669284710.28,105849669284710.27,105849669284710.25,105849669284710.31,105849669284710.19,105849669284710.17,105849669284710.27
"AUT Insurance, reinsurance and pension funding, except compulsory social security",14606765204184.656,14606765204184.648,14606765204184.65,14606765204184.658,14606765204184.658,14606765204184.654,14606765204184.648,14606765204184.645,14606765204184.645,14606765204184.658,14606765204184.645,14606765204184.646,14606765204184.648,14606765204184.645,14606765204184.65,14606765204184.654,14606765204184.65,14606765204184.646,14606765204184.656,14606765204184.648,14606765204184.654,14606765204184.648,14606765204184.67,14606765204184.676,14606765204184.688,14606765204184.656,14606765204184.658,14606765204184.666,14606765204184.668,14606765204184.658,14606765204184.672,14606765204184.666,14606765204184.668,14606765204184.719,14606765204184.662,14606765204184.662,14606765204184.664,14606765204184.662,14606765204184.658,14606765204184.756,14606765204185.701,14606765204184.672,14606765204184.734,14606765204184.67,14606765204184.666,14606765204184.662,14606765204184.666,14606765204184.658,14606765204184.658,14606765204184.664
AUT Activities auxiliary to financial services and insurance activities,32565295939248.727,32565295939248.707,32565295939248.7,32565295939248.734,32565295939248.72,32565295939248.72,32565295939248.69,32565295939248.69,32565295939248.688,32565295939248.74,32565295939248.7,32565295939248.688,32565295939248.7,32565295939248.69,32565295939248.734,32565295939248.707,32565295939248.684,32565295939248.684,32565295939248.7,32565295939248.7,32565295939248.69,32565295939248.7,32565295939248.855,32565295939248.8,32565295939248.855,32565295939248.707,32565295939248.7,32565295939248.71,32565295939248.707,32565295939248.7,32565295939248.766,32565295939248.707,32565295939248.742,32565295939248.707,32565295939248.72,32565295939248.69,32565295939248.72,32565295939248.7,32565295939248.69,32565295939248.75,32565295939248.918,32565295939249.734,32565295939248.76,32565295939248.73,32565295939248.71,32565295939248.81,32565295939248.727,32565295939248.7,32565295939248.695,32565295939248.69
AUT Real estate activities,67499169602305.04,67499169602305.03,67499169602305.01,67499169602305.03,67499169602305.05,67499169602305.04,67499169602305.016,67499169602305.016,67499169602305.01,67499169602305.03,67499169602305.0,67499169602305.01,67499169602305.01,67499169602305.01,67499169602304.984,67499169602305.04,67499169602305.06,67499169602305.01,67499169602305.06,67499169602305.04,67499169602305.04,67499169602305.016,67499169602305.01,67499169602305.03,67499169602305.08,67499169602305.06,67499169602305.04,67499169602305.2,67499169602305.23,67499169602305.06,67499169602305.08,67499169602305.1,67499169602305.13,67499169602305.164,67499169602305.164,67499169602305.1,67499169602305.13,67499169602305.13,67499169602305.125,67499169602305.1,67499169602305.11,67499169602305.1,67499169602306.164,67499169602305.09,67499169602305.22,67499169602305.08,67499169602305.13,67499169602305.05,67499169602305.08,67499169602305.13
AUT Legal and accounting activities; activities of head offices; management consultancy activities,115950836484800.1,115950836484800.11,115950836484800.08,115950836484800.23,115950836484800.14,115950836484800.1,115950836484800.1,115950836484800.17,115950836484800.27,115950836484800.22,115950836484800.06,115950836484800.19,115950836484800.12,115950836484800.12,115950836484800.14,115950836484800.17,115950836484800.14,115950836484800.25,115950836484800.28,115950836484800.12,115950836484800.27,115950836484800.12,115950836484800.17,115950836484800.2,115950836484800.17,115950836484800.23,115950836484800.14,115950836484800.19,115950836484800.2,115950836484800.14,115950836484800.27,115950836484800.25,115950836484800.25,115950836484800.14,115950836484800.05,115950836484800.34,115950836484800.38,115950836484800.3,115950836484800.31,115950836484800.17,115950836484800.23,115950836484800.45,115950836484800.23,115950836484801.48,115950836484800.22,115950836484800.28,115950836484800.17,115950836484800.1,115950836484800.22,115950836484800.17
AUT Administrative and support service activities,89491455072970.42,89491455072970.4,89491455072970.45,89491455072970.5,89491455072970.45,89491455072970.42,89491455072970.44,89491455072970.47,89491455072970.47,89491455072970.5,89491455072970.4,89491455072970.45,89491455072970.45,89491455072970.47,89491455072970.45,89491455072970.47,89491455072970.47,89491455072970.44,89491455072970.47,89491455072970.47,89491455072970.45,89491455072970.45,89491455072970.5,89491455072970.5,89491455072970.7,89491455072970.5,89491455072970.45,89491455072970.52,89491455072970.47,89491455072970.45,89491455072970.56,89491455072970.67,89491455072970.72,89491455072970.56,89491455072970.5,89491455072970.55,89491455072970.56,89491455072970.52,89491455072970.6,89491455072970.61,89491455072970.62,89491455072970.56,89491455072970.55,89491455072970.58,89491455072971.56,89491455072970.55,89491455072970.58,89491455072970.55,89491455072970.58,89491455072970.61
AUT Public administration and defence; compulsory social security,16801442525688.352,16801442525688.357,16801442525688.355,16801442525688.38,16801442525688.361,16801442525688.355,16801442525688.365,16801442525688.389,16801442525688.371,16801442525688.38,16801442525688.383,16801442525688.383,16801442525688.387,16801442525688.371,16801442525688.371,16801442525688.377,16801442525688.367,16801442525688.367,16801442525688.377,16801442525688.393,16801442525688.371,16801442525688.365,16801442525688.371,16801442525688.38,16801442525688.371,16801442525688.38,16801442525688.38,16801442525688.371,16801442525688.371,16801442525688.389,16801442525688.371,16801442525688.377,16801442525688.402,16801442525688.387,16801442525688.352,16801442525688.377,16801442525688.473,16801442525688.38,16801442525688.404,16801442525688.389,16801442525688.38,16801442525688.38,16801442525688.377,16801442525688.402,16801442525688.383,16801442525689.428,16801442525688.402,16801442525688.371,16801442525688.387,16801442525688.373
AUT Education,5482562114157.14,5482562114157.14,5482562114157.138,5482562114157.1455,5482562114157.142,5482562114157.14,5482562114157.14,5482562114157.143,5482562114157.144,5482562114157.1455,5482562114157.14,5482562114157.1455,5482562114157.142,5482562114157.143,5482562114157.144,5482562114157.143,5482562114157.143,5482562114157.143,5482562114157.1455,5482562114157.144,5482562114157.143,5482562114157.14,5482562114157.15,5482562114157.149,5482562114157.154,5482562114157.144,5482562114157.1455,5482562114157.144,5482562114157.143,5482562114157.143,5482562114157.147,5482562114157.1455,5482562114157.149,5482562114157.143,5482562114157.14,5482562114157.148,5482562114157.148,5482562114157.145,5482562114157.147,5482562114157.163,5482562114157.154,5482562114157.164,5482562114157.15,5482562114157.153,5482562114157.149,5482562114157.149,5482562114158.17,5482562114157.144,5482562114157.148,5482562114157.161
AUT Human health and social work activities,1680497044323.4875,1680497044323.4863,1680497044323.487,1680497044323.4878,1680497044323.4875,1680497044323.4888,1680497044323.4878,1680497044323.4897,1680497044323.4895,1680497044323.4878,1680497044323.504,1680497044323.4973,1680497044323.4915,1680497044323.4863,1680497044323.4868,1680497044323.4863,1680497044323.487,1680497044323.4878,1680497044323.4875,1680497044323.4863,1680497044323.4878,1680497044323.4875,1680497044323.4883,1680497044323.489,1680497044323.489,1680497044323.4875,1680497044323.4873,1680497044323.4878,1680497044323.488,1680497044323.4868,1680497044323.4885,1680497044323.488,1680497044323.4885,1680497044323.4932,1680497044323.487,1680497044323.4917,1680497044323.4885,1680497044323.4878,1680497044323.488,1680497044323.4937,1680497044323.5347,1680497044323.491,1680497044323.4912,1680497044323.489,1680497044323.4888,1680497044323.491,1680497044323.4927,1680497044324.5132,1680497044323.4885,1680497044323.4888
AUT Other service activities,24953076754505.586,24953076754505.598,24953076754505.586,24953076754505.645,24953076754505.582,24953076754505.59,24953076754505.6,24953076754505.598,24953076754505.594,24953076754505.64,24953076754505.58,24953076754505.582,24953076754505.594,24953076754505.613,24953076754505.605,24953076754505.59,24953076754505.58,24953076754505.574,24953076754505.59,24953076754505.574,24953076754505.59,24953076754505.59,24953076754505.6,24953076754505.605,24953076754505.594,24953076754505.594,24953076754505.566,24953076754505.598,24953076754505.6,24953076754505.59,24953076754505.613,24953076754505.61,24953076754505.613,24953076754505.63,24953076754505.57,24953076754505.637,24953076754505.684,24953076754505.645,24953076754505.61,24953076754505.617,24953076754505.598,24953076754505.605,24953076754505.594,24953076754505.61,24953076754505.6,24953076754505.598,24953076754505.637,24953076754505.605,24953076754506.66,24953076754505.633
AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,789136083295.0382,789136083295.0386,789136083295.038,789136083295.0398,789136083295.0386,789136083295.0388,789136083295.0388,789136083295.0404,789136083295.0396,789136083295.0398,789136083295.0396,789136083295.0403,789136083295.0405,789136083295.0388,789136083295.0392,789136083295.0392,789136083295.039,789136083295.0387,789136083295.0394,789136083295.0414,789136083295.0392,789136083295.0402,789136083295.0392,789136083295.0392,789136083295.0421,789136083295.0416,789136083295.0388,789136083295.0387,789136083295.0388,789136083295.0387,789136083295.0397,789136083295.0392,789136083295.0392,789136083295.0387,789136083295.0382,789136083295.0394,789136083295.039,789136083295.0385,789136083295.0386,789136083295.0398,789136083295.0391,789136083295.0386,789136083295.0394,789136083295.04,789136083295.0392,789136083295.0399,789136083295.0406,789136083295.0398,789136083295.0394,789136083296.0393
