Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Retail trade, except of motor vehicles and motorcycles",13147920130668.572,13147920130668.594,13147920130668.578,13147920130668.543,13147920130668.574,13147920130668.63,13147920130668.572,13147920130668.559,13147920130668.574,13147920130668.545,13147920130668.576,13147920130668.564,13147920130668.562,13147920130668.55,13147920130668.547,13147920130668.55,13147920130668.557,13147920130668.562,13147920130668.56,13147920130668.566,13147920130668.566,13147920130668.572,13147920130668.543,13147920130668.555,13147920130668.572,13147920130668.55,13147920130668.568,13147920130668.564,13147920130669.572,13147920130668.58,13147920130668.557,13147920130668.562,13147920130668.562,13147920130668.568,13147920130668.578,13147920130668.559,13147920130668.564,13147920130668.559,13147920130668.547,13147920130668.547,13147920130668.537,13147920130668.545,13147920130668.543,13147920130668.543,13147920130668.55,13147920130668.553,13147920130668.566,13147920130668.586,13147920130668.568,13147920130668.56
AUT Land transport and transport via pipelines,19367354019529.562,19367354019529.555,19367354019529.547,19367354019529.543,19367354019529.605,19367354019529.58,19367354019529.633,19367354019529.566,19367354019529.562,19367354019529.543,19367354019529.586,19367354019529.547,19367354019529.566,19367354019529.645,19367354019529.586,19367354019529.57,19367354019529.547,19367354019529.582,19367354019529.57,19367354019529.547,19367354019529.56,19367354019529.598,19367354019529.543,19367354019529.535,19367354019529.54,19367354019529.547,19367354019529.523,19367354019529.54,19367354019529.53,19367354019530.594,19367354019529.54,19367354019529.535,19367354019529.535,19367354019529.535,19367354019529.56,19367354019529.527,19367354019529.52,19367354019529.527,19367354019529.504,19367354019529.504,19367354019529.496,19367354019529.5,19367354019529.508,19367354019529.504,19367354019529.51,19367354019529.53,19367354019529.54,19367354019529.543,19367354019529.53,19367354019529.52
AUT Water transport,7213874109850.491,7213874109850.498,7213874109850.508,7213874109850.515,7213874109850.494,7213874109850.497,7213874109850.498,7213874109850.506,7213874109850.502,7213874109850.541,7213874109850.521,7213874109850.501,7213874109850.516,7213874109850.541,7213874109850.547,7213874109850.523,7213874109850.508,7213874109850.523,7213874109850.531,7213874109850.505,7213874109850.511,7213874109850.511,7213874109850.516,7213874109850.501,7213874109850.516,7213874109850.501,7213874109850.498,7213874109850.499,7213874109850.494,7213874109850.505,7213874109851.903,7213874109850.509,7213874109850.497,7213874109850.508,7213874109850.492,7213874109850.495,7213874109850.489,7213874109850.501,7213874109850.502,7213874109850.495,7213874109850.492,7213874109850.495,7213874109850.495,7213874109850.502,7213874109850.499,7213874109850.504,7213874109850.498,7213874109850.501,7213874109850.497,7213874109850.504
AUT Air transport,22758757999360.027,22758757999360.03,22758757999360.027,22758757999360.04,22758757999360.027,22758757999360.05,22758757999360.027,22758757999360.043,22758757999360.07,22758757999360.035,22758757999360.047,22758757999360.055,22758757999360.043,22758757999360.03,22758757999360.035,22758757999360.027,22758757999360.05,22758757999360.055,22758757999360.055,22758757999360.043,22758757999360.04,22758757999360.03,22758757999360.043,22758757999360.055,22758757999360.05,22758757999360.03,22758757999360.035,22758757999360.07,22758757999360.055,22758757999360.035,22758757999360.062,22758757999361.094,22758757999360.08,22758757999360.08,22758757999360.035,22758757999360.074,22758757999360.066,22758757999360.066,22758757999360.08,22758757999360.086,22758757999360.074,22758757999360.09,22758757999360.062,22758757999360.1,22758757999360.086,22758757999360.09,22758757999360.074,22758757999360.05,22758757999360.055,22758757999360.043
AUT Warehousing and support activities for transportation,31622510272041.68,31622510272041.652,31622510272041.668,31622510272041.65,31622510272041.684,31622510272041.684,31622510272041.684,31622510272041.734,31622510272041.703,31622510272041.668,31622510272041.734,31622510272041.734,31622510272041.684,31622510272041.664,31622510272041.664,31622510272041.668,31622510272041.65,31622510272041.684,31622510272041.676,31622510272041.68,31622510272041.664,31622510272041.668,31622510272041.63,31622510272041.64,31622510272041.668,31622510272041.645,31622510272041.668,31622510272041.82,31622510272041.664,31622510272041.68,31622510272042.055,31622510272041.805,31622510272042.766,31622510272041.668,31622510272041.652,31622510272041.72,31622510272041.645,31622510272041.645,31622510272041.65,31622510272041.645,31622510272041.625,31622510272041.637,31622510272041.64,31622510272041.652,31622510272041.68,31622510272041.68,31622510272041.668,31622510272041.664,31622510272041.652,31622510272041.645
AUT Postal and courier activities,12576481584976.818,12576481584976.822,12576481584976.818,12576481584976.82,12576481584976.818,12576481584976.826,12576481584976.82,12576481584976.818,12576481584976.83,12576481584976.82,12576481584976.822,12576481584976.826,12576481584976.816,12576481584976.82,12576481584976.818,12576481584976.814,12576481584976.822,12576481584976.832,12576481584976.826,12576481584976.82,12576481584976.816,12576481584976.82,12576481584976.828,12576481584976.834,12576481584976.865,12576481584976.822,12576481584976.838,12576481584976.846,12576481584976.852,12576481584976.842,12576481584976.83,12576481584976.834,12576481584976.852,12576481584977.904,12576481584976.83,12576481584976.855,12576481584976.844,12576481584976.854,12576481584976.854,12576481584976.877,12576481584976.875,12576481584976.885,12576481584976.852,12576481584976.86,12576481584976.852,12576481584976.854,12576481584976.852,12576481584976.852,12576481584976.85,12576481584976.871
AUT Accommodation and food service activities,11025866658761.875,11025866658761.873,11025866658761.879,11025866658761.875,11025866658761.885,11025866658761.879,11025866658761.87,11025866658761.877,11025866658761.89,11025866658761.885,11025866658761.889,11025866658761.896,11025866658761.877,11025866658761.875,11025866658761.873,11025866658761.873,11025866658761.879,11025866658761.88,11025866658761.877,11025866658761.877,11025866658761.87,11025866658761.873,11025866658761.877,11025866658761.88,11025866658761.893,11025866658761.865,11025866658761.875,11025866658761.893,11025866658761.885,11025866658761.88,11025866658761.88,11025866658761.89,11025866658761.895,11025866658761.889,11025866658762.873,11025866658761.902,11025866658761.895,11025866658761.883,11025866658761.889,11025866658761.896,11025866658761.889,11025866658761.895,11025866658761.883,11025866658761.902,11025866658761.895,11025866658761.893,11025866658761.889,11025866658761.879,11025866658761.885,11025866658761.89
AUT Publishing activities,9701055991896.607,9701055991896.607,9701055991896.61,9701055991896.61,9701055991896.605,9701055991896.62,9701055991896.617,9701055991896.623,9701055991896.625,9701055991896.611,9701055991896.617,9701055991896.625,9701055991896.613,9701055991896.61,9701055991896.61,9701055991896.61,9701055991896.643,9701055991896.621,9701055991896.62,9701055991896.62,9701055991896.611,9701055991896.611,9701055991896.613,9701055991896.62,9701055991896.637,9701055991896.613,9701055991896.621,9701055991896.63,9701055991896.646,9701055991896.617,9701055991896.617,9701055991896.621,9701055991896.629,9701055991896.637,9701055991896.615,9701055991897.645,9701055991896.635,9701055991896.635,9701055991896.654,9701055991896.635,9701055991896.627,9701055991896.629,9701055991896.635,9701055991896.648,9701055991896.64,9701055991896.637,9701055991896.7,9701055991896.625,9701055991896.637,9701055991896.639
"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",17743491746719.43,17743491746719.438,17743491746719.438,17743491746719.438,17743491746719.434,17743491746719.44,17743491746719.44,17743491746719.44,17743491746719.457,17743491746719.44,17743491746719.45,17743491746719.465,17743491746719.44,17743491746719.434,17743491746719.43,17743491746719.426,17743491746719.45,17743491746719.457,17743491746719.445,17743491746719.465,17743491746719.43,17743491746719.438,17743491746719.44,17743491746719.453,17743491746719.47,17743491746719.44,17743491746719.45,17743491746719.47,17743491746719.484,17743491746719.45,17743491746719.457,17743491746719.465,17743491746719.477,17743491746719.457,17743491746719.516,17743491746719.73,17743491746721.11,17743491746719.457,17743491746719.527,17743491746719.492,17743491746719.477,17743491746719.48,17743491746719.492,17743491746719.516,17743491746719.51,17743491746719.473,17743491746719.48,17743491746719.46,17743491746719.516,17743491746719.47
AUT Telecommunications,28533884970493.766,28533884970493.773,28533884970493.777,28533884970493.777,28533884970493.773,28533884970493.793,28533884970493.78,28533884970493.79,28533884970493.82,28533884970493.78,28533884970493.8,28533884970493.797,28533884970493.785,28533884970493.793,28533884970493.777,28533884970493.766,28533884970493.797,28533884970493.812,28533884970493.812,28533884970493.793,28533884970493.773,28533884970493.777,28533884970493.81,28533884970493.824,28533884970493.848,28533884970493.797,28533884970493.812,28533884970493.848,28533884970493.848,28533884970493.81,28533884970493.824,28533884970493.82,28533884970493.875,28533884970493.82,28533884970493.79,28533884970493.83,28533884970493.848,28533884970494.812,28533884970493.836,28533884970493.88,28533884970493.86,28533884970493.883,28533884970493.84,28533884970493.848,28533884970493.832,28533884970493.848,28533884970493.844,28533884970493.836,28533884970493.84,28533884970493.855
"AUT Computer programming, consultancy and related activities; information service activities",32193146046449.52,32193146046449.523,32193146046449.523,32193146046449.527,32193146046449.516,32193146046449.543,32193146046449.523,32193146046449.535,32193146046449.566,32193146046449.527,32193146046449.555,32193146046449.566,32193146046449.535,32193146046449.535,32193146046449.54,32193146046449.516,32193146046449.56,32193146046449.562,32193146046449.555,32193146046449.555,32193146046449.523,32193146046449.523,32193146046449.547,32193146046449.56,32193146046449.605,32193146046449.543,32193146046449.543,32193146046449.598,32193146046449.582,32193146046449.555,32193146046449.56,32193146046449.566,32193146046449.6,32193146046449.574,32193146046449.54,32193146046449.582,32193146046449.574,32193146046449.64,32193146046450.77,32193146046449.684,32193146046449.695,32193146046449.684,32193146046449.61,32193146046449.64,32193146046449.61,32193146046449.727,32193146046449.62,32193146046449.58,32193146046449.58,32193146046449.645
"AUT Financial service activities, except insurance and pension funding",50887059282888.5,50887059282888.49,50887059282888.516,50887059282888.51,50887059282888.49,50887059282888.5,50887059282888.48,50887059282888.48,50887059282888.51,50887059282888.51,50887059282888.49,50887059282888.5,50887059282888.47,50887059282888.48,50887059282888.51,50887059282888.484,50887059282888.5,50887059282888.516,50887059282888.5,50887059282888.484,50887059282888.484,50887059282888.48,50887059282888.61,50887059282888.59,50887059282888.54,50887059282888.5,50887059282888.49,50887059282888.58,50887059282888.52,50887059282888.51,50887059282888.555,50887059282888.54,50887059282888.59,50887059282888.52,50887059282888.5,50887059282888.52,50887059282888.52,50887059282888.51,50887059282888.5,50887059282889.65,50887059282888.76,50887059282888.56,50887059282888.94,50887059282888.54,50887059282888.586,50887059282888.51,50887059282888.52,50887059282888.54,50887059282888.51,50887059282888.52
"AUT Insurance, reinsurance and pension funding, except compulsory social security",7145479663345.427,7145479663345.435,7145479663345.437,7145479663345.424,7145479663345.427,7145479663345.421,7145479663345.422,7145479663345.42,7145479663345.423,7145479663345.423,7145479663345.421,7145479663345.423,7145479663345.417,7145479663345.419,7145479663345.419,7145479663345.415,7145479663345.417,7145479663345.421,7145479663345.417,7145479663345.421,7145479663345.423,7145479663345.417,7145479663345.417,7145479663345.418,7145479663345.423,7145479663345.427,7145479663345.443,7145479663345.431,7145479663345.432,7145479663345.425,7145479663345.42,7145479663345.423,7145479663345.427,7145479663345.423,7145479663345.431,7145479663345.444,7145479663345.438,7145479663345.421,7145479663345.423,7145479663345.4375,7145479663346.432,7145479663345.434,7145479663345.439,7145479663345.426,7145479663345.429,7145479663345.423,7145479663345.421,7145479663345.428,7145479663345.433,7145479663345.419
AUT Activities auxiliary to financial services and insurance activities,122115901703623.27,122115901703623.2,122115901703623.27,122115901703623.28,122115901703623.2,122115901703623.2,122115901703623.17,122115901703623.12,122115901703623.22,122115901703623.27,122115901703623.2,122115901703623.22,122115901703623.12,122115901703623.16,122115901703623.23,122115901703623.16,122115901703623.17,122115901703623.27,122115901703623.22,122115901703623.17,122115901703623.17,122115901703623.12,122115901703623.44,122115901703623.53,122115901703623.31,122115901703623.38,122115901703623.23,122115901703623.39,122115901703623.31,122115901703623.27,122115901703623.28,122115901703623.31,122115901703623.39,122115901703623.28,122115901703623.22,122115901703623.28,122115901703623.31,122115901703623.27,122115901703623.22,122115901703625.2,122115901703625.28,122115901703625.95,122115901703624.0,122115901703623.31,122115901703623.38,122115901703623.44,122115901703623.27,122115901703623.31,122115901703623.27,122115901703623.23
AUT Real estate activities,55598154842188.2,55598154842188.21,55598154842188.21,55598154842188.266,55598154842188.21,55598154842188.25,55598154842188.23,55598154842188.23,55598154842188.266,55598154842188.266,55598154842188.25,55598154842188.26,55598154842188.23,55598154842188.23,55598154842188.266,55598154842188.234,55598154842188.25,55598154842188.28,55598154842188.26,55598154842188.26,55598154842188.26,55598154842188.23,55598154842188.234,55598154842188.25,55598154842188.266,55598154842188.29,55598154842188.25,55598154842188.41,55598154842188.32,55598154842188.3,55598154842188.29,55598154842188.35,55598154842188.39,55598154842188.35,55598154842188.266,55598154842188.3,55598154842188.31,55598154842188.336,55598154842188.28,55598154842188.39,55598154842188.375,55598154842188.336,55598154842189.51,55598154842188.3,55598154842188.445,55598154842188.266,55598154842188.266,55598154842188.266,55598154842188.29,55598154842188.25
AUT Legal and accounting activities; activities of head offices; management consultancy activities,99131464134069.7,99131464134069.67,99131464134069.69,99131464134069.77,99131464134069.69,99131464134069.73,99131464134069.69,99131464134069.73,99131464134069.83,99131464134069.73,99131464134069.73,99131464134069.84,99131464134069.7,99131464134069.7,99131464134069.72,99131464134069.67,99131464134069.81,99131464134069.84,99131464134069.78,99131464134069.78,99131464134069.7,99131464134069.69,99131464134069.75,99131464134069.83,99131464134069.77,99131464134069.78,99131464134069.8,99131464134069.88,99131464134069.89,99131464134069.78,99131464134069.81,99131464134069.83,99131464134069.89,99131464134069.73,99131464134069.7,99131464134069.84,99131464134069.83,99131464134069.75,99131464134070.02,99131464134070.0,99131464134069.97,99131464134070.08,99131464134069.98,99131464134071.1,99131464134069.88,99131464134069.88,99131464134069.77,99131464134069.83,99131464134069.83,99131464134069.77
AUT Administrative and support service activities,81114831649296.72,81114831649296.73,81114831649296.73,81114831649296.73,81114831649296.72,81114831649296.77,81114831649296.77,81114831649296.78,81114831649296.86,81114831649296.78,81114831649296.78,81114831649296.92,81114831649296.78,81114831649296.73,81114831649296.73,81114831649296.73,81114831649296.77,81114831649296.81,81114831649296.77,81114831649296.8,81114831649296.73,81114831649296.73,81114831649296.77,81114831649296.77,81114831649296.81,81114831649296.78,81114831649296.78,81114831649296.84,81114831649296.84,81114831649296.77,81114831649296.83,81114831649297.0,81114831649297.0,81114831649296.81,81114831649296.81,81114831649297.03,81114831649296.81,81114831649296.78,81114831649296.84,81114831649296.98,81114831649296.95,81114831649297.0,81114831649296.94,81114831649296.88,81114831649297.92,81114831649296.84,81114831649296.84,81114831649296.84,81114831649296.88,81114831649296.84
AUT Public administration and defence; compulsory social security,15945575791625.412,15945575791625.416,15945575791625.418,15945575791625.424,15945575791625.412,15945575791625.418,15945575791625.418,15945575791625.434,15945575791625.438,15945575791625.428,15945575791625.45,15945575791625.445,15945575791625.438,15945575791625.424,15945575791625.422,15945575791625.416,15945575791625.424,15945575791625.434,15945575791625.428,15945575791625.438,15945575791625.416,15945575791625.418,15945575791625.418,15945575791625.432,15945575791625.428,15945575791625.424,15945575791625.434,15945575791625.44,15945575791625.432,15945575791625.45,15945575791625.438,15945575791625.434,15945575791625.475,15945575791625.443,15945575791625.416,15945575791625.465,15945575791625.443,15945575791625.44,15945575791625.465,15945575791625.44,15945575791625.438,15945575791625.443,15945575791625.44,15945575791625.467,15945575791625.445,15945575791626.502,15945575791625.455,15945575791625.438,15945575791625.443,15945575791625.432
AUT Education,6269923520455.125,6269923520455.125,6269923520455.127,6269923520455.129,6269923520455.125,6269923520455.132,6269923520455.125,6269923520455.129,6269923520455.134,6269923520455.13,6269923520455.13,6269923520455.134,6269923520455.129,6269923520455.129,6269923520455.128,6269923520455.125,6269923520455.132,6269923520455.133,6269923520455.13,6269923520455.129,6269923520455.127,6269923520455.124,6269923520455.134,6269923520455.133,6269923520455.144,6269923520455.129,6269923520455.135,6269923520455.134,6269923520455.132,6269923520455.129,6269923520455.132,6269923520455.133,6269923520455.141,6269923520455.129,6269923520455.127,6269923520455.134,6269923520455.132,6269923520455.128,6269923520455.144,6269923520455.16,6269923520455.152,6269923520455.155,6269923520455.144,6269923520455.148,6269923520455.144,6269923520455.139,6269923520456.164,6269923520455.137,6269923520455.139,6269923520455.146
AUT Human health and social work activities,857478943242.8038,857478943242.8033,857478943242.8041,857478943242.8027,857478943242.8033,857478943242.8073,857478943242.8042,857478943242.8044,857478943242.8053,857478943242.8029,857478943242.8053,857478943242.8254,857478943242.8043,857478943242.8027,857478943242.8026,857478943242.8024,857478943242.8032,857478943242.8037,857478943242.8031,857478943242.8031,857478943242.8029,857478943242.8031,857478943242.8027,857478943242.8036,857478943242.8031,857478943242.8032,857478943242.8047,857478943242.804,857478943242.804,857478943242.8032,857478943242.8037,857478943242.8033,857478943242.8044,857478943242.806,857478943242.8033,857478943242.8047,857478943242.804,857478943242.8032,857478943242.8047,857478943242.8052,857478943242.8168,857478943242.8054,857478943242.8046,857478943242.8048,857478943242.8047,857478943242.8062,857478943242.8062,857478943243.8301,857478943242.8047,857478943242.8042
AUT Other service activities,23357037030922.94,23357037030922.99,23357037030922.97,23357037030922.973,23357037030922.938,23357037030922.953,23357037030922.977,23357037030922.953,23357037030922.965,23357037030922.973,23357037030922.953,23357037030922.95,23357037030922.95,23357037030922.953,23357037030922.957,23357037030922.938,23357037030922.938,23357037030922.96,23357037030922.953,23357037030922.945,23357037030922.938,23357037030922.95,23357037030922.96,23357037030922.96,23357037030922.97,23357037030922.945,23357037030922.938,23357037030922.973,23357037030922.973,23357037030922.96,23357037030923.0,23357037030922.977,23357037030922.99,23357037030922.99,23357037030922.95,23357037030923.004,23357037030923.06,23357037030922.98,23357037030922.99,23357037030923.008,23357037030922.996,23357037030923.0,23357037030922.984,23357037030922.99,23357037030922.98,23357037030922.965,23357037030923.0,23357037030923.004,23357037030923.992,23357037030922.977
AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1842339794382.5093,1842339794382.5122,1842339794382.5107,1842339794382.5117,1842339794382.509,1842339794382.5103,1842339794382.5117,1842339794382.511,1842339794382.5115,1842339794382.5117,1842339794382.5105,1842339794382.5107,1842339794382.5105,1842339794382.5105,1842339794382.5105,1842339794382.5093,1842339794382.5095,1842339794382.511,1842339794382.5103,1842339794382.5103,1842339794382.5093,1842339794382.51,1842339794382.5112,1842339794382.511,1842339794382.5127,1842339794382.5105,1842339794382.5093,1842339794382.5115,1842339794382.5115,1842339794382.5107,1842339794382.5132,1842339794382.512,1842339794382.5127,1842339794382.5125,1842339794382.5098,1842339794382.514,1842339794382.5168,1842339794382.5122,1842339794382.5132,1842339794382.5142,1842339794382.5132,1842339794382.5132,1842339794382.5127,1842339794382.5134,1842339794382.513,1842339794382.5125,1842339794382.5144,1842339794382.5151,1842339794382.5134,1842339794383.5125
