Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Wholesale trade, except of motor vehicles and motorcycles",44363115221988.1,44363115221988.16,44363115221988.13,44363115221988.07,44363115221988.11,44363115221988.21,44363115221988.164,44363115221988.14,44363115221988.125,44363115221988.055,44363115221988.13,44363115221988.11,44363115221988.12,44363115221988.086,44363115221988.1,44363115221988.11,44363115221988.125,44363115221988.14,44363115221988.125,44363115221988.164,44363115221988.17,44363115221988.14,44363115221988.055,44363115221988.055,44363115221988.11,44363115221988.055,44363115221988.195,44363115221989.03,44363115221988.04,44363115221988.13,44363115221988.086,44363115221988.086,44363115221988.02,44363115221988.086,44363115221988.09,44363115221988.02,44363115221988.04,44363115221988.08,44363115221988.03,44363115221987.96,44363115221987.984,44363115221987.97,44363115221987.99,44363115221988.02,44363115221988.01,44363115221988.03,44363115221988.09,44363115221988.14,44363115221988.086,44363115221988.086
"AUT Retail trade, except of motor vehicles and motorcycles",13116566304398.98,13116566304399.0,13116566304398.982,13116566304398.957,13116566304398.977,13116566304399.037,13116566304398.99,13116566304398.975,13116566304398.977,13116566304398.957,13116566304398.977,13116566304398.977,13116566304398.965,13116566304398.963,13116566304398.96,13116566304398.965,13116566304398.965,13116566304398.969,13116566304398.965,13116566304398.977,13116566304398.975,13116566304398.977,13116566304398.963,13116566304398.959,13116566304398.977,13116566304398.959,13116566304398.977,13116566304398.963,13116566304399.97,13116566304398.988,13116566304398.969,13116566304398.965,13116566304398.96,13116566304398.969,13116566304398.982,13116566304398.957,13116566304398.965,13116566304398.969,13116566304398.957,13116566304398.943,13116566304398.943,13116566304398.94,13116566304398.951,13116566304398.953,13116566304398.953,13116566304398.957,13116566304398.97,13116566304398.994,13116566304398.969,13116566304398.967
AUT Land transport and transport via pipelines,18401329784717.66,18401329784717.656,18401329784717.645,18401329784717.65,18401329784717.69,18401329784717.67,18401329784717.742,18401329784717.684,18401329784717.656,18401329784717.64,18401329784717.67,18401329784717.65,18401329784717.66,18401329784717.75,18401329784717.71,18401329784717.69,18401329784717.656,18401329784717.684,18401329784717.67,18401329784717.656,18401329784717.668,18401329784717.703,18401329784717.656,18401329784717.633,18401329784717.633,18401329784717.652,18401329784717.63,18401329784717.625,18401329784717.62,18401329784718.684,18401329784717.64,18401329784717.63,18401329784717.63,18401329784717.63,18401329784717.656,18401329784717.617,18401329784717.61,18401329784717.633,18401329784717.613,18401329784717.59,18401329784717.594,18401329784717.594,18401329784717.605,18401329784717.613,18401329784717.61,18401329784717.63,18401329784717.633,18401329784717.64,18401329784717.625,18401329784717.62
AUT Water transport,6448666870277.432,6448666870277.438,6448666870277.444,6448666870277.455,6448666870277.43,6448666870277.434,6448666870277.442,6448666870277.451,6448666870277.439,6448666870277.486,6448666870277.453,6448666870277.439,6448666870277.45,6448666870277.479,6448666870277.49,6448666870277.466,6448666870277.447,6448666870277.461,6448666870277.466,6448666870277.446,6448666870277.451,6448666870277.448,6448666870277.458,6448666870277.438,6448666870277.453,6448666870277.44,6448666870277.437,6448666870277.434,6448666870277.43,6448666870277.446,6448666870278.792,6448666870277.448,6448666870277.433,6448666870277.443,6448666870277.432,6448666870277.432,6448666870277.428,6448666870277.442,6448666870277.439,6448666870277.429,6448666870277.43,6448666870277.43,6448666870277.432,6448666870277.44,6448666870277.436,6448666870277.439,6448666870277.436,6448666870277.437,6448666870277.432,6448666870277.439
AUT Air transport,21067589439460.25,21067589439460.246,21067589439460.246,21067589439460.26,21067589439460.24,21067589439460.26,21067589439460.26,21067589439460.28,21067589439460.29,21067589439460.258,21067589439460.258,21067589439460.277,21067589439460.254,21067589439460.258,21067589439460.258,21067589439460.258,21067589439460.273,21067589439460.266,21067589439460.273,21067589439460.273,21067589439460.26,21067589439460.246,21067589439460.28,21067589439460.273,21067589439460.26,21067589439460.25,21067589439460.26,21067589439460.285,21067589439460.26,21067589439460.258,21067589439460.285,21067589439461.31,21067589439460.29,21067589439460.29,21067589439460.25,21067589439460.28,21067589439460.28,21067589439460.293,21067589439460.305,21067589439460.29,21067589439460.293,21067589439460.297,21067589439460.273,21067589439460.32,21067589439460.297,21067589439460.31,21067589439460.293,21067589439460.266,21067589439460.277,21067589439460.266
AUT Warehousing and support activities for transportation,29340291804125.773,29340291804125.746,29340291804125.75,29340291804125.758,29340291804125.766,29340291804125.766,29340291804125.8,29340291804125.844,29340291804125.777,29340291804125.758,29340291804125.8,29340291804125.816,29340291804125.766,29340291804125.758,29340291804125.766,29340291804125.777,29340291804125.754,29340291804125.758,29340291804125.754,29340291804125.78,29340291804125.758,29340291804125.758,29340291804125.74,29340291804125.72,29340291804125.74,29340291804125.74,29340291804125.76,29340291804125.89,29340291804125.734,29340291804125.766,29340291804126.13,29340291804125.867,29340291804126.844,29340291804125.746,29340291804125.74,29340291804125.79,29340291804125.723,29340291804125.75,29340291804125.746,29340291804125.707,29340291804125.707,29340291804125.707,29340291804125.723,29340291804125.754,29340291804125.773,29340291804125.758,29340291804125.758,29340291804125.75,29340291804125.734,29340291804125.73
AUT Postal and courier activities,11567455531124.107,11567455531124.111,11567455531124.105,11567455531124.12,11567455531124.104,11567455531124.11,11567455531124.115,11567455531124.121,11567455531124.115,11567455531124.111,11567455531124.107,11567455531124.113,11567455531124.105,11567455531124.113,11567455531124.111,11567455531124.11,11567455531124.111,11567455531124.113,11567455531124.107,11567455531124.111,11567455531124.107,11567455531124.107,11567455531124.123,11567455531124.12,11567455531124.146,11567455531124.113,11567455531124.125,11567455531124.129,11567455531124.13,11567455531124.129,11567455531124.123,11567455531124.12,11567455531124.133,11567455531125.184,11567455531124.12,11567455531124.135,11567455531124.127,11567455531124.145,11567455531124.135,11567455531124.156,11567455531124.162,11567455531124.166,11567455531124.133,11567455531124.146,11567455531124.13,11567455531124.13,11567455531124.137,11567455531124.133,11567455531124.129,11567455531124.152
AUT Accommodation and food service activities,11223724530615.86,11223724530615.857,11223724530615.86,11223724530615.861,11223724530615.863,11223724530615.861,11223724530615.867,11223724530615.873,11223724530615.875,11223724530615.873,11223724530615.867,11223724530615.883,11223724530615.86,11223724530615.863,11223724530615.861,11223724530615.863,11223724530615.867,11223724530615.86,11223724530615.857,11223724530615.867,11223724530615.855,11223724530615.855,11223724530615.867,11223724530615.861,11223724530615.875,11223724530615.855,11223724530615.86,11223724530615.871,11223724530615.863,11223724530615.863,11223724530615.87,11223724530615.871,11223724530615.875,11223724530615.871,11223724530616.855,11223724530615.883,11223724530615.871,11223724530615.873,11223724530615.875,11223724530615.875,11223724530615.875,11223724530615.873,11223724530615.865,11223724530615.887,11223724530615.877,11223724530615.873,11223724530615.87,11223724530615.863,11223724530615.865,11223724530615.871
AUT Publishing activities,9503903590583.775,9503903590583.777,9503903590583.775,9503903590583.781,9503903590583.773,9503903590583.783,9503903590583.797,9503903590583.799,9503903590583.793,9503903590583.78,9503903590583.777,9503903590583.795,9503903590583.78,9503903590583.781,9503903590583.78,9503903590583.783,9503903590583.81,9503903590583.783,9503903590583.78,9503903590583.791,9503903590583.78,9503903590583.777,9503903590583.787,9503903590583.783,9503903590583.803,9503903590583.781,9503903590583.791,9503903590583.799,9503903590583.809,9503903590583.785,9503903590583.787,9503903590583.787,9503903590583.795,9503903590583.8,9503903590583.781,9503903590584.81,9503903590583.799,9503903590583.807,9503903590583.826,9503903590583.795,9503903590583.797,9503903590583.797,9503903590583.8,9503903590583.818,9503903590583.807,9503903590583.8,9503903590583.87,9503903590583.795,9503903590583.797,9503903590583.807
"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",17057941458077.559,17057941458077.566,17057941458077.557,17057941458077.568,17057941458077.557,17057941458077.562,17057941458077.578,17057941458077.578,17057941458077.576,17057941458077.566,17057941458077.559,17057941458077.588,17057941458077.562,17057941458077.566,17057941458077.566,17057941458077.562,17057941458077.576,17057941458077.568,17057941458077.562,17057941458077.584,17057941458077.559,17057941458077.557,17057941458077.576,17057941458077.568,17057941458077.578,17057941458077.568,17057941458077.576,17057941458077.582,17057941458077.598,17057941458077.568,17057941458077.578,17057941458077.582,17057941458077.588,17057941458077.576,17057941458077.633,17057941458077.844,17057941458079.217,17057941458077.584,17057941458077.65,17057941458077.602,17057941458077.598,17057941458077.598,17057941458077.607,17057941458077.637,17057941458077.627,17057941458077.588,17057941458077.602,17057941458077.578,17057941458077.627,17057941458077.588
AUT Telecommunications,27642140469242.305,27642140469242.31,27642140469242.31,27642140469242.32,27642140469242.305,27642140469242.324,27642140469242.34,27642140469242.35,27642140469242.348,27642140469242.324,27642140469242.312,27642140469242.34,27642140469242.312,27642140469242.332,27642140469242.316,27642140469242.32,27642140469242.332,27642140469242.324,27642140469242.332,27642140469242.336,27642140469242.312,27642140469242.31,27642140469242.37,27642140469242.344,27642140469242.38,27642140469242.332,27642140469242.355,27642140469242.367,27642140469242.36,27642140469242.344,27642140469242.363,27642140469242.336,27642140469242.395,27642140469242.355,27642140469242.32,27642140469242.344,27642140469242.367,27642140469243.36,27642140469242.383,27642140469242.4,27642140469242.406,27642140469242.41,27642140469242.363,27642140469242.387,27642140469242.355,27642140469242.387,27642140469242.38,27642140469242.37,27642140469242.363,27642140469242.39
"AUT Computer programming, consultancy and related activities; information service activities",31308034845355.773,31308034845355.773,31308034845355.766,31308034845355.797,31308034845355.76,31308034845355.78,31308034845355.797,31308034845355.812,31308034845355.805,31308034845355.78,31308034845355.78,31308034845355.812,31308034845355.777,31308034845355.793,31308034845355.797,31308034845355.785,31308034845355.816,31308034845355.797,31308034845355.793,31308034845355.812,31308034845355.78,31308034845355.777,31308034845355.824,31308034845355.797,31308034845355.84,31308034845355.793,31308034845355.805,31308034845355.836,31308034845355.805,31308034845355.797,31308034845355.82,31308034845355.805,31308034845355.84,31308034845355.816,31308034845355.785,31308034845355.82,31308034845355.805,31308034845355.902,31308034845357.027,31308034845355.914,31308034845355.945,31308034845355.926,31308034845355.86,31308034845355.902,31308034845355.863,31308034845355.965,31308034845355.86,31308034845355.824,31308034845355.816,31308034845355.9
"AUT Financial service activities, except insurance and pension funding",47649016070011.03,47649016070011.01,47649016070011.04,47649016070011.05,47649016070010.99,47649016070011.016,47649016070011.04,47649016070011.04,47649016070011.02,47649016070011.03,47649016070010.984,47649016070011.03,47649016070010.984,47649016070011.016,47649016070011.055,47649016070011.02,47649016070011.02,47649016070011.03,47649016070011.01,47649016070011.016,47649016070011.016,47649016070010.984,47649016070011.164,47649016070011.11,47649016070011.055,47649016070011.04,47649016070011.016,47649016070011.08,47649016070011.03,47649016070011.03,47649016070011.07,47649016070011.05,47649016070011.09,47649016070011.03,47649016070011.02,47649016070011.016,47649016070011.03,47649016070011.05,47649016070011.02,47649016070012.125,47649016070011.3,47649016070011.055,47649016070011.44,47649016070011.06,47649016070011.09,47649016070011.02,47649016070011.04,47649016070011.055,47649016070011.016,47649016070011.055
"AUT Insurance, reinsurance and pension funding, except compulsory social security",6702378250098.485,6702378250098.49,6702378250098.493,6702378250098.484,6702378250098.483,6702378250098.477,6702378250098.485,6702378250098.483,6702378250098.4795,6702378250098.4795,6702378250098.475,6702378250098.4795,6702378250098.474,6702378250098.479,6702378250098.478,6702378250098.476,6702378250098.476,6702378250098.475,6702378250098.473,6702378250098.4795,6702378250098.48,6702378250098.473,6702378250098.4795,6702378250098.476,6702378250098.479,6702378250098.485,6702378250098.501,6702378250098.483,6702378250098.487,6702378250098.481,6702378250098.479,6702378250098.479,6702378250098.4795,6702378250098.478,6702378250098.486,6702378250098.496,6702378250098.492,6702378250098.4795,6702378250098.481,6702378250098.489,6702378250099.487,6702378250098.486,6702378250098.495,6702378250098.482,6702378250098.485,6702378250098.479,6702378250098.478,6702378250098.484,6702378250098.485,6702378250098.478
AUT Activities auxiliary to financial services and insurance activities,113996071355041.5,113996071355041.44,113996071355041.48,113996071355041.58,113996071355041.42,113996071355041.42,113996071355041.48,113996071355041.48,113996071355041.44,113996071355041.48,113996071355041.38,113996071355041.45,113996071355041.34,113996071355041.44,113996071355041.53,113996071355041.44,113996071355041.44,113996071355041.44,113996071355041.39,113996071355041.42,113996071355041.42,113996071355041.38,113996071355041.77,113996071355041.75,113996071355041.48,113996071355041.61,113996071355041.48,113996071355041.58,113996071355041.48,113996071355041.48,113996071355041.58,113996071355041.48,113996071355041.6,113996071355041.48,113996071355041.44,113996071355041.48,113996071355041.48,113996071355041.55,113996071355041.48,113996071355043.34,113996071355043.52,113996071355044.12,113996071355042.2,113996071355041.58,113996071355041.6,113996071355041.66,113996071355041.48,113996071355041.53,113996071355041.44,113996071355041.48
AUT Real estate activities,52256172284283.14,52256172284283.14,52256172284283.14,52256172284283.21,52256172284283.125,52256172284283.16,52256172284283.2,52256172284283.2,52256172284283.18,52256172284283.195,52256172284283.14,52256172284283.18,52256172284283.15,52256172284283.16,52256172284283.2,52256172284283.18,52256172284283.18,52256172284283.17,52256172284283.16,52256172284283.18,52256172284283.18,52256172284283.15,52256172284283.2,52256172284283.16,52256172284283.17,52256172284283.23,52256172284283.16,52256172284283.3,52256172284283.21,52256172284283.21,52256172284283.23,52256172284283.26,52256172284283.29,52256172284283.266,52256172284283.18,52256172284283.195,52256172284283.21,52256172284283.266,52256172284283.2,52256172284283.266,52256172284283.31,52256172284283.234,52256172284284.42,52256172284283.23,52256172284283.35,52256172284283.18,52256172284283.18,52256172284283.17,52256172284283.195,52256172284283.17
AUT Legal and accounting activities; activities of head offices; management consultancy activities,93041596151779.88,93041596151779.83,93041596151779.83,93041596151779.97,93041596151779.81,93041596151779.84,93041596151779.9,93041596151779.97,93041596151779.95,93041596151779.89,93041596151779.83,93041596151780.0,93041596151779.86,93041596151779.89,93041596151779.9,93041596151779.88,93041596151779.97,93041596151779.94,93041596151779.89,93041596151779.94,93041596151779.86,93041596151779.83,93041596151779.95,93041596151779.95,93041596151779.88,93041596151779.95,93041596151779.95,93041596151779.97,93041596151779.98,93041596151779.94,93041596151779.95,93041596151779.94,93041596151780.02,93041596151779.86,93041596151779.86,93041596151779.92,93041596151779.92,93041596151779.94,93041596151780.17,93041596151780.06,93041596151780.11,93041596151780.16,93041596151780.08,93041596151781.23,93041596151780.0,93041596151779.98,93041596151779.89,93041596151779.94,93041596151779.92,93041596151779.9
AUT Administrative and support service activities,77241184826215.9,77241184826215.9,77241184826215.9,77241184826215.95,77241184826215.88,77241184826215.92,77241184826216.02,77241184826216.03,77241184826216.03,77241184826215.98,77241184826215.92,77241184826216.1,77241184826215.95,77241184826215.95,77241184826215.95,77241184826215.95,77241184826215.95,77241184826215.95,77241184826215.92,77241184826215.98,77241184826215.92,77241184826215.9,77241184826216.0,77241184826215.92,77241184826215.97,77241184826215.97,77241184826215.97,77241184826215.98,77241184826215.98,77241184826215.95,77241184826216.03,77241184826216.16,77241184826216.16,77241184826215.95,77241184826215.98,77241184826216.16,77241184826215.97,77241184826215.98,77241184826216.03,77241184826216.11,77241184826216.12,77241184826216.14,77241184826216.1,77241184826216.06,77241184826217.1,77241184826216.0,77241184826216.02,77241184826216.02,77241184826216.02,77241184826216.03
AUT Public administration and defence; compulsory social security,16082483969222.469,16082483969222.473,16082483969222.469,16082483969222.49,16082483969222.465,16082483969222.473,16082483969222.486,16082483969222.502,16082483969222.49,16082483969222.484,16082483969222.496,16082483969222.5,16082483969222.49,16082483969222.484,16082483969222.48,16082483969222.48,16082483969222.484,16082483969222.479,16082483969222.479,16082483969222.496,16082483969222.473,16082483969222.473,16082483969222.49,16082483969222.486,16082483969222.48,16082483969222.484,16082483969222.496,16082483969222.49,16082483969222.484,16082483969222.506,16082483969222.496,16082483969222.484,16082483969222.531,16082483969222.496,16082483969222.469,16082483969222.521,16082483969222.496,16082483969222.502,16082483969222.531,16082483969222.49,16082483969222.49,16082483969222.494,16082483969222.494,16082483969222.527,16082483969222.502,16082483969223.559,16082483969222.51,16082483969222.494,16082483969222.494,16082483969222.486
AUT Education,6102763816638.221,6102763816638.221,6102763816638.222,6102763816638.228,6102763816638.221,6102763816638.227,6102763816638.228,6102763816638.23,6102763816638.229,6102763816638.227,6102763816638.223,6102763816638.23,6102763816638.226,6102763816638.227,6102763816638.227,6102763816638.226,6102763816638.229,6102763816638.227,6102763816638.226,6102763816638.228,6102763816638.223,6102763816638.221,6102763816638.237,6102763816638.23,6102763816638.24,6102763816638.226,6102763816638.232,6102763816638.227,6102763816638.226,6102763816638.227,6102763816638.23,6102763816638.228,6102763816638.236,6102763816638.224,6102763816638.223,6102763816638.229,6102763816638.227,6102763816638.227,6102763816638.241,6102763816638.252,6102763816638.249,6102763816638.249,6102763816638.241,6102763816638.244,6102763816638.239,6102763816638.235,6102763816639.26,6102763816638.232,6102763816638.232,6102763816638.242
AUT Human health and social work activities,856176864251.8188,856176864251.8184,856176864251.819,856176864251.8184,856176864251.8184,856176864251.8221,856176864251.82,856176864251.8201,856176864251.8206,856176864251.818,856176864251.82,856176864251.8408,856176864251.8193,856176864251.8182,856176864251.818,856176864251.818,856176864251.8186,856176864251.818,856176864251.8177,856176864251.8186,856176864251.8179,856176864251.818,856176864251.8186,856176864251.8187,856176864251.818,856176864251.8185,856176864251.8198,856176864251.8187,856176864251.8188,856176864251.8185,856176864251.819,856176864251.8184,856176864251.8193,856176864251.8209,856176864251.8182,856176864251.8193,856176864251.8185,856176864251.8188,856176864251.82,856176864251.82,856176864251.832,856176864251.8203,856176864251.8195,856176864251.8198,856176864251.8195,856176864251.8212,856176864251.8212,856176864252.8458,856176864251.8193,856176864251.8191
AUT Other service activities,22798149898237.7,22798149898237.742,22798149898237.72,22798149898237.742,22798149898237.688,22798149898237.707,22798149898237.75,22798149898237.727,22798149898237.72,22798149898237.73,22798149898237.695,22798149898237.7,22798149898237.703,22798149898237.72,22798149898237.72,22798149898237.707,22798149898237.7,22798149898237.7,22798149898237.7,22798149898237.707,22798149898237.695,22798149898237.703,22798149898237.74,22798149898237.72,22798149898237.723,22798149898237.703,22798149898237.7,22798149898237.72,22798149898237.723,22798149898237.72,22798149898237.766,22798149898237.727,22798149898237.742,22798149898237.742,22798149898237.7,22798149898237.754,22798149898237.81,22798149898237.746,22798149898237.754,22798149898237.758,22798149898237.75,22798149898237.75,22798149898237.74,22798149898237.746,22798149898237.734,22798149898237.72,22798149898237.754,22798149898237.76,22798149898238.742,22798149898237.73
AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1809037809748.1416,1809037809748.1445,1809037809748.143,1809037809748.1453,1809037809748.1409,1809037809748.1426,1809037809748.1453,1809037809748.1448,1809037809748.144,1809037809748.1443,1809037809748.1418,1809037809748.143,1809037809748.143,1809037809748.1438,1809037809748.1433,1809037809748.1428,1809037809748.1426,1809037809748.142,1809037809748.142,1809037809748.1433,1809037809748.1416,1809037809748.1426,1809037809748.145,1809037809748.1433,1809037809748.145,1809037809748.1433,1809037809748.1423,1809037809748.1433,1809037809748.1436,1809037809748.1436,1809037809748.1465,1809037809748.1438,1809037809748.1448,1809037809748.1448,1809037809748.142,1809037809748.1458,1809037809748.1487,1809037809748.145,1809037809748.1462,1809037809748.146,1809037809748.1453,1809037809748.1455,1809037809748.1445,1809037809748.146,1809037809748.1448,1809037809748.1445,1809037809748.1467,1809037809748.1475,1809037809748.1453,1809037809749.1448
