Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Retail trade, except of motor vehicles and motorcycles",13154657160507.01,13154657160507.037,13154657160507.02,13154657160506.992,13154657160507.012,13154657160507.072,13154657160507.008,13154657160507.004,13154657160507.01,13154657160506.986,13154657160507.01,13154657160507.01,13154657160507.004,13154657160506.996,13154657160506.992,13154657160507.004,13154657160506.986,13154657160507.004,13154657160507.004,13154657160507.012,13154657160507.014,13154657160507.023,13154657160506.984,13154657160507.0,13154657160507.008,13154657160506.988,13154657160507.014,13154657160507.0,13154657160508.01,13154657160507.018,13154657160506.994,13154657160507.004,13154657160506.99,13154657160507.008,13154657160507.016,13154657160506.988,13154657160507.006,13154657160506.992,13154657160506.986,13154657160506.979,13154657160506.984,13154657160506.975,13154657160506.979,13154657160506.988,13154657160506.99,13154657160506.99,13154657160507.008,13154657160507.03,13154657160507.002,13154657160507.004
AUT Land transport and transport via pipelines,20608349566409.06,20608349566409.05,20608349566409.047,20608349566409.043,20608349566409.1,20608349566409.062,20608349566409.137,20608349566409.07,20608349566409.047,20608349566409.027,20608349566409.062,20608349566409.043,20608349566409.062,20608349566409.145,20608349566409.08,20608349566409.08,20608349566409.016,20608349566409.06,20608349566409.055,20608349566409.035,20608349566409.06,20608349566409.11,20608349566409.027,20608349566409.027,20608349566409.02,20608349566409.035,20608349566409.016,20608349566409.02,20608349566409.02,20608349566410.086,20608349566409.016,20608349566409.027,20608349566409.016,20608349566409.02,20608349566409.05,20608349566409.0,20608349566409.0,20608349566409.01,20608349566408.992,20608349566408.973,20608349566408.984,20608349566408.98,20608349566408.984,20608349566408.996,20608349566408.996,20608349566409.016,20608349566409.027,20608349566409.023,20608349566409.01,20608349566409.02
AUT Water transport,7708986859387.765,7708986859387.775,7708986859387.783,7708986859387.797,7708986859387.77,7708986859387.773,7708986859387.773,7708986859387.792,7708986859387.78,7708986859387.815,7708986859387.798,7708986859387.783,7708986859387.797,7708986859387.828,7708986859387.825,7708986859387.804,7708986859387.777,7708986859387.794,7708986859387.811,7708986859387.782,7708986859387.788,7708986859387.786,7708986859387.798,7708986859387.779,7708986859387.792,7708986859387.775,7708986859387.776,7708986859387.777,7708986859387.775,7708986859387.779,7708986859389.231,7708986859387.786,7708986859387.7705,7708986859387.782,7708986859387.772,7708986859387.77,7708986859387.768,7708986859387.777,7708986859387.782,7708986859387.767,7708986859387.772,7708986859387.77,7708986859387.7705,7708986859387.785,7708986859387.777,7708986859387.78,7708986859387.777,7708986859387.777,7708986859387.772,7708986859387.783
AUT Air transport,24889166881156.332,24889166881156.332,24889166881156.34,24889166881156.36,24889166881156.33,24889166881156.35,24889166881156.332,24889166881156.363,24889166881156.383,24889166881156.348,24889166881156.35,24889166881156.375,24889166881156.36,24889166881156.35,24889166881156.355,24889166881156.363,24889166881156.348,24889166881156.367,24889166881156.37,24889166881156.367,24889166881156.363,24889166881156.35,24889166881156.35,24889166881156.38,24889166881156.348,24889166881156.332,24889166881156.355,24889166881156.387,24889166881156.375,24889166881156.348,24889166881156.37,24889166881157.414,24889166881156.37,24889166881156.38,24889166881156.34,24889166881156.363,24889166881156.38,24889166881156.37,24889166881156.395,24889166881156.38,24889166881156.387,24889166881156.383,24889166881156.363,24889166881156.418,24889166881156.395,24889166881156.402,24889166881156.395,24889166881156.36,24889166881156.363,24889166881156.367
AUT Warehousing and support activities for transportation,34288478369772.37,34288478369772.355,34288478369772.363,34288478369772.367,34288478369772.363,34288478369772.367,34288478369772.387,34288478369772.457,34288478369772.395,34288478369772.348,34288478369772.414,34288478369772.434,34288478369772.39,34288478369772.367,34288478369772.37,34288478369772.402,34288478369772.32,34288478369772.367,34288478369772.37,34288478369772.39,34288478369772.37,34288478369772.383,34288478369772.316,34288478369772.355,34288478369772.332,34288478369772.336,34288478369772.37,34288478369772.516,34288478369772.36,34288478369772.367,34288478369772.766,34288478369772.52,34288478369773.46,34288478369772.348,34288478369772.34,34288478369772.387,34288478369772.332,34288478369772.332,34288478369772.344,34288478369772.312,34288478369772.316,34288478369772.312,34288478369772.312,34288478369772.363,34288478369772.37,34288478369772.367,34288478369772.363,34288478369772.344,34288478369772.336,34288478369772.344
AUT Postal and courier activities,13968192946802.29,13968192946802.295,13968192946802.295,13968192946802.305,13968192946802.285,13968192946802.293,13968192946802.29,13968192946802.299,13968192946802.303,13968192946802.293,13968192946802.291,13968192946802.305,13968192946802.295,13968192946802.3,13968192946802.3,13968192946802.3,13968192946802.287,13968192946802.305,13968192946802.3,13968192946802.3,13968192946802.3,13968192946802.3,13968192946802.299,13968192946802.312,13968192946802.332,13968192946802.299,13968192946802.316,13968192946802.32,13968192946802.324,13968192946802.316,13968192946802.305,13968192946802.31,13968192946802.316,13968192946803.379,13968192946802.303,13968192946802.32,13968192946802.32,13968192946802.322,13968192946802.322,13968192946802.344,13968192946802.35,13968192946802.352,13968192946802.316,13968192946802.334,13968192946802.32,13968192946802.32,13968192946802.326,13968192946802.324,13968192946802.314,13968192946802.344
AUT Accommodation and food service activities,10687004258140.406,10687004258140.406,10687004258140.408,10687004258140.414,10687004258140.418,10687004258140.408,10687004258140.402,10687004258140.418,10687004258140.424,10687004258140.416,10687004258140.416,10687004258140.436,10687004258140.414,10687004258140.414,10687004258140.408,10687004258140.42,10687004258140.406,10687004258140.41,10687004258140.41,10687004258140.42,10687004258140.408,10687004258140.414,10687004258140.406,10687004258140.42,10687004258140.416,10687004258140.402,10687004258140.41,10687004258140.422,10687004258140.42,10687004258140.41,10687004258140.414,10687004258140.426,10687004258140.42,10687004258140.42,10687004258141.408,10687004258140.428,10687004258140.424,10687004258140.414,10687004258140.422,10687004258140.424,10687004258140.426,10687004258140.424,10687004258140.414,10687004258140.438,10687004258140.428,10687004258140.424,10687004258140.424,10687004258140.414,10687004258140.414,10687004258140.424
AUT Publishing activities,9105975695728.613,9105975695728.615,9105975695728.615,9105975695728.62,9105975695728.61,9105975695728.621,9105975695728.623,9105975695728.63,9105975695728.629,9105975695728.613,9105975695728.615,9105975695728.633,9105975695728.62,9105975695728.617,9105975695728.617,9105975695728.623,9105975695728.645,9105975695728.623,9105975695728.621,9105975695728.625,9105975695728.623,9105975695728.623,9105975695728.617,9105975695728.629,9105975695728.635,9105975695728.617,9105975695728.629,9105975695728.635,9105975695728.646,9105975695728.621,9105975695728.62,9105975695728.629,9105975695728.629,9105975695728.639,9105975695728.621,9105975695729.64,9105975695728.637,9105975695728.637,9105975695728.654,9105975695728.629,9105975695728.63,9105975695728.63,9105975695728.633,9105975695728.65,9105975695728.64,9105975695728.637,9105975695728.697,9105975695728.629,9105975695728.635,9105975695728.64
"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",16707208963121.328,16707208963121.342,16707208963121.336,16707208963121.342,16707208963121.332,16707208963121.336,16707208963121.342,16707208963121.346,16707208963121.352,16707208963121.336,16707208963121.332,16707208963121.367,16707208963121.342,16707208963121.338,16707208963121.342,16707208963121.342,16707208963121.338,16707208963121.346,16707208963121.346,16707208963121.363,16707208963121.342,16707208963121.342,16707208963121.338,16707208963121.354,16707208963121.352,16707208963121.338,16707208963121.354,16707208963121.354,16707208963121.379,16707208963121.342,16707208963121.346,16707208963121.363,16707208963121.357,16707208963121.352,16707208963121.406,16707208963121.59,16707208963122.969,16707208963121.352,16707208963121.408,16707208963121.367,16707208963121.371,16707208963121.363,16707208963121.373,16707208963121.406,16707208963121.398,16707208963121.361,16707208963121.373,16707208963121.352,16707208963121.402,16707208963121.363
AUT Telecommunications,27398011109344.906,27398011109344.918,27398011109344.918,27398011109344.918,27398011109344.902,27398011109344.914,27398011109344.918,27398011109344.926,27398011109344.945,27398011109344.91,27398011109344.91,27398011109344.934,27398011109344.926,27398011109344.93,27398011109344.918,27398011109344.934,27398011109344.91,27398011109344.934,27398011109344.95,27398011109344.934,27398011109344.93,27398011109344.93,27398011109344.938,27398011109344.957,27398011109344.97,27398011109344.93,27398011109344.957,27398011109344.973,27398011109344.97,27398011109344.934,27398011109344.945,27398011109344.953,27398011109344.99,27398011109344.945,27398011109344.926,27398011109344.93,27398011109344.977,27398011109345.938,27398011109344.96,27398011109344.99,27398011109344.992,27398011109345.0,27398011109344.96,27398011109344.984,27398011109344.957,27398011109344.973,27398011109344.973,27398011109344.957,27398011109344.957,27398011109344.992
"AUT Computer programming, consultancy and related activities; information service activities",29592120143190.457,29592120143190.457,29592120143190.46,29592120143190.477,29592120143190.45,29592120143190.465,29592120143190.457,29592120143190.477,29592120143190.49,29592120143190.457,29592120143190.46,29592120143190.5,29592120143190.477,29592120143190.473,29592120143190.473,29592120143190.477,29592120143190.48,29592120143190.48,29592120143190.48,29592120143190.5,29592120143190.477,29592120143190.473,29592120143190.48,29592120143190.5,29592120143190.508,29592120143190.473,29592120143190.49,29592120143190.523,29592120143190.508,29592120143190.477,29592120143190.477,29592120143190.508,29592120143190.51,29592120143190.496,29592120143190.465,29592120143190.484,29592120143190.496,29592120143190.55,29592120143191.664,29592120143190.574,29592120143190.6,29592120143190.58,29592120143190.52,29592120143190.566,29592120143190.54,29592120143190.63,29592120143190.54,29592120143190.5,29592120143190.5,29592120143190.57
"AUT Financial service activities, except insurance and pension funding",59677304068434.0,59677304068433.984,59677304068434.03,59677304068434.03,59677304068433.96,59677304068433.97,59677304068433.97,59677304068433.99,59677304068433.99,59677304068433.99,59677304068433.95,59677304068434.02,59677304068433.984,59677304068433.984,59677304068434.04,59677304068434.01,59677304068433.945,59677304068434.0,59677304068433.984,59677304068433.99,59677304068434.01,59677304068433.984,59677304068434.11,59677304068434.13,59677304068434.01,59677304068433.99,59677304068433.99,59677304068434.08,59677304068434.04,59677304068434.01,59677304068434.04,59677304068434.06,59677304068434.08,59677304068434.01,59677304068433.99,59677304068433.984,59677304068434.05,59677304068433.99,59677304068433.984,59677304068435.11,59677304068434.28,59677304068434.03,59677304068434.445,59677304068434.055,59677304068434.086,59677304068433.99,59677304068434.02,59677304068434.03,59677304068433.984,59677304068434.02
"AUT Insurance, reinsurance and pension funding, except compulsory social security",8546337400884.54,8546337400884.551,8546337400884.555,8546337400884.541,8546337400884.538,8546337400884.53,8546337400884.534,8546337400884.536,8546337400884.535,8546337400884.535,8546337400884.529,8546337400884.538,8546337400884.532,8546337400884.534,8546337400884.537,8546337400884.535,8546337400884.524,8546337400884.533,8546337400884.53,8546337400884.538,8546337400884.543,8546337400884.533,8546337400884.529,8546337400884.535,8546337400884.531,8546337400884.541,8546337400884.5625,8546337400884.542,8546337400884.547,8546337400884.537,8546337400884.529,8546337400884.537,8546337400884.534,8546337400884.532,8546337400884.546,8546337400884.551,8546337400884.553,8546337400884.531,8546337400884.536,8546337400884.545,8546337400885.545,8546337400884.543,8546337400884.549,8546337400884.54,8546337400884.541,8546337400884.533,8546337400884.531,8546337400884.539,8546337400884.544,8546337400884.532
AUT Activities auxiliary to financial services and insurance activities,147419044806587.66,147419044806587.62,147419044806587.7,147419044806587.75,147419044806587.56,147419044806587.53,147419044806587.53,147419044806587.56,147419044806587.62,147419044806587.66,147419044806587.53,147419044806587.66,147419044806587.56,147419044806587.62,147419044806587.72,147419044806587.66,147419044806587.47,147419044806587.66,147419044806587.56,147419044806587.62,147419044806587.66,147419044806587.6,147419044806587.84,147419044806588.06,147419044806587.62,147419044806587.8,147419044806587.7,147419044806587.78,147419044806587.72,147419044806587.66,147419044806587.66,147419044806587.75,147419044806587.75,147419044806587.66,147419044806587.62,147419044806587.56,147419044806587.72,147419044806587.62,147419044806587.6,147419044806589.6,147419044806589.78,147419044806590.38,147419044806588.44,147419044806587.75,147419044806587.8,147419044806587.84,147419044806587.66,147419044806587.72,147419044806587.62,147419044806587.66
AUT Real estate activities,60726350672666.49,60726350672666.51,60726350672666.51,60726350672666.58,60726350672666.47,60726350672666.51,60726350672666.51,60726350672666.53,60726350672666.55,60726350672666.55,60726350672666.5,60726350672666.555,60726350672666.52,60726350672666.53,60726350672666.58,60726350672666.56,60726350672666.5,60726350672666.55,60726350672666.53,60726350672666.555,60726350672666.586,60726350672666.53,60726350672666.51,60726350672666.555,60726350672666.51,60726350672666.58,60726350672666.53,60726350672666.69,60726350672666.61,60726350672666.58,60726350672666.555,60726350672666.65,60726350672666.64,60726350672666.63,60726350672666.555,60726350672666.53,60726350672666.6,60726350672666.6,60726350672666.55,60726350672666.62,60726350672666.664,60726350672666.586,60726350672667.77,60726350672666.6,60726350672666.73,60726350672666.53,60726350672666.55,60726350672666.52,60726350672666.555,60726350672666.53
AUT Legal and accounting activities; activities of head offices; management consultancy activities,112071003060337.02,112071003060337.02,112071003060337.02,112071003060337.14,112071003060336.98,112071003060337.0,112071003060337.0,112071003060337.11,112071003060337.14,112071003060337.06,112071003060336.98,112071003060337.22,112071003060337.05,112071003060337.06,112071003060337.11,112071003060337.1,112071003060337.11,112071003060337.16,112071003060337.12,112071003060337.16,112071003060337.11,112071003060337.06,112071003060337.06,112071003060337.2,112071003060337.02,112071003060337.11,112071003060337.16,112071003060337.16,112071003060337.22,112071003060337.11,112071003060337.1,112071003060337.17,112071003060337.17,112071003060337.02,112071003060337.03,112071003060337.06,112071003060337.12,112071003060337.03,112071003060337.33,112071003060337.25,112071003060337.31,112071003060337.33,112071003060337.25,112071003060338.45,112071003060337.19,112071003060337.16,112071003060337.06,112071003060337.11,112071003060337.11,112071003060337.11
AUT Administrative and support service activities,90103661300383.34,90103661300383.38,90103661300383.38,90103661300383.42,90103661300383.33,90103661300383.38,90103661300383.39,90103661300383.47,90103661300383.5,90103661300383.39,90103661300383.38,90103661300383.6,90103661300383.45,90103661300383.4,90103661300383.4,90103661300383.45,90103661300383.36,90103661300383.42,90103661300383.4,90103661300383.47,90103661300383.42,90103661300383.42,90103661300383.39,90103661300383.45,90103661300383.39,90103661300383.4,90103661300383.45,90103661300383.47,90103661300383.5,90103661300383.39,90103661300383.45,90103661300383.69,90103661300383.61,90103661300383.42,90103661300383.45,90103661300383.61,90103661300383.45,90103661300383.39,90103661300383.47,90103661300383.56,90103661300383.61,90103661300383.61,90103661300383.55,90103661300383.53,90103661300384.56,90103661300383.47,90103661300383.5,90103661300383.47,90103661300383.5,90103661300383.5
AUT Public administration and defence; compulsory social security,14373144085382.994,14373144085383.004,14373144085383.004,14373144085383.016,14373144085382.99,14373144085382.998,14373144085383.004,14373144085383.021,14373144085383.016,14373144085383.01,14373144085383.021,14373144085383.027,14373144085383.021,14373144085383.012,14373144085383.012,14373144085383.016,14373144085383.0,14373144085383.012,14373144085383.012,14373144085383.023,14373144085383.006,14373144085383.01,14373144085383.004,14373144085383.021,14373144085383.004,14373144085383.006,14373144085383.021,14373144085383.018,14373144085383.016,14373144085383.027,14373144085383.016,14373144085383.018,14373144085383.045,14373144085383.021,14373144085383.0,14373144085383.035,14373144085383.021,14373144085383.021,14373144085383.041,14373144085383.01,14373144085383.018,14373144085383.018,14373144085383.012,14373144085383.045,14373144085383.027,14373144085384.072,14373144085383.033,14373144085383.018,14373144085383.021,14373144085383.016
AUT Education,6175660968033.607,6175660968033.609,6175660968033.61,6175660968033.615,6175660968033.606,6175660968033.614,6175660968033.609,6175660968033.614,6175660968033.616,6175660968033.612,6175660968033.61,6175660968033.617,6175660968033.612,6175660968033.615,6175660968033.614,6175660968033.615,6175660968033.612,6175660968033.614,6175660968033.614,6175660968033.615,6175660968033.612,6175660968033.611,6175660968033.617,6175660968033.62,6175660968033.625,6175660968033.611,6175660968033.619,6175660968033.616,6175660968033.614,6175660968033.612,6175660968033.614,6175660968033.619,6175660968033.62,6175660968033.611,6175660968033.611,6175660968033.612,6175660968033.614,6175660968033.61,6175660968033.624,6175660968033.635,6175660968033.634,6175660968033.634,6175660968033.623,6175660968033.629,6175660968033.624,6175660968033.62,6175660968034.646,6175660968033.617,6175660968033.619,6175660968033.629
AUT Human health and social work activities,955119787691.4207,955119787691.4205,955119787691.4214,955119787691.4204,955119787691.4203,955119787691.4246,955119787691.4215,955119787691.422,955119787691.4225,955119787691.4202,955119787691.4221,955119787691.4445,955119787691.4216,955119787691.42,955119787691.42,955119787691.4203,955119787691.4202,955119787691.4204,955119787691.4203,955119787691.4205,955119787691.4204,955119787691.4207,955119787691.4198,955119787691.4211,955119787691.4199,955119787691.4202,955119787691.4221,955119787691.4207,955119787691.421,955119787691.4203,955119787691.4204,955119787691.4208,955119787691.4211,955119787691.4231,955119787691.4205,955119787691.4215,955119787691.4205,955119787691.4202,955119787691.4218,955119787691.4219,955119787691.4338,955119787691.4224,955119787691.4211,955119787691.4221,955119787691.4218,955119787691.4233,955119787691.4233,955119787692.45,955119787691.4215,955119787691.4214
AUT Other service activities,21977303415365.473,21977303415365.52,21977303415365.5,21977303415365.516,21977303415365.46,21977303415365.48,21977303415365.504,21977303415365.492,21977303415365.492,21977303415365.504,21977303415365.477,21977303415365.48,21977303415365.484,21977303415365.496,21977303415365.5,21977303415365.492,21977303415365.46,21977303415365.48,21977303415365.49,21977303415365.484,21977303415365.48,21977303415365.492,21977303415365.492,21977303415365.504,21977303415365.49,21977303415365.473,21977303415365.477,21977303415365.496,21977303415365.5,21977303415365.492,21977303415365.523,21977303415365.51,21977303415365.508,21977303415365.51,21977303415365.48,21977303415365.52,21977303415365.57,21977303415365.504,21977303415365.516,21977303415365.52,21977303415365.52,21977303415365.523,21977303415365.5,21977303415365.52,21977303415365.508,21977303415365.49,21977303415365.523,21977303415365.527,21977303415366.51,21977303415365.504
AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1738841554968.3003,1738841554968.3035,1738841554968.302,1738841554968.304,1738841554968.2998,1738841554968.3013,1738841554968.303,1738841554968.303,1738841554968.3022,1738841554968.3032,1738841554968.301,1738841554968.3022,1738841554968.3022,1738841554968.3027,1738841554968.3027,1738841554968.3025,1738841554968.3003,1738841554968.3015,1738841554968.302,1738841554968.3025,1738841554968.3013,1738841554968.3022,1738841554968.3022,1738841554968.303,1738841554968.3032,1738841554968.3015,1738841554968.301,1738841554968.3022,1738841554968.3027,1738841554968.302,1738841554968.304,1738841554968.3037,1738841554968.3032,1738841554968.3032,1738841554968.3013,1738841554968.304,1738841554968.3066,1738841554968.3027,1738841554968.304,1738841554968.304,1738841554968.304,1738841554968.304,1738841554968.3027,1738841554968.3044,1738841554968.3037,1738841554968.303,1738841554968.305,1738841554968.3057,1738841554968.3037,1738841554969.3035
