Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Wholesale trade, except of motor vehicles and motorcycles",37477454885911.32,37477454885911.4,37477454885911.37,37477454885911.28,37477454885911.34,37477454885911.47,37477454885911.37,37477454885911.32,37477454885911.35,37477454885911.3,37477454885911.375,37477454885911.36,37477454885911.37,37477454885911.32,37477454885911.29,37477454885911.34,37477454885911.4,37477454885911.37,37477454885911.41,37477454885911.375,37477454885911.4,37477454885911.4,37477454885911.25,37477454885911.28,37477454885911.305,37477454885911.3,37477454885911.44,37477454885912.27,37477454885911.29,37477454885911.336,37477454885911.27,37477454885911.336,37477454885911.25,37477454885911.305,37477454885911.32,37477454885911.33,37477454885911.305,37477454885911.266,37477454885911.26,37477454885911.23,37477454885911.234,37477454885911.25,37477454885911.234,37477454885911.25,37477454885911.25,37477454885911.26,37477454885911.3,37477454885911.39,37477454885911.32,37477454885911.3
"AUT Retail trade, except of motor vehicles and motorcycles",13639143771481.629,13639143771481.65,13639143771481.637,13639143771481.611,13639143771481.635,13639143771481.7,13639143771481.635,13639143771481.62,13639143771481.629,13639143771481.613,13639143771481.639,13639143771481.629,13639143771481.627,13639143771481.627,13639143771481.61,13639143771481.621,13639143771481.629,13639143771481.62,13639143771481.633,13639143771481.629,13639143771481.63,13639143771481.643,13639143771481.6,13639143771481.61,13639143771481.629,13639143771481.607,13639143771481.64,13639143771481.621,13639143771482.629,13639143771481.654,13639143771481.61,13639143771481.62,13639143771481.607,13639143771481.633,13639143771481.635,13639143771481.62,13639143771481.627,13639143771481.607,13639143771481.611,13639143771481.602,13639143771481.605,13639143771481.607,13639143771481.605,13639143771481.602,13639143771481.61,13639143771481.604,13639143771481.625,13639143771481.656,13639143771481.64,13639143771481.621
AUT Land transport and transport via pipelines,18753796379069.883,18753796379069.883,18753796379069.867,18753796379069.863,18753796379069.934,18753796379069.902,18753796379070.016,18753796379069.902,18753796379069.883,18753796379069.87,18753796379069.91,18753796379069.887,18753796379069.9,18753796379069.984,18753796379069.9,18753796379069.91,18753796379069.875,18753796379069.887,18753796379069.895,18753796379069.867,18753796379069.887,18753796379069.94,18753796379069.85,18753796379069.855,18753796379069.855,18753796379069.88,18753796379069.86,18753796379069.863,18753796379069.855,18753796379070.94,18753796379069.9,18753796379069.89,18753796379069.86,18753796379069.87,18753796379069.883,18753796379069.86,18753796379069.848,18753796379069.84,18753796379069.84,18753796379069.82,18753796379069.836,18753796379069.844,18753796379069.836,18753796379069.832,18753796379069.84,18753796379069.848,18753796379069.85,18753796379069.863,18753796379069.848,18753796379069.844
AUT Water transport,4597337664809.394,4597337664809.398,4597337664809.399,4597337664809.402,4597337664809.395,4597337664809.397,4597337664809.397,4597337664809.407,4597337664809.4,4597337664809.421,4597337664809.431,4597337664809.401,4597337664809.414,4597337664809.42,4597337664809.414,4597337664809.408,4597337664809.4,4597337664809.402,4597337664809.407,4597337664809.399,4597337664809.402,4597337664809.4,4597337664809.407,4597337664809.3955,4597337664809.4,4597337664809.396,4597337664809.396,4597337664809.404,4597337664809.395,4597337664809.399,4597337664810.712,4597337664809.406,4597337664809.396,4597337664809.4,4597337664809.396,4597337664809.398,4597337664809.395,4597337664809.395,4597337664809.396,4597337664809.392,4597337664809.395,4597337664809.395,4597337664809.395,4597337664809.397,4597337664809.4,4597337664809.398,4597337664809.395,4597337664809.396,4597337664809.395,4597337664809.399
AUT Air transport,22386929291793.25,22386929291793.258,22386929291793.258,22386929291793.27,22386929291793.25,22386929291793.273,22386929291793.254,22386929291793.28,22386929291793.305,22386929291793.273,22386929291793.277,22386929291793.28,22386929291793.277,22386929291793.277,22386929291793.266,22386929291793.27,22386929291793.28,22386929291793.27,22386929291793.293,22386929291793.266,22386929291793.277,22386929291793.26,22386929291793.27,22386929291793.28,22386929291793.28,22386929291793.25,22386929291793.27,22386929291793.297,22386929291793.29,22386929291793.27,22386929291793.29,22386929291794.32,22386929291793.29,22386929291793.32,22386929291793.26,22386929291793.293,22386929291793.31,22386929291793.3,22386929291793.34,22386929291793.297,22386929291793.31,22386929291793.316,22386929291793.29,22386929291793.324,22386929291793.312,22386929291793.312,22386929291793.297,22386929291793.277,22386929291793.29,22386929291793.273
AUT Warehousing and support activities for transportation,27592837373114.18,27592837373114.17,27592837373114.168,27592837373114.176,27592837373114.184,27592837373114.188,27592837373114.188,27592837373114.273,27592837373114.21,27592837373114.188,27592837373114.215,27592837373114.246,27592837373114.2,27592837373114.203,27592837373114.176,27592837373114.21,27592837373114.164,27592837373114.168,27592837373114.184,27592837373114.188,27592837373114.18,27592837373114.18,27592837373114.14,27592837373114.145,27592837373114.152,27592837373114.152,27592837373114.184,27592837373114.277,27592837373114.164,27592837373114.203,27592837373114.375,27592837373114.324,27592837373115.246,27592837373114.18,27592837373114.156,27592837373114.203,27592837373114.152,27592837373114.164,27592837373114.164,27592837373114.137,27592837373114.152,27592837373114.152,27592837373114.152,27592837373114.164,27592837373114.18,27592837373114.168,27592837373114.164,27592837373114.156,27592837373114.152,27592837373114.145
AUT Postal and courier activities,11086095525660.625,11086095525660.625,11086095525660.623,11086095525660.637,11086095525660.623,11086095525660.629,11086095525660.625,11086095525660.629,11086095525660.633,11086095525660.637,11086095525660.629,11086095525660.629,11086095525660.625,11086095525660.639,11086095525660.63,11086095525660.629,11086095525660.63,11086095525660.629,11086095525660.635,11086095525660.625,11086095525660.635,11086095525660.629,11086095525660.635,11086095525660.64,11086095525660.654,11086095525660.625,11086095525660.637,11086095525660.643,11086095525660.648,11086095525660.648,11086095525660.639,11086095525660.64,11086095525660.643,11086095525661.727,11086095525660.63,11086095525660.654,11086095525660.643,11086095525660.643,11086095525660.645,11086095525660.66,11086095525660.672,11086095525660.693,11086095525660.648,11086095525660.656,11086095525660.65,11086095525660.648,11086095525660.652,11086095525660.65,11086095525660.643,11086095525660.658
AUT Accommodation and food service activities,10364792807823.41,10364792807823.412,10364792807823.412,10364792807823.426,10364792807823.418,10364792807823.414,10364792807823.41,10364792807823.424,10364792807823.428,10364792807823.428,10364792807823.424,10364792807823.426,10364792807823.418,10364792807823.422,10364792807823.42,10364792807823.422,10364792807823.422,10364792807823.414,10364792807823.42,10364792807823.414,10364792807823.418,10364792807823.416,10364792807823.414,10364792807823.416,10364792807823.42,10364792807823.412,10364792807823.41,10364792807823.422,10364792807823.418,10364792807823.418,10364792807823.42,10364792807823.432,10364792807823.424,10364792807823.424,10364792807824.41,10364792807823.43,10364792807823.43,10364792807823.418,10364792807823.426,10364792807823.42,10364792807823.422,10364792807823.424,10364792807823.418,10364792807823.434,10364792807823.43,10364792807823.424,10364792807823.418,10364792807823.424,10364792807823.416,10364792807823.418
AUT Publishing activities,8054472864589.528,8054472864589.532,8054472864589.528,8054472864589.534,8054472864589.528,8054472864589.536,8054472864589.536,8054472864589.543,8054472864589.543,8054472864589.534,8054472864589.536,8054472864589.542,8054472864589.538,8054472864589.538,8054472864589.531,8054472864589.538,8054472864589.552,8054472864589.534,8054472864589.539,8054472864589.536,8054472864589.539,8054472864589.533,8054472864589.53,8054472864589.537,8054472864589.55,8054472864589.532,8054472864589.539,8054472864589.549,8054472864589.56,8054472864589.539,8054472864589.538,8054472864589.54,8054472864589.543,8054472864589.556,8054472864589.534,8054472864590.732,8054472864589.555,8054472864589.549,8054472864589.56,8054472864589.546,8054472864589.549,8054472864589.549,8054472864589.546,8054472864589.56,8054472864589.556,8054472864589.549,8054472864589.596,8054472864589.542,8054472864589.548,8054472864589.552
"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",14106408907240.328,14106408907240.334,14106408907240.33,14106408907240.336,14106408907240.328,14106408907240.33,14106408907240.33,14106408907240.334,14106408907240.34,14106408907240.336,14106408907240.334,14106408907240.342,14106408907240.334,14106408907240.34,14106408907240.33,14106408907240.33,14106408907240.34,14106408907240.334,14106408907240.336,14106408907240.34,14106408907240.363,14106408907240.33,14106408907240.33,14106408907240.342,14106408907240.348,14106408907240.33,14106408907240.336,14106408907240.348,14106408907240.373,14106408907240.336,14106408907240.348,14106408907240.36,14106408907240.352,14106408907240.342,14106408907240.38,14106408907240.482,14106408907241.855,14106408907240.373,14106408907240.375,14106408907240.367,14106408907240.36,14106408907240.363,14106408907240.363,14106408907240.39,14106408907240.38,14106408907240.348,14106408907240.348,14106408907240.348,14106408907240.37,14106408907240.346
AUT Telecommunications,34859122725964.242,34859122725964.246,34859122725964.242,34859122725964.25,34859122725964.234,34859122725964.25,34859122725964.25,34859122725964.258,34859122725964.285,34859122725964.273,34859122725964.25,34859122725964.26,34859122725964.258,34859122725964.273,34859122725964.242,34859122725964.258,34859122725964.27,34859122725964.258,34859122725964.293,34859122725964.26,34859122725964.27,34859122725964.258,34859122725964.27,34859122725964.285,34859122725964.312,34859122725964.258,34859122725964.293,34859122725964.312,34859122725964.332,34859122725964.285,34859122725964.28,34859122725964.285,34859122725964.324,34859122725964.305,34859122725964.26,34859122725964.293,34859122725964.4,34859122725965.656,34859122725964.37,34859122725964.344,34859122725964.355,34859122725964.395,34859122725964.32,34859122725964.336,34859122725964.32,34859122725964.324,34859122725964.312,34859122725964.297,34859122725964.31,34859122725964.348
"AUT Computer programming, consultancy and related activities; information service activities",42248724347640.14,42248724347640.14,42248724347640.13,42248724347640.16,42248724347640.13,42248724347640.15,42248724347640.14,42248724347640.16,42248724347640.17,42248724347640.17,42248724347640.15,42248724347640.164,42248724347640.16,42248724347640.17,42248724347640.15,42248724347640.15,42248724347640.18,42248724347640.15,42248724347640.164,42248724347640.15,42248724347640.164,42248724347640.14,42248724347640.19,42248724347640.2,42248724347640.24,42248724347640.14,42248724347640.164,42248724347640.2,42248724347640.22,42248724347640.17,42248724347640.19,42248724347640.18,42248724347640.21,42248724347640.19,42248724347640.16,42248724347640.21,42248724347640.2,42248724347640.305,42248724347641.46,42248724347640.445,42248724347640.445,42248724347640.36,42248724347640.305,42248724347640.266,42248724347640.25,42248724347640.32,42248724347640.234,42248724347640.18,42248724347640.17,42248724347640.24
"AUT Financial service activities, except insurance and pension funding",78340692753760.22,78340692753760.19,78340692753760.19,78340692753760.23,78340692753760.17,78340692753760.19,78340692753760.16,78340692753760.17,78340692753760.19,78340692753760.25,78340692753760.17,78340692753760.17,78340692753760.17,78340692753760.22,78340692753760.22,78340692753760.2,78340692753760.19,78340692753760.17,78340692753760.19,78340692753760.16,78340692753760.23,78340692753760.17,78340692753760.38,78340692753760.39,78340692753760.38,78340692753760.16,78340692753760.17,78340692753760.28,78340692753760.28,78340692753760.22,78340692753760.31,78340692753760.25,78340692753760.31,78340692753760.22,78340692753760.23,78340692753760.23,78340692753760.25,78340692753760.22,78340692753760.27,78340692753761.62,78340692753760.7,78340692753760.34,78340692753760.84,78340692753760.28,78340692753760.33,78340692753760.22,78340692753760.23,78340692753760.25,78340692753760.17,78340692753760.22
"AUT Insurance, reinsurance and pension funding, except compulsory social security",10353286399917.879,10353286399917.883,10353286399917.879,10353286399917.877,10353286399917.873,10353286399917.871,10353286399917.873,10353286399917.871,10353286399917.873,10353286399917.877,10353286399917.87,10353286399917.87,10353286399917.871,10353286399917.877,10353286399917.873,10353286399917.871,10353286399917.873,10353286399917.867,10353286399917.871,10353286399917.87,10353286399917.879,10353286399917.87,10353286399917.877,10353286399917.879,10353286399917.896,10353286399917.87,10353286399917.887,10353286399917.883,10353286399917.887,10353286399917.88,10353286399917.885,10353286399917.88,10353286399917.879,10353286399917.91,10353286399917.883,10353286399917.889,10353286399917.88,10353286399917.873,10353286399917.883,10353286399917.93,10353286399918.91,10353286399917.896,10353286399917.932,10353286399917.883,10353286399917.889,10353286399917.875,10353286399917.875,10353286399917.883,10353286399917.875,10353286399917.873
AUT Activities auxiliary to financial services and insurance activities,53048053373687.31,53048053373687.28,53048053373687.27,53048053373687.33,53048053373687.28,53048053373687.26,53048053373687.25,53048053373687.27,53048053373687.27,53048053373687.336,53048053373687.27,53048053373687.27,53048053373687.27,53048053373687.31,53048053373687.31,53048053373687.29,53048053373687.27,53048053373687.27,53048053373687.29,53048053373687.26,53048053373687.29,53048053373687.26,53048053373687.44,53048053373687.445,53048053373687.57,53048053373687.29,53048053373687.27,53048053373687.33,53048053373687.336,53048053373687.305,53048053373687.38,53048053373687.31,53048053373687.34,53048053373687.305,53048053373687.305,53048053373687.29,53048053373687.29,53048053373687.28,53048053373687.31,53048053373687.75,53048053373687.85,53048053373688.62,53048053373687.53,53048053373687.336,53048053373687.34,53048053373687.39,53048053373687.305,53048053373687.31,53048053373687.26,53048053373687.26
AUT Real estate activities,53456419675271.53,53456419675271.51,53456419675271.48,53456419675271.52,53456419675271.51,53456419675271.52,53456419675271.5,53456419675271.51,53456419675271.53,53456419675271.53,53456419675271.5,53456419675271.5,53456419675271.5,53456419675271.54,53456419675271.51,53456419675271.53,53456419675271.52,53456419675271.5,53456419675271.53,53456419675271.51,53456419675271.56,53456419675271.5,53456419675271.48,53456419675271.5,53456419675271.57,53456419675271.5,53456419675271.51,53456419675271.66,53456419675271.664,53456419675271.57,53456419675271.58,53456419675271.59,53456419675271.61,53456419675271.625,53456419675271.6,53456419675271.56,53456419675271.58,53456419675271.58,53456419675271.625,53456419675271.58,53456419675271.63,53456419675271.625,53456419675272.69,53456419675271.58,53456419675271.7,53456419675271.54,53456419675271.56,53456419675271.555,53456419675271.54,53456419675271.52
AUT Legal and accounting activities; activities of head offices; management consultancy activities,109493412028033.33,109493412028033.31,109493412028033.28,109493412028033.42,109493412028033.3,109493412028033.31,109493412028033.28,109493412028033.39,109493412028033.45,109493412028033.42,109493412028033.33,109493412028033.44,109493412028033.36,109493412028033.4,109493412028033.36,109493412028033.36,109493412028033.47,109493412028033.4,109493412028033.44,109493412028033.38,109493412028033.47,109493412028033.31,109493412028033.34,109493412028033.42,109493412028033.42,109493412028033.36,109493412028033.39,109493412028033.42,109493412028033.48,109493412028033.39,109493412028033.45,109493412028033.42,109493412028033.45,109493412028033.34,109493412028033.31,109493412028033.44,109493412028033.48,109493412028033.4,109493412028033.62,109493412028033.47,109493412028033.55,109493412028033.73,109493412028033.53,109493412028034.72,109493412028033.5,109493412028033.47,109493412028033.33,109493412028033.38,109493412028033.38,109493412028033.31
AUT Administrative and support service activities,83694052960102.52,83694052960102.53,83694052960102.55,83694052960102.61,83694052960102.52,83694052960102.55,83694052960102.55,83694052960102.6,83694052960102.62,83694052960102.62,83694052960102.55,83694052960102.61,83694052960102.58,83694052960102.64,83694052960102.58,83694052960102.6,83694052960102.6,83694052960102.55,83694052960102.6,83694052960102.6,83694052960102.61,83694052960102.55,83694052960102.58,83694052960102.56,83694052960102.72,83694052960102.55,83694052960102.56,83694052960102.62,83694052960102.62,83694052960102.6,83694052960102.66,83694052960102.8,83694052960102.81,83694052960102.62,83694052960102.62,83694052960102.73,83694052960102.62,83694052960102.56,83694052960102.77,83694052960102.69,83694052960102.77,83694052960102.73,83694052960102.7,83694052960102.69,83694052960103.73,83694052960102.62,83694052960102.64,83694052960102.67,83694052960102.64,83694052960102.64
AUT Public administration and defence; compulsory social security,15865950089436.023,15865950089436.03,15865950089436.027,15865950089436.049,15865950089436.023,15865950089436.027,15865950089436.033,15865950089436.055,15865950089436.049,15865950089436.049,15865950089436.059,15865950089436.055,15865950089436.053,15865950089436.053,15865950089436.04,15865950089436.043,15865950089436.043,15865950089436.035,15865950089436.045,15865950089436.049,15865950089436.043,15865950089436.033,15865950089436.03,15865950089436.043,15865950089436.04,15865950089436.035,15865950089436.049,15865950089436.045,15865950089436.045,15865950089436.064,15865950089436.043,15865950089436.043,15865950089436.076,15865950089436.055,15865950089436.027,15865950089436.064,15865950089436.115,15865950089436.045,15865950089436.084,15865950089436.049,15865950089436.055,15865950089436.06,15865950089436.049,15865950089436.074,15865950089436.06,15865950089437.102,15865950089436.06,15865950089436.043,15865950089436.049,15865950089436.035
AUT Education,5613679751751.341,5613679751751.341,5613679751751.341,5613679751751.346,5613679751751.339,5613679751751.344,5613679751751.341,5613679751751.344,5613679751751.347,5613679751751.347,5613679751751.343,5613679751751.347,5613679751751.343,5613679751751.348,5613679751751.344,5613679751751.344,5613679751751.348,5613679751751.343,5613679751751.347,5613679751751.343,5613679751751.346,5613679751751.341,5613679751751.349,5613679751751.351,5613679751751.359,5613679751751.342,5613679751751.348,5613679751751.347,5613679751751.347,5613679751751.347,5613679751751.348,5613679751751.347,5613679751751.352,5613679751751.343,5613679751751.341,5613679751751.347,5613679751751.347,5613679751751.344,5613679751751.3545,5613679751751.367,5613679751751.364,5613679751751.371,5613679751751.357,5613679751751.357,5613679751751.355,5613679751751.351,5613679751752.372,5613679751751.348,5613679751751.349,5613679751751.361
AUT Human health and social work activities,1365465933231.1614,1365465933231.1616,1365465933231.1614,1365465933231.1611,1365465933231.1611,1365465933231.1643,1365465933231.1624,1365465933231.163,1365465933231.1643,1365465933231.1614,1365465933231.1711,1365465933231.175,1365465933231.1643,1365465933231.1619,1365465933231.1606,1365465933231.1604,1365465933231.1619,1365465933231.1614,1365465933231.1614,1365465933231.1606,1365465933231.1619,1365465933231.1611,1365465933231.1611,1365465933231.162,1365465933231.1624,1365465933231.1611,1365465933231.1624,1365465933231.1619,1365465933231.1624,1365465933231.1616,1365465933231.162,1365465933231.1614,1365465933231.1624,1365465933231.1658,1365465933231.1611,1365465933231.1636,1365465933231.162,1365465933231.1611,1365465933231.1628,1365465933231.165,1365465933231.2017,1365465933231.1655,1365465933231.1646,1365465933231.1628,1365465933231.1633,1365465933231.1646,1365465933231.1653,1365465933232.1917,1365465933231.162,1365465933231.162
AUT Other service activities,21432448960970.305,21432448960970.336,21432448960970.32,21432448960970.355,21432448960970.297,21432448960970.316,21432448960970.33,21432448960970.32,21432448960970.32,21432448960970.355,21432448960970.312,21432448960970.305,21432448960970.312,21432448960970.344,21432448960970.34,21432448960970.32,21432448960970.31,21432448960970.305,21432448960970.32,21432448960970.3,21432448960970.32,21432448960970.316,21432448960970.316,21432448960970.32,21432448960970.324,21432448960970.305,21432448960970.297,21432448960970.324,21432448960970.332,21432448960970.324,21432448960970.344,21432448960970.33,21432448960970.336,21432448960970.344,21432448960970.3,21432448960970.348,21432448960970.395,21432448960970.344,21432448960970.344,21432448960970.336,21432448960970.336,21432448960970.344,21432448960970.33,21432448960970.336,21432448960970.336,21432448960970.312,21432448960970.344,21432448960970.344,21432448960971.355,21432448960970.33
AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1061919270777.2338,1061919270777.2345,1061919270777.234,1061919270777.2365,1061919270777.2338,1061919270777.2346,1061919270777.2347,1061919270777.236,1061919270777.2354,1061919270777.2365,1061919270777.2352,1061919270777.2355,1061919270777.2358,1061919270777.236,1061919270777.2358,1061919270777.2351,1061919270777.2349,1061919270777.2344,1061919270777.2352,1061919270777.2354,1061919270777.2351,1061919270777.2355,1061919270777.2347,1061919270777.2349,1061919270777.2384,1061919270777.2363,1061919270777.2343,1061919270777.2347,1061919270777.2351,1061919270777.235,1061919270777.2361,1061919270777.2351,1061919270777.2354,1061919270777.2352,1061919270777.2339,1061919270777.2355,1061919270777.2362,1061919270777.2347,1061919270777.2355,1061919270777.2354,1061919270777.2354,1061919270777.2354,1061919270777.2354,1061919270777.2362,1061919270777.2358,1061919270777.2355,1061919270777.2367,1061919270777.2366,1061919270777.2358,1061919270778.2354
