Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Wholesale trade, except of motor vehicles and motorcycles",37071174304141.48,37071174304141.53,37071174304141.49,37071174304141.43,37071174304141.48,37071174304141.61,37071174304141.484,37071174304141.45,37071174304141.484,37071174304141.4,37071174304141.49,37071174304141.516,37071174304141.5,37071174304141.44,37071174304141.44,37071174304141.47,37071174304141.555,37071174304141.5,37071174304141.55,37071174304141.51,37071174304141.5,37071174304141.53,37071174304141.39,37071174304141.414,37071174304141.42,37071174304141.445,37071174304141.57,37071174304142.41,37071174304141.4,37071174304141.445,37071174304141.39,37071174304141.46,37071174304141.37,37071174304141.43,37071174304141.445,37071174304141.5,37071174304141.445,37071174304141.39,37071174304141.38,37071174304141.37,37071174304141.36,37071174304141.36,37071174304141.37,37071174304141.39,37071174304141.39,37071174304141.41,37071174304141.445,37071174304141.53,37071174304141.484,37071174304141.445
"AUT Retail trade, except of motor vehicles and motorcycles",14435901166688.871,14435901166688.88,14435901166688.87,14435901166688.85,14435901166688.871,14435901166688.943,14435901166688.87,14435901166688.852,14435901166688.863,14435901166688.838,14435901166688.873,14435901166688.865,14435901166688.861,14435901166688.854,14435901166688.852,14435901166688.855,14435901166688.87,14435901166688.854,14435901166688.867,14435901166688.863,14435901166688.854,14435901166688.88,14435901166688.842,14435901166688.85,14435901166688.867,14435901166688.852,14435901166688.88,14435901166688.854,14435901166689.854,14435901166688.889,14435901166688.846,14435901166688.85,14435901166688.838,14435901166688.867,14435901166688.87,14435901166688.852,14435901166688.863,14435901166688.842,14435901166688.838,14435901166688.84,14435901166688.834,14435901166688.83,14435901166688.838,14435901166688.84,14435901166688.842,14435901166688.842,14435901166688.863,14435901166688.9,14435901166688.893,14435901166688.865
AUT Land transport and transport via pipelines,19321244641658.043,19321244641658.035,19321244641658.023,19321244641658.016,19321244641658.086,19321244641658.05,19321244641658.184,19321244641658.047,19321244641658.035,19321244641658.004,19321244641658.05,19321244641658.04,19321244641658.047,19321244641658.12,19321244641658.06,19321244641658.06,19321244641658.027,19321244641658.04,19321244641658.035,19321244641658.016,19321244641658.03,19321244641658.098,19321244641658.004,19321244641658.004,19321244641658.008,19321244641658.047,19321244641658.008,19321244641658.01,19321244641657.992,19321244641659.086,19321244641658.055,19321244641658.047,19321244641658.004,19321244641658.023,19321244641658.035,19321244641658.008,19321244641658.0,19321244641657.99,19321244641657.984,19321244641657.977,19321244641657.973,19321244641657.99,19321244641657.984,19321244641657.992,19321244641657.99,19321244641658.004,19321244641658.01,19321244641658.02,19321244641658.016,19321244641658.004
AUT Water transport,4570449713555.29,4570449713555.294,4570449713555.294,4570449713555.294,4570449713555.29,4570449713555.291,4570449713555.291,4570449713555.3,4570449713555.294,4570449713555.3125,4570449713555.327,4570449713555.296,4570449713555.309,4570449713555.308,4570449713555.308,4570449713555.3,4570449713555.294,4570449713555.294,4570449713555.296,4570449713555.291,4570449713555.292,4570449713555.294,4570449713555.303,4570449713555.29,4570449713555.294,4570449713555.292,4570449713555.291,4570449713555.299,4570449713555.286,4570449713555.29,4570449713556.597,4570449713555.301,4570449713555.289,4570449713555.292,4570449713555.289,4570449713555.291,4570449713555.287,4570449713555.288,4570449713555.288,4570449713555.285,4570449713555.285,4570449713555.286,4570449713555.287,4570449713555.292,4570449713555.293,4570449713555.293,4570449713555.292,4570449713555.292,4570449713555.292,4570449713555.294
AUT Air transport,23190784084866.27,23190784084866.258,23190784084866.258,23190784084866.28,23190784084866.258,23190784084866.273,23190784084866.25,23190784084866.293,23190784084866.316,23190784084866.258,23190784084866.27,23190784084866.285,23190784084866.28,23190784084866.273,23190784084866.277,23190784084866.277,23190784084866.297,23190784084866.273,23190784084866.3,23190784084866.27,23190784084866.266,23190784084866.26,23190784084866.285,23190784084866.297,23190784084866.3,23190784084866.266,23190784084866.27,23190784084866.31,23190784084866.28,23190784084866.26,23190784084866.297,23190784084867.324,23190784084866.293,23190784084866.33,23190784084866.258,23190784084866.3,23190784084866.316,23190784084866.316,23190784084866.344,23190784084866.31,23190784084866.305,23190784084866.316,23190784084866.285,23190784084866.34,23190784084866.32,23190784084866.33,23190784084866.32,23190784084866.293,23190784084866.312,23190784084866.3
AUT Warehousing and support activities for transportation,27649548106880.324,27649548106880.297,27649548106880.293,27649548106880.31,27649548106880.312,27649548106880.316,27649548106880.305,27649548106880.406,27649548106880.344,27649548106880.29,27649548106880.32,27649548106880.387,27649548106880.32,27649548106880.316,27649548106880.312,27649548106880.348,27649548106880.305,27649548106880.29,27649548106880.297,27649548106880.305,27649548106880.285,27649548106880.305,27649548106880.277,27649548106880.28,27649548106880.29,27649548106880.293,27649548106880.316,27649548106880.4,27649548106880.28,27649548106880.316,27649548106880.465,27649548106880.46,27649548106881.37,27649548106880.305,27649548106880.28,27649548106880.32,27649548106880.29,27649548106880.297,27649548106880.29,27649548106880.266,27649548106880.266,27649548106880.273,27649548106880.273,27649548106880.305,27649548106880.305,27649548106880.312,27649548106880.31,27649548106880.297,27649548106880.305,27649548106880.285
AUT Postal and courier activities,10690426249134.63,10690426249134.623,10690426249134.621,10690426249134.633,10690426249134.621,10690426249134.627,10690426249134.621,10690426249134.625,10690426249134.633,10690426249134.621,10690426249134.621,10690426249134.627,10690426249134.621,10690426249134.63,10690426249134.633,10690426249134.625,10690426249134.63,10690426249134.623,10690426249134.627,10690426249134.62,10690426249134.625,10690426249134.625,10690426249134.637,10690426249134.639,10690426249134.65,10690426249134.625,10690426249134.63,10690426249134.637,10690426249134.637,10690426249134.639,10690426249134.635,10690426249134.633,10690426249134.639,10690426249135.727,10690426249134.625,10690426249134.643,10690426249134.639,10690426249134.635,10690426249134.63,10690426249134.652,10690426249134.658,10690426249134.682,10690426249134.639,10690426249134.652,10690426249134.645,10690426249134.646,10690426249134.652,10690426249134.646,10690426249134.645,10690426249134.654
AUT Accommodation and food service activities,10444303201876.186,10444303201876.182,10444303201876.18,10444303201876.2,10444303201876.19,10444303201876.182,10444303201876.176,10444303201876.191,10444303201876.197,10444303201876.19,10444303201876.19,10444303201876.195,10444303201876.184,10444303201876.19,10444303201876.195,10444303201876.19,10444303201876.195,10444303201876.182,10444303201876.184,10444303201876.184,10444303201876.18,10444303201876.182,10444303201876.186,10444303201876.188,10444303201876.193,10444303201876.186,10444303201876.18,10444303201876.186,10444303201876.186,10444303201876.178,10444303201876.191,10444303201876.201,10444303201876.19,10444303201876.193,10444303201877.182,10444303201876.195,10444303201876.2,10444303201876.191,10444303201876.19,10444303201876.195,10444303201876.186,10444303201876.188,10444303201876.184,10444303201876.209,10444303201876.201,10444303201876.195,10444303201876.195,10444303201876.197,10444303201876.195,10444303201876.193
AUT Publishing activities,7848240604956.663,7848240604956.655,7848240604956.655,7848240604956.664,7848240604956.658,7848240604956.667,7848240604956.659,7848240604956.669,7848240604956.669,7848240604956.655,7848240604956.663,7848240604956.672,7848240604956.667,7848240604956.663,7848240604956.662,7848240604956.662,7848240604956.676,7848240604956.662,7848240604956.663,7848240604956.662,7848240604956.659,7848240604956.658,7848240604956.662,7848240604956.664,7848240604956.678,7848240604956.659,7848240604956.667,7848240604956.673,7848240604956.681,7848240604956.664,7848240604956.667,7848240604956.666,7848240604956.669,7848240604956.685,7848240604956.66,7848240604957.943,7848240604956.686,7848240604956.676,7848240604956.681,7848240604956.678,7848240604956.673,7848240604956.675,7848240604956.671,7848240604956.688,7848240604956.685,7848240604956.682,7848240604956.725,7848240604956.673,7848240604956.684,7848240604956.686
"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",13321522850972.672,13321522850972.666,13321522850972.668,13321522850972.678,13321522850972.666,13321522850972.668,13321522850972.66,13321522850972.672,13321522850972.678,13321522850972.662,13321522850972.666,13321522850972.684,13321522850972.672,13321522850972.672,13321522850972.672,13321522850972.668,13321522850972.678,13321522850972.668,13321522850972.668,13321522850972.672,13321522850972.7,13321522850972.662,13321522850972.674,13321522850972.678,13321522850972.686,13321522850972.668,13321522850972.672,13321522850972.678,13321522850972.703,13321522850972.668,13321522850972.68,13321522850972.697,13321522850972.684,13321522850972.678,13321522850972.705,13321522850972.756,13321522850974.158,13321522850972.715,13321522850972.697,13321522850972.705,13321522850972.69,13321522850972.69,13321522850972.695,13321522850972.723,13321522850972.709,13321522850972.69,13321522850972.69,13321522850972.69,13321522850972.709,13321522850972.686
AUT Telecommunications,37397124357285.09,37397124357285.06,37397124357285.07,37397124357285.09,37397124357285.06,37397124357285.08,37397124357285.06,37397124357285.086,37397124357285.12,37397124357285.055,37397124357285.07,37397124357285.086,37397124357285.086,37397124357285.086,37397124357285.086,37397124357285.086,37397124357285.1,37397124357285.08,37397124357285.11,37397124357285.08,37397124357285.08,37397124357285.08,37397124357285.11,37397124357285.125,37397124357285.13,37397124357285.09,37397124357285.125,37397124357285.125,37397124357285.13,37397124357285.086,37397124357285.11,37397124357285.11,37397124357285.13,37397124357285.13,37397124357285.086,37397124357285.125,37397124357285.26,37397124357286.61,37397124357285.195,37397124357285.195,37397124357285.17,37397124357285.22,37397124357285.13,37397124357285.18,37397124357285.164,37397124357285.18,37397124357285.17,37397124357285.13,37397124357285.164,37397124357285.195
"AUT Computer programming, consultancy and related activities; information service activities",45924125014653.02,45924125014652.984,45924125014652.984,45924125014653.02,45924125014652.984,45924125014653.01,45924125014652.98,45924125014653.01,45924125014653.02,45924125014652.984,45924125014652.984,45924125014653.01,45924125014653.01,45924125014653.01,45924125014653.02,45924125014653.01,45924125014653.02,45924125014652.984,45924125014653.01,45924125014652.99,45924125014652.99,45924125014652.984,45924125014653.08,45924125014653.08,45924125014653.12,45924125014652.99,45924125014653.01,45924125014653.05,45924125014653.055,45924125014653.01,45924125014653.055,45924125014653.02,45924125014653.055,45924125014653.05,45924125014653.01,45924125014653.06,45924125014653.06,45924125014653.164,45924125014654.31,45924125014653.36,45924125014653.32,45924125014653.195,45924125014653.18,45924125014653.125,45924125014653.12,45924125014653.19,45924125014653.12,45924125014653.055,45924125014653.06,45924125014653.12
"AUT Financial service activities, except insurance and pension funding",86280517418338.66,86280517418338.55,86280517418338.55,86280517418338.61,86280517418338.55,86280517418338.55,86280517418338.48,86280517418338.55,86280517418338.55,86280517418338.52,86280517418338.5,86280517418338.55,86280517418338.52,86280517418338.55,86280517418338.61,86280517418338.55,86280517418338.55,86280517418338.5,86280517418338.5,86280517418338.5,86280517418338.53,86280517418338.5,86280517418338.8,86280517418338.8,86280517418338.8,86280517418338.52,86280517418338.52,86280517418338.64,86280517418338.62,86280517418338.55,86280517418338.69,86280517418338.6,86280517418338.64,86280517418338.6,86280517418338.61,86280517418338.6,86280517418338.61,86280517418338.6,86280517418338.61,86280517418340.11,86280517418339.1,86280517418338.69,86280517418339.23,86280517418338.69,86280517418338.73,86280517418338.62,86280517418338.66,86280517418338.62,86280517418338.6,86280517418338.61
"AUT Insurance, reinsurance and pension funding, except compulsory social security",10733277684336.238,10733277684336.23,10733277684336.229,10733277684336.23,10733277684336.227,10733277684336.225,10733277684336.22,10733277684336.223,10733277684336.227,10733277684336.22,10733277684336.219,10733277684336.225,10733277684336.223,10733277684336.225,10733277684336.229,10733277684336.225,10733277684336.227,10733277684336.22,10733277684336.22,10733277684336.22,10733277684336.225,10733277684336.223,10733277684336.24,10733277684336.236,10733277684336.258,10733277684336.225,10733277684336.236,10733277684336.236,10733277684336.236,10733277684336.229,10733277684336.24,10733277684336.232,10733277684336.234,10733277684336.27,10733277684336.234,10733277684336.234,10733277684336.232,10733277684336.227,10733277684336.232,10733277684336.299,10733277684337.262,10733277684336.246,10733277684336.29,10733277684336.238,10733277684336.244,10733277684336.234,10733277684336.234,10733277684336.238,10733277684336.236,10733277684336.229
AUT Activities auxiliary to financial services and insurance activities,39074965533022.27,39074965533022.22,39074965533022.21,39074965533022.24,39074965533022.22,39074965533022.21,39074965533022.18,39074965533022.21,39074965533022.22,39074965533022.21,39074965533022.21,39074965533022.22,39074965533022.2,39074965533022.22,39074965533022.25,39074965533022.21,39074965533022.21,39074965533022.19,39074965533022.21,39074965533022.195,39074965533022.195,39074965533022.2,39074965533022.37,39074965533022.34,39074965533022.47,39074965533022.23,39074965533022.21,39074965533022.234,39074965533022.23,39074965533022.21,39074965533022.3,39074965533022.22,39074965533022.266,39074965533022.22,39074965533022.24,39074965533022.21,39074965533022.22,39074965533022.22,39074965533022.22,39074965533022.45,39074965533022.57,39074965533023.37,39074965533022.36,39074965533022.266,39074965533022.266,39074965533022.33,39074965533022.26,39074965533022.24,39074965533022.23,39074965533022.195
AUT Real estate activities,58837272062751.305,58837272062751.22,58837272062751.2,58837272062751.24,58837272062751.234,58837272062751.25,58837272062751.19,58837272062751.234,58837272062751.25,58837272062751.19,58837272062751.19,58837272062751.24,58837272062751.21,58837272062751.234,58837272062751.234,58837272062751.234,58837272062751.24,58837272062751.2,58837272062751.22,58837272062751.22,58837272062751.234,58837272062751.21,58837272062751.22,58837272062751.21,58837272062751.3,58837272062751.22,58837272062751.234,58837272062751.375,58837272062751.375,58837272062751.27,58837272062751.3,58837272062751.3,58837272062751.31,58837272062751.336,58837272062751.336,58837272062751.27,58837272062751.3,58837272062751.305,58837272062751.33,58837272062751.31,58837272062751.31,58837272062751.33,58837272062752.38,58837272062751.33,58837272062751.45,58837272062751.3,58837272062751.31,58837272062751.3,58837272062751.305,58837272062751.25
AUT Legal and accounting activities; activities of head offices; management consultancy activities,109325867178623.56,109325867178623.45,109325867178623.44,109325867178623.61,109325867178623.45,109325867178623.45,109325867178623.39,109325867178623.55,109325867178623.64,109325867178623.47,109325867178623.44,109325867178623.6,109325867178623.47,109325867178623.5,109325867178623.56,109325867178623.5,109325867178623.66,109325867178623.58,109325867178623.56,109325867178623.53,109325867178623.58,109325867178623.44,109325867178623.55,109325867178623.58,109325867178623.61,109325867178623.56,109325867178623.53,109325867178623.55,109325867178623.58,109325867178623.47,109325867178623.61,109325867178623.56,109325867178623.58,109325867178623.47,109325867178623.44,109325867178623.61,109325867178623.66,109325867178623.6,109325867178623.72,109325867178623.58,109325867178623.61,109325867178623.83,109325867178623.62,109325867178624.9,109325867178623.66,109325867178623.66,109325867178623.55,109325867178623.55,109325867178623.62,109325867178623.5
AUT Administrative and support service activities,84456928602377.23,84456928602377.19,84456928602377.23,84456928602377.28,84456928602377.19,84456928602377.23,84456928602377.17,84456928602377.25,84456928602377.28,84456928602377.22,84456928602377.19,84456928602377.27,84456928602377.23,84456928602377.27,84456928602377.27,84456928602377.25,84456928602377.27,84456928602377.2,84456928602377.22,84456928602377.23,84456928602377.22,84456928602377.22,84456928602377.28,84456928602377.23,84456928602377.42,84456928602377.23,84456928602377.22,84456928602377.27,84456928602377.25,84456928602377.22,84456928602377.31,84456928602377.44,84456928602377.47,84456928602377.28,84456928602377.28,84456928602377.34,84456928602377.28,84456928602377.23,84456928602377.4,84456928602377.38,84456928602377.39,84456928602377.36,84456928602377.33,84456928602377.39,84456928602378.4,84456928602377.33,84456928602377.36,84456928602377.36,84456928602377.38,84456928602377.33
AUT Public administration and defence; compulsory social security,15790668690651.195,15790668690651.191,15790668690651.188,15790668690651.213,15790668690651.188,15790668690651.191,15790668690651.188,15790668690651.217,15790668690651.21,15790668690651.197,15790668690651.22,15790668690651.22,15790668690651.217,15790668690651.207,15790668690651.21,15790668690651.205,15790668690651.205,15790668690651.197,15790668690651.201,15790668690651.21,15790668690651.197,15790668690651.195,15790668690651.197,15790668690651.207,15790668690651.205,15790668690651.205,15790668690651.207,15790668690651.201,15790668690651.205,15790668690651.217,15790668690651.201,15790668690651.205,15790668690651.236,15790668690651.213,15790668690651.186,15790668690651.217,15790668690651.291,15790668690651.205,15790668690651.236,15790668690651.217,15790668690651.21,15790668690651.217,15790668690651.207,15790668690651.242,15790668690651.223,15790668690652.27,15790668690651.232,15790668690651.207,15790668690651.223,15790668690651.201
AUT Education,5523090003416.974,5523090003416.969,5523090003416.969,5523090003416.976,5523090003416.97,5523090003416.974,5523090003416.966,5523090003416.972,5523090003416.975,5523090003416.971,5523090003416.97,5523090003416.976,5523090003416.972,5523090003416.974,5523090003416.974,5523090003416.971,5523090003416.976,5523090003416.971,5523090003416.972,5523090003416.971,5523090003416.971,5523090003416.969,5523090003416.9795,5523090003416.979,5523090003416.988,5523090003416.971,5523090003416.975,5523090003416.972,5523090003416.972,5523090003416.971,5523090003416.976,5523090003416.974,5523090003416.979,5523090003416.971,5523090003416.97,5523090003416.975,5523090003416.975,5523090003416.971,5523090003416.979,5523090003416.996,5523090003416.988,5523090003416.999,5523090003416.983,5523090003416.986,5523090003416.983,5523090003416.98,5523090003418.003,5523090003416.976,5523090003416.98,5523090003416.993
AUT Human health and social work activities,1408609410351.656,1408609410351.655,1408609410351.6553,1408609410351.655,1408609410351.6548,1408609410351.6572,1408609410351.6555,1408609410351.6572,1408609410351.658,1408609410351.6538,1408609410351.6672,1408609410351.6663,1408609410351.6587,1408609410351.6545,1408609410351.6545,1408609410351.6545,1408609410351.6553,1408609410351.655,1408609410351.6543,1408609410351.654,1408609410351.655,1408609410351.6545,1408609410351.6555,1408609410351.656,1408609410351.6567,1408609410351.6545,1408609410351.6553,1408609410351.6553,1408609410351.6555,1408609410351.6545,1408609410351.6555,1408609410351.655,1408609410351.6555,1408609410351.66,1408609410351.6545,1408609410351.6577,1408609410351.6555,1408609410351.6545,1408609410351.6555,1408609410351.6597,1408609410351.7,1408609410351.6587,1408609410351.6582,1408609410351.657,1408609410351.657,1408609410351.6587,1408609410351.66,1408609410352.6838,1408609410351.6567,1408609410351.656
AUT Other service activities,22012502019522.47,22012502019522.48,22012502019522.47,22012502019522.51,22012502019522.45,22012502019522.47,22012502019522.47,22012502019522.47,22012502019522.473,22012502019522.49,22012502019522.453,22012502019522.46,22012502019522.465,22012502019522.484,22012502019522.496,22012502019522.47,22012502019522.457,22012502019522.453,22012502019522.457,22012502019522.445,22012502019522.457,22012502019522.46,22012502019522.47,22012502019522.473,22012502019522.473,22012502019522.457,22012502019522.44,22012502019522.47,22012502019522.477,22012502019522.46,22012502019522.484,22012502019522.477,22012502019522.48,22012502019522.492,22012502019522.445,22012502019522.492,22012502019522.54,22012502019522.492,22012502019522.48,22012502019522.49,22012502019522.473,22012502019522.484,22012502019522.47,22012502019522.492,22012502019522.484,22012502019522.47,22012502019522.504,22012502019522.492,22012502019523.523,22012502019522.484
AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,918726974166.787,918726974166.7869,918726974166.7866,918726974166.7888,918726974166.7866,918726974166.7872,918726974166.787,918726974166.7888,918726974166.7882,918726974166.788,918726974166.7877,918726974166.7887,918726974166.7888,918726974166.7877,918726974166.7882,918726974166.7876,918726974166.7876,918726974166.787,918726974166.7875,918726974166.7885,918726974166.7872,918726974166.7882,918726974166.7875,918726974166.7876,918726974166.7913,918726974166.7896,918726974166.7871,918726974166.7871,918726974166.7874,918726974166.7871,918726974166.7882,918726974166.7875,918726974166.7876,918726974166.7874,918726974166.7863,918726974166.7877,918726974166.7877,918726974166.7869,918726974166.7872,918726974166.7882,918726974166.7875,918726974166.7874,918726974166.7876,918726974166.7888,918726974166.7881,918726974166.7883,918726974166.7894,918726974166.7887,918726974166.7886,918726974167.7878
