Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Wholesale trade, except of motor vehicles and motorcycles",40222567669158.64,40222567669158.77,40222567669158.7,40222567669158.62,40222567669158.65,40222567669158.7,40222567669158.73,40222567669158.6,40222567669158.66,40222567669158.625,40222567669158.695,40222567669158.68,40222567669158.67,40222567669158.625,40222567669158.6,40222567669158.64,40222567669158.914,40222567669158.7,40222567669158.75,40222567669158.695,40222567669158.664,40222567669158.72,40222567669158.58,40222567669158.586,40222567669158.57,40222567669158.63,40222567669158.77,40222567669159.61,40222567669158.57,40222567669158.62,40222567669158.586,40222567669158.62,40222567669158.555,40222567669158.62,40222567669158.625,40222567669158.69,40222567669158.63,40222567669158.586,40222567669158.586,40222567669158.55,40222567669158.55,40222567669158.58,40222567669158.555,40222567669158.56,40222567669158.56,40222567669158.57,40222567669158.62,40222567669158.68,40222567669158.66,40222567669158.63
"AUT Retail trade, except of motor vehicles and motorcycles",13516474470461.057,13516474470461.06,13516474470461.06,13516474470461.04,13516474470461.055,13516474470461.094,13516474470461.07,13516474470461.037,13516474470461.047,13516474470461.04,13516474470461.062,13516474470461.049,13516474470461.045,13516474470461.045,13516474470461.04,13516474470461.045,13516474470461.113,13516474470461.05,13516474470461.062,13516474470461.062,13516474470461.043,13516474470461.07,13516474470461.037,13516474470461.04,13516474470461.041,13516474470461.045,13516474470461.082,13516474470461.053,13516474470462.043,13516474470461.072,13516474470461.033,13516474470461.03,13516474470461.031,13516474470461.053,13516474470461.055,13516474470461.043,13516474470461.043,13516474470461.033,13516474470461.033,13516474470461.03,13516474470461.025,13516474470461.03,13516474470461.027,13516474470461.03,13516474470461.033,13516474470461.03,13516474470461.041,13516474470461.08,13516474470461.074,13516474470461.06
AUT Land transport and transport via pipelines,20085368612283.16,20085368612283.168,20085368612283.152,20085368612283.133,20085368612283.195,20085368612283.19,20085368612283.336,20085368612283.176,20085368612283.152,20085368612283.145,20085368612283.168,20085368612283.164,20085368612283.156,20085368612283.24,20085368612283.18,20085368612283.176,20085368612283.176,20085368612283.16,20085368612283.152,20085368612283.152,20085368612283.145,20085368612283.215,20085368612283.13,20085368612283.13,20085368612283.12,20085368612283.17,20085368612283.145,20085368612283.152,20085368612283.117,20085368612284.246,20085368612283.188,20085368612283.164,20085368612283.137,20085368612283.152,20085368612283.152,20085368612283.145,20085368612283.117,20085368612283.12,20085368612283.11,20085368612283.094,20085368612283.1,20085368612283.12,20085368612283.11,20085368612283.11,20085368612283.11,20085368612283.12,20085368612283.12,20085368612283.133,20085368612283.13,20085368612283.13
AUT Water transport,3816033840047.764,3816033840047.778,3816033840047.771,3816033840047.7686,3816033840047.7646,3816033840047.764,3816033840047.7715,3816033840047.774,3816033840047.7676,3816033840047.7896,3816033840047.811,3816033840047.7715,3816033840047.784,3816033840047.7773,3816033840047.7803,3816033840047.773,3816033840047.7705,3816033840047.767,3816033840047.766,3816033840047.7676,3816033840047.766,3816033840047.7686,3816033840047.771,3816033840047.764,3816033840047.7646,3816033840047.7676,3816033840047.767,3816033840047.7744,3816033840047.7607,3816033840047.7695,3816033840049.0396,3816033840047.773,3816033840047.766,3816033840047.767,3816033840047.765,3816033840047.7676,3816033840047.762,3816033840047.7646,3816033840047.7627,3816033840047.76,3816033840047.7607,3816033840047.763,3816033840047.762,3816033840047.7646,3816033840047.7676,3816033840047.766,3816033840047.7646,3816033840047.765,3816033840047.764,3816033840047.7676
AUT Air transport,26734280653522.336,26734280653522.35,26734280653522.348,26734280653522.355,26734280653522.324,26734280653522.336,26734280653522.348,26734280653522.36,26734280653522.395,26734280653522.355,26734280653522.355,26734280653522.35,26734280653522.36,26734280653522.355,26734280653522.348,26734280653522.35,26734280653522.383,26734280653522.363,26734280653522.375,26734280653522.36,26734280653522.348,26734280653522.348,26734280653522.37,26734280653522.367,26734280653522.367,26734280653522.344,26734280653522.355,26734280653522.4,26734280653522.355,26734280653522.344,26734280653522.38,26734280653523.39,26734280653522.37,26734280653522.426,26734280653522.336,26734280653522.395,26734280653522.395,26734280653522.418,26734280653522.434,26734280653522.38,26734280653522.38,26734280653522.41,26734280653522.363,26734280653522.414,26734280653522.395,26734280653522.4,26734280653522.38,26734280653522.36,26734280653522.383,26734280653522.375
AUT Warehousing and support activities for transportation,28860294459371.375,28860294459371.387,28860294459371.367,28860294459371.375,28860294459371.367,28860294459371.36,28860294459371.39,28860294459371.453,28860294459371.395,28860294459371.375,28860294459371.39,28860294459371.445,28860294459371.38,28860294459371.39,28860294459371.375,28860294459371.426,28860294459371.387,28860294459371.36,28860294459371.367,28860294459371.395,28860294459371.355,28860294459371.375,28860294459371.344,28860294459371.336,28860294459371.344,28860294459371.367,28860294459371.39,28860294459371.473,28860294459371.35,28860294459371.395,28860294459371.48,28860294459371.508,28860294459372.43,28860294459371.383,28860294459371.35,28860294459371.383,28860294459371.344,28860294459371.39,28860294459371.35,28860294459371.33,28860294459371.332,28860294459371.35,28860294459371.336,28860294459371.363,28860294459371.363,28860294459371.36,28860294459371.35,28860294459371.36,28860294459371.363,28860294459371.35
AUT Postal and courier activities,10749836381428.176,10749836381428.178,10749836381428.172,10749836381428.18,10749836381428.17,10749836381428.172,10749836381428.18,10749836381428.174,10749836381428.18,10749836381428.182,10749836381428.174,10749836381428.174,10749836381428.172,10749836381428.178,10749836381428.176,10749836381428.174,10749836381428.18,10749836381428.176,10749836381428.176,10749836381428.174,10749836381428.172,10749836381428.174,10749836381428.191,10749836381428.188,10749836381428.188,10749836381428.178,10749836381428.18,10749836381428.191,10749836381428.186,10749836381428.193,10749836381428.186,10749836381428.178,10749836381428.191,10749836381429.285,10749836381428.176,10749836381428.195,10749836381428.18,10749836381428.182,10749836381428.178,10749836381428.182,10749836381428.197,10749836381428.232,10749836381428.182,10749836381428.197,10749836381428.195,10749836381428.193,10749836381428.191,10749836381428.195,10749836381428.19,10749836381428.188
AUT Accommodation and food service activities,10391768027960.957,10391768027960.96,10391768027960.959,10391768027960.977,10391768027960.96,10391768027960.955,10391768027960.96,10391768027960.965,10391768027960.975,10391768027960.975,10391768027960.973,10391768027960.97,10391768027960.96,10391768027960.965,10391768027960.965,10391768027960.969,10391768027960.977,10391768027960.959,10391768027960.96,10391768027960.963,10391768027960.959,10391768027960.957,10391768027960.965,10391768027960.965,10391768027960.965,10391768027960.965,10391768027960.959,10391768027960.973,10391768027960.96,10391768027960.955,10391768027960.973,10391768027960.969,10391768027960.969,10391768027960.97,10391768027961.955,10391768027960.975,10391768027960.97,10391768027960.973,10391768027960.965,10391768027960.969,10391768027960.963,10391768027960.97,10391768027960.963,10391768027960.98,10391768027960.975,10391768027960.97,10391768027960.965,10391768027960.975,10391768027960.969,10391768027960.975
AUT Publishing activities,7980077631677.757,7980077631677.758,7980077631677.756,7980077631677.759,7980077631677.754,7980077631677.757,7980077631677.759,7980077631677.761,7980077631677.765,7980077631677.761,7980077631677.759,7980077631677.762,7980077631677.761,7980077631677.762,7980077631677.757,7980077631677.761,7980077631677.767,7980077631677.761,7980077631677.761,7980077631677.762,7980077631677.758,7980077631677.756,7980077631677.763,7980077631677.764,7980077631677.768,7980077631677.758,7980077631677.763,7980077631677.775,7980077631677.774,7980077631677.761,7980077631677.766,7980077631677.757,7980077631677.766,7980077631677.774,7980077631677.759,7980077631678.875,7980077631677.768,7980077631677.78,7980077631677.816,7980077631677.786,7980077631677.783,7980077631677.775,7980077631677.771,7980077631677.777,7980077631677.777,7980077631677.776,7980077631677.795,7980077631677.767,7980077631677.774,7980077631677.775
"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",13011095132075.736,13011095132075.736,13011095132075.738,13011095132075.738,13011095132075.727,13011095132075.73,13011095132075.736,13011095132075.73,13011095132075.744,13011095132075.738,13011095132075.732,13011095132075.738,13011095132075.73,13011095132075.738,13011095132075.732,13011095132075.73,13011095132075.744,13011095132075.738,13011095132075.732,13011095132075.736,13011095132075.77,13011095132075.73,13011095132075.742,13011095132075.744,13011095132075.748,13011095132075.736,13011095132075.742,13011095132075.756,13011095132075.764,13011095132075.732,13011095132075.748,13011095132075.758,13011095132075.75,13011095132075.742,13011095132075.77,13011095132075.75,13011095132077.195,13011095132075.799,13011095132075.758,13011095132075.768,13011095132075.754,13011095132075.758,13011095132075.756,13011095132075.785,13011095132075.775,13011095132075.748,13011095132075.738,13011095132075.754,13011095132075.768,13011095132075.748
AUT Telecommunications,44593028730145.97,44593028730145.984,44593028730145.98,44593028730145.984,44593028730145.945,44593028730145.95,44593028730145.98,44593028730145.97,44593028730146.016,44593028730145.99,44593028730145.97,44593028730145.98,44593028730145.984,44593028730146.0,44593028730145.98,44593028730145.984,44593028730146.016,44593028730145.99,44593028730146.0,44593028730145.99,44593028730145.984,44593028730145.98,44593028730146.03,44593028730146.03,44593028730146.016,44593028730145.99,44593028730146.04,44593028730146.06,44593028730146.03,44593028730145.99,44593028730146.01,44593028730145.98,44593028730146.04,44593028730146.03,44593028730145.98,44593028730146.03,44593028730146.19,44593028730147.664,44593028730146.12,44593028730146.086,44593028730146.08,44593028730146.15,44593028730146.04,44593028730146.08,44593028730146.06,44593028730146.07,44593028730146.055,44593028730146.03,44593028730146.06,44593028730146.08
"AUT Computer programming, consultancy and related activities; information service activities",54887477482420.984,54887477482420.97,54887477482420.97,54887477482420.984,54887477482420.945,54887477482420.95,54887477482420.98,54887477482420.97,54887477482421.0,54887477482420.984,54887477482420.97,54887477482420.97,54887477482420.97,54887477482420.98,54887477482420.97,54887477482420.97,54887477482421.03,54887477482420.98,54887477482420.97,54887477482420.984,54887477482420.97,54887477482420.95,54887477482421.07,54887477482421.07,54887477482421.06,54887477482420.97,54887477482420.984,54887477482421.07,54887477482421.05,54887477482420.97,54887477482421.05,54887477482420.97,54887477482421.03,54887477482421.01,54887477482421.0,54887477482421.11,54887477482421.03,54887477482421.195,54887477482422.31,54887477482421.38,54887477482421.3,54887477482421.195,54887477482421.164,54887477482421.09,54887477482421.09,54887477482421.13,54887477482421.07,54887477482421.016,54887477482421.016,54887477482421.07
"AUT Financial service activities, except insurance and pension funding",106197981614086.44,106197981614086.39,106197981614086.38,106197981614086.4,106197981614086.34,106197981614086.36,106197981614086.36,106197981614086.31,106197981614086.36,106197981614086.4,106197981614086.34,106197981614086.33,106197981614086.31,106197981614086.36,106197981614086.38,106197981614086.33,106197981614086.42,106197981614086.33,106197981614086.33,106197981614086.34,106197981614086.36,106197981614086.31,106197981614086.66,106197981614086.73,106197981614086.6,106197981614086.33,106197981614086.34,106197981614086.55,106197981614086.47,106197981614086.36,106197981614086.55,106197981614086.34,106197981614086.52,106197981614086.39,106197981614086.47,106197981614086.5,106197981614086.4,106197981614086.48,106197981614086.42,106197981614088.03,106197981614086.9,106197981614086.5,106197981614087.06,106197981614086.5,106197981614086.53,106197981614086.4,106197981614086.42,106197981614086.44,106197981614086.38,106197981614086.39
"AUT Insurance, reinsurance and pension funding, except compulsory social security",14619347560585.53,14619347560585.521,14619347560585.521,14619347560585.521,14619347560585.518,14619347560585.521,14619347560585.521,14619347560585.514,14619347560585.52,14619347560585.525,14619347560585.514,14619347560585.514,14619347560585.514,14619347560585.518,14619347560585.518,14619347560585.518,14619347560585.525,14619347560585.518,14619347560585.518,14619347560585.518,14619347560585.518,14619347560585.518,14619347560585.541,14619347560585.541,14619347560585.553,14619347560585.518,14619347560585.525,14619347560585.541,14619347560585.535,14619347560585.523,14619347560585.54,14619347560585.523,14619347560585.533,14619347560585.582,14619347560585.53,14619347560585.533,14619347560585.521,14619347560585.53,14619347560585.527,14619347560585.615,14619347560586.566,14619347560585.547,14619347560585.602,14619347560585.537,14619347560585.54,14619347560585.523,14619347560585.523,14619347560585.53,14619347560585.525,14619347560585.525
AUT Activities auxiliary to financial services and insurance activities,32708681660959.008,32708681660958.99,32708681660958.973,32708681660959.0,32708681660958.97,32708681660958.973,32708681660958.98,32708681660958.965,32708681660958.973,32708681660959.008,32708681660958.98,32708681660958.96,32708681660958.973,32708681660958.973,32708681660959.0,32708681660958.965,32708681660958.973,32708681660958.957,32708681660958.957,32708681660958.97,32708681660958.957,32708681660958.965,32708681660959.13,32708681660959.066,32708681660959.11,32708681660958.973,32708681660958.97,32708681660959.004,32708681660958.984,32708681660958.965,32708681660959.035,32708681660958.957,32708681660959.004,32708681660958.97,32708681660959.0,32708681660958.973,32708681660958.957,32708681660958.973,32708681660958.965,32708681660959.0,32708681660959.176,32708681660960.016,32708681660959.035,32708681660959.004,32708681660959.004,32708681660959.066,32708681660958.98,32708681660958.99,32708681660958.957,32708681660958.953
AUT Real estate activities,66720631362915.41,66720631362915.39,66720631362915.36,66720631362915.36,66720631362915.34,66720631362915.37,66720631362915.39,66720631362915.36,66720631362915.375,66720631362915.36,66720631362915.34,66720631362915.34,66720631362915.34,66720631362915.37,66720631362915.336,66720631362915.37,66720631362915.43,66720631362915.36,66720631362915.37,66720631362915.39,66720631362915.37,66720631362915.34,66720631362915.37,66720631362915.36,66720631362915.42,66720631362915.375,66720631362915.39,66720631362915.586,66720631362915.57,66720631362915.4,66720631362915.43,66720631362915.4,66720631362915.45,66720631362915.49,66720631362915.516,66720631362915.46,66720631362915.42,66720631362915.46,66720631362915.47,66720631362915.42,66720631362915.45,66720631362915.47,66720631362916.5,66720631362915.45,66720631362915.59,66720631362915.41,66720631362915.44,66720631362915.42,66720631362915.42,66720631362915.44
AUT Legal and accounting activities; activities of head offices; management consultancy activities,121883899073274.88,121883899073274.86,121883899073274.83,121883899073274.94,121883899073274.78,121883899073274.77,121883899073274.83,121883899073274.88,121883899073275.03,121883899073274.94,121883899073274.83,121883899073274.92,121883899073274.83,121883899073274.89,121883899073274.86,121883899073274.84,121883899073274.9,121883899073274.97,121883899073274.94,121883899073274.84,121883899073274.95,121883899073274.8,121883899073274.92,121883899073274.9,121883899073274.88,121883899073274.92,121883899073274.89,121883899073274.98,121883899073274.94,121883899073274.83,121883899073275.0,121883899073274.89,121883899073274.94,121883899073274.84,121883899073274.8,121883899073275.12,121883899073274.97,121883899073275.02,121883899073275.06,121883899073274.86,121883899073274.94,121883899073275.23,121883899073274.97,121883899073276.23,121883899073275.0,121883899073274.97,121883899073274.8,121883899073274.89,121883899073274.94,121883899073274.83
AUT Administrative and support service activities,90939120771622.33,90939120771622.33,90939120771622.34,90939120771622.36,90939120771622.28,90939120771622.31,90939120771622.34,90939120771622.33,90939120771622.39,90939120771622.36,90939120771622.3,90939120771622.33,90939120771622.33,90939120771622.39,90939120771622.33,90939120771622.34,90939120771622.39,90939120771622.33,90939120771622.33,90939120771622.36,90939120771622.33,90939120771622.33,90939120771622.39,90939120771622.36,90939120771622.58,90939120771622.36,90939120771622.34,90939120771622.45,90939120771622.36,90939120771622.33,90939120771622.45,90939120771622.5,90939120771622.6,90939120771622.42,90939120771622.4,90939120771622.45,90939120771622.38,90939120771622.4,90939120771622.5,90939120771622.45,90939120771622.5,90939120771622.48,90939120771622.44,90939120771622.48,90939120771623.5,90939120771622.4,90939120771622.4,90939120771622.47,90939120771622.45,90939120771622.45
AUT Public administration and defence; compulsory social security,16726291509974.977,16726291509974.986,16726291509974.98,16726291509974.998,16726291509974.973,16726291509974.973,16726291509974.988,16726291509975.004,16726291509974.998,16726291509975.002,16726291509975.002,16726291509975.002,16726291509975.002,16726291509974.998,16726291509974.988,16726291509974.992,16726291509974.992,16726291509974.986,16726291509974.988,16726291509975.01,16726291509974.986,16726291509974.982,16726291509974.992,16726291509974.996,16726291509974.982,16726291509974.996,16726291509975.002,16726291509975.002,16726291509974.988,16726291509975.008,16726291509974.992,16726291509974.986,16726291509975.018,16726291509975.002,16726291509974.977,16726291509975.002,16726291509975.078,16726291509975.002,16726291509975.025,16726291509974.998,16726291509974.998,16726291509975.01,16726291509974.998,16726291509975.02,16726291509975.008,16726291509976.045,16726291509975.01,16726291509974.996,16726291509975.002,16726291509974.988
AUT Education,5366745705349.816,5366745705349.817,5366745705349.816,5366745705349.821,5366745705349.814,5366745705349.816,5366745705349.816,5366745705349.817,5366745705349.822,5366745705349.822,5366745705349.816,5366745705349.82,5366745705349.817,5366745705349.82,5366745705349.818,5366745705349.817,5366745705349.82,5366745705349.818,5366745705349.819,5366745705349.819,5366745705349.817,5366745705349.814,5366745705349.826,5366745705349.825,5366745705349.829,5366745705349.818,5366745705349.822,5366745705349.822,5366745705349.819,5366745705349.817,5366745705349.824,5366745705349.817,5366745705349.824,5366745705349.817,5366745705349.816,5366745705349.827,5366745705349.82,5366745705349.821,5366745705349.825,5366745705349.836,5366745705349.83,5366745705349.843,5366745705349.827,5366745705349.83,5366745705349.828,5366745705349.824,5366745705350.843,5366745705349.822,5366745705349.824,5366745705349.835
AUT Human health and social work activities,1592045789324.8313,1592045789324.8303,1592045789324.831,1592045789324.8306,1592045789324.8303,1592045789324.832,1592045789324.8313,1592045789324.8328,1592045789324.8333,1592045789324.8308,1592045789324.8455,1592045789324.8396,1592045789324.834,1592045789324.8306,1592045789324.83,1592045789324.83,1592045789324.831,1592045789324.8313,1592045789324.8303,1592045789324.83,1592045789324.8308,1592045789324.8303,1592045789324.8315,1592045789324.8323,1592045789324.832,1592045789324.8308,1592045789324.831,1592045789324.832,1592045789324.8313,1592045789324.8303,1592045789324.832,1592045789324.8306,1592045789324.8315,1592045789324.836,1592045789324.8306,1592045789324.8357,1592045789324.8308,1592045789324.8313,1592045789324.832,1592045789324.8357,1592045789324.8765,1592045789324.835,1592045789324.8347,1592045789324.8323,1592045789324.833,1592045789324.8337,1592045789324.8345,1592045789325.8557,1592045789324.8318,1592045789324.8315
AUT Other service activities,24630537103963.168,24630537103963.188,24630537103963.17,24630537103963.22,24630537103963.152,24630537103963.168,24630537103963.188,24630537103963.176,24630537103963.184,24630537103963.22,24630537103963.16,24630537103963.156,24630537103963.17,24630537103963.203,24630537103963.19,24630537103963.168,24630537103963.168,24630537103963.156,24630537103963.16,24630537103963.156,24630537103963.164,24630537103963.164,24630537103963.184,24630537103963.184,24630537103963.168,24630537103963.168,24630537103963.152,24630537103963.19,24630537103963.184,24630537103963.168,24630537103963.195,24630537103963.17,24630537103963.188,24630537103963.2,24630537103963.152,24630537103963.223,24630537103963.242,24630537103963.223,24630537103963.2,24630537103963.184,24630537103963.176,24630537103963.2,24630537103963.176,24630537103963.19,24630537103963.195,24630537103963.17,24630537103963.2,24630537103963.195,24630537103964.234,24630537103963.203
AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,770702426176.8883,770702426176.8888,770702426176.8883,770702426176.8898,770702426176.8883,770702426176.8889,770702426176.8889,770702426176.8904,770702426176.8898,770702426176.8898,770702426176.8895,770702426176.89,770702426176.8904,770702426176.8892,770702426176.8892,770702426176.8892,770702426176.8892,770702426176.8888,770702426176.8892,770702426176.8915,770702426176.889,770702426176.8899,770702426176.8892,770702426176.889,770702426176.8918,770702426176.8914,770702426176.889,770702426176.889,770702426176.8888,770702426176.8887,770702426176.8896,770702426176.8887,770702426176.889,770702426176.8885,770702426176.8883,770702426176.8898,770702426176.8885,770702426176.8885,770702426176.8889,770702426176.8894,770702426176.889,770702426176.8889,770702426176.8894,770702426176.89,770702426176.8895,770702426176.8898,770702426176.8903,770702426176.89,770702426176.8894,770702426177.8893
